split,policy_name,regime_label,trade_count,net_pnl,no_cost_net_pnl,funding_adjusted_net_pnl,win_rate
train_ext,v3_4h_donchian_20_10_atr4,narrow_single_symbol_trend,6,-0.09108088999999979,-0.08045999999999981,-0.1165483806828795,0.16666666666666666
train_ext,v3_4h_donchian_20_10_atr4,neutral,30,1.6905326700000007,1.7340000000000009,1.615617072436562,0.5666666666666667
train_ext,v3_4h_donchian_20_10_atr4,trend_friendly,21,0.6586127150000003,0.6990100000000002,0.6084380756601612,0.2857142857142857
train_ext,v3_4h_donchian_55_20_atr4,broad_downtrend,5,-0.1774277800000003,-0.1697600000000003,-0.1814501840086531,0.2
train_ext,v3_4h_donchian_55_20_atr4,broad_uptrend,42,4.176422780000001,4.24098,3.7771217337358336,0.42857142857142855
train_ext,v3_4h_donchian_55_20_atr4,compression,1,-0.0114591949999998,-0.0087099999999998,-0.0131354207900234,0.0
train_ext,v3_4h_donchian_55_20_atr4,funding_supportive,21,-0.3952807199999989,-0.3662599999999989,-0.4269285017000926,0.3333333333333333
train_ext,v3_4h_donchian_55_20_atr4,high_vol_chop,10,-2.0877965850000004,-2.0651500000000005,-2.1081890892525594,0.2
train_ext,v3_4h_donchian_55_20_atr4,narrow_single_symbol_trend,4,0.060728584999999904,0.06182999999999979,0.0584204307413337,0.75
train_ext,v3_4h_donchian_55_20_atr4,neutral,25,0.9144900399999997,0.9576999999999996,0.8252836777904157,0.4
train_ext,v3_4h_donchian_55_20_atr4,trend_friendly,13,-0.8761305500000001,-0.8474400000000004,-0.9132959377209782,0.0
train_ext,v3_4h_donchian_55_with_risk_filters,broad_downtrend,3,-0.08794319,-0.0845,-0.0895220539342884,0.3333333333333333
train_ext,v3_4h_donchian_55_with_risk_filters,broad_uptrend,9,3.6100930000000004,3.6256600000000008,3.3401337756243157,0.5555555555555556
train_ext,v3_4h_donchian_55_with_risk_filters,funding_overheated,1,-0.0313469049999999,-0.0311099999999999,-0.0331468951856557,0.0
train_ext,v3_4h_donchian_55_with_risk_filters,funding_supportive,6,-0.2688036799999991,-0.2584599999999991,-0.27515650759328264,0.16666666666666666
train_ext,v3_4h_donchian_55_with_risk_filters,high_vol_chop,3,-0.0246639749999999,-0.0241299999999999,-0.026321658736907,0.0
train_ext,v3_4h_donchian_55_with_risk_filters,neutral,5,0.1801609749999999,0.1844099999999999,0.17392330550333163,0.4
train_ext,v3_4h_donchian_55_with_risk_filters,trend_friendly,3,-0.194804865,-0.18814999999999998,-0.2018517523607763,0.0
train_ext,v3_4h_ema_50_200_atr4,broad_downtrend,17,-0.07544325499999899,-0.046429999999999104,-0.07834740946829259,0.058823529411764705
