policy_name,month,trade_count,long_count,short_count,gross_pnl,net_pnl,no_cost_net_pnl,fee_total,slippage_total,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,cost_drag
tf_1h_donchian_55_with_risk_filters_atr5,2026-01,2,0,2,-0.39601999999999976,-0.4141999399999997,-0.39601999999999976,0.018099940000000002,8e-05,0.0,0.0,,-0.20709996999999986,-0.20709996999999986,-0.20709996999999986,0.41419993999988947,0.00828399879999779,-1.0000000000002662,-1.7064830666552742,1260.0,1260.0,0.08563504379068652,-0.03547002999999971,-0.37872991,0.01817993999999995
tf_1h_ema_cross_atr_trail_atr3,2026-01,58,34,24,-0.9086399999999979,-1.4422349599999982,-0.9086399999999979,0.5312749600000001,0.0023200000000000004,0.22413793103448276,0.49569208589161334,0.10904578115384639,-0.06355178033333336,-0.024866119999999967,-0.02631481750000058,1.560785444999965,0.031215054686049327,-0.9240443423023019,-1.8523049827037266,459.3103448275862,210.0,-0.5291322261387991,0.3312851750000012,-0.2372680250000006,0.5335949600000003
tf_1h_ema_cross_atr_trail_atr3,2026-02,31,2,29,0.7188300000000017,0.5005090750000016,0.7188300000000017,0.217080925,0.0012400000000000009,0.22580645161290322,1.2976857901021548,0.31169178857142843,-0.07005556020833321,0.016145454032258116,-0.03667766499999971,1.068668130000333,0.021366656985788823,0.46834846193068913,0.4178843173101284,917.4193548387096,360.0,2.987907472007365,0.8434860149999998,-0.18635025000000002,0.2183209250000001
tf_1h_ema_cross_atr_trail_atr3,2026-03,47,21,26,-1.8265599999999977,-2.1528127299999977,-1.8265599999999977,0.32437272999999994,0.0018800000000000008,0.19148936170212766,0.25434520505983127,0.08159235777777789,-0.07597747236842102,-0.04580452617021272,-0.03759217499999883,2.2244633749996865,0.04448902319724269,-0.9677896944472287,-3.12297979641126,635.4255319148937,300.0,-0.2730711323878144,0.2806825000000006,-0.4057886650000003,0.32625273
tf_1h_ema_cross_atr_trail_atr4,2026-01,56,32,24,-0.8520899999999995,-1.3665966749999994,-0.8520899999999995,0.512266675,0.0022400000000000002,0.23214285714285715,0.46414883277678737,0.09105631884615405,-0.05930997255813959,-0.024403512053571417,-0.024719735000000874,1.396811350000462,0.027936135058808487,-0.9783688219597781,-2.0614744202706428,477.85714285714283,180.0,-0.3872905552034954,0.18575797500000116,-0.2372680250000006,0.5145066749999999
tf_1h_ema_cross_atr_trail_atr4,2026-02,29,1,28,0.7287900000000012,0.523785465000001,0.7287900000000012,0.203844535,0.0011600000000000007,0.2413793103448276,1.3449074981708062,0.29177305428571415,-0.0690284506818181,0.018061567758620726,-0.03667766499999971,1.0453917400000137,0.020901275239068155,0.5010422839193222,0.4444496251177491,984.8275862068965,360.0,2.855128492349433,0.8434860149999998,-0.17446372500000004,0.20500453500000015
tf_1h_ema_cross_atr_trail_atr4,2026-03,47,21,26,-1.901369999999997,-2.227610374999997,-1.901369999999997,0.324360375,0.0018800000000000008,0.19148936170212766,0.23408712880543953,0.07564755388888897,-0.07653785157894731,-0.04739596542553185,-0.04670999499999942,2.2992610199999035,0.04598496788256,-0.9688375332871475,-3.348229781914495,636.7021276595744,300.0,-0.2398838598513898,0.25133880999999975,-0.4057886650000003,0.32624037500000025
tf_1h_ema_cross_atr_trail_atr5,2026-01,56,32,24,-0.8520899999999995,-1.3665966749999994,-0.8520899999999995,0.512266675,0.0022400000000000002,0.23214285714285715,0.46414883277678737,0.09105631884615405,-0.05930997255813959,-0.024403512053571417,-0.024719735000000874,1.396811350000462,0.027936135058808487,-0.9783688219597781,-2.0614744202706428,477.85714285714283,180.0,-0.3872905552034954,0.18575797500000116,-0.2372680250000006,0.5145066749999999
tf_1h_ema_cross_atr_trail_atr5,2026-02,27,1,26,0.7822400000000009,0.5907902300000009,0.7822400000000009,0.19036977000000005,0.0010800000000000004,0.2222222222222222,1.4168993496414324,0.3346492358333332,-0.06748119928571421,0.021881119629629662,-0.03667766499999971,0.9783869750008307,0.019561600376535777,0.6038410619678366,0.504967926566044,1060.0,360.0,2.53131268775382,0.8434860149999998,-0.17446372500000004,0.19144977000000007
tf_1h_ema_cross_atr_trail_atr5,2026-03,46,21,25,-1.889839999999998,-2.2093461499999982,-1.889839999999998,0.31766615,0.0018400000000000007,0.1956521739130435,0.23556642375114226,0.07564755388888897,-0.07811281445945943,-0.04802926413043474,-0.04604440750000015,2.280996794999737,0.04561968538843389,-0.9685880115409162,-3.3246540379547245,651.8478260869565,270.0,-0.2418669319880009,0.25133880999999975,-0.4057886650000003,0.31950615000000027
