policy_name,direction,trade_count,long_count,short_count,gross_pnl,net_pnl,no_cost_net_pnl,fee_total,slippage_total,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,cost_drag
tf_4h_donchian_20_10_atr3,short,8,0,8,0.2354599999999979,0.17738361999999774,0.2354599999999979,0.05775638,0.00032,0.25,1.1342012654698623,0.7495783499999995,-0.22029551333333353,0.022172952499999718,-0.1424247875000006,1.3217730799997298,0.026427537795924345,0.1342012654698899,0.1136768537416662,6120.0,3960.0,8.068755587466406,1.4312650749999996,-0.4406430899999997,0.05807638000000015
tf_4h_donchian_20_10_atr4,long,3,3,0,0.13145,0.10573604499999997,0.13145,0.025593955000000005,0.00012000000000000002,0.6666666666666666,1.6115913918097062,0.13931139500000014,-0.1728867450000003,0.03524534833333332,0.1251141949999997,0.17288674499923218,0.0034575422299721126,0.6115913918124236,0.41351891347711456,6640.0,6960.0,1.4518095035614451,0.15350859500000058,-0.1728867450000003,0.02571395500000004
tf_4h_donchian_20_10_atr4,short,8,0,8,0.0017599999999992066,-0.056433230000001,0.0017599999999992066,0.057873230000000005,0.00032,0.25,0.9591830635538037,0.6630801224999998,-0.2304322458333334,-0.007054153750000125,-0.15387182249999973,1.3825934750002489,0.02764453728273782,-0.040816936446189174,-0.040020347017902205,6540.0,3960.0,-22.29659050173059,1.2582686200000002,-0.4406430899999997,0.05819323000000021
tf_4h_donchian_20_10_atr5,long,3,3,0,0.13145,0.10573604499999997,0.13145,0.025593955000000005,0.00012000000000000002,0.6666666666666666,1.6115913918097062,0.13931139500000014,-0.1728867450000003,0.03524534833333332,0.1251141949999997,0.17288674499923218,0.0034575422299721126,0.6115913918124236,0.41351891347711456,6640.0,6960.0,1.4518095035614451,0.15350859500000058,-0.1728867450000003,0.02571395500000004
tf_4h_donchian_20_10_atr5,short,7,0,7,0.6738699999999984,0.6226190049999982,0.6738699999999984,0.050970995,0.00028000000000000003,0.2857142857142857,1.660989171950917,0.7822846949999995,-0.18839007700000016,0.0889455721428569,-0.1519264950000006,0.9419503849994726,0.01883311455707858,0.6609891719512879,0.4022277168875064,7782.857142857143,4080.0,2.4038420815631927,1.4966777649999996,-0.340449095,0.05125099500000019
tf_4h_donchian_20_with_risk_filters_atr3,long,2,2,0,-0.3926599999999991,-0.4092129699999991,-0.3926599999999991,0.016472970000000003,8e-05,0.5,0.04671218495005461,0.020051900000001163,-0.4292648700000003,-0.20460648499999956,-0.20460648499999956,0.4292648700002246,0.008585262969837583,-0.9532878150494472,-1.287987831108488,3720.0,3720.0,-0.049001135032453166,0.020051900000001163,-0.4292648700000003,0.01655297
tf_4h_donchian_20_with_risk_filters_atr3,short,3,0,3,1.4281899999999996,1.4041599449999995,1.4281899999999996,0.023910055000000003,0.00012000000000000002,0.6666666666666666,15.781135892483993,0.7495783499999995,-0.09499675499999942,0.46805331499999986,0.06789162499999941,0.09499675499955629,0.0018993656106549332,14.78113589255294,1.1846470612869948,10800.0,11040.0,1.0193034490810804,1.4312650749999996,-0.09499675499999942,0.024030055000000106
tf_4h_donchian_20_with_risk_filters_atr4,long,2,2,0,-0.3926599999999991,-0.4092129699999991,-0.3926599999999991,0.016472970000000003,8e-05,0.5,0.04671218495005461,0.020051900000001163,-0.4292648700000003,-0.20460648499999956,-0.20460648499999956,0.4292648700002246,0.008585262969837583,-0.9532878150494472,-1.287987831108488,3720.0,3720.0,-0.049001135032453166,0.020051900000001163,-0.4292648700000003,0.01655297
tf_4h_donchian_20_with_risk_filters_atr4,short,3,0,3,1.194490000000001,1.1703430950000007,1.194490000000001,0.024026905000000005,0.00012000000000000002,0.6666666666666666,8.51100308919788,0.6630801224999998,-0.15581714999999885,0.39011436500000024,0.06789162499999941,0.15581715000007534,0.00311551666513272,7.511003089194192,1.0887216233430677,11920.0,11040.0,1.075127990565877,1.2582686200000002,-0.15581714999999885,0.024146905000000274
tf_4h_donchian_20_with_risk_filters_atr5,long,2,2,0,-0.3926599999999991,-0.4092129699999991,-0.3926599999999991,0.016472970000000003,8e-05,0.5,0.04671218495005461,0.020051900000001163,-0.4292648700000003,-0.20460648499999956,-0.20460648499999956,0.4292648700002246,0.008585262969837583,-0.9532878150494472,-1.287987831108488,3720.0,3720.0,-0.049001135032453166,0.020051900000001163,-0.4292648700000003,0.01655297
tf_4h_donchian_20_with_risk_filters_atr5,short,3,0,3,1.4327800000000004,1.40875224,1.4327800000000004,0.023907760000000004,0.00012000000000000002,0.6666666666666666,10.04106024272688,0.7822846949999995,-0.15581714999999885,0.46958408,0.06789162499999941,0.15581715000007534,0.0031153681580697676,9.041060242722441,1.1111481484687937,13840.0,11040.0,1.0624137605630353,1.4966777649999996,-0.15581714999999885,0.024027760000000287
tf_4h_ema_cross_atr_trail_atr3,long,7,7,0,-0.37733999999999945,-0.4402308699999995,-0.37733999999999945,0.06261087000000001,0.00028000000000000003,0.42857142857142855,0.2957878501225221,0.06163622833333333,-0.15628488874999985,-0.06289012428571421,-0.07762339000000029,0.4602827700000489,0.00920561848197273,-0.9564356927806633,-1.3022651701822778,3085.714285714286,1920.0,-0.3275411603915908,0.1441937299999994,-0.27597433499999974,0.06289087000000004
tf_4h_ema_cross_atr_trail_atr3,short,19,0,19,0.9143300000000019,0.7778582150000016,0.9143300000000019,0.135711785,0.00076,0.3157894736842105,1.5502952307862445,0.36523118666666665,-0.10873299269230757,0.04093990605263167,-0.053917440000000295,1.0875782349994552,0.021743955536517916,0.7152204687145025,0.4056179319141643,3460.2631578947367,2400.0,2.384256229780894,1.854613295,-0.3106962350000009,0.13647178500000023
tf_4h_ema_cross_atr_trail_atr4,long,7,7,0,-0.37733999999999945,-0.4402308699999995,-0.37733999999999945,0.06261087000000001,0.00028000000000000003,0.42857142857142855,0.2957878501225221,0.06163622833333333,-0.15628488874999985,-0.06289012428571421,-0.07762339000000029,0.4602827700000489,0.00920561848197273,-0.9564356927806633,-1.3022651701822778,3085.714285714286,1920.0,-0.3275411603915908,0.1441937299999994,-0.27597433499999974,0.06289087000000004
tf_4h_ema_cross_atr_trail_atr4,short,19,0,19,0.7175800000000032,0.581033680000003,0.7175800000000032,0.13578632000000002,0.00076,0.3157894736842105,1.4110518560637457,0.3324270975000003,-0.10873299269230757,0.03058072000000016,-0.053917440000000295,1.0875782349994552,0.021744811219548292,0.5342454099408251,0.331364704522796,3460.2631578947367,2400.0,2.894181349349649,1.681616840000001,-0.3106962350000009,0.13654632000000022
tf_4h_ema_cross_atr_trail_atr5,long,7,7,0,-0.37733999999999945,-0.4402308699999995,-0.37733999999999945,0.06261087000000001,0.00028000000000000003,0.42857142857142855,0.2957878501225221,0.06163622833333333,-0.15628488874999985,-0.06289012428571421,-0.07762339000000029,0.4602827700000489,0.00920561848197273,-0.9564356927806633,-1.3022651701822778,3085.714285714286,1920.0,-0.3275411603915908,0.1441937299999994,-0.27597433499999974,0.06289087000000004
tf_4h_ema_cross_atr_trail_atr5,short,18,0,18,0.8488700000000027,0.7195363250000024,0.8488700000000027,0.128613675,0.00072,0.2777777777777778,1.5090354519492504,0.4266130460000003,-0.10873299269230757,0.03997424027777791,-0.06557259750000001,1.0875782350003647,0.021744209080483974,0.6615950024043661,0.3637782111627026,3665.8333333333335,1920.0,2.668421201667607,1.9200259850000003,-0.3106962350000009,0.12933367500000026
