symbol,bar_count,avg_trend_score,median_trend_score,strong_trend_pct,trend_regime_pct,choppy_high_vol_pct,avg_trend_efficiency,avg_abs_ema_spread_pct,avg_adx_or_proxy
SOLUSDT_SWAP_OKX.GLOBAL,8302,0.4412521513390014,0.4427438527409321,0.035533606359913275,0.5887737894483257,0.3930378222115153,0.13757964540779555,0.0827863773702178,29.540780988989617
DOGEUSDT_SWAP_OKX.GLOBAL,8302,0.43589982846088715,0.4331545760427047,0.0375813057094676,0.6237051312936642,0.36461093712358467,0.13430257936414103,0.07690918844664067,29.152548477589196
LINKUSDT_SWAP_OKX.GLOBAL,8302,0.4257417092092876,0.4207599361205719,0.0317995663695495,0.5993736449048422,0.39279691640568537,0.13989719632400704,0.0710610777216148,26.79308304712035
ETHUSDT_SWAP_OKX.GLOBAL,8302,0.4183710273990502,0.4151567620154799,0.055769694049626596,0.5935919055649241,0.38809925319200195,0.14920613597540217,0.060525789616203834,27.244018642491998
BTCUSDT_SWAP_OKX.GLOBAL,8302,0.4132540852507147,0.40715254193790157,0.07877619850638401,0.5761262346422549,0.3962900505902192,0.14870123496973645,0.04728456500815728,28.14041944036982
