hour,entry_count,future_return_5m_mean,future_return_5m_median,mfe_5m_mean,mfe_5m_median,mae_5m_mean,mae_5m_median,future_return_5m_positive_rate,future_return_15m_mean,future_return_15m_median,mfe_15m_mean,mfe_15m_median,mae_15m_mean,mae_15m_median,future_return_15m_positive_rate,future_return_30m_mean,future_return_30m_median,mfe_30m_mean,mfe_30m_median,mae_30m_mean,mae_30m_median,future_return_30m_positive_rate,future_return_60m_mean,future_return_60m_median,mfe_60m_mean,mfe_60m_median,mae_60m_mean,mae_60m_median,future_return_60m_positive_rate,future_return_120m_mean,future_return_120m_median,mfe_120m_mean,mfe_120m_median,mae_120m_mean,mae_120m_median,future_return_120m_positive_rate,mfe_atr_median,mfe_atr_mean,mae_atr_median,mae_atr_mean,take_profit_first_rate,stop_first_rate
10,282,-0.000503066647165297,-8.916095081948756e-05,0.001665829154256436,0.0007608693821295859,0.002166668516265872,0.0012760520285959851,0.4574468085106383,-0.0008547298048883897,-0.0002907058476196357,0.002514994208342557,0.0013058212096901463,0.0032545834531152768,0.0020124691200672563,0.41843971631205673,-0.0009393108572658687,-0.0003882813826641955,0.0034539850861580426,0.002078888440882832,0.00407868895872544,0.002490162434357653,0.4432624113475177,-0.0010843299648710398,-0.000597679558029031,0.004590748429683058,0.003021416265792968,0.005246387864346864,0.003267526373709702,0.4397163120567376,1.8016637294985557e-05,0.0003685409943191291,0.007231620697866816,0.00463603634739735,0.0063861441013918895,0.004250890691009387,0.5141843971631206,3.882072550826389,6.84254313096781,3.6838801575474753,4.970463750309536,0.3262411347517731,0.6702127659574468
11,267,-0.0010198853070822478,-0.00023432821572081964,0.0013850160660789797,0.0007896484781448988,0.0023947096469849514,0.001379973675239701,0.4307116104868914,-0.0010655637692458277,-0.0004470794905577003,0.0022722269953091945,0.0011767327156263897,0.003258519666338971,0.0018081162845978297,0.4044943820224719,-0.000957322772040847,-0.0003333959202932397,0.003061503300924738,0.0016766012760266646,0.003975916035738666,0.002253396387213184,0.44569288389513106,-0.0003731369708921723,3.43224229342985e-05,0.004572878095706091,0.002407980736154111,0.004928895710673358,0.003150332978232537,0.5056179775280899,-0.0007347739115695681,-0.0006454882760203495,0.006306025042118043,0.0038650741329865385,0.006204788299594807,0.0039798915797791025,0.42696629213483145,3.6109920921762053,6.043409849291049,3.719639905192539,5.285864952515865,0.29213483146067415,0.6891385767790262
12,261,-0.0005583736035365922,-0.00010212270817037554,0.0015144367622750075,0.0007488747774389455,0.0019943142038572614,0.0011133718719099968,0.4444444444444444,-0.0009377541936178269,-0.0002903357869144503,0.0024557430070863417,0.0012969468272567982,0.003055216523751595,0.0016758403628816451,0.4482758620689655,-0.0010371305713519864,-0.0003723914863030865,0.0032693695800769867,0.0018040126079262705,0.003925566719814274,0.002362870174160464,0.42911877394636017,-0.0011747705708215826,-0.0006479041916168361,0.0049503196967095,0.002584908496597233,0.005132371960399624,0.0028528528528528837,0.41379310344827586,-0.0017760463955869585,-0.0012168099331422559,0.006895145879833659,0.00417472900151887,0.007366640664530743,0.0046238586969021625,0.3946360153256705,4.511810630746475,7.368908058039312,4.978740714537508,6.791411705366119,0.3371647509578544,0.6590038314176245
13,230,-0.0013433577136430733,-0.00014515164881028064,0.0015164481754371766,0.0005589694918338332,0.0026856390653026137,0.0011630467687117952,0.41304347826086957,-0.0015972256288607077,-0.0004463449699978106,0.0020079125103008395,0.0008858767964654961,0.0035983035444822034,0.0017302722594079406,0.3826086956521739,-0.0014896808125626764,-0.0005798997186903278,0.0028553253906409637,0.0015045579911274593,0.004534160662857976,0.0024053540368345816,0.3782608695652174,-0.001397532497623843,-0.0008247381127238574,0.004273780336702663,0.00219083397877567,0.005671565595756503,0.003319382748120668,0.41304347826086957,-0.0008973381767660978,-0.00021610586546459676,0.006331689916330888,0.0038808403730210394,0.007401820804827687,0.0041103068782500545,0.47391304347826085,3.8723416859656457,6.954653363082715,4.6035836918460475,6.854149498069951,0.34782608695652173,0.6391304347826087
14,216,-0.0005774897530221619,-0.00014888213867285047,0.0013279919689163277,0.000766432899049001,0.001997655155343241,0.0012882190950970905,0.42592592592592593,-0.0007295385665988455,-0.00019140569040264167,0.0021362499383493537,0.0011159363385124135,0.002935476343239703,0.0017188392259357788,0.4305555555555556,-0.0008104531193991495,-0.00035042338720276523,0.003147622773487416,0.0017374338541104512,0.003787071838192078,0.0023012249835022364,0.4537037037037037,-0.0005506604510951579,-0.00021226270140616395,0.00487816749992291,0.0024602428117950666,0.004664353623283012,0.0027805574790549913,0.46296296296296297,-0.00048272176358320174,-0.0003356161236803409,0.0074136927731902075,0.004563023429070995,0.006325568452360814,0.003573236537211859,0.4861111111111111,4.093202031578902,7.48359062187158,3.636152629263637,5.531085365532544,0.3148148148148148,0.6805555555555556
15,191,-0.0004527638880878404,-0.00012987598647119892,0.0014017219361364592,0.000695120740207795,0.00186612130289408,0.0011375130011719518,0.4083769633507853,-0.0009945003641636024,-0.0005259426020628455,0.0022768462179150527,0.001215804744388076,0.003131442636329111,0.001893663369030143,0.41361256544502617,-0.0005785310622272716,-0.00019208940888847093,0.003412339770688164,0.0017799391514745685,0.0042533136385213815,0.0024586689275116575,0.46596858638743455,-0.0009029196164872141,-0.0003261104154721647,0.005139410255775445,0.0027640474365903077,0.005415996641834744,0.0030673203833848656,0.46596858638743455,-0.0005490931717332069,-7.660048876638474e-05,0.007367593308975698,0.004924172410637244,0.006553365415672276,0.0038629000209977693,0.4816753926701571,4.973269068189294,7.89530052018346,4.0710088667689694,6.007110079493617,0.39267015706806285,0.6020942408376964
16,173,-0.0011125830397496202,-0.00016913163950412537,0.0015783903677063643,0.0006359550401222132,0.002714602399418551,0.0015854480552154337,0.4508670520231214,-0.001197567840585068,-0.000450077919739855,0.0023878956748958637,0.001068031649309321,0.003535554215808396,0.0021736550297563047,0.3930635838150289,-0.0012212949591084619,-0.0004808938189926354,0.003283029139010865,0.0015242388004783102,0.004109960719667177,0.0025517887904047817,0.42196531791907516,-0.0013609740591716641,-0.0006633583793643898,0.004508183158846336,0.002256042843190467,0.005126362255167605,0.00323788343227408,0.37572254335260113,-0.0013057485434239359,-0.0008746947461816417,0.006927550930351058,0.0042026025755708685,0.007070173530931066,0.004317789291882556,0.4277456647398844,3.4317825181298827,7.008642639843368,3.8296405111593828,5.878870236696117,0.2254335260115607,0.7572254335260116
17,145,-0.000818780344573651,-0.00011848515432905048,0.0016625361891279172,0.0007279898945310768,0.0022324923411741575,0.0012731211237551636,0.4413793103448276,-0.0009018965204287645,-0.0003495627608028427,0.0028473316805053142,0.0011928973717146433,0.0030837975889537773,0.0018872058004524015,0.42758620689655175,-0.000978580386293835,-0.00024890521284916354,0.0037621613234227014,0.0017263507349908945,0.0038683350112686376,0.0023701079460786375,0.41379310344827586,-0.0015944066112248243,-0.0008097769524596515,0.004995261415612221,0.002476356396217075,0.004946064155255123,0.0031685924619487926,0.43448275862068964,-0.0008374581178058981,-0.0009577224120824355,0.006676304210583069,0.004025224516022731,0.006810807304724561,0.0042535879760424245,0.38620689655172413,3.924493801636836,8.112481935252193,3.9985055521031363,6.523530393591002,0.35172413793103446,0.6206896551724138
18,106,-0.001659714782073834,-0.0004543638626217714,0.001432248491154931,0.00044075472362860356,0.0029218707910587957,0.0013158633874461134,0.29245283018867924,-0.0016681740387750397,-0.0007566313349104178,0.0022710089042287424,0.0008866767994114012,0.0038333297848906875,0.0020989849154080297,0.330188679245283,-0.0018017100708596248,-0.0008140614413387911,0.003646515198643435,0.0011892984380269802,0.0048489906038898046,0.0029192182447981864,0.32075471698113206,-0.0015277462104846238,-0.0008941970612233886,0.0048979334445218275,0.0019123115786033767,0.0066431496093261036,0.003689260058684268,0.3584905660377358,-0.0019158277215943378,-0.0015404067238946376,0.0058093691983192594,0.0025425164835317085,0.008677992295006235,0.005418236378989973,0.3113207547169811,2.7227266455219166,7.1780742518889715,4.9726237125127355,7.319626987345901,0.27358490566037735,0.7169811320754716
19,95,-0.000973161574750267,-0.00010543657331143131,0.0014751419944017078,0.0007595462785814817,0.0027132830636401816,0.0012166996567817136,0.4842105263157895,-0.0008365656275256574,-0.00034558939428293994,0.0024817677276655543,0.0009964273852056324,0.0035751885487046494,0.0019656450426044046,0.4,-0.000840506209201537,-0.0004676310798546802,0.003021365409506267,0.0012170664947978851,0.004271779861839415,0.0026060132082029387,0.42105263157894735,-0.001176835944618857,-0.0004125298521137079,0.0035374984675946644,0.0018059756735715235,0.005553718217704471,0.0032825695962969896,0.4,-0.0021279046726070607,-0.0008923519376481978,0.00611386534483568,0.0034652965148696604,0.008378528108022514,0.005683326567468302,0.43157894736842106,3.551241578980748,6.882167916261657,4.435544732698219,7.579849276712184,0.30526315789473685,0.6947368421052632
20,68,-0.0006017182548517176,-0.00015555348968374723,0.00147623129938471,0.0008433284142910706,0.0019058436593991886,0.0015456105219315082,0.4264705882352941,-0.001132679848650256,-0.0006394122519347398,0.0020128613942959955,0.0013419823284412376,0.0031660931149201338,0.002164722927642102,0.38235294117647056,-0.0016805473866099844,-0.0008177137106167389,0.0027222824677403633,0.0018480676353282576,0.004016510451690893,0.002774438955312661,0.29411764705882354,-0.0014938590240831803,-0.0011011968849235741,0.005456633745276697,0.0031383890115277945,0.00658944897081113,0.004084644611486739,0.4117647058823529,-0.002773935850724645,-0.0006036455659042957,0.007833357813564475,0.003913787746187024,0.009667438469053533,0.006275098444883131,0.39705882352941174,3.9322540576775085,7.825260589015921,5.183609533417409,7.60918210272358,0.27941176470588236,0.7205882352941176
21,90,-0.00116213530019457,-0.00039011209630073157,0.001914737094477445,0.0007835149690764592,0.0031744045804763007,0.0016328151910895141,0.37777777777777777,-0.0013050161546197803,-0.0006744518062312566,0.0030469639088918743,0.0011299658937671021,0.00457933817738983,0.00227677721998584,0.37777777777777777,-0.0017360450857450568,-0.0011656778646661407,0.0043436543367657635,0.0018046621384635343,0.006021042109432808,0.0032805776517897123,0.3333333333333333,-0.0014506285364389788,-0.0008872093274796377,0.005899974155170471,0.0024468532353516988,0.007957532102538998,0.004424091196343802,0.4222222222222222,-0.0023648471714047535,-0.0007210219074300097,0.00828627447625368,0.005484562724626482,0.01068563526256695,0.006720246312662083,0.4222222222222222,4.2400265377549875,7.263299549455377,4.996691853065401,7.331827213346733,0.24444444444444444,0.7444444444444445
22,62,-0.0005420879337420593,-3.839420054431482e-05,0.0021956625351305568,0.0010310465949054611,0.0026230753900666095,0.0012485699326474995,0.46774193548387094,-0.0011067377896290425,-0.0006323662243975757,0.0029752190078737497,0.0015052181622066878,0.0038584646672093622,0.0019874398436212225,0.3870967741935484,-0.0009432806076594061,-0.00035981147897265356,0.004218287249126456,0.00220215089488103,0.004610506445345902,0.0027637481903155384,0.4032258064516129,-0.0008058595328092937,-0.0006457983969203004,0.0061680264342924675,0.0030270601094152683,0.006080707511525659,0.0036324743760896595,0.46774193548387094,-0.000821952978160198,-0.0006020340443694267,0.009043006982638692,0.006069321477032634,0.008693769836105014,0.0048468889615886235,0.45161290322580644,4.7280175417523695,8.482195259838743,4.006967326432097,6.41003286986098,0.3064516129032258,0.6935483870967742
23,34,-0.001236007121035269,-0.00040366417221143454,0.0011975741911298637,0.000960655812289539,0.003048221934664034,0.0019932947317954164,0.29411764705882354,-0.0010032646361600945,-0.00038171583215920767,0.0029294517804509795,0.001442773152736304,0.004446595734812386,0.002513649639938197,0.35294117647058826,-0.0013667540805520112,-0.0014822179965776334,0.0042658485275060345,0.0019227867158104683,0.004775657244076937,0.00304997606583668,0.38235294117647056,-0.00219778212586714,-0.0008961636688571761,0.006162916056344973,0.003197989740293169,0.006858179593889423,0.0038956987262085104,0.29411764705882354,-0.0003049601995999439,-0.0005675247845736596,0.008175389759999312,0.0046834578081306755,0.008483476525633388,0.005380348457201274,0.38235294117647056,4.528001182983779,6.5114965976142045,3.9887360547859307,7.186704624810306,0.17647058823529413,0.8235294117647058
