split,policy_name,symbol,direction,entry_time,exit_time,net_pnl,no_cost_pnl,timeframe,regime_at_entry,trend_efficiency,ema_spread_pct,atr_pct,adx_or_proxy,is_regime_aligned
oos_ext,v3_1d_ema_50_200_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,long,2025-09-23T00:00:00+08:00,2025-09-26T00:00:00+08:00,0.0770527499999999,0.0814999999999999,1d,weak_uptrend,0.11995967741935482,0.08210596999255625,0.17372406883545494,35.34583259509364,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-09-30T00:00:00+08:00,2025-10-01T00:00:00+08:00,-0.08387094,-0.0725,1d,weak_uptrend,0.02758172850803455,0.06102357439275849,0.03311928002887445,21.796480325852198,True
oos_ext,v3_1d_ema_50_200_atr5,SOLUSDT_SWAP_OKX.GLOBAL,long,2025-09-30T00:00:00+08:00,2025-10-11T00:00:00+08:00,-0.026512,-0.024,1d,weak_uptrend,0.1520731178491611,0.12591572274862556,0.07651189852399777,20.808410367192582,True
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-10-02T00:00:00+08:00,2025-10-11T00:00:00+08:00,-0.1879367799999998,-0.1836599999999998,1d,weak_uptrend,0.08242075709233963,0.17850855339393268,0.050521670546470054,19.423632520496064,True
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,long,2025-10-02T00:00:00+08:00,2025-10-05T00:00:00+08:00,-0.00590135,-0.00564,1d,weak_uptrend,0.10438476358487499,0.14534662725715666,0.06730063737343452,20.020391844965086,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-10-05T00:00:00+08:00,2025-10-12T00:00:00+08:00,-1.002552105,-0.99085,1d,weak_uptrend,0.061226385581834526,0.060455562905578665,0.03134303959323525,21.473143128533916,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-10-14T00:00:00+08:00,2025-10-15T00:00:00+08:00,-0.2714528500000006,-0.2599600000000006,1d,weak_uptrend,0.027487243579845937,0.06600039553664368,0.047656372703906755,25.384041944388414,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-10-28T00:00:00+08:00,2025-10-29T00:00:00+08:00,-0.16274435,-0.1513,1d,weak_uptrend,0.047059779554006635,0.046422125569006885,0.045336495059698965,23.36782999962797,True
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-10-28T00:00:00+08:00,2025-10-29T00:00:00+08:00,-0.0810755600000005,-0.0769000000000005,1d,weak_uptrend,0.02124626053604065,0.12760929761432327,0.05633037949190091,14.011056038903263,True
oos_ext,v3_1d_ema_50_200_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,short,2025-10-31T00:00:00+08:00,2026-01-05T00:00:00+08:00,0.2598292499999998,0.2634999999999998,1d,choppy,0.0754326766082508,-0.0038321163101734754,0.09045772836966413,11.23137484084679,False
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-11-09T00:00:00+08:00,2026-01-06T00:00:00+08:00,0.0154151299999999,0.0155999999999999,1d,high_vol_choppy,0.25384832252607836,-0.0011519944990490392,0.10209161948434796,37.055004330750876,False
oos_ext,v3_1d_ema_50_200_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2025-11-16T00:00:00+08:00,2026-01-06T00:00:00+08:00,0.02568975,0.0275,1d,choppy,0.2921351757100401,-0.005427139287588845,0.1563515465158262,29.062387710663025,False
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2026-01-06T00:00:00+08:00,2026-01-07T00:00:00+08:00,-0.0661551200000001,-0.0628600000000001,1d,weak_downtrend,0.04397002645981373,-0.04026320253883441,0.18676435246995995,31.91847282310403,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,short,2026-01-08T00:00:00+08:00,2026-01-10T00:00:00+08:00,-0.2577478950000005,-0.2486100000000005,1d,weak_downtrend,0.14277949150008848,-0.0902966709655841,0.036043387232498746,16.818093382551748,True
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2026-01-08T00:00:00+08:00,2026-01-14T00:00:00+08:00,-0.002564925,-0.00239,1d,weak_downtrend,0.08584357393194626,-0.19577834428490254,0.06429907541018652,21.262874895879264,True
oos_ext,v3_1d_ema_50_200_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2026-01-08T00:00:00+08:00,2026-01-09T00:00:00+08:00,-0.0034764499999998,-0.0016999999999998,1d,weak_downtrend,0.08883096049729297,-0.18286617845481137,0.18182528113286134,27.218764514263462,True
oos_ext,v3_1d_ema_50_200_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,short,2026-01-09T00:00:00+08:00,2026-01-15T00:00:00+08:00,-0.07097375,-0.0675,1d,weak_downtrend,0.08880627839735644,-0.2575323678066561,0.1096965469131496,19.732858321343762,True
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2026-01-10T00:00:00+08:00,2026-01-15T00:00:00+08:00,-0.2378938999999999,-0.2345999999999999,1d,weak_downtrend,0.008295268838315889,-0.04276414097872852,0.20660869454180952,26.23718164344346,True
oos_ext,v3_1d_ema_50_200_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,short,2026-01-16T00:00:00+08:00,2026-03-31T23:59:00+08:00,0.5333282499999998,0.5364999999999999,1d,weak_downtrend,0.023596792668957697,-0.24200000405701808,0.08975759984104903,15.544313253890499,True
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2026-01-16T00:00:00+08:00,2026-01-18T00:00:00+08:00,-0.118524425,-0.11521,1d,weak_downtrend,0.07001053422753352,-0.04206778931072142,0.17178006134282578,26.099136737810227,True
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2026-01-17T00:00:00+08:00,2026-01-18T00:00:00+08:00,-0.00429671,-0.00412,1d,weak_downtrend,0.08441282650244222,-0.17799577038628484,0.07027419166940257,26.354651271833895,True
oos_ext,v3_1d_ema_50_200_atr5,BTCUSDT_SWAP_OKX.GLOBAL,short,2026-01-20T00:00:00+08:00,2026-03-17T00:00:00+08:00,1.786115199999999,1.794379999999999,1d,weak_downtrend,0.0831662135169982,-0.07314486338981871,0.04394687981873677,13.690271954483004,True
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2026-01-20T00:00:00+08:00,2026-03-14T00:00:00+08:00,0.02746579,0.02762,1d,weak_downtrend,0.004561997027013197,-0.1823401594657601,0.07473281847257975,25.823451199042573,True
oos_ext,v3_1d_ema_50_200_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2026-03-14T00:00:00+08:00,2026-03-31T23:59:00+08:00,0.09224505,0.0935,1d,weak_downtrend,0.294550036753124,-0.41395812932786363,0.08876661129568107,32.640142456462854,True
oos_ext,v3_1d_ema_50_200_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2026-03-17T00:00:00+08:00,2026-03-18T00:00:00+08:00,-0.0613465,-0.059,1d,weak_downtrend,0.17861513220511058,-0.2573976546384921,0.16182866939636767,24.233809551891962,True
oos_ext,v3_1d_ema_50_200_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2026-03-18T00:00:00+08:00,2026-03-31T23:59:00+08:00,0.0120576949999999,0.0121899999999999,1d,weak_downtrend,0.16775655551958574,-0.3311087073641791,0.08130258511704958,23.923699824484906,True
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-07-03T04:00:00+08:00,2025-07-21T20:00:00+08:00,0.6109755900000002,0.6222800000000003,4h,weak_uptrend,0.33882310463389287,0.01219926773951824,0.013928036847460835,23.97047322917846,True
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-07-10T04:00:00+08:00,2025-08-01T08:00:00+08:00,0.8830688250000003,0.8864500000000003,4h,weak_uptrend,0.21751675542146753,0.033469260767587064,0.02661037408697612,13.529105339465739,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,long,2025-07-11T08:00:00+08:00,2025-07-30T20:00:00+08:00,0.0205273249999999,0.0207299999999999,4h,weak_uptrend,0.3468687446382617,0.010639517392892204,0.032826767667297904,46.617124300321905,True
oos_ext,v3_4h_donchian_100_30_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,long,2025-07-23T00:00:00+08:00,2025-07-29T00:00:00+08:00,-1.44812475,-1.4435,4h,strong_uptrend,0.43788933675338954,0.12456703542625003,0.07366141555585476,30.806533903063254,True
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-08-09T04:00:00+08:00,2025-08-18T20:00:00+08:00,0.2140248499999997,0.2182799999999997,4h,weak_uptrend,0.09742454175079074,0.06448741673763085,0.03230825742094867,32.826109693277296,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,long,2025-08-09T12:00:00+08:00,2025-08-26T08:00:00+08:00,0.02447913,0.02474,4h,weak_uptrend,0.2336772347315313,0.03883439068203273,0.041287103640382974,43.85816050397402,True
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,short,2025-08-20T08:00:00+08:00,2025-09-11T00:00:00+08:00,-0.275239625,-0.26395,4h,choppy,0.16980470719560856,0.004468965400358323,0.015174816977954659,22.93992310148354,False
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-08-23T04:00:00+08:00,2025-09-01T12:00:00+08:00,-0.4572886199999999,-0.4526199999999999,4h,weak_uptrend,0.058915533869185265,0.07145375412817463,0.03370956231254658,20.449401959787565,True
oos_ext,v3_4h_donchian_100_30_atr5,SOLUSDT_SWAP_OKX.GLOBAL,long,2025-09-09T16:00:00+08:00,2025-09-22T16:00:00+08:00,0.0750929500000001,0.0777000000000001,4h,weak_uptrend,0.15193835781362885,0.0494858323583012,0.020000000000000004,27.709661180023904,True
oos_ext,v3_4h_donchian_100_30_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,long,2025-09-13T20:00:00+08:00,2025-09-22T16:00:00+08:00,-0.5581767500000001,-0.5535000000000001,4h,strong_uptrend,0.5375375375375379,0.05781394665261025,0.049454264464406435,61.718332585791494,True
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-09-17T08:00:00+08:00,2025-09-22T16:00:00+08:00,-0.4502036599999992,-0.4385599999999992,4h,weak_uptrend,0.3019501885425985,0.009832311705663583,0.018330461681921133,45.345616960926876,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-09-22T16:00:00+08:00,2025-10-01T20:00:00+08:00,-0.0105374099999999,-0.0102799999999999,4h,choppy,0.3233229965725477,0.01586045206443613,0.03440111233509767,17.720846149501508,False
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2025-09-23T00:00:00+08:00,2025-09-30T00:00:00+08:00,-0.0593573599999993,-0.0551799999999993,4h,choppy,0.34085145770918185,0.015222536859043566,0.02315295896144895,29.704286432808797,False
oos_ext,v3_4h_donchian_100_30_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2025-09-25T16:00:00+08:00,2025-10-02T00:00:00+08:00,-0.1786160499999999,-0.1760999999999998,4h,choppy,0.25691489361702136,0.038638721092789874,0.03438280166435507,27.310286256969864,False
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2025-10-03T04:00:00+08:00,2025-10-11T00:00:00+08:00,-0.3357041449999994,-0.3237899999999994,4h,weak_uptrend,0.25408112234590435,0.00575493261465016,0.016828839644190213,40.72891105748485,True
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-10-07T00:00:00+08:00,2025-10-09T20:00:00+08:00,-0.2825980900000004,-0.2780200000000004,4h,strong_uptrend,0.4193713104341545,0.01527830242278289,0.014217736416423129,48.588648030562034,True
oos_ext,v3_4h_donchian_100_30_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,short,2025-10-11T08:00:00+08:00,2025-10-27T08:00:00+08:00,-0.1479819999999999,-0.1439999999999999,4h,high_vol_choppy,0.27554789460723966,0.009566495282503973,0.07927971818318094,20.636062163007992,False
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2025-10-11T08:00:00+08:00,2025-10-14T08:00:00+08:00,-0.6420256449999999,-0.6378499999999999,4h,high_vol_choppy,0.21056395334500533,0.008632657834885111,0.043658992393974035,30.296804372002878,False
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-10-11T08:00:00+08:00,2025-10-20T20:00:00+08:00,-0.0234076849999999,-0.0231899999999999,4h,weak_downtrend,0.3488345906992456,-0.025194527519585567,0.09647887323943662,18.335830403170263,True
oos_ext,v3_4h_donchian_100_30_atr5,DOGEUSDT_SWAP_OKX.GLOBAL,short,2025-11-03T16:00:00+08:00,2025-11-08T04:00:00+08:00,-0.3674297499999999,-0.3634999999999999,4h,weak_downtrend,0.2268602540834842,-0.09601823725014254,0.023497312265841345,17.318484992332355,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-11-03T16:00:00+08:00,2025-11-10T12:00:00+08:00,-0.0023820399999999,-0.0021799999999999,4h,weak_downtrend,0.14544983147523982,-0.08122247818991853,0.03740124316128287,16.325339818704073,True
oos_ext,v3_4h_donchian_100_30_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2025-11-04T00:00:00+08:00,2025-11-07T16:00:00+08:00,0.10606575,0.1081,4h,weak_downtrend,0.22079904996182892,-0.05260905220931156,0.03489572316933878,18.937672547038737,True
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,short,2025-11-18T12:00:00+08:00,2025-11-27T04:00:00+08:00,0.1190990249999994,0.1281899999999994,4h,weak_downtrend,0.24156788516221867,-0.07577323542063893,0.027314309438843602,27.58113926580326,True
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,short,2025-11-20T04:00:00+08:00,2025-11-29T00:00:00+08:00,-0.182716635,-0.17969,4h,weak_downtrend,0.2633928207136854,-0.12788002339018245,0.0563599998815946,29.36417407265327,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-11-21T16:00:00+08:00,2025-12-01T00:00:00+08:00,-0.0164642999999999,-0.0162999999999999,4h,weak_downtrend,0.2401851969302975,-0.17892958926539,0.0807820197044335,12.61925978523621,True
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,long,2025-12-03T20:00:00+08:00,2025-12-14T16:00:00+08:00,-0.0139441199999999,-0.0137599999999999,4h,high_vol_choppy,0.2561966680211298,-0.08706831217588001,0.03711447492904448,29.677029534892952,False
oos_ext,v3_4h_donchian_100_30_atr5,SOLUSDT_SWAP_OKX.GLOBAL,long,2025-12-04T04:00:00+08:00,2025-12-15T08:00:00+08:00,-0.2900521,-0.2881999999999999,4h,high_vol_choppy,0.1989742042540351,-0.08122380744109949,0.08869047619047618,47.15075688026753,False
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-12-10T04:00:00+08:00,2025-12-16T04:00:00+08:00,-0.38622249,-0.3830199999999999,4h,choppy,0.1463305065322025,-0.030682808643360437,0.03699085990752658,25.9881147439529,False
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2025-12-19T04:00:00+08:00,2025-12-28T16:00:00+08:00,-0.0124744149999999,-0.01231,4h,weak_downtrend,0.2998781433477344,-0.06566124627140507,0.04400358718309178,22.877058012711437,True
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2025-12-27T16:00:00+08:00,2025-12-29T00:00:00+08:00,-0.5857921150000001,-0.58223,4h,high_vol_choppy,0.41951438272791325,-0.015301290136362698,0.03673788363146204,19.29208619726276,False
oos_ext,v3_4h_donchian_100_30_atr5,ETHUSDT_SWAP_OKX.GLOBAL,long,2026-01-02T20:00:00+08:00,2026-01-05T16:00:00+08:00,-0.7010284800000002,-0.6973800000000001,4h,weak_uptrend,0.18911539004754954,0.03360526119015798,0.12937863233563315,14.33927878294757,True
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2026-01-04T12:00:00+08:00,2026-01-19T12:00:00+08:00,0.0147191400000002,0.0240800000000002,4h,choppy,0.11476210663439931,-0.0066249926605248715,0.016639560248305776,13.161013585811657,False
oos_ext,v3_4h_donchian_100_30_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2026-01-21T00:00:00+08:00,2026-02-10T08:00:00+08:00,0.03033058,0.03048,4h,choppy,0.10627615062761515,0.0027582465655080564,0.03571141317461593,33.05940698587788,False
oos_ext,v3_4h_donchian_100_30_atr5,BTCUSDT_SWAP_OKX.GLOBAL,short,2026-01-23T04:00:00+08:00,2026-02-21T20:00:00+08:00,1.990155915000001,1.997990000000001,4h,high_vol_choppy,0.12726437402878166,0.0027916560383116416,0.024527464583591122,26.747600268817187,False
