policy_name,hour,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,4,34,24,10,61,-0.0007046668835462011,-0.0005293667474769612,0.35294117647058826,0.0016140414072814968,0.0024606636777377844,-0.0010207524537947377,-0.00013728059866597732,0.4117647058823529,0.0024555230630365354,0.004064170778080689,-0.002243235468444571,-0.0011788992330368656,0.35294117647058826,0.00443797801174306,0.004802189905645349,-0.0027621061933633118,-0.0014013200030755333,0.4117647058823529,0.008445881178383519,0.006604686991329101
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,5,34,16,18,53,-0.0003637638328424231,0.001047059251483155,0.47058823529411764,0.0021087051478536623,0.0026621179667540296,-0.00026070444931608483,0.0007352344163821212,0.47058823529411764,0.003627713680353417,0.003989604102669131,-0.0002735674856770842,0.0010941962964946179,0.5,0.007126960809016758,0.005516390034177254,-0.0014152742009604369,-0.000863404415432266,0.35294117647058826,0.013398609776049009,0.008438550532506195
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,6,27,18,9,42,-0.00015402845841139268,-4.0653544400168525e-05,0.48148148148148145,0.0018777473231668118,0.0019806302705791534,-0.00032034518828449876,-0.0003608327705053799,0.4444444444444444,0.004844090150482261,0.0028878313620384066,-0.0002334877465630658,0.0009873295897945649,0.48148148148148145,0.010418999999999956,0.004883895455682574,0.000947658676766272,0.001032594982664203,0.5185185185185185,0.011260121457489891,0.0070097833077060745
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,7,35,22,13,66,-0.0007219144730703508,-0.00044313603633418756,0.37142857142857144,0.0028077117544900165,0.0034223076314682244,-0.0013027162931571468,-0.0017043519932566412,0.34285714285714286,0.0031008592160433057,0.004865071283095768,-0.002005728327556189,-0.0013809641924289778,0.2857142857142857,0.006576522756148728,0.0066077664743395825,-0.001626822921541815,-0.0023941797493619355,0.4,0.012103068670073602,0.009475808374821204
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,8,39,22,17,70,-0.0006625396164955388,-0.0005513732412805941,0.41025641025641024,0.002449908925318711,0.003803532724956149,-0.0015574273931735494,-0.00044365564225174614,0.38461538461538464,0.0053659018658349655,0.005360292229637964,-0.0018488160291438849,-0.0008013253064850376,0.38461538461538464,0.006774895743710596,0.00651137812982483,-0.0034003639672429697,-0.0030131384605376,0.3333333333333333,0.009726606809363103,0.013220004796035245
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,9,29,24,5,56,4.8475947163284516e-05,0.0011706715780000927,0.5517241379310345,0.0037700555959578885,0.0033378013631897296,-5.332695861648418e-05,0.0007496586323423507,0.4827586206896552,0.005372247492822835,0.0044001162039900565,-3.944522693521968e-05,0.0020634123435956274,0.4827586206896552,0.007408382476832287,0.0060029311287060905,-0.0007771693344565955,0.0022646728352362137,0.3793103448275862,0.01304131455399049,0.010752191615291729
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,10,39,28,11,70,-0.00024037114935104853,-0.0003076068127837052,0.46153846153846156,0.0026139382281178403,0.003077405440328307,-0.0007244747558020626,-0.0006920502485690581,0.4358974358974359,0.003835361716741037,0.0041880601442162435,-0.0013627261940076796,-0.001678561969607672,0.358974358974359,0.005169756004048454,0.008111657090569935,-0.001301468530387928,-0.003179201682407803,0.4358974358974359,0.01045683773361028,0.011856822058601169
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,11,26,20,6,51,-0.0002465924939830666,0.000124034565689896,0.4230769230769231,0.001594925970707095,0.0018516704274570972,-3.0002020011743458e-05,-0.00021615077899694003,0.5,0.0020527354493692362,0.0027117150702676285,0.0014079844142224074,0.00019938366810090535,0.6153846153846154,0.004066994773323618,0.003933753161343645,-0.0005215746099695995,-0.00020696674040767608,0.46153846153846156,0.0148666944736493,0.009088137042170097
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,12,39,29,10,72,-0.000394630676795904,-0.00016485806614754462,0.48717948717948717,0.0014934781554574172,0.002598170518983589,-0.00014596107083675314,-0.0003510902946334897,0.46153846153846156,0.002850088118666383,0.0033319643467786264,0.0012618333835938689,0.0007504339981048443,0.5897435897435898,0.007655810684161102,0.004370729521434802,0.0001510501894637084,0.001851282533828249,0.5128205128205128,0.014148855897532231,0.008951274930573017
htf_1h_15m_structure_5m_pullback_reclaim_vol_cap,13,39,26,13,89,0.0006874157305754025,0.0010375965871836147,0.5897435897435898,0.0021708964761730787,0.00183859777250317,5.693254560834582e-05,0.001008334004972478,0.5384615384615384,0.0022391677375173114,0.0023300851318056592,-0.0009688955863781379,1.1661043397109684e-05,0.41025641025641024,0.002456868868446982,0.004899128670567521,-0.0015277651027354455,0.0014548890731824892,0.4358974358974359,0.010952266062247418,0.008625797366861865
