policy_name,horizon_m,stop_atr,tp_atr,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,notes
immediate_baseline,30,1.0,1.5,1716,0,-0.0005818107752742562,-0.0008818955810620112,0.30594405594405594,-0.24393863189508935,-1.0,-0.24393863189508935,437.0986923319734,0.6858974358974359,0.2907925407925408,0.023310023310023312,Signal time immediate entry at trace price.
immediate_baseline,30,1.0,2.0,1716,0,-0.000536961637110791,-0.0009177020663276294,0.27855477855477856,-0.2000871473447267,-1.0,-0.2000871473447267,368.3495448435511,0.7127039627039627,0.24475524475524477,0.042540792540792544,Signal time immediate entry at trace price.
immediate_baseline,30,1.0,2.5,1716,0,-0.00048279447056869614,-0.0009390670702881505,0.26048951048951047,-0.15831833937818873,-1.0,-0.15831833937818873,299.67427037297193,0.7296037296037297,0.21386946386946387,0.05652680652680653,Signal time immediate entry at trace price.
immediate_baseline,30,1.0,3.0,1716,0,-0.00048375667185963624,-0.0009634976482699022,0.24125874125874125,-0.15250891744682515,-1.0,-0.15250891744682515,295.70530233875195,0.747086247086247,0.175990675990676,0.07692307692307693,Signal time immediate entry at trace price.
immediate_baseline,30,1.0,4.0,1716,0,-0.0005187365976568823,-0.0009955817761509375,0.21853146853146854,-0.1491668754284678,-1.0,-0.1491668754284678,306.2830674513483,0.7657342657342657,0.12645687645687645,0.10780885780885781,Signal time immediate entry at trace price.
immediate_baseline,30,1.0,5.0,1716,0,-0.0005139295513762085,-0.0010011304261667961,0.21037296037296038,-0.12085635432531344,-1.0,-0.12085635432531344,274.49820095912963,0.7727272727272727,0.09615384615384616,0.13111888111888112,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,1.5,1716,0,-0.000764487825562365,-0.001067371210369054,0.3921911421911422,-0.21200100462055882,-1.0,-0.21200100462055882,377.7937239288789,0.5710955710955711,0.3618881118881119,0.06701631701631702,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,2.0,1716,0,-0.0007233129848679956,-0.0011431311462889956,0.36013986013986016,-0.18136929788666983,-1.0,-0.18136929788666983,329.8963818401915,0.5967365967365967,0.30186480186480186,0.10139860139860139,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,2.5,1716,0,-0.0006782272756098887,-0.0011985308663309754,0.33916083916083917,-0.15369249212560007,-1.0,-0.15369249212560007,284.4029831541985,0.6148018648018648,0.26165501165501165,0.12354312354312354,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,3.0,1716,0,-0.0007062119157932254,-0.001246223054163008,0.317016317016317,-0.15497921721588293,-1.0,-0.15497921721588293,287.944336742455,0.634032634032634,0.21503496503496503,0.15093240093240093,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,4.0,1716,0,-0.0007508500779321214,-0.0013023908520490288,0.291958041958042,-0.14460997030770364,-1.0,-0.14460997030770364,279.4840423813538,0.6509324009324009,0.1585081585081585,0.19055944055944055,Signal time immediate entry at trace price.
immediate_baseline,30,1.5,5.0,1716,0,-0.0007527576564403927,-0.0013176182041368853,0.28205128205128205,-0.12023723706000986,-1.0,-0.12023723706000986,244.36486787148363,0.6585081585081585,0.12237762237762238,0.2191142191142191,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,1.5,1716,0,-0.0008353086881681824,-0.0008058879839159109,0.458041958041958,-0.16924575012970366,-0.365865560658269,-0.16924575012970366,300.92570722257165,0.4592074592074592,0.4131701631701632,0.12762237762237763,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,2.0,1716,0,-0.0008067061232586726,-0.001123394983515252,0.4224941724941725,-0.14822483035787512,-0.5910500269171162,-0.14822483035787512,268.35380889411385,0.4825174825174825,0.34207459207459207,0.1754079254079254,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,2.5,1716,0,-0.0007549997166904163,-0.001224925668210612,0.3997668997668998,-0.12478097340888786,-0.9133579340223599,-0.12478097340888786,229.37415036965155,0.4976689976689977,0.2966200466200466,0.2057109557109557,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,3.0,1716,0,-0.0007791024028952334,-0.00130385203847528,0.3782051282051282,-0.12141285391432091,-1.0,-0.12141285391432091,224.3444573169746,0.513986013986014,0.24592074592074592,0.2400932400932401,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,4.0,1716,0,-0.0008236992585139912,-0.0014018476819363667,0.3513986013986014,-0.11314550745953968,-1.0,-0.11314550745953968,216.15769080057,0.5308857808857809,0.18181818181818182,0.2872960372960373,Signal time immediate entry at trace price.
immediate_baseline,30,2.0,5.0,1716,0,-0.0008335009234211778,-0.0014299437514376525,0.34032634032634035,-0.09586626377295573,-1.0,-0.09586626377295573,191.53483544177234,0.5378787878787878,0.13752913752913754,0.3245920745920746,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,1.5,1716,0,-0.0009383458518830323,-0.0002711208769079517,0.4836829836829837,-0.15967243727696598,-0.07471718893880946,-0.15967243727696598,282.3979023672758,0.3782051282051282,0.4347319347319347,0.18706293706293706,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,2.0,1716,0,-0.0009138135391425945,-0.0007164900462109113,0.44463869463869465,-0.1462387305402915,-0.22649196641532093,-0.1462387305402915,262.1606168963987,0.398018648018648,0.3578088578088578,0.24417249417249418,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,2.5,1716,0,-0.0008613828396652196,-0.0010845862205670004,0.4224941724941725,-0.12544796899804264,-0.3242851400279597,-0.12544796899804264,227.26871480064122,0.4090909090909091,0.3111888111888112,0.27972027972027974,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,3.0,1716,0,-0.0008937440840886545,-0.0012484075100967448,0.3997668997668998,-0.12499884415700205,-0.3997086474345877,-0.12499884415700205,226.8980165734178,0.42424242424242425,0.25874125874125875,0.317016317016317,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,4.0,1716,0,-0.0009403097631793723,-0.0013950253655247026,0.372960372960373,-0.11741570542590209,-0.4617669134468043,-0.11741570542590209,219.48535051084932,0.4393939393939394,0.19230769230769232,0.3682983682983683,Signal time immediate entry at trace price.
immediate_baseline,30,2.5,5.0,1716,0,-0.0009550019881101146,-0.0014405699630231125,0.3618881118881119,-0.10288133600168572,-0.5125313664566306,-0.10288133600168572,198.96703402479721,0.4458041958041958,0.14627039627039626,0.40792540792540793,Signal time immediate entry at trace price.
