date,close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2026-01-11,92077.8,92475.2,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.278721925,0.0,4999.777640815,-0.4989188899999135,-0.009978821576524872
2026-01-12,91339.6,92077.8,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.278721925,0.0,4999.777640815,-0.4989188899999135,-0.009978821576524872
2026-01-13,92688.9,91339.6,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.278721925,0.0,4999.777640815,-0.4989188899999135,-0.009978821576524872
2026-01-14,98060.9,92688.9,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.278721925,0.0,4999.777640815,-0.4989188899999135,-0.009978821576524872
2026-01-15,95850.8,98060.9,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='41', tradeid='41', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=95825.1, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 8, 48, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='42', tradeid='42', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=95266.7, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 8, 49, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='43', tradeid='43', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=94755.6, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 9, 28, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='44', tradeid='44', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=94680.0, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 9, 48, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='45', tradeid='45', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=95317.8, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 14, 43, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='46', tradeid='46', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=95432.7, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 14, 57, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='47', tradeid='47', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=96210.0, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 16, 45, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='48', tradeid='48', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=95559.5, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 16, 47, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='49', tradeid='49', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=96636.4, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 17, 48, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='50', tradeid='50', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=96800.0, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 17, 58, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='51', tradeid='51', direction=<Direction.LONG: '多'>, offset=<Offset.OPEN: '开'>, price=96847.6, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 22, 2, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai'))), TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='52', tradeid='52', direction=<Direction.SHORT: '空'>, offset=<Offset.CLOSE: '平'>, price=96619.5, volume=0.01, datetime=datetime.datetime(2026, 1, 15, 22, 14, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",12,0.0,0.0,114.99509,0.057497545000000004,0.00024,-0.01958999999999797,-0.0,-0.01958999999999797,-0.07732754499999799,4999.20139438,-1.5467859935090095e-05,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-16,95042.7,95850.8,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-17,95277.3,95042.7,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-18,95233.3,95277.3,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-19,92153.3,95233.3,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-20,89848.7,92153.3,[],0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
2026-01-21,90801.1,89848.7,[],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.20139438,0.0,4999.777640815,-0.57624643500003,-0.011525441257545559
