signal_id,datetime,vt_symbol,price,close_1m,atr_1m,breakout_distance_atr,atr_pct,ema_spread_pct,rsi,donchian_width_atr,close_location_in_donchian,recent_return_5m,recent_return_15m,recent_return_30m,recent_volatility_30m,volume_zscore_30m,upper_wick_ratio,lower_wick_ratio,body_ratio,range_atr,hour,weekday,is_weekend,direction,regime,future_return_15m,future_return_30m,future_return_60m,future_return_120m,mfe_60m,mae_60m,mfe_atr,mae_atr,stop_first,tp_first,good_signal_60m,bad_signal_60m
OkxAdaptiveMhfStrategy-20250102023100-000041,2025-01-02T02:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94277.2,94287.1,63.26392689793132,0.3335234000577946,0.0006709711816137,0.000478811981037,67.58029941554317,4.994947602759907,1.0,0.0006992094370992058,0.0023561670040969577,0.002426480200750614,0.0003801594680065675,-0.23934008892450595,0.03558718861209965,0.693950177935943,0.2704626334519573,2.2208548676828066,2,3,False,long,long,0.0004858014451002,0.0004126130177816,-0.0009896348215687,0.005289720101997,0.0014987717072632,0.0011688934334069,2.2335003046517263,1.741908942481287,False,True,False,False
OkxAdaptiveMhfStrategy-20250102025700-000042,2025-01-02T02:58:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94389.0,94389.0,64.1354322442697,0.0015592005309164,0.0006794799419876,0.0010932002984421,62.27870861372988,2.477569643481921,1.0,0.0012977944921729399,0.0013094824997321474,0.0014104357386799929,0.0004663925910917554,0.7089876662530069,0.08474576271185844,0.19128329297840616,0.7239709443097354,0.6439498192310529,2,3,False,long,long,-0.0002966447361451,-0.0013327824216805,0.002825541111782,0.0040672112216465,0.0064732119208806,0.0024907563381326,9.526715243344912,3.665680447971152,True,False,True,False
OkxAdaptiveMhfStrategy-20250102033600-000045,2025-01-02T03:37:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94390.5,94400.0,58.03348987195459,1.611138675380352,0.0006147615452537,0.0010894064329612,62.4581397428871,2.6295161696583005,1.0,0.002062985287294356,0.001535547337199585,0.000990615666576099,0.0005083892949338974,1.0393538279700891,0.003303964757741198,0.8612334801761518,0.135462555066107,1.564613815235729,3,3,False,long,long,0.0034675099718722,0.003639137413193,0.0030447979404706,0.0038944597178742,0.0064572176225361,0.0009587829283667,10.502556391917802,1.559444386330663,False,True,True,False
OkxAdaptiveMhfStrategy-20250102044900-000046,2025-01-02T04:50:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94856.0,94856.0,70.7772590664608,0.1087920060985504,0.0007461547932282,0.0029269405335706,63.77661006692067,3.080085367466619,1.0,0.0005319671067006612,0.0005784355429641751,0.0020030950196398443,0.0003889352497749288,-0.21806727032034146,0.5323420074349875,0.0,0.4676579925650125,1.9003278987351386,4,3,False,long,long,-0.0004501560259761,0.0002477439487222,-0.0001128025638862,0.0005070844227039,0.0034220291810745,0.001775322594248,4.586218854493913,2.3792953022079937,True,False,False,False
OkxAdaptiveMhfStrategy-20250102052100-000050,2025-01-02T05:22:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94994.8,94994.9,72.66195561415586,0.4803063680988381,0.0007649037539294,0.0028094790318145,66.74664002503518,3.7488668959926224,1.0,0.0021065378623018024,0.0018814318286801159,0.001745149170711441,0.0005096108174801701,0.5460036506543692,0.35992907801414414,0.5957446808510996,0.04432624113475635,1.5523942212479194,5,3,False,long,long,-0.0024917153359973,-0.0013221776349863,-0.0016295628813366,-0.003620198158215,0.0019558965332839,0.0032075439918816,2.5570465098217126,4.193391127786178,False,True,False,True
OkxAdaptiveMhfStrategy-20250102055900-000052,2025-01-02T06:00:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94979.4,94979.2,59.182734783075496,0.2517626137860587,0.0006231125844719,0.0026945894879104,60.018124576397454,3.874440761152117,1.0,-5.792687101160328e-05,0.001034333329467385,0.000863378519269035,0.0004747516814411128,-0.03742174924919154,0.319073083778912,0.0,0.6809269162210879,0.9479115861343096,5,3,False,long,long,-0.0013371320517922,-0.0019140992678411,-0.0017151087498972,-0.0036681638334206,0.00021688913596,0.0030459236423897,0.3480744861741369,4.888249944183374,True,False,False,True
OkxAdaptiveMhfStrategy-20250102064300-000056,2025-01-02T06:44:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94899.4,94899.3,34.161851310862204,0.6498476853020642,0.0003599800136656,0.0017299601339956,60.643672911657184,4.314754451060472,1.0,0.0013041850951780692,0.00217271329576014,0.0011722414901803385,0.00030358105280048564,4.451311687447445,0.08355508249067363,0.5290047897817842,0.3874401277275421,5.500287390462616,6,3,False,long,long,-0.0010221350187672,-0.0005468949224125,-0.0016796734225927,0.0023214056147879,0.0010600699266803,0.0036364824224388,2.9448052766396002,10.101911540439836,True,False,False,True
OkxAdaptiveMhfStrategy-20250102070800-000060,2025-01-02T07:09:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94932.3,94940.0,64.52472339934111,0.3084089160186525,0.0006796368590619,0.0015311168189677,60.75235320995053,3.731902863181616,1.0,0.0008522946028022658,-0.00037189603767425817,0.00037111815157853936,0.0004661952054986012,0.48851136424086616,0.3519999999999224,0.0,0.6480000000000776,1.1623451608746587,7,3,False,long,long,-0.0031032641155855,-0.0030843032350422,-0.0037869091973964,0.0049329890880132,0.0007131397848782,0.0048086899822294,1.049210231882746,7.074807545857029,True,False,False,True
OkxAdaptiveMhfStrategy-20250102074400-000066,2025-01-02T07:45:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94735.5,94740.0,54.2912486826898,0.2523426948617078,0.0005730551898109,0.0003634462565142,55.57529973490083,3.168098066877589,1.0,0.0013515869786905159,0.0009506968607989658,-0.0004145713933080256,0.0004253142088743115,-0.23046601479765927,0.22520107238627549,0.18766756032170118,0.5871313672920233,0.6870352203171122,7,3,False,long,long,-0.0011030711823973,-0.0013912419314829,0.0032026009257352,0.0030463764903336,0.0059586955259643,0.0035414390592755,10.39762417879285,6.179633147891932,True,False,True,False
OkxAdaptiveMhfStrategy-20250102080200-000067,2025-01-02T08:03:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94556.6,94556.6,39.600863543172345,0.6590765368421169,0.0004188059167014,-6.235799943620769e-05,37.905715331569375,4.666564904538921,1.0,0.0007239606672697911,0.0014806194100546058,0.0010575805599578006,0.0003715924748372301,-0.5062474002297965,0.6598984771569705,0.0,0.3401015228430296,0.4974638994560045,8,3,False,short,short,0.0005266686830956,-0.0051038214148984,-0.0075140180590249,-0.0035946723972731,0.001656150919132,0.0099770930849881,3.954459221053945,23.822712829772094,False,True,False,True
OkxAdaptiveMhfStrategy-20250102081700-000068,2025-01-02T08:18:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,94474.9,94475.1,51.16160185695942,0.0136821361057886,0.0005415353024972,-0.0004852026406016,39.692911695394365,3.7919062921914852,1.0,0.0003183941931668086,0.00045584395118335684,0.0019357884298358847,0.00038662195441592197,1.3986210171111613,0.0,0.652621722846397,0.3473782771536031,2.087503051577637,8,3,False,short,short,-0.0059730150547923,-0.0093178188069,-0.0087102500240805,-0.0044985493501448,0.0007928031678254,0.0119682582357855,1.4639885633252383,22.100558992685336,True,False,False,True
OkxAdaptiveMhfStrategy-20250102084600-000073,2025-01-02T08:47:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95303.1,95309.1,164.57474086268965,0.0552940259987908,0.0017267474025322,0.0012262787636804,70.20945160128245,3.4422050250873575,1.0,0.00198846459197575,0.0034297965815765236,0.00860014966906624,0.000877407723826267,1.6301945424220938,0.7982885085574525,0.138549307253467,0.06316218418908055,1.4911158219883804,8,3,False,long,long,-9.968196207678447e-05,0.0001752303964928,-0.0043755134932651,-0.0014973279987745,0.003174083529287,0.0059893119950977,1.838070644464074,3.4683329714383913,True,False,False,True
OkxAdaptiveMhfStrategy-20250102090700-000074,2025-01-02T09:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95524.2,95524.0,135.0366333063493,0.1777295494738281,0.0014136408997356,0.0023560316623855,68.80005358348043,3.2635588522131482,1.0,0.0025559715788556593,0.0024823115621139427,0.00442106547257245,0.0008736798285014253,0.08363386212611447,0.056971514242912254,0.7151424287856569,0.22788605697143083,0.49394003957943367,9,3,False,long,long,-0.0037781002091615,-0.0061010717702948,-0.0051986826374886,-0.0052363694226174,0.0,0.0082900458731922,0.0,5.864334592846754,True,False,False,True
OkxAdaptiveMhfStrategy-20250102100700-000081,2025-01-02T10:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95033.6,95039.4,58.79745477376475,0.3622605788285304,0.0006186639938148,0.0009537900549371,61.72212053360471,3.449128891383436,1.0,0.0013815051134657846,0.0005569904406121707,0.0009079284695613467,0.0003741792912603812,-0.10819907654968945,0.8279301745635484,0.09725685785540142,0.07481296758105009,1.3640046207541299,10,3,False,long,long,-0.0004798302916021,-0.0001041736817295,-0.0001010169034952,0.0013363694524883,0.0038039177722405,0.0034482540911847,6.148225316741007,5.5733705015107065,True,False,False,False
OkxAdaptiveMhfStrategy-20250102120000-000087,2025-01-02T12:01:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95145.5,95154.1,42.345839005754726,2.8078319568505994,0.0004450237982993,0.0003244489759465,68.81945817009284,2.7133716723472987,1.0,0.00027362689289296243,0.0013084468567250386,-0.00039649319125497604,0.000440932131631952,1.3058927011872026,0.04279069767447275,0.030697674418496357,0.9265116279070309,2.538620146016966,12,3,False,long,long,0.0003321229064959,0.0017520534339511,0.0047789963792296,0.0046938636088938,0.016548339122712,0.0015292368004792,37.181929487476275,3.435992848794908,True,False,True,False
OkxAdaptiveMhfStrategy-20250102121000-000088,2025-01-02T12:11:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95235.1,95235.0,64.97632009692516,0.5386577748292071,0.0006822735349075,0.0005080603305636,66.33615853353069,4.030699177936177,1.0,0.002330514049925992,0.002125870475553016,0.002287257669628506,0.0005321726198144144,-0.5664736746445885,0.11285714285705971,0.6985714285713455,0.18857142857159487,1.0773155496584141,12,3,False,long,long,-0.0005218664126988,0.0071097736023797,0.0027174854649177,0.0031521991366628,0.0155919403665244,0.0018522582535221,22.852940852682377,2.7148351851392434,True,False,True,False
OkxAdaptiveMhfStrategy-20250102123100-000089,2025-01-02T12:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95312.2,95312.2,48.035192653624,0.2539804532058365,0.0005039773780651,0.0008576410485375,68.11658667674145,5.023400275293746,1.0,0.002275831634690208,0.0026329591833517095,0.003723824585660158,0.0004989517366620505,1.8970531759341152,0.04115684093433515,0.08676307007788824,0.8720800889877766,1.8715444871485543,12,3,False,long,long,0.0075667123411273,0.0026187623410225,0.0044894567537,0.0017007266645823,0.0147704071461995,0.0002549516221428,29.30767885436564,0.5058790994182819,False,True,True,False
OkxAdaptiveMhfStrategy-20250102132300-000094,2025-01-02T13:24:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95668.1,95670.7,89.52699365133385,0.1239849518818941,0.0009357827804263,0.0030471017423061,59.539039913329695,3.342008793071473,1.0,0.00019455700624874497,0.0013026723632402842,-0.001871613376659874,0.0005113797334349545,0.18979542544228112,0.34924965893574694,0.0,0.650750341064253,0.818747475040572,13,3,False,long,long,0.0008926695523376,-0.0001442487098625,-0.0021208741471818,0.0018198333613816,0.0015647849178566,0.0033041316802571,1.6721213780841242,3.530778674765594,True,False,False,True
OkxAdaptiveMhfStrategy-20250102150800-000099,2025-01-02T15:09:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95688.1,95687.9,46.827589318489785,0.4527245649099923,0.0004893783782326,0.0011832097550994,66.43643069479987,5.5223854946101945,1.0,0.0014935448926939499,0.0017158117443596922,0.0011519495778799657,0.00032346756567806214,1.930280861425545,0.9573560767590698,0.017057569296434146,0.02558635394449608,1.0015463252021464,15,3,False,long,long,0.0016104405877009,0.001890517211649,0.0022082160686646,0.0047477168007305,0.0026116100121122,0.0001891562273679,5.336597583538661,0.38652427475816276,False,True,True,False
OkxAdaptiveMhfStrategy-20250102153800-000101,2025-01-02T15:39:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,95888.0,95888.0,35.52424837920469,1.0696918790333807,0.0003704764765059,0.0019442993680895,69.54332226121066,3.9747498241976382,1.0,0.00033598784600484457,0.00027962630240126906,0.0018999406399184313,0.0002704020013911558,-1.05231303648819,0.0,0.005235602094543994,0.994764397905456,0.5376609181458895,15,3,False,long,long,-0.0013766060403804,0.0001188887034873,-0.0009229517770732,0.0054407225095944,0.0018625896879693,0.0025863507425329,5.027551831456897,6.981147000007178,True,False,False,True
OkxAdaptiveMhfStrategy-20250103002400-000157,2025-01-03T00:25:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97231.0,97231.0,165.1503460338228,0.7798954291844152,0.0016985359199619,0.0005615985322114,76.1389726112991,6.2064659543013,1.0,0.003065194933200844,0.010083234442468328,0.00808106136591587,0.0008424795644957811,-0.2325065965241657,0.0,0.47106690777579635,0.5289330922242036,0.6696928141909853,0,4,False,long,long,0.0034711151793152,0.0001943824500415,0.0009246022359123,-0.0043792617580813,0.0061790992584669,0.0017967520646707,3.637897312530918,1.0578240021623584,False,True,True,False
OkxAdaptiveMhfStrategy-20250103011300-000158,2025-01-03T01:14:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97573.1,97573.1,130.38213585069508,1.166570857331104,0.0013362508298977,0.0034470180630269,65.81237341066564,2.7971623383868107,1.0,0.003172836814368991,0.0031367273751968165,0.0011403175645855529,0.0007867634433960976,-0.02558234388576222,0.15300084530846006,0.5680473372781909,0.278951817413349,0.9073328890352906,1,4,False,long,long,-0.0048087023985095,-0.0093601617658965,-0.0072909439179446,-0.0009541564222106,0.000810674253457,0.0130476535028609,0.6066782039110423,9.764374480395581,True,False,False,True
OkxAdaptiveMhfStrategy-20250103023100-000169,2025-01-03T02:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96655.5,96655.5,129.35482618483996,0.5156359601510883,0.0013383079719709,-0.000156831106914,41.351165717900216,3.039701042450004,1.0,0.001286913555764937,0.0008256170686771706,-0.001094310517079807,0.000821520600613553,-0.4346169136674868,0.0,0.3006872852233827,0.6993127147766173,0.4499252305965989,2,4,False,short,short,-0.0055620218197619,-0.0068532054564923,-0.007423271308927,-0.0099290780141843,0.0002420969318868,0.0139102275607699,0.18089777312635758,10.393891280707134,True,False,False,True
OkxAdaptiveMhfStrategy-20250103024400-000171,2025-01-03T02:45:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97088.7,97090.1,114.6982060301065,0.2153477447897334,0.0011813584086339,5.734934066179295e-05,63.59770775634775,3.777739992605061,1.0,0.003051102876665729,0.00400657913768667,0.0036954869201659447,0.0007942635967033355,4.162342473004676,0.2736248236952859,0.09238363892801371,0.6339915373767003,1.2362878628002958,2,4,False,long,long,0.0017859956925987,0.004441299553913,0.0037851984834486,0.0037841684974668,0.0093862622529707,0.0006035717853879,7.945198373554284,0.5109059856141832,False,True,True,False
OkxAdaptiveMhfStrategy-20250103030600-000172,2025-01-03T03:07:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97550.5,97567.3,117.96288090967182,0.2610990827155833,0.0012090411532313,0.001494072452545,75.32704178941893,4.29287582750511,1.0,0.001570111973234142,0.004475640069087507,0.005478669191950361,0.0005746312848384292,-0.15492694242451904,0.05810684161197056,0.19400187441422356,0.7478912839738059,0.9045218222645893,3,4,False,long,long,0.0002849805997919,-0.0025217707751369,0.0005064043751697,-0.0037734301720647,0.0046078697700165,0.0035930107995346,3.810520703916955,2.9712736523312766,True,False,True,False
OkxAdaptiveMhfStrategy-20250103040400-000176,2025-01-03T04:05:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97689.0,97689.0,110.6200482595735,0.7864758818026522,0.0011323695427281,0.0029185631573835,62.497658900550825,3.634060971088117,1.0,0.0017814208883912236,0.0018533855072641347,0.004062578101778381,0.000816308321625243,-0.4589373431396709,0.125,0.13522727272720658,0.7397727272727934,0.7955158344670504,4,4,False,long,long,0.0015457216267952,-0.002419924454135,-0.0045685798810511,-0.0064643921014648,0.0023646469919847,0.0048756768929971,2.0882290654759474,4.3057294540528535,True,False,False,True
OkxAdaptiveMhfStrategy-20250103060400-000184,2025-01-03T06:05:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97080.2,97080.2,46.66155991536506,0.2850311910730483,0.0004806496063601,-0.0003347845661843,34.73537340465267,4.239035307837402,1.0,0.000940823828164747,0.0009881270360820762,0.0010086922510820283,0.00037022103799236924,0.3584207343904462,0.2612612612612652,0.057057057056902206,0.6816816816818326,0.7136495235133168,6,4,False,short,short,0.0025597392671214,0.0009023467195163,0.0019550845589523,0.0008281812357205,0.0038432141672554,0.0019808364630481,7.995874991678761,4.121165266416226,True,False,True,False
OkxAdaptiveMhfStrategy-20250103062100-000187,2025-01-03T06:22:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96813.5,96813.5,63.88091437033232,0.2849051266625195,0.000659834778934,-0.0009740938976074,24.60257367638901,6.900339551256016,1.0,0.001186501533166329,0.0032658675655695716,0.00397653791189062,0.00033179874958520663,0.22642056291575002,0.5408866995073318,0.41083743842376,0.04827586206890817,1.588893975618151,6,4,False,short,short,-0.001264286488971,-0.0014254210414869,-0.0011671925919422,-0.0014429805760559,0.0010990202812623,0.002602942771411,1.6655992020271102,3.9448402153278055,True,False,False,True
OkxAdaptiveMhfStrategy-20250103070900-000188,2025-01-03T07:10:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96788.4,96788.6,73.39433698237774,0.4741510235094019,0.0007582952639296,-0.0016877254641593,33.87713181564428,2.881693720467588,1.0,0.0004902446475605427,0.001318953746901219,0.000723329171525036,0.00042539045410017634,-0.11811027484661366,0.5102770330653154,0.0,0.48972296693468464,1.5246407911125595,7,4,False,short,short,-0.0015373743134508,-0.0016830529278302,-0.0020198701497286,-0.0002541626889173,0.0,0.0032193940596187,0.0,4.245559164528116,True,False,False,True
OkxAdaptiveMhfStrategy-20250103074600-000193,2025-01-03T07:47:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96892.1,96883.5,61.71907256357166,0.2673403749384719,0.0006370442083901,-0.0012075849696701,39.0192847204804,3.2404893931935987,1.0,0.0004981512709045922,0.0016040648672705565,-0.00017648315514718043,0.0003489700912986658,-0.2570775722253194,0.20648967551625966,0.259587020649098,0.5339233038346424,0.5492629521462207,7,4,False,short,short,-0.0012818382510028,0.0003065265382834,-0.0008039871155645,0.0008669437446396,0.0030146936643958,0.0020269970410383,4.73273475875932,3.182160584115904,True,False,False,False
OkxAdaptiveMhfStrategy-20250103081600-000196,2025-01-03T08:17:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96913.7,96913.7,39.49738836423506,0.5772533563421207,0.0004075521661461,-0.0008730002537427,38.57176237639592,3.84835570894698,1.0,0.0009148942095552463,0.0015863313690586914,0.0004932401336495323,0.0002804679940892989,-0.24003548714453668,0.0,0.0,1.0,1.2988200517696795,8,4,False,short,short,-0.0007099099508119,-0.0005809292184696,0.002455793143797,-0.0038415621320824,0.0032369004588618,0.0016643673701448,7.942297275635839,4.083814314823394,False,True,True,False
OkxAdaptiveMhfStrategy-20250103085000-000197,2025-01-03T08:51:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96824.1,96824.3,48.75272803662424,1.3537703972261652,0.0005035174851418,-0.0008798349254093,34.88715172295009,3.7885059449646783,1.0,0.001093057332919484,0.0013216780981856009,-0.0007159061326193168,0.00039893200460847653,3.1593203136473567,0.02326811211004017,0.7324167107350382,0.24431517715492157,3.8787573047799353,8,4,False,short,short,-0.0004100218850471,0.000328430628325,-0.0011970160321654,-0.0027007738775779,0.0016731371631649,0.0018166964629673,3.3228909750095674,3.608003225334422,True,False,False,True
OkxAdaptiveMhfStrategy-20250103091500-000198,2025-01-03T09:16:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,96714.1,96714.3,53.97816393219141,0.1055982564941919,0.000558119780965,-0.0012180001370921,35.51669403623846,3.807095036766233,1.0,5.892246320702655e-05,0.001045100420518637,0.002517125424204118,0.00035141457022326816,-0.11997117340477441,0.09971509971508317,0.378917378917399,0.5213675213675178,0.6502629478857272,9,4,False,short,short,-0.0012924692469867,-0.0009316118332279,-0.0051574692831757,-0.0025435794780698,0.0005376672067464,0.0053570265349105,0.9633525153859547,9.598325735029384,True,False,False,True
OkxAdaptiveMhfStrategy-20250103102000-000206,2025-01-03T10:21:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,97300.1,97309.8,77.98926218821909,0.1256583243004866,0.0008014533190718,0.0001529278145875,80.07630158640745,5.690526971891812,1.0,0.0006501194800279761,0.003440180065317002,0.003467093047245779,0.0003286695690518531,0.11063740985670112,0.11439114391115379,0.0,0.8856088560888462,0.3474837335245998,10,4,False,long,long,-0.0018006147989571,-0.0022045198309148,-0.0046875594166913,-0.0036094515832975,0.0001243575289233,0.0047276415954351,0.15514956367695687,5.898247875327144,True,False,False,True
