policy_name,time,net_pnl,no_cost_net_pnl,cumulative_net_pnl,cumulative_no_cost_net_pnl,equity,no_cost_equity,drawdown,ddpercent
tf_1h_donchian_20_10_atr3,2025-01-02T13:14:00+08:00,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-01-03T16:14:00+08:00,0.08957210500000058,0.09921000000000059,0.0895721050001157,0.099210000000312,5000.089572105,5000.09921,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-01-04T18:14:00+08:00,-0.12781259999999944,-0.11793999999999942,-0.03824049499962712,-0.018729999999777647,4999.961759505,4999.98127,0.12781259999974282,0.0025562062070407007
tf_1h_donchian_20_10_atr3,2025-01-07T20:14:00+08:00,-0.062459039999999716,-0.052319999999999714,-0.10069953499987605,-0.07104999999955908,4999.899300465,4999.92895,0.19027163999999175,0.0038053646290958105
tf_1h_donchian_20_10_atr3,2025-01-10T18:14:00+08:00,0.2782816300000006,0.2879600000000006,0.1775820949997069,0.21691000000009808,5000.177582095,5000.21691,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-01-14T05:14:00+08:00,-0.2480598300000006,-0.23876000000000058,-0.07047773500016774,-0.021850000000085856,4999.929522265,4999.97815,0.24805982999987464,0.004961020402318217
tf_1h_donchian_20_10_atr3,2025-01-16T23:14:00+08:00,-0.124228375,-0.11435000000000001,-0.19470610999997007,-0.13619999999991705,4999.80529389,4999.8638,0.37228820499967696,0.007445499662507862
tf_1h_donchian_20_10_atr3,2025-01-20T07:14:00+08:00,0.1350441299999994,0.14533999999999941,-0.05966197999987344,0.009140000000115833,4999.94033802,5000.00914,0.23724407499958033,0.004744712984777205
tf_1h_donchian_20_10_atr3,2025-01-20T15:14:00+08:00,-0.6093421600000004,-0.5986800000000003,-0.6690041399997426,-0.5895399999999427,4999.33099586,4999.41046,0.8465862349994495,0.016931123367117346
tf_1h_donchian_20_10_atr3,2025-01-23T23:14:00+08:00,-0.14359723499999974,-0.13326999999999972,-0.8126013749997583,-0.7228100000002087,4999.187398625,4999.27719,0.9901834699994652,0.019802966069548934
tf_1h_donchian_20_10_atr3,2025-01-27T23:14:00+08:00,-0.020630299999999418,-0.010439999999999418,-0.8332316750002065,-0.7332500000002256,4999.166768325,4999.26675,1.0108137699999133,0.02021555741579077
tf_1h_donchian_20_10_atr3,2025-01-29T15:14:00+08:00,-0.18887675499999973,-0.17866999999999972,-1.0221084300001166,-0.9119199999995544,4998.97789157,4999.08808,1.1996905249998235,0.02399295835603445
tf_1h_donchian_20_10_atr3,2025-02-01T03:14:00+08:00,-0.08876630999999971,-0.07841999999999971,-1.1108747400003267,-0.9903400000002875,4998.88912526,4999.00966,1.2884568350000336,0.025768221505048816
tf_1h_donchian_20_10_atr3,2025-02-03T23:14:00+08:00,0.5290781500000006,0.5390600000000006,-0.5817965899996125,-0.4512800000002244,4999.41820341,4999.54872,0.7593786849993194,0.015187034310912437
tf_1h_donchian_20_10_atr3,2025-02-04T14:14:00+08:00,0.07021346999999942,0.08013999999999942,-0.5115831200000684,-0.37114000000019587,4999.48841688,4999.62886,0.6891652149997753,0.013782814783770648
tf_1h_donchian_20_10_atr3,2025-02-06T15:14:00+08:00,-0.16934919999999884,-0.15957999999999883,-0.6809323199995561,-0.5307199999997465,4999.31906768,4999.46928,0.858514414999263,0.017169678494489755
tf_1h_donchian_20_10_atr3,2025-02-08T05:14:00+08:00,-0.3680092549999994,-0.35818999999999945,-1.0489415749998443,-0.8889099999996688,4998.951058425,4999.11109,1.2265236699995512,0.024529602196361515
tf_1h_donchian_20_10_atr3,2025-02-17T23:14:00+08:00,-0.05596869499999942,-0.04628999999999942,-1.1049102699998912,-0.9351999999998952,4998.89508973,4999.0648,1.282492364999598,0.025648936341621947
tf_1h_donchian_20_10_atr3,2025-02-22T20:14:00+08:00,0.000711789999999709,0.010419999999999709,-1.1041984800003775,-0.9247800000002826,4998.89580152,4999.07522,1.2817805750000844,0.025634701047218354
tf_1h_donchian_20_10_atr3,2025-02-27T14:14:00+08:00,0.8837540099999996,0.8928199999999997,-0.22044447000007494,-0.031960000000253785,4999.77955553,4999.96804,0.39802656499978184,0.007960248580471709
tf_1h_donchian_20_10_atr3,2025-02-28T23:14:00+08:00,-0.1031125900000003,-0.0947800000000003,-0.32355705999998463,-0.12673999999969965,4999.67644294,4999.87326,0.5011391549996915,0.010022427139272157
tf_1h_donchian_20_10_atr3,2025-03-03T15:14:00+08:00,0.678663775,0.68755,0.35510671500014723,0.5608099999999467,5000.355106715,5000.56081,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-03-05T03:14:00+08:00,0.23223060499999942,0.24118999999999943,0.5873373200001879,0.8019999999996799,5000.58733732,5000.802,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-03-06T21:14:00+08:00,0.19579222000000057,0.20476000000000058,0.7831295400001181,1.006760000000213,5000.78312954,5001.00676,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-03-07T20:14:00+08:00,-0.27902456,-0.2702,0.5041049800001929,0.7365600000002814,5000.50410498,5000.73656,0.27902455999992526,0.0055796172873745775
tf_1h_donchian_20_10_atr3,2025-03-11T17:14:00+08:00,0.40588886499999977,0.41426999999999975,0.9099938449999172,1.150829999999587,5000.909993845,5001.15083,0.0,0.0
tf_1h_donchian_20_10_atr3,2025-03-14T11:14:00+08:00,-0.14561167499999883,-0.13742999999999883,0.7643821700003173,1.0133999999998196,5000.76438217,5001.0134,0.14561167499959993,0.002911703573525924
tf_1h_donchian_20_10_atr3,2025-03-15T16:14:00+08:00,0.06308733499999972,0.07146999999999971,0.8274695050004084,1.0848699999996825,5000.827469505,5001.08487,0.08252433999950881,0.0016501864680843643
tf_1h_donchian_20_10_atr3,2025-03-18T02:14:00+08:00,-0.1559174600000009,-0.1475400000000009,0.6715520449997712,0.9373299999997471,5000.671552045,5000.93733,0.23844180000014603,0.0047679682356534005
tf_1h_donchian_20_10_atr3,2025-03-19T08:14:00+08:00,-0.15316986500000032,-0.1449300000000003,0.5183821800001169,0.7924000000002707,5000.51838218,5000.7924,0.39161166499980027,0.007830808102561064
tf_1h_donchian_20_10_atr3,2025-03-20T19:14:00+08:00,-0.06358269499999943,-0.05498999999999942,0.4547994849999668,0.737409999999727,5000.454799485,5000.73741,0.4551943599999504,0.009102230605233701
tf_1h_donchian_20_10_atr3,2025-03-21T12:14:00+08:00,-0.22284353000000032,-0.2142800000000003,0.23195595499964838,0.5231299999995827,5000.231955955,5000.52313,0.6780378900002688,0.013558290207877797
tf_1h_donchian_20_10_atr3,2025-03-26T23:14:00+08:00,-0.017970379999999418,-0.009239999999999419,0.21398557500015158,0.513890000000174,5000.213985575,5000.51389,0.6960082699997656,0.013917632408029656
tf_1h_donchian_20_10_atr3,2025-03-28T15:14:00+08:00,-0.33917664000000003,-0.3304,-0.12519106499985355,0.1834900000003472,4999.874808935,5000.18349,1.0351849099997708,0.0206999308380645
tf_1h_donchian_20_10_atr3,2025-03-30T11:14:00+08:00,-0.09138236000000087,-0.08304000000000088,-0.21657342500020604,0.10044999999990978,4999.783426575,5000.10045,1.1265672700001232,0.022527245469058134
tf_1h_donchian_20_10_atr3,2025-03-31T21:14:00+08:00,-0.037022465000000296,-0.028730000000000293,-0.25359588999981497,0.07171999999991385,4999.74640411,5000.07172,1.1635897349997322,0.023267560032711056
tf_1h_donchian_20_10_atr3,2025-04-02T14:14:00+08:00,-0.12883972999999943,-0.12033999999999942,-0.3824356200002512,-0.04861999999957334,4999.61756438,4999.95138,1.2924294650001684,0.02584388574461167
tf_1h_donchian_20_10_atr3,2025-04-03T07:14:00+08:00,-0.4268505850000003,-0.4183300000000003,-0.8092862049998075,-0.4669499999999971,4999.190713795,4999.53305,1.7192800499997247,0.034379344001707154
tf_1h_donchian_20_10_atr3,2025-04-04T08:14:00+08:00,-0.040291489999999125,-0.03195999999999913,-0.8495776950003346,-0.4989100000002509,4999.150422305,4999.50109,1.7595715400002518,0.03518502716837316
tf_1h_donchian_20_10_atr3,2025-04-04T19:14:00+08:00,-0.21776055000000002,-0.2094,-1.0673382450004283,-0.7083099999999831,4998.932661755,4999.29169,1.9773320900003455,0.03953944566956811
tf_1h_donchian_20_10_atr3,2025-04-06T08:14:00+08:00,-0.079952,-0.0716,-1.1472902449995672,-0.7799100000001999,4998.852709755,4999.22009,2.0572840899994844,0.04113819469919556
tf_1h_donchian_20_10_atr3,2025-04-07T23:14:00+08:00,0.21848064000000086,0.2264400000000009,-0.9288096050004242,-0.5534699999998338,4999.071190395,4999.44653,1.8388034500003414,0.03676937701865254
tf_1h_donchian_20_10_atr3,2025-04-09T16:14:00+08:00,-0.048343490000000294,-0.040580000000000296,-0.9771530950001761,-0.5940499999996973,4999.022846905,4999.40595,1.8871469400000933,0.03773607088155453
tf_1h_donchian_20_10_atr3,2025-04-10T22:14:00+08:00,-0.12745017999999944,-0.11923999999999943,-1.104603275000045,-0.713289999999688,4998.895396725,4999.28671,2.014597119999962,0.04028461065045122
tf_1h_donchian_20_10_atr3,2025-04-11T15:14:00+08:00,-0.22501591000000032,-0.2169800000000003,-1.3296191850004107,-0.9302699999998367,4998.670380815,4999.06973,2.239613030000328,0.04478410994712542
tf_1h_donchian_20_10_atr3,2025-04-13T13:14:00+08:00,0.20211725,0.21050000000000002,-1.1275019349996,-0.7197699999996985,4998.872498065,4999.28023,2.0374957799995173,0.04074250051505063
tf_1h_donchian_20_10_atr3,2025-04-14T22:14:00+08:00,-0.20309035499999975,-0.19466999999999973,-1.3305922899999132,-0.9144399999995585,4998.66940771,4999.08556,2.2405861349998304,0.04480356850568177
tf_1h_donchian_20_10_atr3,2025-04-16T23:14:00+08:00,-0.07565360499999972,-0.06716999999999972,-1.406245895000211,-0.9816099999998187,4998.593754105,4999.01839,2.3162397400001282,0.046316365278537316
tf_1h_donchian_20_10_atr3,2025-04-20T01:14:00+08:00,-0.01658004999999942,-0.00803999999999942,-1.4228259450001133,-0.989650000000438,4998.577174055,4999.01035,2.3328197900000305,0.04664790593854337
tf_1h_donchian_20_10_atr3,2025-04-24T12:14:00+08:00,0.5600885750000005,0.5691100000000006,-0.8627373700001044,-0.42054000000007363,4999.13726263,4999.57946,1.7727312150000216,0.03544817277619187
tf_1h_donchian_20_10_atr3,2025-05-01T14:14:00+08:00,-0.1721213800000006,-0.16266000000000058,-1.0348587500002395,-0.5832000000000335,4998.96514125,4999.4168,1.9448525950001567,0.03888997397261368
tf_1h_donchian_20_10_atr3,2025-05-03T07:14:00+08:00,0.08876215000000118,0.09842000000000117,-0.9460965999996915,-0.4847799999997733,4999.0539034,4999.51522,1.8560904449996087,0.037115054005851744
tf_1h_donchian_20_10_atr3,2025-05-07T03:14:00+08:00,0.130339085,0.13995000000000002,-0.8157575149998593,-0.34483000000000175,4999.184242485,4999.65517,1.7257513599997765,0.03450874665058539
tf_1h_donchian_20_10_atr3,2025-05-12T23:14:00+08:00,0.6661976949999994,0.6761899999999994,-0.14955981999992218,0.33136000000013155,4999.85044018,5000.33136,1.0595536649998394,0.02118721725253829
tf_1h_donchian_20_10_atr3,2025-05-13T18:14:00+08:00,-0.07123674499999942,-0.060889999999999424,-0.2207965649995458,0.2704700000003868,4999.779203435,5000.27047,1.130790409999463,0.022611692899716505
tf_1h_donchian_20_10_atr3,2025-05-19T13:14:00+08:00,-0.0749936850000003,-0.0646300000000003,-0.2957902500002092,0.20583999999962543,4999.70420975,5000.20584,1.2057840950001264,0.02411129367423482
tf_1h_donchian_20_10_atr3,2025-05-23T04:14:00+08:00,-0.24140142999999945,-0.23033999999999943,-0.5371916800004328,-0.024500000000443833,4999.46280832,4999.9755,1.44718552500035,0.028938443738869755
tf_1h_donchian_20_10_atr3,2025-05-24T20:14:00+08:00,0.1531097399999997,0.1641199999999997,-0.38408194000021467,0.13961999999992258,4999.61591806,5000.13962,1.2940757850001319,0.025876806153137113
tf_1h_donchian_20_10_atr3,2025-05-31T21:14:00+08:00,0.14893974999999998,0.1595,-0.2351421900002606,0.2991199999996752,4999.76485781,5000.29912,1.1451360350001778,0.02289855319151082
tf_1h_donchian_20_10_atr3,2025-06-06T20:14:00+08:00,-0.1444758550000006,-0.1341100000000006,-0.3796180449999156,0.165009999999711,4999.620381955,5000.16501,1.2896118899998328,0.02578754449864237
tf_1h_donchian_20_10_atr3,2025-06-09T10:14:00+08:00,0.013512870000000584,0.024060000000000584,-0.36610517499957496,0.18907000000035623,4999.633894825,5000.18907,1.2760990199994922,0.025517336276199416
tf_1h_donchian_20_10_atr3,2025-06-09T15:14:00+08:00,-0.2901777550000006,-0.2795100000000006,-0.6562829300000885,-0.09043999999994412,4999.34371707,4999.90956,1.5662767750000057,0.03131983532852504
tf_1h_donchian_20_10_atr3,2025-06-11T20:14:00+08:00,0.03141235499999942,0.04228999999999942,-0.6248705750003865,-0.048149999999623105,4999.375129425,4999.95185,1.5348644200003037,0.03069170254792384
tf_1h_donchian_20_10_atr3,2025-06-14T08:14:00+08:00,-0.0031935300000005837,0.007439999999999418,-0.6280641049997939,-0.040710000000217406,4999.371935895,4999.95929,1.5380579499997111,0.03075556152565665
tf_1h_donchian_20_10_atr3,2025-06-17T08:14:00+08:00,-0.028752244999999416,-0.01808999999999942,-0.6568163499996444,-0.05879999999979191,4999.34318365,4999.9412,1.5668101949995616,0.0313305017872338
tf_1h_donchian_20_10_atr3,2025-06-18T13:14:00+08:00,0.05414983000000058,0.06476000000000058,-0.6026665199997296,0.0059600000004138565,4999.39733348,5000.00596,1.5126603649996468,0.030247702255417376
tf_1h_donchian_20_10_atr3,2025-06-20T23:14:00+08:00,-0.20865095499999944,-0.19808999999999943,-0.8113174749996688,-0.19213000000036118,4999.188682525,4999.80787,1.721311319999586,0.03441996200927701
tf_1h_donchian_20_10_atr3,2025-06-21T17:14:00+08:00,-0.02691701999999971,-0.01651999999999971,-0.8382344949995968,-0.20864999999957945,4999.161765505,4999.79135,1.748228339999514,0.034958204449813964
tf_1h_donchian_20_10_atr3,2025-06-23T14:14:00+08:00,0.0504203400000003,0.060680000000000296,-0.7878141549999782,-0.1479699999999866,4999.212185845,4999.85203,1.6978079999998954,0.03394998114522191
tf_1h_donchian_20_10_atr3,2025-06-26T21:14:00+08:00,0.4678706949999998,0.47836999999999974,-0.3199434600001041,0.33039999999982683,4999.68005654,5000.3304,1.2299373050000213,0.024594269973140865
tf_1h_donchian_20_10_atr3,2025-06-30T23:14:00+08:00,-0.10258340999999971,-0.09181999999999971,-0.4225268700001834,0.23858000000018365,4999.57747313,5000.23858,1.3325207150001006,0.02664556484000182
tf_1h_donchian_20_10_atr3,2025-07-02T13:14:00+08:00,-0.07460400499999971,-0.06396999999999971,-0.49713087500003894,0.17461000000002969,4999.502869125,5000.17461,1.4071247199999561,0.028137373432671486
tf_1h_donchian_20_10_atr3,2025-07-05T13:14:00+08:00,0.033631005000000005,0.04445,-0.46349987000030524,0.2190600000003542,4999.53650013,5000.21906,1.3734937150002224,0.0274648757264315
tf_1h_donchian_20_10_atr3,2025-07-13T04:14:00+08:00,0.5685293350000009,0.5797900000000009,0.10502946500037069,0.7988500000001295,5000.105029465,5000.79885,0.8049643799995465,0.01609635808263451
