split,policy_name,policy_family,symbol,trade_count,no_cost_pnl,net_pnl,contribution_share,positive_pnl_share,absolute_pnl_share,win_rate,avg_trade_pnl,policy_net_pnl,policy_no_cost_pnl,net_pnl_without_symbol,no_cost_pnl_without_symbol,removing_symbol_improves_policy,largest_symbol_dependency,largest_dependency_symbol,is_largest_dependency_symbol
validation,v3_4h_donchian_55_20_atr4,4h_donchian,SOLUSDT_SWAP_OKX.GLOBAL,3,-0.1491,-0.15547884999999997,0.06778730664879867,,0.06778730664879867,0.6666666666666666,-0.05182628333333333,-2.2936277850000013,-2.2035100000000014,-2.138148935000001,-2.0544100000000016,True,0.48642907855251655,DOGEUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_donchian_55_with_risk_filters,risk_filtered,DOGEUSDT_SWAP_OKX.GLOBAL,1,-0.1575000000000001,-0.1619557500000001,0.42861130711909584,,0.42861130711909584,0.0,-0.1619557500000001,-0.3778615900000005,-0.36466000000000054,-0.21590584000000043,-0.20716000000000043,True,0.5502257718229581,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_donchian_55_with_risk_filters,risk_filtered,ETHUSDT_SWAP_OKX.GLOBAL,2,-0.1993300000000004,-0.2079091850000004,0.5502257718229581,,0.5502257718229581,0.5,-0.1039545925000002,-0.3778615900000005,-0.36466000000000054,-0.1699524050000001,-0.16533000000000014,True,0.5502257718229581,ETHUSDT_SWAP_OKX.GLOBAL,True
validation,v3_4h_donchian_55_with_risk_filters,risk_filtered,LINKUSDT_SWAP_OKX.GLOBAL,1,-0.00783,-0.007996655,0.021162921057946083,,0.021162921057946083,0.0,-0.007996655,-0.3778615900000005,-0.36466000000000054,-0.3698649350000005,-0.35683000000000054,True,0.5502257718229581,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_ema_50_200_atr4,4h_ema,BTCUSDT_SWAP_OKX.GLOBAL,18,-0.4128999999999982,-0.5967120899999981,0.21919464482957685,,0.21919464482957685,0.2222222222222222,-0.03315067166666656,-2.7222931949999962,-2.316029999999996,-2.125581104999998,-1.9031299999999978,True,0.43158665354559694,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_ema_50_200_atr4,4h_ema,DOGEUSDT_SWAP_OKX.GLOBAL,24,-0.41299999999999915,-0.5023494999999991,0.1845317399766706,,0.1845317399766706,0.25,-0.02093122916666663,-2.7222931949999962,-2.316029999999996,-2.219943694999997,-1.903029999999997,True,0.43158665354559694,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_ema_50_200_atr4,4h_ema,ETHUSDT_SWAP_OKX.GLOBAL,20,-1.1001399999999997,-1.1749054099999996,0.43158665354559694,,0.43158665354559694,0.2,-0.05874527049999998,-2.7222931949999962,-2.316029999999996,-1.5473877849999966,-1.2158899999999964,True,0.43158665354559694,ETHUSDT_SWAP_OKX.GLOBAL,True
validation,v3_4h_ema_50_200_atr4,4h_ema,LINKUSDT_SWAP_OKX.GLOBAL,23,-0.0410899999999992,-0.0456905449999993,0.01678384425451255,,0.01678384425451255,0.13043478260869565,-0.001986545434782578,-2.7222931949999962,-2.316029999999996,-2.676602649999997,-2.274939999999997,True,0.43158665354559694,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_ema_50_200_atr4,4h_ema,SOLUSDT_SWAP_OKX.GLOBAL,27,-0.3488999999999999,-0.4026356499999999,0.147903117393643,,0.147903117393643,0.14814814814814814,-0.014912431481481478,-2.7222931949999962,-2.316029999999996,-2.3196575449999965,-1.967129999999996,True,0.43158665354559694,ETHUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_vol_compression_donchian_breakout,vol_compression,BTCUSDT_SWAP_OKX.GLOBAL,5,-0.9992899999999993,-1.0491773649999991,1.1467103430793757,,0.5958520482211451,0.0,-0.20983547299999983,-0.9149454099999992,-0.8131199999999994,0.13423195499999996,0.18616999999999995,True,0.8529626305363417,SOLUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_vol_compression_donchian_breakout,vol_compression,DOGEUSDT_SWAP_OKX.GLOBAL,5,0.08049999999999992,0.06218625,-0.06796716975715529,0.14703736946365836,0.03531700708553907,0.4,0.01243725,-0.9149454099999992,-0.8131199999999994,-0.9771316599999992,-0.8936199999999993,False,0.8529626305363417,SOLUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_vol_compression_donchian_breakout,vol_compression,ETHUSDT_SWAP_OKX.GLOBAL,5,-0.2303699999999999,-0.24980340499999992,0.273025474820405,,0.14186912097733478,0.4,-0.049960680999999986,-0.9149454099999992,-0.8131199999999994,-0.6651420049999992,-0.5827499999999994,True,0.8529626305363417,SOLUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_vol_compression_donchian_breakout,vol_compression,LINKUSDT_SWAP_OKX.GLOBAL,5,-0.037860000000000005,-0.03889284,0.0425083721661602,,0.022088141765369957,0.2,-0.007778568,-0.9149454099999992,-0.8131199999999994,-0.8760525699999991,-0.7752599999999994,True,0.8529626305363417,SOLUSDT_SWAP_OKX.GLOBAL,False
validation,v3_4h_vol_compression_donchian_breakout,vol_compression,SOLUSDT_SWAP_OKX.GLOBAL,6,0.3739,0.36074195,-0.39427702030878575,0.8529626305363415,0.20487368195061098,0.8333333333333334,0.06012365833333333,-0.9149454099999992,-0.8131199999999994,-1.2756873599999992,-1.1870199999999995,False,0.8529626305363417,SOLUSDT_SWAP_OKX.GLOBAL,True
validation,v3_ensemble_core,ensemble,BTCUSDT_SWAP_OKX.GLOBAL,19,-0.9918499999999982,-1.1866936449999983,0.37249839596786505,,0.37249839596786505,0.15789473684210525,-0.0624575602631578,-3.1857684699999966,-2.761139999999998,-1.9990748249999983,-1.7692899999999998,True,0.37249839596786494,BTCUSDT_SWAP_OKX.GLOBAL,True
validation,v3_ensemble_core,ensemble,DOGEUSDT_SWAP_OKX.GLOBAL,25,-0.4139999999999994,-0.5069519999999992,0.15913020822884838,,0.15913020822884838,0.24,-0.020278079999999966,-3.1857684699999966,-2.761139999999998,-2.6788164699999975,-2.3471399999999987,True,0.37249839596786494,BTCUSDT_SWAP_OKX.GLOBAL,False
validation,v3_ensemble_core,ensemble,ETHUSDT_SWAP_OKX.GLOBAL,22,-0.9462100000000003,-1.0274322550000003,0.32250688167555425,,0.32250688167555425,0.22727272727272727,-0.046701466136363654,-3.1857684699999966,-2.761139999999998,-2.1583362149999963,-1.8149299999999977,True,0.37249839596786494,BTCUSDT_SWAP_OKX.GLOBAL,False
validation,v3_ensemble_core,ensemble,LINKUSDT_SWAP_OKX.GLOBAL,25,-0.0508799999999993,-0.0558323699999994,0.0175255579700051,,0.0175255579700051,0.16,-0.0022332947999999762,-3.1857684699999966,-2.761139999999998,-3.1299360999999974,-2.7102599999999986,True,0.37249839596786494,BTCUSDT_SWAP_OKX.GLOBAL,False
validation,v3_ensemble_core,ensemble,SOLUSDT_SWAP_OKX.GLOBAL,26,-0.35819999999999996,-0.4088582,0.12833895615772745,,0.12833895615772745,0.19230769230769232,-0.015725315384615385,-3.1857684699999966,-2.761139999999998,-2.7769102699999966,-2.402939999999998,True,0.37249839596786494,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_20_10_atr4,1d_donchian,BTCUSDT_SWAP_OKX.GLOBAL,3,-0.36190000000000144,-0.38562451000000153,0.194652010423034,,0.194652010423034,0.3333333333333333,-0.12854150333333383,-1.9810969800000016,-1.9512800000000017,-1.59547247,-1.5893800000000002,True,0.7963655090726546,ETHUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_20_10_atr4,1d_donchian,ETHUSDT_SWAP_OKX.GLOBAL,1,-1.57451,-1.577677305,0.7963655090726546,,0.7963655090726546,0.0,-1.577677305,-1.9810969800000016,-1.9512800000000017,-0.40341967500000164,-0.3767700000000016,True,0.7963655090726546,ETHUSDT_SWAP_OKX.GLOBAL,True
oos,v3_1d_donchian_20_10_atr4,1d_donchian,LINKUSDT_SWAP_OKX.GLOBAL,2,-0.0019699999999999007,-0.002245215,0.001133319076585538,,0.001133319076585538,0.5,-0.0011226075,-1.9810969800000016,-1.9512800000000017,-1.9788517650000015,-1.9493100000000019,True,0.7963655090726546,ETHUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_20_10_atr4,1d_donchian,SOLUSDT_SWAP_OKX.GLOBAL,2,-0.012900000000000106,-0.015549950000000104,0.00784916142772581,,0.00784916142772581,0.5,-0.007774975000000052,-1.9810969800000016,-1.9512800000000017,-1.9655470300000015,-1.9383800000000015,True,0.7963655090726546,ETHUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_55_20_atr5,1d_donchian,BTCUSDT_SWAP_OKX.GLOBAL,2,-0.6944700000000011,-0.7111806250000015,0.26084600135164643,,0.25972826446328356,0.5,-0.3555903125000007,-2.7264386700000016,-2.705300000000001,-2.0152580450000004,-2.01083,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_55_20_atr5,1d_donchian,ETHUSDT_SWAP_OKX.GLOBAL,1,-1.92164,-1.92463374,0.7059149216072405,,0.7028900443086136,0.0,-1.92463374,-2.7264386700000016,-2.705300000000001,-0.8018049300000016,-0.7836600000000011,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_donchian_55_20_atr5,1d_donchian,LINKUSDT_SWAP_OKX.GLOBAL,1,0.00601,0.005866595,-0.002151742881493093,1.0,0.0021425225661328637,1.0,0.005866595,-2.7264386700000016,-2.705300000000001,-2.7323052650000017,-2.711310000000001,False,1.0,LINKUSDT_SWAP_OKX.GLOBAL,True
oos,v3_1d_donchian_55_20_atr5,1d_donchian,SOLUSDT_SWAP_OKX.GLOBAL,1,-0.0951999999999999,-0.0964908999999999,0.035390819922606155,,0.0352391686619699,0.0,-0.0964908999999999,-2.7264386700000016,-2.705300000000001,-2.6299477700000016,-2.6101000000000014,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_ema_50_200_atr5,1d_ema,BTCUSDT_SWAP_OKX.GLOBAL,3,1.1742899999999983,1.1478606749999982,1.3142926782979854,0.845701898677227,0.6234281935352622,0.3333333333333333,0.3826202249999994,0.8733676249999983,0.9276899999999983,-0.2744930499999999,-0.24659999999999993,False,0.845701898677227,BTCUSDT_SWAP_OKX.GLOBAL,True
oos,v3_1d_ema_50_200_atr5,1d_ema,DOGEUSDT_SWAP_OKX.GLOBAL,3,0.18399999999999989,0.17395799999999983,0.19918072873379083,0.12816591254865767,0.09448038777964689,0.3333333333333333,0.05798599999999995,0.8733676249999983,0.9276899999999983,0.6994096249999985,0.7436899999999984,False,0.845701898677227,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_ema_50_200_atr5,1d_ema,ETHUSDT_SWAP_OKX.GLOBAL,4,-0.47167,-0.483919945,-0.5540850509543458,,0.26282748742745626,0.0,-0.12097998625,0.8733676249999983,0.9276899999999983,1.3572875699999982,1.3993599999999984,True,0.845701898677227,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_ema_50_200_atr5,1d_ema,LINKUSDT_SWAP_OKX.GLOBAL,5,0.0202699999999999,0.019461294999999903,0.022283050622582835,0.014338372670722924,0.010569854207878312,0.4,0.0038922589999999804,0.8733676249999983,0.9276899999999983,0.8539063299999984,0.9074199999999985,False,0.845701898677227,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_1d_ema_50_200_atr5,1d_ema,SOLUSDT_SWAP_OKX.GLOBAL,3,0.020800000000000304,0.016007600000000302,0.01832859329998674,0.011793816103392389,0.008694077049756294,0.3333333333333333,0.005335866666666768,0.8733676249999983,0.9276899999999983,0.857360024999998,0.9068899999999981,False,0.845701898677227,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_100_30_atr5,4h_donchian,BTCUSDT_SWAP_OKX.GLOBAL,5,0.8554899999999994,0.8178680149999995,-0.6334315042117479,0.7382704456115704,0.23322325899941634,0.4,0.1635736029999999,-1.2911704100000003,-1.2438799999999999,-2.1090384249999996,-2.0993699999999995,False,0.7382704456115703,BTCUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_donchian_100_30_atr5,4h_donchian,ETHUSDT_SWAP_OKX.GLOBAL,3,-2.3911899999999995,-2.3989866849999997,1.8579938530344722,,0.6840950895627169,0.0,-0.7996622283333332,-1.2911704100000003,-1.2438799999999999,1.1078162749999994,1.1473099999999996,True,0.7382704456115703,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_100_30_atr5,4h_donchian,LINKUSDT_SWAP_OKX.GLOBAL,3,0.0205200000000001,0.0201018100000001,-0.015568673077010875,0.01814543661583245,0.00573223252896995,0.3333333333333333,0.006700603333333366,-1.2911704100000003,-1.2438799999999999,-1.3112722200000004,-1.2644,False,0.7382704456115703,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_100_30_atr5,4h_donchian,SOLUSDT_SWAP_OKX.GLOBAL,1,0.2713,0.2698464499999999,-0.2089936757457134,0.2435841177725973,0.07694941890889702,1.0,0.2698464499999999,-1.2911704100000003,-1.2438799999999999,-1.5610168600000003,-1.51518,False,0.7382704456115703,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_20_10_atr4,4h_donchian,BTCUSDT_SWAP_OKX.GLOBAL,11,-1.769120000000001,-1.852351920000001,0.46195695289140426,,0.46195695289140426,0.18181818181818182,-0.1683956290909092,-4.009793355,-3.8563900000000007,-2.157441434999999,-2.0872699999999997,True,0.4619569528914042,BTCUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_donchian_20_10_atr4,4h_donchian,DOGEUSDT_SWAP_OKX.GLOBAL,12,-0.6814999999999999,-0.71842875,0.17916852226416038,,0.17916852226416038,0.16666666666666666,-0.05986906249999999,-4.009793355,-3.8563900000000007,-3.291364605,-3.174890000000001,True,0.4619569528914042,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_20_10_atr4,4h_donchian,ETHUSDT_SWAP_OKX.GLOBAL,8,-1.0114400000000003,-1.0311399000000006,0.25715537153909035,,0.25715537153909035,0.125,-0.12889248750000007,-4.009793355,-3.8563900000000007,-2.978653455,-2.8449500000000003,True,0.4619569528914042,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_20_10_atr4,4h_donchian,LINKUSDT_SWAP_OKX.GLOBAL,9,-0.003129999999999602,-0.004378184999999596,0.0010918729750849208,,0.0010918729750849208,0.2222222222222222,-0.00048646499999995517,-4.009793355,-3.8563900000000007,-4.005415170000001,-3.853260000000001,True,0.4619569528914042,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_20_10_atr4,4h_donchian,SOLUSDT_SWAP_OKX.GLOBAL,9,-0.39119999999999927,-0.4034945999999992,0.10062728033026011,,0.10062728033026011,0.1111111111111111,-0.04483273333333324,-4.009793355,-3.8563900000000007,-3.606298755000001,-3.4651900000000015,True,0.4619569528914042,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_20_atr4,4h_donchian,BTCUSDT_SWAP_OKX.GLOBAL,6,-0.2264200000000024,-0.2735524300000021,0.08149682055886522,,0.07973614626861177,0.3333333333333333,-0.04559207166666702,-3.3566024800000016,-3.267760000000002,-3.0830500499999993,-3.04134,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_20_atr4,4h_donchian,DOGEUSDT_SWAP_OKX.GLOBAL,7,-0.38850000000000007,-0.41010275000000007,0.12217793213332782,,0.11953837463319071,0.2857142857142857,-0.058586107142857155,-3.3566024800000016,-3.267760000000002,-2.9464997300000015,-2.879260000000002,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_20_atr4,4h_donchian,ETHUSDT_SWAP_OKX.GLOBAL,6,-2.6819299999999995,-2.6969824849999995,0.8034858167059443,,0.7861271417250518,0.0,-0.44949708083333323,-3.3566024800000016,-3.267760000000002,-0.6596199950000021,-0.5858300000000027,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_20_atr4,4h_donchian,LINKUSDT_SWAP_OKX.GLOBAL,5,-0.0123099999999998,-0.0130238149999998,0.0038800588027926956,,0.0037962332040527512,0.2,-0.00260476299999996,-3.3566024800000016,-3.267760000000002,-3.3435786650000017,-3.2554500000000024,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_20_atr4,4h_donchian,SOLUSDT_SWAP_OKX.GLOBAL,3,0.04139999999999999,0.037058999999999995,-0.01104062820093012,1.0,0.010802104169092778,0.3333333333333333,0.012352999999999998,-3.3566024800000016,-3.267760000000002,-3.393661480000002,-3.309160000000002,False,1.0,SOLUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_donchian_55_with_risk_filters,risk_filtered,BTCUSDT_SWAP_OKX.GLOBAL,2,0.8408899999999995,0.8238640649999998,3.2195312773091054,1.0,0.5919276060863575,0.5,0.4119320324999999,0.2558956549999999,0.2873299999999997,-0.5679684099999999,-0.5535599999999998,False,1.0,BTCUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_donchian_55_with_risk_filters,risk_filtered,DOGEUSDT_SWAP_OKX.GLOBAL,3,-0.40249999999999997,-0.41170624999999994,-1.6088833161313354,,0.29580158344846785,0.0,-0.13723541666666664,0.2558956549999999,0.2873299999999997,0.6676019049999998,0.6898299999999997,True,1.0,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_with_risk_filters,risk_filtered,ETHUSDT_SWAP_OKX.GLOBAL,1,-0.0640699999999999,-0.0661316049999999,-0.258431918275439,,0.047514055166732565,0.0,-0.0661316049999999,0.2558956549999999,0.2873299999999997,0.3220272599999998,0.3513999999999996,True,1.0,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_with_risk_filters,risk_filtered,LINKUSDT_SWAP_OKX.GLOBAL,1,-0.0010899999999999,-0.001255205,-0.004905143856389435,,0.0009018362644541689,0.0,-0.001255205,0.2558956549999999,0.2873299999999997,0.25715085999999987,0.2884199999999996,True,1.0,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_donchian_55_with_risk_filters,risk_filtered,SOLUSDT_SWAP_OKX.GLOBAL,2,-0.0859,-0.08887535,-0.34731089904594137,,0.06385491903398793,0.0,-0.044437675,0.2558956549999999,0.2873299999999997,0.3447710049999999,0.37322999999999973,True,1.0,BTCUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_ema_50_200_atr4,4h_ema,BTCUSDT_SWAP_OKX.GLOBAL,22,0.006889999999999719,-0.16177921499999956,0.10859915224383793,,0.08158360557942668,0.22727272727272727,-0.007353600681818162,-1.4896913249999992,-1.1879299999999995,-1.3279121099999998,-1.194819999999999,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_ema_50_200_atr4,4h_ema,DOGEUSDT_SWAP_OKX.GLOBAL,20,-0.14199999999999996,-0.20371749999999994,0.13675148440567045,,0.10273265431302096,0.2,-0.010185874999999997,-1.4896913249999992,-1.1879299999999995,-1.2859738249999992,-1.0459299999999996,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_ema_50_200_atr4,4h_ema,ETHUSDT_SWAP_OKX.GLOBAL,18,-1.2513200000000004,-1.2957547700000003,0.8698142684022148,,0.653435894613168,0.2222222222222222,-0.07198637611111112,-1.4896913249999992,-1.1879299999999995,-0.19393655499999896,0.06339000000000095,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_ema_50_200_atr4,4h_ema,LINKUSDT_SWAP_OKX.GLOBAL,22,-0.0717999999999991,-0.0750875899999991,0.0504047977858763,,0.037865904631009896,0.13636363636363635,-0.0034130722727272315,-1.4896913249999992,-1.1879299999999995,-1.414603735,-1.1161300000000003,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_ema_50_200_atr4,4h_ema,SOLUSDT_SWAP_OKX.GLOBAL,17,0.27030000000000015,0.24664775000000008,-0.16556970283759972,0.9999999999999999,0.12438194086337419,0.29411764705882354,0.014508691176470592,-1.4896913249999992,-1.1879299999999995,-1.7363390749999994,-1.4582299999999997,False,1.0,SOLUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_vol_compression_donchian_breakout,vol_compression,BTCUSDT_SWAP_OKX.GLOBAL,7,-1.2939600000000018,-1.3492218400000016,0.5887693612805247,,0.5846610068090002,0.14285714285714285,-0.19274597714285738,-2.2915965550000013,-2.1896900000000015,-0.9423747149999997,-0.8957299999999997,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_vol_compression_donchian_breakout,vol_compression,DOGEUSDT_SWAP_OKX.GLOBAL,10,-0.4584999999999999,-0.4896452499999999,0.2136699188745288,,0.21217895853527263,0.3,-0.048964524999999995,-2.2915965550000013,-2.1896900000000015,-1.8019513050000013,-1.7311900000000016,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_vol_compression_donchian_breakout,vol_compression,ETHUSDT_SWAP_OKX.GLOBAL,3,-0.32069000000000025,-0.32736872500000025,0.142856177840606,,0.141859346389085,0.0,-0.10912290833333342,-2.2915965550000013,-2.1896900000000015,-1.964227830000001,-1.869000000000001,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_4h_vol_compression_donchian_breakout,vol_compression,LINKUSDT_SWAP_OKX.GLOBAL,5,0.0087600000000002,0.0080514100000002,-0.003513450036583859,1.0,0.003488933648474119,0.4,0.0016102820000000399,-2.2915965550000013,-2.1896900000000015,-2.2996479650000015,-2.1984500000000016,False,1.0,LINKUSDT_SWAP_OKX.GLOBAL,True
oos,v3_4h_vol_compression_donchian_breakout,vol_compression,SOLUSDT_SWAP_OKX.GLOBAL,6,-0.1252999999999995,-0.1334121499999995,0.05821799204092425,,0.05781175461816789,0.16666666666666666,-0.02223535833333325,-2.2915965550000013,-2.1896900000000015,-2.158184405000002,-2.064390000000002,True,1.0,LINKUSDT_SWAP_OKX.GLOBAL,False
oos,v3_ensemble_core,ensemble,BTCUSDT_SWAP_OKX.GLOBAL,21,0.07577000000000032,-0.08429875499999934,0.0731169907821744,,0.052642240333466886,0.23809523809523808,-0.004014226428571397,-1.1529297649999979,-0.8628099999999986,-1.0686310099999985,-0.938579999999999,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_ensemble_core,ensemble,DOGEUSDT_SWAP_OKX.GLOBAL,21,-0.2169999999999997,-0.28177199999999974,0.24439650059689477,,0.17595881864734222,0.14285714285714285,-0.013417714285714274,-1.1529297649999979,-0.8628099999999986,-0.8711577649999982,-0.6458099999999989,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_ensemble_core,ensemble,ETHUSDT_SWAP_OKX.GLOBAL,15,-0.8996599999999998,-0.9363850799999996,0.8121787713582027,,0.5847465769338228,0.3333333333333333,-0.062425671999999974,-1.1529297649999979,-0.8628099999999986,-0.21654468499999824,0.03685000000000116,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_ensemble_core,ensemble,LINKUSDT_SWAP_OKX.GLOBAL,24,-0.0711199999999991,-0.0746850299999991,0.06477847330101608,,0.046638735039113775,0.16666666666666666,-0.0031118762499999625,-1.1529297649999979,-0.8628099999999986,-1.0782447349999988,-0.7916899999999996,True,1.0,SOLUSDT_SWAP_OKX.GLOBAL,False
oos,v3_ensemble_core,ensemble,SOLUSDT_SWAP_OKX.GLOBAL,18,0.2492,0.2242111,-0.194470736038288,1.0,0.14001362904625422,0.3333333333333333,0.012456172222222221,-1.1529297649999979,-0.8628099999999986,-1.3771408649999979,-1.1120099999999986,False,1.0,SOLUSDT_SWAP_OKX.GLOBAL,True
