policy_name,hour,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_ema_15m_ema_structure,7,71,23,48,705,-0.0008783643431555799,-0.0007652598981992514,0.4084507042253521,0.002671995736743815,0.003142419619603487,-0.0017133805321178919,-0.0039846398839772255,0.28169014084507044,0.003690465451921421,0.006794005091289024,-0.003059290198495934,-0.0037348339554228636,0.36619718309859156,0.006048454065871622,0.011694671204512397,-0.004246912090729582,-0.004098752345527218,0.36619718309859156,0.010641301796017189,0.017231212736683377
htf_1h_ema_15m_ema_structure,8,79,27,52,739,-0.0014804845222073926,-0.002837553530208754,0.2911392405063291,0.00218203623401636,0.004065467371287768,-0.002495790972086742,-0.002318424521018808,0.3670886075949367,0.002765672386767948,0.007362278723505589,-0.0036597030857847823,-0.00352858716979995,0.4050632911392405,0.006248571428571381,0.010797485646095839,-0.004647651836909961,-0.005481856228304536,0.26582278481012656,0.009998663712148748,0.014984557456262926
htf_1h_ema_15m_ema_structure,9,59,22,37,591,-0.0004956989247312249,1.4688805622528187e-05,0.4406779661016949,0.0035426580135751173,0.003567677233843991,-0.0005913761194665801,0.00023780937505747597,0.4745762711864407,0.006717074136425527,0.007775032801139781,-0.001297231072287519,-0.0005696222125485413,0.3728813559322034,0.010906858031805466,0.009341481157336351,-0.003717673219976958,-0.00253754535820676,0.2711864406779661,0.011868473765927812,0.012170971099985217
htf_1h_ema_15m_ema_structure,10,57,23,34,596,-0.0008308216559075321,-0.0019563871231238696,0.3508771929824561,0.0034877640072876748,0.00559219502000019,-0.0020616047044145214,-0.0011731126284336526,0.3333333333333333,0.006094014483834842,0.008463207190831712,-0.0029723404255318497,-0.0019698594588390397,0.2982456140350877,0.007122210467566781,0.010648360487287789,-0.004345690371442057,-0.0031049560466932524,0.2807017543859649,0.010510741056099171,0.014028652158826205
htf_1h_ema_15m_ema_structure,11,63,24,39,610,-3.803698716631221e-05,-0.0006969966495084549,0.49206349206349204,0.004560860092241548,0.0051800410306965805,-0.0009090505964258755,-0.0010438349075259125,0.47619047619047616,0.005318303264284507,0.00630196880429279,-0.002809788654060119,-0.0028795053370093437,0.3492063492063492,0.008911339426632026,0.009159556138761737,-0.003556843923465558,-0.003563853353191229,0.38095238095238093,0.011130846130336991,0.013763266656711237
htf_1h_ema_15m_ema_structure,12,69,24,45,555,-0.001474640848218689,-0.0010797162520295054,0.37681159420289856,0.0021727322107549796,0.004427531745206936,-0.0021828103683492195,-0.002013755409866517,0.3333333333333333,0.0035557482944028607,0.008357978655008313,-0.003528149392177937,-0.002374224506245623,0.37681159420289856,0.008510343128519837,0.011503768844221107,-0.00270572868072394,-0.0018188974894383623,0.4057971014492754,0.012626475143472593,0.015266813543099333
htf_1h_ema_15m_ema_structure,13,57,19,38,497,-0.0008440285768477329,-0.0008252980450526455,0.3684210526315789,0.003017789762093992,0.005772871581277372,-0.001011897307451548,-0.0005080848061734811,0.3508771929824561,0.005252576288670596,0.008233775874198157,-0.006400898371701325,-0.0021367854934799787,0.3333333333333333,0.009363205861909973,0.012895066926560284,-0.0038716477041852437,-0.002779096528237574,0.38596491228070173,0.01169606960315539,0.014743430817923953
htf_1h_ema_15m_ema_structure,14,58,17,41,494,-0.0012054318164596567,-0.0004416403801070587,0.43103448275862066,0.002957585924196371,0.005318616223924988,-0.0016341749327401511,-0.0002516254616529673,0.41379310344827586,0.0050255186568328725,0.006989377408927466,-0.002583324324062275,-0.000701235204984031,0.3275862068965517,0.009866350748443331,0.011315343635712571,-0.0026005841986661005,-0.004300657544223991,0.41379310344827586,0.014071840502217658,0.01674710041703109
htf_1h_ema_15m_ema_structure,15,50,16,34,459,-6.95457902208374e-05,0.0009165554319180713,0.5,0.0046443843722721034,0.00411396571261563,-0.0005376201583660034,0.0015007480449750797,0.46,0.0070690044514605255,0.008678373333549538,-0.0017594569929187953,-7.370569713740726e-05,0.4,0.013607052579962753,0.011099639104426351,0.0013450468232349966,0.0027724570427603147,0.58,0.017995319123821796,0.014332995180068253
htf_1h_ema_15m_ema_structure,16,47,14,33,413,-0.0001165944509785577,0.0002668753725069801,0.48936170212765956,0.004465564034120906,0.005817684290273739,-0.00048582190898638355,0.0002064053643049331,0.46808510638297873,0.007563235294117732,0.008513721178978417,-0.0006757034536775119,-0.0003109274395558313,0.40425531914893614,0.012569832402234526,0.010980887554202234,0.0032215158605637395,0.004786550389085602,0.574468085106383,0.018997703029913326,0.01619977678571427
htf_1h_ema_15m_ema_structure,17,59,25,34,411,0.00010096153846150813,-0.0009085689577245921,0.5254237288135594,0.0025353967015944168,0.0033586985043295714,-0.0011534179917573884,-0.004307454945969224,0.3559322033898305,0.00447731070284596,0.00635162905529385,-0.0031053072523948844,-0.004624135750235434,0.3559322033898305,0.006851407887932925,0.013899474032533443,-0.0019803452796721688,-0.0028786187845043685,0.4067796610169492,0.01168539325842688,0.018735818292504702
htf_1h_ema_15m_ema_structure,18,63,24,39,471,-0.0011779133184882662,-0.0016939148648463076,0.42857142857142855,0.002613568372229702,0.004502565106168865,-0.0016302871116746775,-0.0034177314981449175,0.31746031746031744,0.003822001192117508,0.007086443149731836,-0.0026863473096678803,-0.0025194787208721635,0.2857142857142857,0.0081766603626654,0.013785186379894232,-0.0015828045477923602,-0.0010530590895548265,0.4444444444444444,0.011398162494552722,0.01878266993544797
htf_1h_ema_15m_ema_structure,19,66,21,45,534,-0.001895803344000968,-0.0021870566858559113,0.2727272727272727,0.0018995499316371012,0.006092850246347092,-0.0021511249263255205,-0.0016061301390109344,0.3939393939393939,0.004966062822396533,0.008221760734884176,-0.0015032358408191282,0.000657529537310765,0.42424242424242425,0.010559985465711352,0.014455077784601922,-9.137982051110605e-05,0.0035809138935402204,0.48484848484848486,0.014651109673330498,0.01735839674084383
htf_1h_ema_15m_ema_structure,20,60,22,38,475,-0.0007234298567758701,-0.00021798480981859622,0.4166666666666667,0.003325418647552758,0.0044299540919907066,-0.00047853360335864403,-7.654138438514443e-05,0.4166666666666667,0.004858471279677978,0.006139200077912688,0.0004019950405902417,0.002566181618826374,0.5166666666666667,0.010755554026186331,0.012296538402798929,-0.00028386655013479256,0.002900359630507023,0.48333333333333334,0.012521968381504212,0.01503847814678877
htf_1h_ema_15m_ema_structure,21,62,24,38,473,-0.0011960782689591776,-0.0016118810140476408,0.3548387096774194,0.004318263328015992,0.004204643953998055,2.0666285857728894e-05,0.0014716061263700308,0.5,0.00937702806920937,0.012220589272178173,0.0001413675400975256,0.0014674958103597054,0.5161290322580645,0.010873143520054307,0.012879778703859646,0.0010615801244444611,0.0015583270017212906,0.5161290322580645,0.015545751730569157,0.013964931029646854
htf_1h_ema_15m_ema_structure,22,68,21,47,528,0.0002223223642919825,0.0003969181103658694,0.5147058823529411,0.005794333643388994,0.0064294565981050655,0.0009701502008282459,0.0009648065489555259,0.5294117647058824,0.008225721457590707,0.009533070611558114,0.0010899556935355381,0.0020767817108395914,0.5147058823529411,0.011252618463966524,0.01167295474146629,0.000907720192892425,0.000972301332734437,0.5,0.015211489501204323,0.012659155508049136
htf_1h_ema_15m_ema_structure,23,68,23,45,541,-0.0002940810041055508,-0.0003559215684053878,0.4626865671641791,0.005622174648024503,0.0036981282728211218,0.000946379048009538,0.0018996781013373091,0.5522388059701493,0.006764573991031364,0.004840982000721694,0.0012577671540145996,0.003173244370138045,0.5671641791044776,0.011908214698959307,0.00996886514896167,0.000603036876355878,0.0024047174332162084,0.5522388059701493,0.013680872616233852,0.011163348274783602
htf_1h_ema_15m_vwap_structure,0,83,30,53,645,-3.130491700631399e-05,0.0007821974274013833,0.4939759036144578,0.003231589375855215,0.0037066261558635905,0.0006219173438815062,0.0016393375838835657,0.5783132530120482,0.006198440120198656,0.006731368774907209,-0.00019294634309019454,0.0024301422768002734,0.4819277108433735,0.008318649045521376,0.00970893884817614,0.0015504979276377284,0.00270247054261624,0.5542168674698795,0.01247627229823478,0.010770963683107704
htf_1h_ema_15m_vwap_structure,1,88,32,56,695,-0.00011677899535533776,0.0008017432785948214,0.48863636363636365,0.00335371728502154,0.0038541864622395616,-0.0008338449251942825,0.00033083967104199794,0.45454545454545453,0.004963141053057063,0.006481058437477094,0.0009073829082751894,0.000529008865824011,0.5454545454545454,0.0075036238843576575,0.008808731602957975,-0.0025868398721736185,-0.001078321992774762,0.45454545454545453,0.014925174612386738,0.01176981435994734
htf_1h_ema_15m_vwap_structure,2,85,28,57,741,-0.00018078278947841753,-0.0001329219189919331,0.4823529411764706,0.002390267442812233,0.003309250135281605,-0.0002083333333333659,0.0003797468161310775,0.4823529411764706,0.00523123680423887,0.004368445719052261,5.52083333333897e-05,-0.0005720041212669838,0.5058823529411764,0.007470054631742995,0.006290801007495572,0.00010817960491027456,-0.00028920839136494794,0.5058823529411764,0.01582596181604301,0.011519187918479723
htf_1h_ema_15m_vwap_structure,3,82,25,57,737,0.00033406501606569883,-0.00017838502882152823,0.5365853658536586,0.0025631501255846123,0.0027541409653078497,0.0005415773400015977,0.0008063467343539514,0.5365853658536586,0.003627318314990191,0.0037680526919436907,-0.0001824902243347526,-0.0005623711444357905,0.4878048780487805,0.005259516352300708,0.006007459122272185,-0.0020057109336320544,-0.0003329876822943809,0.4634146341463415,0.014602541464207253,0.01235461687398115
htf_1h_ema_15m_vwap_structure,4,86,28,58,806,0.000296269485180245,0.00011425988791526614,0.5465116279069767,0.0019032532388481016,0.0030710971334813597,-7.904330104863133e-05,-0.0010192762478450745,0.4883720930232558,0.0034211016542385897,0.004297393387751702,-0.0005530154273267196,-4.0181608633280324e-05,0.4418604651162791,0.005889833246315868,0.007377205093004158,-0.0006064398926376446,-0.0005167747416155612,0.47674418604651164,0.012634819598634994,0.011380986259076353
htf_1h_ema_15m_vwap_structure,5,82,27,55,858,-0.00022295912702774423,-0.0013250666877324246,0.4634146341463415,0.0024135103638150968,0.002816293728701069,-0.0004886849792460901,-0.001099468047391648,0.4268292682926829,0.0035457575457022994,0.004290762973034823,-0.0014116753832914553,-0.0032288857508217758,0.4146341463414634,0.006001543193404957,0.008855137127644297,-0.0032497318670673403,-0.003482455522230158,0.34146341463414637,0.012285205180566194,0.013925062514773712
htf_1h_ema_15m_vwap_structure,6,82,26,56,910,-0.0006509011297361478,-0.0003780698574380946,0.4024390243902439,0.0018353791973627631,0.0031235525053401325,-0.0004993829218001289,-0.0006502547702610073,0.4024390243902439,0.0039913331310204025,0.005145981805634359,-0.0014661695981232348,-0.002970118591588982,0.4146341463414634,0.006406990858240369,0.00966464240904824,-0.004378024454462004,-0.0044347087702489105,0.32926829268292684,0.012235833091525872,0.014613778496487262
htf_1h_ema_15m_vwap_structure,7,80,29,51,902,-0.0007444687796773208,-0.00078246716099548,0.3875,0.0028674264398004246,0.0035115496211308717,-0.002185763439681243,-0.0043055810715581355,0.3,0.0038864317098300516,0.007062197695379635,-0.0025130491920018483,-0.003266014709204142,0.4125,0.006054580690535993,0.011434359901944413,-0.0041651570687920025,-0.004615584387109928,0.3875,0.011221726035827273,0.017376154535492128
