family,scope,pnl_column,total_pnl,largest_symbol,largest_symbol_pnl_share,largest_symbol_trade_count_share,top_1_trade_contribution,top_5pct_trade_pnl_contribution,top_5pct_positive_tail_share,remove_top_1_pnl,remove_top_5pct_pnl,trade_count,active_symbol_count,concentration_pass
pre_breakout_momentum_acceleration,all_splits,funding_adjusted_pnl,-3071.922447955076,SOLUSDT_SWAP_OKX.GLOBAL,0.2947154430693434,0.2079002079002079,-0.05190542417957404,-1.9711344568590405,0.40015461173604383,-3231.37188566294,-9127.0946339181,2886,5,True
breakout_retest_reclaim,all_splits,funding_adjusted_pnl,-215.11575021417173,LINKUSDT_SWAP_OKX.GLOBAL,0.5830927352534883,0.3225806451612903,-1.6659889790031768,-26.42666365061886,0.4838117689794365,-573.4962192809821,-5899.907327074629,1116,5,True
cross_symbol_breadth_acceleration,all_splits,funding_adjusted_pnl,-787.9121428581724,DOGEUSDT_SWAP_OKX.GLOBAL,1.0,0.20301142263759087,-1.1327836616300433,-18.744469887945378,0.4590884268310499,-1680.4461450878266,-15556.907579009703,5778,5,False
cross_symbol_breadth_acceleration,oos_ext,funding_adjusted_pnl,11.947084526750615,SOLUSDT_SWAP_OKX.GLOBAL,0.8979348428399379,0.20381231671554254,13.609897810430576,251.42893905992017,0.3894853950929102,-150.6515150149016,-2991.895702893345,1364,5,False
funding_neutral_momentum,all_splits,funding_adjusted_pnl,-6473.831987028851,DOGEUSDT_SWAP_OKX.GLOBAL,1.0,0.21980676328502416,-0.13786795888709505,-2.739006033231999,0.46079624376740036,-7366.365989258505,-24205.696857631174,6210,5,False
relative_strength_leader,all_splits,funding_adjusted_pnl,-7429.900748835365,SOLUSDT_SWAP_OKX.GLOBAL,1.0,0.20409502559390996,-0.09071810854417434,-2.901313089772409,0.49472809065490025,-8103.927291440655,-28986.369047141234,7619,5,False
