datetime,vt_orderid,symbol,exchange,type,direction,offset,price,volume,traded,status,gateway_name,orderid,reference
2026-03-25 00:39:00+08:00,BACKTESTING.957,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,69379.8,0.01,0.01,全部成交,BACKTESTING,957,
2026-03-25 01:04:00+08:00,BACKTESTING.958,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,69277.2,0.01,0.01,全部成交,BACKTESTING,958,
2026-03-25 01:15:00+08:00,BACKTESTING.959,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,69275.1,0.01,0.01,全部成交,BACKTESTING,959,
2026-03-25 01:33:00+08:00,BACKTESTING.960,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,69056.2,0.01,0.01,全部成交,BACKTESTING,960,
2026-03-25 01:37:00+08:00,BACKTESTING.961,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,69279.3,0.01,0.01,全部成交,BACKTESTING,961,
2026-03-26 01:37:00+08:00,BACKTESTING.962,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,70819.0,0.01,0.01,全部成交,BACKTESTING,962,
2026-03-26 01:46:00+08:00,BACKTESTING.963,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,70947.0,0.01,0.01,全部成交,BACKTESTING,963,
2026-03-26 13:44:00+08:00,BACKTESTING.964,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,70364.9,0.01,0.01,全部成交,BACKTESTING,964,
2026-03-26 13:52:00+08:00,BACKTESTING.965,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,70125.1,0.01,0.01,全部成交,BACKTESTING,965,
2026-03-26 14:25:00+08:00,BACKTESTING.966,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,69877.4,0.01,0.01,全部成交,BACKTESTING,966,
2026-03-26 14:31:00+08:00,BACKTESTING.967,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,70052.6,0.01,0.01,全部成交,BACKTESTING,967,
2026-03-26 17:31:00+08:00,BACKTESTING.968,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,69664.5,0.01,0.01,全部成交,BACKTESTING,968,
2026-03-26 17:51:00+08:00,BACKTESTING.969,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,69512.6,0.01,0.01,全部成交,BACKTESTING,969,
