policy_name,base_policy_name,atr_mult,timeframe,direction,volume,contract_size,entry_time,entry_price,exit_time,exit_price,exit_reason,holding_minutes,gross_pnl,fee,slippage,net_pnl,no_cost_net_pnl,r_multiple,mfe,mae,size,entry_signal_time,exit_signal_time,used_htf_bar_time,entry_atr,initial_risk
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-01T08:14:00+08:00,107914.9,2025-09-01T18:14:00+08:00,109149.8,ema_exit,600.0,-0.12349000000000088,0.010853235000000001,4e-05,-0.13438323500000088,-0.12349000000000088,-0.48047330328298454,0.11148999999999942,0.18629000000000087,0.01,2025-09-01T07:59:00+08:00,2025-09-01T17:59:00+08:00,2025-09-01T07:59:00+08:00,559.3785714285696,0.2796892857142848
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-01T19:14:00+08:00,108287.2,2025-09-01T21:14:00+08:00,109138.3,ema_exit,120.0,-0.08511000000000059,0.010871275000000001,4e-05,-0.09602127500000059,-0.08511000000000059,-0.2293240958717178,0.04083999999999942,0.2459600000000006,0.01,2025-09-01T18:59:00+08:00,2025-09-01T20:59:00+08:00,2025-09-01T18:59:00+08:00,837.4285714285704,0.41871428571428526
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-02T00:14:00+08:00,108706.1,2025-09-02T02:14:00+08:00,109031.9,ema_exit,120.0,-0.03257999999999884,0.010886900000000001,4e-05,-0.043506899999998835,-0.03257999999999884,-0.09523160750161949,0.14867000000000116,0.03495,0.01,2025-09-01T23:59:00+08:00,2025-09-02T01:59:00+08:00,2025-09-01T23:59:00+08:00,913.7071428571435,0.4568535714285718
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-02T05:14:00+08:00,107991.0,2025-09-02T09:14:00+08:00,108540.0,ema_exit,240.0,-0.054900000000000004,0.01082655,4e-05,-0.06576655000000001,-0.054900000000000004,-0.13154343555565043,0.07826000000000058,0.09131999999999971,0.01,2025-09-02T04:59:00+08:00,2025-09-02T08:59:00+08:00,2025-09-02T04:59:00+08:00,999.9214285714313,0.4999607142857157
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-02T10:14:00+08:00,108911.0,2025-09-02T11:14:00+08:00,109890.9,ema_exit,60.0,-0.09798999999999942,0.010940095,4e-05,-0.10897009499999942,-0.09798999999999942,-0.22426774421168522,0.0592,0.1284800000000003,0.01,2025-09-02T09:59:00+08:00,2025-09-02T10:59:00+08:00,2025-09-02T09:59:00+08:00,971.7857142857164,0.4858928571428582
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-02T21:14:00+08:00,109153.1,2025-09-02T22:14:00+08:00,109824.0,ema_exit,60.0,-0.06708999999999943,0.010948855000000002,4e-05,-0.07807885499999943,-0.06708999999999943,-0.1546498737311204,0.04157000000000117,0.13520000000000001,0.01,2025-09-02T20:59:00+08:00,2025-09-02T21:59:00+08:00,2025-09-02T20:59:00+08:00,1009.75,0.5048750000000001
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-03T21:14:00+08:00,110000.0,2025-09-03T23:14:00+08:00,111381.0,ema_exit,120.0,-0.1381,0.01106905,4e-05,-0.14920905,-0.1381,-0.31379400630914794,0.0264,0.20073999999999942,0.01,2025-09-03T20:59:00+08:00,2025-09-03T22:59:00+08:00,2025-09-03T20:59:00+08:00,951.000000000001,0.47550000000000053
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-04T04:14:00+08:00,111445.0,2025-09-04T06:14:00+08:00,110571.4,ema_exit,120.0,-0.08736000000000059,0.01110082,4e-05,-0.09850082000000059,-0.08736000000000059,-0.17560761511817538,0.0679,0.1335600000000006,0.01,2025-09-04T03:59:00+08:00,2025-09-04T05:59:00+08:00,2025-09-04T03:59:00+08:00,1121.8285714285719,0.5609142857142859
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-04T07:14:00+08:00,110523.8,2025-09-04T11:14:00+08:00,109861.0,ema_exit,240.0,-0.0662800000000003,0.01101924,4e-05,-0.0773392400000003,-0.0662800000000003,-0.12351410645433636,0.10815999999999913,0.07154000000000088,0.01,2025-09-04T06:59:00+08:00,2025-09-04T10:59:00+08:00,2025-09-04T06:59:00+08:00,1252.3142857142864,0.6261571428571433
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-04T12:14:00+08:00,110984.9,2025-09-04T15:14:00+08:00,110520.0,ema_exit,180.0,-0.04648999999999942,0.011075245000000001,4e-05,-0.057605244999999416,-0.04648999999999942,-0.08740648660951277,0.044360000000000586,0.15848999999999944,0.01,2025-09-04T11:59:00+08:00,2025-09-04T14:59:00+08:00,2025-09-04T11:59:00+08:00,1318.1000000000006,0.6590500000000004
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-04T17:14:00+08:00,110527.0,2025-09-04T18:14:00+08:00,110520.0,ema_exit,60.0,-0.0007,0.01105235,4e-05,-0.01179235,-0.0007,-0.021765995596514078,0.028810000000000585,0.0541,0.01,2025-09-04T16:59:00+08:00,2025-09-04T17:59:00+08:00,2025-09-04T16:59:00+08:00,1083.5571428571452,0.5417785714285727
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-04T20:14:00+08:00,110460.0,2025-09-04T22:14:00+08:00,109763.8,ema_exit,120.0,-0.06961999999999971,0.01101119,4e-05,-0.08067118999999971,-0.06961999999999971,-0.1847819733150079,0.038,0.1414300000000003,0.01,2025-09-04T19:59:00+08:00,2025-09-04T21:59:00+08:00,2025-09-04T19:59:00+08:00,873.1500000000015,0.43657500000000077
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-05T02:14:00+08:00,109639.9,2025-09-05T07:14:00+08:00,110370.4,ema_exit,300.0,-0.07305,0.011000515,4e-05,-0.084090515,-0.07305,-0.21865017597622638,0.06331999999999971,0.2721100000000006,0.01,2025-09-05T01:59:00+08:00,2025-09-05T06:59:00+08:00,2025-09-05T01:59:00+08:00,769.1785714285735,0.38458928571428674
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-05T08:14:00+08:00,110100.0,2025-09-05T09:14:00+08:00,110219.5,ema_exit,60.0,-0.01195,0.011015975,4e-05,-0.023005974999999998,-0.01195,-0.0542004812829724,0.0198,0.056669999999999714,0.01,2025-09-05T07:59:00+08:00,2025-09-05T08:59:00+08:00,2025-09-05T07:59:00+08:00,848.9214285714303,0.42446071428571513
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-05T12:14:00+08:00,110155.4,2025-09-05T13:14:00+08:00,110877.4,ema_exit,60.0,-0.0722,0.01105164,4e-05,-0.08329164,-0.0722,-0.18353395136538894,0.015539999999999419,0.07537000000000117,0.01,2025-09-05T11:59:00+08:00,2025-09-05T12:59:00+08:00,2025-09-05T11:59:00+08:00,907.6428571428581,0.4538214285714291
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-05T16:14:00+08:00,112248.0,2025-09-05T23:14:00+08:00,110569.2,ema_exit,420.0,-0.1678800000000003,0.01114086,4e-05,-0.17906086000000032,-0.1678800000000003,-0.3584007605921758,0.07531000000000058,0.31070000000000003,0.01,2025-09-05T15:59:00+08:00,2025-09-05T22:59:00+08:00,2025-09-05T15:59:00+08:00,999.221428571429,0.4996107142857145
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-06T11:14:00+08:00,110200.0,2025-09-06T12:14:00+08:00,109835.1,ema_exit,60.0,-0.03648999999999942,0.011001755000000002,4e-05,-0.04753175499999942,-0.03648999999999942,-0.07648700244824673,0.08726999999999971,0.060000000000000005,0.01,2025-09-06T10:59:00+08:00,2025-09-06T11:59:00+08:00,2025-09-06T10:59:00+08:00,1242.8714285714293,0.6214357142857148
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-06T14:14:00+08:00,110177.8,2025-09-06T17:14:00+08:00,110280.2,ema_exit,180.0,-0.010239999999999418,0.0110229,4e-05,-0.021302899999999417,-0.010239999999999418,-0.04069766109003465,0.048980000000000294,0.07495999999999912,0.01,2025-09-06T13:59:00+08:00,2025-09-06T16:59:00+08:00,2025-09-06T13:59:00+08:00,1046.885714285714,0.523442857142857
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,short,0.01,0.01,2025-09-06T18:14:00+08:00,109361.8,2025-09-07T12:14:00+08:00,109835.3,ema_exit,1080.0,-0.04735,0.010959855000000001,4e-05,-0.058349855000000006,-0.04735,-0.09754063845157289,0.0995800000000003,0.2624199999999997,0.01,2025-09-06T17:59:00+08:00,2025-09-07T11:59:00+08:00,2025-09-06T17:59:00+08:00,1196.4214285714281,0.598210714285714
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-08T09:14:00+08:00,110442.1,2025-09-09T09:14:00+08:00,110822.0,ema_exit,1440.0,0.03798999999999942,0.011063205,4e-05,0.026886794999999422,0.03798999999999942,0.054784361469103815,0.28578999999999943,0.024210000000000582,0.01,2025-09-08T08:59:00+08:00,2025-09-09T08:59:00+08:00,2025-09-08T08:59:00+08:00,981.5499999999998,0.49077499999999996
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-09T11:14:00+08:00,110951.3,2025-09-10T00:14:00+08:00,111042.4,ema_exit,780.0,0.009109999999999127,0.011099685000000001,4e-05,-0.002029685000000874,0.009109999999999127,-0.004733210070877948,0.35486999999999974,0.1560600000000006,0.01,2025-09-09T10:59:00+08:00,2025-09-09T23:59:00+08:00,2025-09-09T10:59:00+08:00,857.6357142857149,0.4288178571428574
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-10T05:14:00+08:00,111646.2,2025-09-10T09:14:00+08:00,111121.8,ema_exit,240.0,-0.05243999999999942,0.011138400000000001,4e-05,-0.06361839999999942,-0.05243999999999942,-0.09211904577211594,0.0519800000000003,0.13551999999999972,0.01,2025-09-10T04:59:00+08:00,2025-09-10T08:59:00+08:00,2025-09-10T04:59:00+08:00,1381.221428571429,0.6906107142857145
tf_1h_ema_cross_atr_trail_atr5,tf_1h_ema_cross_atr_trail,5.0,1h,long,0.01,0.01,2025-09-10T11:14:00+08:00,111449.6,2025-09-14T01:14:00+08:00,114768.8,ema_exit,5160.0,0.3319199999999997,0.011310920000000002,4e-05,0.32056907999999973,0.3319199999999997,0.6381207604043725,0.6516899999999994,0.1408600000000006,0.01,2025-09-10T10:59:00+08:00,2025-09-14T00:59:00+08:00,2025-09-10T10:59:00+08:00,1004.7285714285723,0.5023642857142862
