signal_id,datetime,vt_symbol,price,close_1m,atr_1m,breakout_distance_atr,atr_pct,ema_spread_pct,rsi,donchian_width_atr,close_location_in_donchian,recent_return_5m,recent_return_15m,recent_return_30m,recent_volatility_30m,volume_zscore_30m,upper_wick_ratio,lower_wick_ratio,body_ratio,range_atr,hour,weekday,is_weekend,direction,regime,future_return_15m,future_return_30m,future_return_60m,future_return_120m,mfe_60m,mae_60m,mfe_atr,mae_atr,stop_first,tp_first,good_signal_60m,bad_signal_60m
OkxAdaptiveMhfStrategy-20260213085000-004985,2026-02-13T08:51:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,64604.5,64604.5,159.00358913324357,1.2798453236767433,0.0024611844242002,-0.00520515443355,7.684555586255799,11.162641105620855,1.0,0.015941903058961194,0.02967714976709512,0.02948313187804436,0.0026027663095461563,1.154233545717257,0.1282952548330883,0.0,0.8717047451669118,0.3578535573327202,8,4,False,short,short,-0.0107655039509631,-0.015769799317385,-0.0165158773769629,-0.0246964220758615,0.0006361785943703,0.0189630753275701,0.25848473121920923,7.7048575235203005,True,False,False,True
OkxAdaptiveMhfStrategy-20260213101800-004990,2026-02-13T10:19:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65540.1,65540.2,93.25542127835377,0.0943644871190512,0.0014228736146419,-0.0073642984553921,41.05548702907221,5.792692720647085,1.0,0.00032642153527936773,0.0013500623222901355,0.002465753424657534,0.0018307810597156028,-0.5719757432451635,0.9490022172948258,0.004434589800379786,0.046563192904794395,0.483617996484884,10,4,False,short,short,-0.0022337469732269,-0.0100137167932302,-0.010866629742707,-0.005694223841587,0.0057644098803633,0.022973721431612,4.0512390038142785,16.145978210807712,True,False,False,True
OkxAdaptiveMhfStrategy-20260213103800-004991,2026-02-13T10:39:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65162.3,65162.3,202.329692988765,1.5702094700338345,0.0031050115325696,-0.0064169465509509,32.23671932682095,4.585090731351579,1.0,0.0013107716197393044,0.001515981735159906,0.001059844677935219,0.0033310276434582466,0.6015562775667322,0.18401937046005584,0.0,0.8159806295399442,2.653589752789311,10,4,False,short,short,-0.0160859883705761,-0.0172062680414902,-0.0129860364044853,-0.0118488758070232,0.0,0.0289047501392676,0.0,9.30906369785568,True,False,False,True
OkxAdaptiveMhfStrategy-20260213113900-004995,2026-02-13T11:40:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,66008.3,66008.5,86.77816452458462,1.049803259830378,0.0013146513634544,-6.990830817701739e-05,34.11220553699283,2.6089512406759203,1.0,0.003051748416396305,0.002191842900302203,0.002191842900302203,0.0008038720508529478,-0.28660276631504433,0.03003533568924853,0.0,0.9699646643107515,0.6522378101690639,11,4,False,short,short,-0.001842192572752,0.0031935377823698,0.0002030047736422,0.0022906210279615,0.0071794001663427,0.0023996982197692,5.461051205637577,1.8253439775753253,True,False,True,False
OkxAdaptiveMhfStrategy-20260213115800-004996,2026-02-13T11:59:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65664.4,65664.4,94.78548165258668,2.8485375111519704,0.0014434835565783,-0.0002125593265958,24.67526459926664,3.967907251645454,1.0,0.008949554034558098,0.00781221612586741,0.010036435705783208,0.0014019747439624527,0.5003999781327838,0.05523255813957777,0.0,0.9447674418604223,1.4516991167944702,11,4,False,short,short,-0.0016690931463625,-0.0059347226198672,-0.0024747047106194,-0.0046143724758011,0.0019797637684954,0.0059804094760633,1.3715180609249102,4.143039557886703,True,False,False,True
OkxAdaptiveMhfStrategy-20260213125400-005005,2026-02-13T12:55:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65800.0,65800.0,67.37800712572609,0.439312488788408,0.0010239818712116,-0.0017011072166534,40.15834010784761,2.7234405977249,1.0,0.000696683241353064,0.0023820022456280273,0.001671016059647041,0.0006857475581912107,2.5394389544335834,0.7167543200601394,0.0,0.28324567993986055,1.97542203573406,12,4,False,short,short,-0.002644376899696,-0.0040516717325228,-0.0030182370820669,-0.0026808510638296,0.0059635258358662,0.0050562310030394,5.823858804072151,4.937813007428085,True,False,False,False
OkxAdaptiveMhfStrategy-20260213133300-005011,2026-02-13T13:34:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65829.6,65829.6,111.85366760753398,1.2319667557392346,0.0016991394085264,-0.0004631493804994,33.89863654313549,1.4778236917541094,1.0,0.0030188245054668,0.0034925458056159603,0.0001882633014094572,0.0009809869676463282,-0.2626460449674205,0.07673267326712167,0.3490099009902934,0.574257425742585,0.3611861896361547,13,4,False,short,short,-0.0025034331060797,-0.0016861715702358,-0.0020948023381578,-0.0085447883626818,0.0098223291649957,0.0033480379646844,5.7807670846230605,1.970431589005339,True,False,False,False
OkxAdaptiveMhfStrategy-20260213135700-005012,2026-02-13T13:58:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,65768.9,65769.1,87.20802200768618,0.5549948145335574,0.0013259725616997,-0.0005769014731477,32.35352608077633,2.66603914006338,1.0,0.003661394480792625,0.0021180076163312017,0.00432655335073244,0.0011445851525219465,6.564222577425642,0.04635332252837248,0.917179902755258,0.03646677471636953,7.075037201802605,13,4,False,short,short,-0.0015980197327309,-0.0026821187521763,-0.0022107713524174,-0.0044504317390136,0.000574739732609,0.0065547698076143,0.4334463634166191,4.94335257325305,True,False,False,True
OkxAdaptiveMhfStrategy-20260213144400-005022,2026-02-13T14:45:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,66169.6,66200.0,60.525990227874594,0.0561742151957118,0.0009142898825962,0.0001067885197716,74.05745003573256,5.136636324816823,1.0,0.0005458936248393888,0.00314590796968406,0.004515035950252535,0.0005119135033361397,-0.10248014005894615,0.43678160919528214,0.5143678160919528,0.04885057471276504,1.1499192287142836,14,4,False,long,long,-0.0047287576167909,0.0049358013347517,0.0004412902601798,0.0050521689718539,0.0065044975336105,0.0062385143630912,7.110994770669234,6.820210597891035,True,False,True,False
OkxAdaptiveMhfStrategy-20260214000700-005107,2026-02-14T00:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,69405.7,69405.7,140.70176793178936,0.4776059390566783,0.0020272364940025,0.0136874287065852,68.08457447094108,4.537967144162237,1.0,0.010576984621113693,0.0028973581637071907,0.004985092461457991,0.001744787501682087,0.08533102816080426,0.5762711864407021,0.0,0.4237288135592979,1.090249271596753,0,5,True,long,long,-0.0052402036144005,0.0072443617743211,0.0027994818869344,0.0117396697965729,0.0178342700959719,0.0058453412327805,8.79733082387471,2.8834037124300553,True,False,True,False
