breakout_distance_bucket,entry_count,future_return_5m_mean,future_return_5m_median,mfe_5m_mean,mfe_5m_median,mae_5m_mean,mae_5m_median,future_return_5m_positive_rate,future_return_15m_mean,future_return_15m_median,mfe_15m_mean,mfe_15m_median,mae_15m_mean,mae_15m_median,future_return_15m_positive_rate,future_return_30m_mean,future_return_30m_median,mfe_30m_mean,mfe_30m_median,mae_30m_mean,mae_30m_median,future_return_30m_positive_rate,future_return_60m_mean,future_return_60m_median,mfe_60m_mean,mfe_60m_median,mae_60m_mean,mae_60m_median,future_return_60m_positive_rate,future_return_120m_mean,future_return_120m_median,mfe_120m_mean,mfe_120m_median,mae_120m_mean,mae_120m_median,future_return_120m_positive_rate,mfe_atr_median,mae_atr_median,take_profit_first_rate,stop_first_rate,mfe_atr_mean,mae_atr_mean
<=0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0.25,814,-0.0005634778658568899,-0.0002698226059039538,0.001433229243932754,0.0006143262299473165,0.002309551098335033,0.0013420762409371984,0.41277641277641275,-0.0006587987300747766,-0.00029088756677435383,0.002593932885149457,0.001133792425154734,0.003692797003397403,0.001941103069017742,0.44226044226044225,-0.0006939664225832419,-0.000407562827133721,0.0037447593354147314,0.0016243423965003909,0.004862844854788737,0.0026695069115458755,0.4348894348894349,-0.0006506250598606356,-0.0004719356436573818,0.005271493680751903,0.0029019471344459077,0.006508878386163241,0.0039920139775404114,0.44717444717444715,-0.0012075077783429413,-0.0008311122783133912,0.007648964458479655,0.004607599928796288,0.008977717867551112,0.006253302233770955,0.43366093366093367,3.622482047288482,4.082242103788149,0.3083538083538084,0.6756756756756757,6.8810025899314935,6.682743212935046
0.25-0.5,344,-0.00046536534881036387,-0.0003090301024892233,0.0016664657392373742,0.0007381680046424781,0.002353319582373905,0.0013734942643240998,0.39825581395348836,-0.0007094148755854191,-0.0004457165811093823,0.0027216253539711073,0.0012791770828630093,0.003695623552764655,0.0020185898570648404,0.41569767441860467,-0.0006983794946857138,-0.0006923879159122764,0.004026530339327029,0.0020729976824567695,0.004836568410878359,0.0026440784129420493,0.39244186046511625,-0.0006652632637641699,-0.001180100095277512,0.006054474377940282,0.002725325842671738,0.006936579190483075,0.004580456609972359,0.42441860465116277,-0.0014580977249868854,-0.0013179354801414796,0.007736132279102401,0.004335992876320601,0.009356791423070304,0.00675299788770819,0.42151162790697677,3.4575096060262993,4.710493410693362,0.31976744186046513,0.6715116279069767,6.3203322000326665,6.911569735690202
0.5-1,254,-0.0006131554148544316,-0.0001757275675253869,0.0017933458847210558,0.0008043586267782064,0.002602671076670189,0.001099491029522647,0.44881889763779526,-0.0006868256146330251,-0.0005085882432372443,0.0030052244151063143,0.0013776315519319494,0.0040765200976872855,0.0018386365481455236,0.4645669291338583,-0.0006655001292367272,-0.00033222675374800604,0.004155311339332073,0.0021751000713675587,0.0051071104987397776,0.0027462076605561966,0.484251968503937,-0.0011464002314780118,-0.0008232857075763053,0.005740276940769639,0.003390632344682562,0.006960488464728015,0.004111781906850829,0.41338582677165353,-0.0007349325355626094,-0.000980660793312653,0.008323343420884111,0.0054279370635127965,0.00918286611342682,0.006182365133161216,0.4409448818897638,4.09203148735287,4.748191433028113,0.3543307086614173,0.6456692913385826,7.172720701467887,7.49895035799556
1-2,165,-0.0005762529451654844,-0.0004042552574916784,0.0031542488177306585,0.0008906152756615233,0.003573859861314557,0.0016191251289077782,0.4303030303030303,-0.001436566094558688,-0.0013515166780611592,0.003993456265942171,0.0015266609599429409,0.005361830482170017,0.0027238481599535717,0.40606060606060607,-0.002007456381240171,-0.0016222350794428202,0.005313238622611025,0.0025457070122656793,0.007037218842596486,0.004501168024613982,0.3151515151515151,-0.0021441376604725286,-0.00166097544969669,0.007672602473153885,0.004082825849558057,0.009227723717582629,0.006781267245769865,0.3515151515151515,-0.003170712814711784,-0.0037666735268293196,0.009583268953893121,0.00640882994347768,0.012135987439217562,0.010249166451437391,0.32727272727272727,4.254771195908178,5.450372990155521,0.3575757575757576,0.6424242424242425,8.45132333417491,6.788162761753829
>2,139,-0.0016246597114127374,-0.0010695187165775401,0.003769279745178374,0.0014889761070993165,0.005536473754577826,0.0027683022267584075,0.31654676258992803,-0.0032474488991203593,-0.003121284882077028,0.005136160179964057,0.0019999978249071416,0.008076169414351877,0.005414698775404051,0.28776978417266186,-0.0047415923027039125,-0.003978015448603727,0.005969617201999787,0.002491871311984107,0.010435881332376709,0.007703595393048035,0.2446043165467626,-0.005241173143376125,-0.00480505201303926,0.0068669465566984994,0.003074594149762399,0.012350792093045347,0.010567188294005103,0.2589928057553957,-0.006171645196930408,-0.006134852546316611,0.007931207386041542,0.004909420126251842,0.01531946503698581,0.013676343896767876,0.23741007194244604,2.9967699886233565,7.3518781334377925,0.26618705035971224,0.7266187050359713,4.679328809530862,8.69237442402391
unknown,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
