date,close_price,pre_close,trades,trade_count,start_pos,end_pos,turnover,commission,slippage,trading_pnl,holding_pnl,total_pnl,net_pnl,balance,return,highlevel,drawdown,ddpercent
2025-08-31,108711.7,108675.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='19', tradeid='19', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=109100.4, volume=1, datetime=datetime.datetime(2025, 8, 31, 12, 1, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,0,-1,109100.4,54.5502,0.0,388.6999999999971,0.0,388.6999999999971,334.1497999999971,8223.650199999993,0.041481361567634836,18393.33305,-10169.682850000008,-55.29004896695441
2025-09-01,108527.4,108711.7,[],0,-1,-1,0.0,0.0,0.0,0.0,184.3000000000029,184.3000000000029,184.3000000000029,8407.950199999996,0.022163536865048836,18393.33305,-9985.382850000005,-54.288055475622485
2025-09-02,110716.4,108527.4,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='20', tradeid='20', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=108520.0, volume=1, datetime=datetime.datetime(2025, 9, 2, 0, 1, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,-1,0,108520.0,54.26,0.0,2196.399999999994,-2189.0,7.399999999994179,-46.86000000000582,8361.090199999991,-0.0055888853336070925,18393.33305,-10032.24285000001,-54.542821699191755
2025-09-03,112173.3,110716.4,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.090199999991,0.0,18393.33305,-10032.24285000001,-54.542821699191755
2025-09-04,109470.0,112173.3,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,8361.090199999991,0.0,18393.33305,-10032.24285000001,-54.542821699191755
2025-09-05,110363.6,109470.0,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='21', tradeid='21', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=112936.2, volume=1, datetime=datetime.datetime(2025, 9, 5, 16, 1, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,0,-1,112936.2,56.4681,0.0,2572.5999999999913,0.0,2572.5999999999913,2516.131899999991,10877.22209999998,0.2630820618435268,18393.33305,-7516.11095000002,-40.86323522533084
2025-09-06,110065.9,110363.6,[],0,-1,-1,0.0,0.0,0.0,0.0,297.70000000001164,297.70000000001164,297.70000000001164,11174.922099999992,0.027001282421622846,18393.33305,-7218.410950000009,-39.24471399706432
2025-09-07,111084.3,110065.9,[],0,-1,-1,0.0,0.0,0.0,0.0,-1018.4000000000087,-1018.4000000000087,-1018.4000000000087,10156.522099999984,-0.095556099002367,18393.33305,-8236.810950000017,-44.781502773908706
2025-09-08,111529.4,111084.3,[],0,-1,-1,0.0,0.0,0.0,0.0,-445.09999999999127,-445.09999999999127,-445.09999999999127,9711.422099999992,-0.04481334171577066,18393.33305,-8681.910950000009,-47.20140132513942
2025-09-09,110998.1,111529.4,[],0,-1,-1,0.0,0.0,0.0,0.0,531.2999999999884,531.2999999999884,531.2999999999884,10242.72209999998,0.05326468552295879,18393.33305,-8150.61095000002,-44.312854705797974
2025-09-10,113805.5,110998.1,[],0,-1,-1,0.0,0.0,0.0,0.0,-2807.399999999994,-2807.399999999994,-2807.399999999994,7435.322099999988,-0.3203255132641054,18393.33305,-10958.010950000014,-59.57599375932582
2025-09-11,113892.3,113805.5,[],0,-1,-1,0.0,0.0,0.0,0.0,-86.80000000000291,-86.80000000000291,-86.80000000000291,7348.522099999985,-0.011742682922267315,18393.33305,-11044.810950000017,-60.047903878954756
2025-09-12,115036.1,113892.3,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='22', tradeid='22', direction=<Direction.LONG: '多'>, offset=<Offset.CLOSE: '平'>, price=114302.5, volume=1, datetime=datetime.datetime(2025, 9, 12, 4, 1, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,-1,0,114302.5,57.151250000000005,0.0,733.6000000000058,-1143.800000000003,-410.1999999999971,-467.3512499999971,6881.170849999988,-0.06571039902452079,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-13,115680.0,115036.1,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6881.170849999988,0.0,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-14,114896.5,115680.0,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6881.170849999988,0.0,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-15,114457.8,114896.5,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6881.170849999988,0.0,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-16,115807.2,114457.8,[],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6881.170849999988,0.0,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-17,115737.8,115807.2,[],0,0,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6881.170849999988,0.0,18393.33305,-11512.162200000013,-62.58877696992505
2025-09-18,117335.0,115737.8,"[TradeData(gateway_name='BACKTESTING', extra=None, symbol='BTCUSDT_SWAP_OKX', exchange=<Exchange.GLOBAL: 'GLOBAL'>, orderid='23', tradeid='23', direction=<Direction.SHORT: '空'>, offset=<Offset.OPEN: '开'>, price=119128.2, volume=1, datetime=datetime.datetime(2025, 9, 18, 13, 41, tzinfo=zoneinfo.ZoneInfo(key='Asia/Shanghai')))]",1,0,-1,119128.2,59.564099999999996,0.0,1793.199999999997,0.0,1793.199999999997,1733.635899999997,8614.806749999985,0.22469361877126667,18393.33305,-9778.526300000016,-53.16342760400359
2025-09-19,115780.8,117335.0,[],0,-1,-1,0.0,0.0,0.0,0.0,1554.199999999997,1554.199999999997,1554.199999999997,10169.006749999982,0.16586210266755794,18393.33305,-8224.326300000019,-44.71362682143147
2025-09-20,115468.7,115780.8,[],0,-1,-1,0.0,0.0,0.0,0.0,312.1000000000058,312.1000000000058,312.1000000000058,10481.106749999988,0.030229738642152254,18393.33305,-7912.226300000013,-43.016816356728846
2025-09-21,115469.4,115468.7,[],0,-1,-1,0.0,0.0,0.0,0.0,-0.6999999999970896,-0.6999999999970896,-0.6999999999970896,10480.406749999991,-6.678907038432669e-05,18393.33305,-7912.92630000001,-43.02062208350003
2025-09-22,112507.6,115469.4,[],0,-1,-1,0.0,0.0,0.0,0.0,2961.7999999999884,2961.7999999999884,2961.7999999999884,13442.20674999998,0.24889202416255896,18393.33305,-4951.126300000022,-26.918048439295898
2025-09-23,112753.8,112507.6,[],0,-1,-1,0.0,0.0,0.0,0.0,-246.1999999999971,-246.1999999999971,-246.1999999999971,13196.006749999982,-0.018485249440343042,18393.33305,-5197.326300000019,-28.256576912252555
2025-09-24,113288.8,112753.8,[],0,-1,-1,0.0,0.0,0.0,0.0,-535.0,-535.0,-535.0,12661.006749999982,-0.04138732921362838,18393.33305,-5732.326300000019,-31.165239515956127
2025-09-25,111021.0,113288.8,[],0,-1,-1,0.0,0.0,0.0,0.0,2267.800000000003,2267.800000000003,2267.800000000003,14928.806749999985,0.16476574971199237,18393.33305,-3464.526300000016,-18.83577212777113
2025-09-26,108970.9,111021.0,[],0,-1,-1,0.0,0.0,0.0,0.0,2050.100000000006,2050.100000000006,2050.100000000006,16978.90674999999,0.1286791088571339,18393.33305,-1414.42630000001,-7.689885765429611
