policy_name,time,equity,drawdown,ddpercent
v3_1d_ema_50_200_atr5,2025-10-12T00:00:00+08:00,5000.13847537,1.306773174999762,0.026127911234856027
v3_1d_ema_50_200_atr5,2025-10-15T00:00:00+08:00,4999.86702252,1.5782260249998217,0.03155539942097642
v3_1d_ema_50_200_atr5,2025-10-29T00:00:00+08:00,4999.70427817,1.7409703749999608,0.034809345868705384
v3_1d_ema_50_200_atr5,2025-10-29T00:00:00+08:00,4999.62320261,1.8220459350004603,0.03643038850681255
v3_1d_ema_50_200_atr5,2026-01-05T00:00:00+08:00,4999.88303186,1.5622166849998393,0.03123530514413435
v3_1d_ema_50_200_atr5,2026-01-06T00:00:00+08:00,4999.89844699,1.5468015550004566,0.030927091633172345
v3_1d_ema_50_200_atr5,2026-01-06T00:00:00+08:00,4999.92413674,1.521111805000146,0.03041344510254634
v3_1d_ema_50_200_atr5,2026-01-07T00:00:00+08:00,4999.85798162,1.5872669250002218,0.031736165170697064
v3_1d_ema_50_200_atr5,2026-01-09T00:00:00+08:00,4999.85450517,1.5907433749998745,0.031805674079160365
v3_1d_ema_50_200_atr5,2026-01-10T00:00:00+08:00,4999.596757275,1.8484912700005225,0.03695914237066332
v3_1d_ema_50_200_atr5,2026-01-14T00:00:00+08:00,4999.59419235,1.8510561949997282,0.03701042604711568
v3_1d_ema_50_200_atr5,2026-01-15T00:00:00+08:00,4999.5232186,1.9220299449998492,0.038429490866844905
v3_1d_ema_50_200_atr5,2026-01-15T00:00:00+08:00,4999.2853247,2.1599238449998666,0.043185994000998464
v3_1d_ema_50_200_atr5,2026-01-18T00:00:00+08:00,4999.166800275,2.278448269999899,0.04555579750998445
v3_1d_ema_50_200_atr5,2026-01-18T00:00:00+08:00,4999.162503565,2.282744979999734,0.04564170687790336
v3_1d_ema_50_200_atr5,2026-03-14T00:00:00+08:00,4999.189969355,2.255279189999783,0.045092549811594544
v3_1d_ema_50_200_atr5,2026-03-17T00:00:00+08:00,5000.976084555,0.4691639900001974,0.009380568349452284
v3_1d_ema_50_200_atr5,2026-03-18T00:00:00+08:00,5000.914738055,0.5305104899998696,0.01060714380816632
v3_1d_ema_50_200_atr5,2026-03-31T23:59:00+08:00,5001.448066305,0.0,0.0
v3_1d_ema_50_200_atr5,2026-03-31T23:59:00+08:00,5001.540311355,0.0,0.0
v3_1d_ema_50_200_atr5,2026-03-31T23:59:00+08:00,5001.55236905,0.0,0.0
v3_4h_donchian_100_30_atr5,2025-07-03T04:00:00+08:00,5000.0,0.0,0.0
v3_4h_donchian_100_30_atr5,2025-07-21T20:00:00+08:00,5000.61097559,0.0,0.0
v3_4h_donchian_100_30_atr5,2025-07-29T00:00:00+08:00,4999.16285084,1.4481247499998062,0.02895895635690694
v3_4h_donchian_100_30_atr5,2025-07-30T20:00:00+08:00,4999.183378165,1.427597424999476,0.028548460017548963
v3_4h_donchian_100_30_atr5,2025-08-01T08:00:00+08:00,5000.06644699,0.5445285999994667,0.010889241387853014
v3_4h_donchian_100_30_atr5,2025-08-18T20:00:00+08:00,5000.28047184,0.3305037499994796,0.006609267379782227
v3_4h_donchian_100_30_atr5,2025-08-26T08:00:00+08:00,5000.30495097,0.3060246199993344,0.006119744597073518
v3_4h_donchian_100_30_atr5,2025-09-01T12:00:00+08:00,4999.84766235,0.7633132399996612,0.015264399564887194
v3_4h_donchian_100_30_atr5,2025-09-11T00:00:00+08:00,4999.572422725,1.038552864999474,0.02076851948829992
v3_4h_donchian_100_30_atr5,2025-09-22T16:00:00+08:00,4999.647515675,0.9634599149994756,0.01926684398571519
v3_4h_donchian_100_30_atr5,2025-09-22T16:00:00+08:00,4999.089338925,1.5216366649992779,0.030429015022904213
v3_4h_donchian_100_30_atr5,2025-09-22T16:00:00+08:00,4998.639135265,1.9718403249999028,0.039431988103558774
v3_4h_donchian_100_30_atr5,2025-09-30T00:00:00+08:00,4998.579777905,2.0311976849998246,0.04061899025768891
v3_4h_donchian_100_30_atr5,2025-10-01T20:00:00+08:00,4998.569240495,2.041735095000149,0.04082971270844067
v3_4h_donchian_100_30_atr5,2025-10-02T00:00:00+08:00,4998.390624445,2.2203511449997677,0.044401597241581034
v3_4h_donchian_100_30_atr5,2025-10-09T20:00:00+08:00,4998.108026355,2.5029492349995053,0.05005286848381949
v3_4h_donchian_100_30_atr5,2025-10-11T00:00:00+08:00,4997.77232221,2.838653379999414,0.05676613105590551
v3_4h_donchian_100_30_atr5,2025-10-14T08:00:00+08:00,4997.130296565,3.4806790249995174,0.06960507509962516
v3_4h_donchian_100_30_atr5,2025-10-20T20:00:00+08:00,4997.10688888,3.504086709999683,0.0700731716005213
v3_4h_donchian_100_30_atr5,2025-10-27T08:00:00+08:00,4996.95890688,3.652068710000094,0.07303244999115739
v3_4h_donchian_100_30_atr5,2025-11-07T16:00:00+08:00,4997.06497263,3.546002959999896,0.07091139417381931
v3_4h_donchian_100_30_atr5,2025-11-08T04:00:00+08:00,4996.69754288,3.913432710000052,0.0782590913211025
v3_4h_donchian_100_30_atr5,2025-11-10T12:00:00+08:00,4996.69516084,3.9158147499992992,0.07830672630032552
v3_4h_donchian_100_30_atr5,2025-11-27T04:00:00+08:00,4996.814259865,3.796715724999558,0.07592503683115642
v3_4h_donchian_100_30_atr5,2025-11-29T00:00:00+08:00,4996.63154323,3.979432359999919,0.07957892304410669
v3_4h_donchian_100_30_atr5,2025-12-01T00:00:00+08:00,4996.61507893,3.995896659999744,0.07990816881187776
v3_4h_donchian_100_30_atr5,2025-12-14T16:00:00+08:00,4996.60113481,4.009840779999649,0.08018701713797174
v3_4h_donchian_100_30_atr5,2025-12-15T08:00:00+08:00,4996.31108271,4.299892879999788,0.08598735036557134
v3_4h_donchian_100_30_atr5,2025-12-16T04:00:00+08:00,4995.92486022,4.686115370000152,0.09371085639084849
v3_4h_donchian_100_30_atr5,2025-12-28T16:00:00+08:00,4995.912385805,4.698589784999967,0.09396031420831735
v3_4h_donchian_100_30_atr5,2025-12-29T00:00:00+08:00,4995.32659369,5.284381899999971,0.10567472506450057
v3_4h_donchian_100_30_atr5,2026-01-05T16:00:00+08:00,4994.62556521,5.985410379999848,0.11969358162866602
v3_4h_donchian_100_30_atr5,2026-01-19T12:00:00+08:00,4994.64028435,5.970691239999724,0.11939923479640942
v3_4h_donchian_100_30_atr5,2026-02-10T08:00:00+08:00,4994.67061493,5.940360659999897,0.11879269731233232
v3_4h_donchian_100_30_atr5,2026-02-21T20:00:00+08:00,4996.660770845,3.95020474499961,0.07899444216481054
v3_4h_donchian_100_30_atr5,2026-02-26T00:00:00+08:00,4996.65295134,3.958024249999653,0.07915081315703955
v3_4h_donchian_100_30_atr5,2026-03-04T20:00:00+08:00,4995.980144375,4.630831214999489,0.09260530838340444
v3_4h_donchian_100_30_atr5,2026-03-05T00:00:00+08:00,4996.249990825,4.360984764999557,0.08720903878120662
v3_4h_donchian_100_30_atr5,2026-03-08T04:00:00+08:00,4995.808098345,4.802877244999763,0.09604580857108352
v3_4h_donchian_100_30_atr5,2026-03-08T20:00:00+08:00,4994.662616065,5.948359524999432,0.11895265506626641
v3_4h_donchian_100_30_atr5,2026-03-11T12:00:00+08:00,4994.11014014,6.500835449999613,0.13000082353402043
v3_4h_donchian_100_30_atr5,2026-03-17T16:00:00+08:00,4994.107730875,6.50324471499971,0.13004900294673333
v3_4h_donchian_100_30_atr5,2026-03-31T23:59:00+08:00,4994.03542328,6.5755523099996935,0.13149497815562175
v3_4h_donchian_20_10_atr4,2025-07-02T04:00:00+08:00,5000.0,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-07-03T04:00:00+08:00,4999.864357,0.13564299999961804,0.002712859999992361
v3_4h_donchian_20_10_atr4,2025-07-05T00:00:00+08:00,4999.656792065,0.3432079349995547,0.006864158699991094
v3_4h_donchian_20_10_atr4,2025-07-09T16:00:00+08:00,4999.64504636,0.3549536399996214,0.007099072799992427
v3_4h_donchian_20_10_atr4,2025-07-11T12:00:00+08:00,4999.42600651,0.5739934900002481,0.011479869800004962
v3_4h_donchian_20_10_atr4,2025-07-21T08:00:00+08:00,4999.92840456,0.07159544000023743,0.0014319088000047486
v3_4h_donchian_20_10_atr4,2025-07-24T00:00:00+08:00,5000.970331985,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-07-24T00:00:00+08:00,5000.973589415,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-07-24T20:00:00+08:00,5000.885982565,0.08760685000015656,0.0017517958940152004
v3_4h_donchian_20_10_atr4,2025-08-04T20:00:00+08:00,5000.888587095,0.08500232000005781,0.0016997154350099487
v3_4h_donchian_20_10_atr4,2025-08-05T04:00:00+08:00,5000.79454941,0.1790400049994787,0.003580102989914456
v3_4h_donchian_20_10_atr4,2025-08-05T04:00:00+08:00,5000.84515221,0.12843720499949995,0.002568244016951991
v3_4h_donchian_20_10_atr4,2025-08-15T00:00:00+08:00,5000.89827147,0.075317945000279,0.0015060656420920926
v3_4h_donchian_20_10_atr4,2025-08-15T00:00:00+08:00,5000.76394047,0.20964894499957154,0.004192162610962632
v3_4h_donchian_20_10_atr4,2025-08-18T20:00:00+08:00,5001.104038325,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-08-23T00:00:00+08:00,5000.79381118,0.31022714499977155,0.006203173191807357
v3_4h_donchian_20_10_atr4,2025-08-23T04:00:00+08:00,5000.61485565,0.48918267499993817,0.009781493671221008
v3_4h_donchian_20_10_atr4,2025-08-25T16:00:00+08:00,5000.59819165,0.5058466749997024,0.010114700096683523
v3_4h_donchian_20_10_atr4,2025-08-25T16:00:00+08:00,5000.59101345,0.5130248750001556,0.010258232403659032
v3_4h_donchian_20_10_atr4,2025-08-26T04:00:00+08:00,5000.564594335,0.5394439900001089,0.010786498058552342
v3_4h_donchian_20_10_atr4,2025-08-28T16:00:00+08:00,5000.211995535,0.8920427900002323,0.01783691727195103
v3_4h_donchian_20_10_atr4,2025-09-04T00:00:00+08:00,5000.20384836,0.9001899650002088,0.01799982480071952
v3_4h_donchian_20_10_atr4,2025-09-04T00:00:00+08:00,4999.816994465,1.2870438600002672,0.02573519467176155
v3_4h_donchian_20_10_atr4,2025-09-05T00:00:00+08:00,4999.80341001,1.3006283149998126,0.02600682379396024
v3_4h_donchian_20_10_atr4,2025-09-15T00:00:00+08:00,4999.80582846,1.2982098649999898,0.025958465471851974
v3_4h_donchian_20_10_atr4,2025-09-15T12:00:00+08:00,4999.99149596,1.1125423650000812,0.02224593522698841
v3_4h_donchian_20_10_atr4,2025-09-18T04:00:00+08:00,4999.69042021,1.4136181149997356,0.02826612092383491
v3_4h_donchian_20_10_atr4,2025-09-22T16:00:00+08:00,4999.80363221,1.3004061150004418,0.026002380775025462
v3_4h_donchian_20_10_atr4,2025-09-29T08:00:00+08:00,4999.823135895,1.280902430000424,0.025612393187273732
v3_4h_donchian_20_10_atr4,2025-09-29T08:00:00+08:00,5000.00269031,1.1013480150004398,0.022022097652047844
v3_4h_donchian_20_10_atr4,2025-10-01T20:00:00+08:00,5000.09489181,1.009146514999884,0.020178474738107497
v3_4h_donchian_20_10_atr4,2025-10-04T20:00:00+08:00,5000.096684355,1.0073539699997127,0.020142631752510028
v3_4h_donchian_20_10_atr4,2025-10-08T00:00:00+08:00,5000.582307135,0.521731190000537,0.010432320263732774
v3_4h_donchian_20_10_atr4,2025-10-08T12:00:00+08:00,5000.56453121,0.5395071150005606,0.010787760279853238
v3_4h_donchian_20_10_atr4,2025-10-09T16:00:00+08:00,5000.841037125,0.2630011999999624,0.00525886280278321
v3_4h_donchian_20_10_atr4,2025-10-13T04:00:00+08:00,5001.10472204,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-10-14T08:00:00+08:00,5001.25716454,0.0,0.0
v3_4h_donchian_20_10_atr4,2025-10-14T20:00:00+08:00,5000.817917455,0.43924708500071574,0.008782733431807365
v3_4h_donchian_20_10_atr4,2025-10-15T08:00:00+08:00,5000.84230407,0.41486047000034887,0.008295123732924589
v3_4h_donchian_20_10_atr4,2025-10-19T20:00:00+08:00,5000.793694845,0.46346969500064006,0.009267063855199067
v3_4h_donchian_20_10_atr4,2025-10-19T20:00:00+08:00,5000.79609189,0.46107265000046027,0.00921913500608538
v3_4h_donchian_20_10_atr4,2025-10-20T16:00:00+08:00,5000.406139305,0.851025235000634,0.01701622626076075
v3_4h_donchian_20_10_atr4,2025-10-21T16:00:00+08:00,5000.263159795,0.9940047449999838,0.019875097646401656
v3_4h_donchian_20_10_atr4,2025-10-22T20:00:00+08:00,5000.25038972,1.0067748199999187,0.020130434946200544
v3_4h_donchian_20_10_atr4,2025-10-29T00:00:00+08:00,5000.21268537,1.0444791700001588,0.02088433239157832
v3_4h_donchian_20_10_atr4,2025-10-29T04:00:00+08:00,5000.20058155,1.0565829900006065,0.021126347940913927
v3_4h_donchian_20_10_atr4,2025-10-30T00:00:00+08:00,5000.06049397,1.196670570000606,0.023927395265439664
v3_4h_donchian_20_10_atr4,2025-11-02T16:00:00+08:00,5000.064454015,1.1927105250006207,0.023848214274146858
v3_4h_donchian_20_10_atr4,2025-11-08T04:00:00+08:00,4999.827958765,1.4292057749999003,0.02857693031930611
v3_4h_donchian_20_10_atr4,2025-11-08T04:00:00+08:00,4999.828138005,1.4290265350000482,0.028573346420419185
v3_4h_donchian_20_10_atr4,2025-11-10T16:00:00+08:00,5000.23132703,1.0258375100002013,0.020511592910550814
v3_4h_donchian_20_10_atr4,2025-11-10T16:00:00+08:00,4999.92836503,1.3287995099999534,0.026569309801172208
v3_4h_donchian_20_10_atr4,2025-11-12T00:00:00+08:00,4999.92558575,1.3315787900000942,0.026624881428639127
v3_4h_donchian_20_10_atr4,2025-11-12T00:00:00+08:00,4999.615611535,1.6415530049998779,0.03282280736609278
v3_4h_donchian_20_10_atr4,2025-11-24T00:00:00+08:00,4999.832017535,1.4251470050003263,0.028495775324351005
v3_4h_donchian_20_10_atr4,2025-11-28T04:00:00+08:00,4999.950231185,1.306933355000183,0.026132096630955597
v3_4h_donchian_20_10_atr4,2025-11-30T20:00:00+08:00,4999.962694955,1.2944695850001153,0.025882883891238103
v3_4h_donchian_20_10_atr4,2025-12-01T12:00:00+08:00,4999.87337178,1.3837927600006878,0.027668898328445875
v3_4h_donchian_20_10_atr4,2025-12-03T00:00:00+08:00,4999.860954505,1.3962100349999673,0.0279171814018963
v3_4h_donchian_20_10_atr4,2025-12-03T04:00:00+08:00,4999.4223594,1.8348051400007535,0.03668687851146549
v3_4h_donchian_20_10_atr4,2025-12-03T16:00:00+08:00,4999.20678313,2.0503814100002273,0.040997320124585415
v3_4h_donchian_20_10_atr4,2025-12-05T20:00:00+08:00,4999.207692795,2.049471745000119,0.04097913139782771
v3_4h_donchian_20_10_atr4,2025-12-06T04:00:00+08:00,4998.937661045,2.31950349500039,0.04637840884180429
v3_4h_donchian_20_10_atr4,2025-12-13T04:00:00+08:00,4998.655604945,2.6015595950002535,0.05201811283462638
v3_4h_donchian_20_10_atr4,2025-12-13T08:00:00+08:00,4998.41422,2.8429445400006443,0.05684459819738402
v3_4h_donchian_20_10_atr4,2025-12-16T00:00:00+08:00,4997.589270055,3.6678944850000335,0.07333944974887918
v3_4h_donchian_20_10_atr4,2025-12-20T04:00:00+08:00,4997.28061813,3.9765464100000827,0.0795109365340111
v3_4h_donchian_20_10_atr4,2025-12-22T08:00:00+08:00,4997.385646305,3.8715182350006216,0.07741090105205001
v3_4h_donchian_20_10_atr4,2025-12-26T08:00:00+08:00,4997.275855555,3.981308985000396,0.07960616409067588
v3_4h_donchian_20_10_atr4,2025-12-28T16:00:00+08:00,4997.277883885,3.979280655000366,0.07956560768788956
v3_4h_donchian_20_10_atr4,2026-01-01T08:00:00+08:00,4996.89749247,4.35967207000067,0.08717152361033725
v3_4h_donchian_20_10_atr4,2026-01-03T00:00:00+08:00,4996.75468522,4.50247932000002,0.09002695066199708
v3_4h_donchian_20_10_atr4,2026-01-05T16:00:00+08:00,4996.10084032,5.156324219999988,0.10310056152599884
v3_4h_donchian_20_10_atr4,2026-01-08T00:00:00+08:00,4996.10382817,5.153336370000034,0.10304081954709923
v3_4h_donchian_20_10_atr4,2026-01-08T00:00:00+08:00,4995.8937541,5.3634104400007345,0.10724124482197155
v3_4h_donchian_20_10_atr4,2026-01-12T12:00:00+08:00,4995.546381415,5.710783125000489,0.1141869521425769
v3_4h_donchian_20_10_atr4,2026-01-16T20:00:00+08:00,4995.459950915,5.79721362500004,0.1159151276223815
v3_4h_donchian_20_10_atr4,2026-01-19T12:00:00+08:00,4995.471708575,5.785455965000438,0.11568003353278006
v3_4h_donchian_20_10_atr4,2026-01-28T12:00:00+08:00,4995.535988875,5.7211756650003736,0.11439475069518024
v3_4h_donchian_20_10_atr4,2026-01-28T20:00:00+08:00,4995.622658875,5.634505665000688,0.11266178641943383
v3_4h_donchian_20_10_atr4,2026-01-30T00:00:00+08:00,4995.61342766,5.643736880000688,0.11284636431047794
v3_4h_donchian_20_10_atr4,2026-01-30T00:00:00+08:00,4995.49938346,5.7577810800003135,0.11512667496533135
v3_4h_donchian_20_10_atr4,2026-02-03T00:00:00+08:00,4995.56774471,5.689419830000588,0.11375979364428229
v3_4h_donchian_20_10_atr4,2026-02-10T04:00:00+08:00,4995.734251115,5.522913425000297,0.11043050263759585
v3_4h_donchian_20_10_atr4,2026-02-10T08:00:00+08:00,4995.756605685,5.500558855000236,0.10998352362282812
v3_4h_donchian_20_10_atr4,2026-02-14T00:00:00+08:00,4996.97782785,4.279336690000491,0.08556521988794974
v3_4h_donchian_20_10_atr4,2026-02-14T04:00:00+08:00,4996.60720098,4.6499635600002875,0.09297589400060327
v3_4h_donchian_20_10_atr4,2026-02-14T20:00:00+08:00,4996.50723748,4.749927060000118,0.09497466144468901
v3_4h_donchian_20_10_atr4,2026-02-17T00:00:00+08:00,4996.46071473,4.796449810000013,0.09590488255648767
v3_4h_donchian_20_10_atr4,2026-02-17T12:00:00+08:00,4996.460030055,4.797134485000242,0.09591857261436121
v3_4h_donchian_20_10_atr4,2026-02-20T20:00:00+08:00,4996.253839745,5.003324795000481,0.10004134221441642
v3_4h_donchian_20_10_atr4,2026-02-21T04:00:00+08:00,4996.25279668,5.004367860000457,0.10006219827051711
v3_4h_donchian_20_10_atr4,2026-02-21T12:00:00+08:00,4996.15663113,5.1005334100000255,0.10198502580838906
v3_4h_donchian_20_10_atr4,2026-02-23T00:00:00+08:00,4996.15529718,5.101867360000142,0.10201169810209901
v3_4h_donchian_20_10_atr4,2026-02-25T08:00:00+08:00,4995.90131275,5.355851790000088,0.1070901098222711
v3_4h_donchian_20_10_atr4,2026-02-26T00:00:00+08:00,4995.814838,5.442326540000067,0.10881917007962208
v3_4h_donchian_20_10_atr4,2026-02-26T04:00:00+08:00,4995.613156825,5.644007715000043,0.11285177964887078
v3_4h_donchian_20_10_atr4,2026-02-27T20:00:00+08:00,4995.555667575,5.701496964999933,0.11400127562775186
v3_4h_donchian_20_10_atr4,2026-02-27T20:00:00+08:00,4995.495794875,5.7613696650005295,0.11519842862410458
v3_4h_donchian_20_10_atr4,2026-03-05T00:00:00+08:00,4995.179241875,6.077922665000187,0.12152789718741079
v3_4h_donchian_20_10_atr4,2026-03-05T00:00:00+08:00,4995.075299375,6.18186516500009,0.1236062246274968
v3_4h_donchian_20_10_atr4,2026-03-06T20:00:00+08:00,4994.93070817,6.326456370000415,0.12649732181053125
v3_4h_donchian_20_10_atr4,2026-03-07T00:00:00+08:00,4994.87151922,6.385645320000549,0.12768080324435546
v3_4h_donchian_20_10_atr4,2026-03-07T00:00:00+08:00,4994.76705597,6.490108570000302,0.12976954306642302
v3_4h_donchian_20_10_atr4,2026-03-10T00:00:00+08:00,4994.470838415,6.786326125000414,0.13569240496403465
v3_4h_donchian_20_10_atr4,2026-03-11T08:00:00+08:00,4993.94477569,7.312388850000389,0.14621101473939022
v3_4h_donchian_20_10_atr4,2026-03-13T12:00:00+08:00,4993.87991189,7.377252650000628,0.14750796464350907
v3_4h_donchian_20_10_atr4,2026-03-15T20:00:00+08:00,4993.88185541,7.37530913000046,0.1474691040143467
v3_4h_donchian_20_10_atr4,2026-03-17T16:00:00+08:00,4993.876964905,7.380199635000281,0.1475668895278471
v3_4h_donchian_20_10_atr4,2026-03-19T04:00:00+08:00,4993.82461705,7.432547490000616,0.14861358345455603
v3_4h_donchian_20_10_atr4,2026-03-22T04:00:00+08:00,4993.81811675,7.439047790000586,0.14874355677498552
v3_4h_donchian_20_10_atr4,2026-03-25T16:00:00+08:00,4993.7876625,7.469502040000407,0.14935248866946493
v3_4h_donchian_20_10_atr4,2026-03-25T20:00:00+08:00,4993.638135775,7.619028765000621,0.152342271439693
v3_4h_donchian_20_10_atr4,2026-03-25T20:00:00+08:00,4993.631704685,7.625459855000372,0.15247086090806405
v3_4h_donchian_20_10_atr4,2026-03-26T20:00:00+08:00,4993.574263935,7.6829006050002135,0.1536193871307728
v3_4h_donchian_20_10_atr4,2026-03-26T20:00:00+08:00,4993.56920216,7.687962380000499,0.1537205971832407
v3_4h_donchian_20_10_atr4,2026-03-26T20:00:00+08:00,4993.51250026,7.7446642800005066,0.1548543501204429
v3_4h_donchian_20_10_atr4,2026-03-27T16:00:00+08:00,4993.12906271,8.12810183000056,0.16252117342876443
v3_4h_donchian_20_10_atr4,2026-03-30T16:00:00+08:00,4993.02472732,8.232437220000065,0.1646073566936296
v3_4h_donchian_20_10_atr4,2026-03-30T20:00:00+08:00,4993.01428982,8.242874720000145,0.16481605422020523
v3_4h_donchian_20_10_atr4,2026-03-31T23:59:00+08:00,4992.948158215,8.309006325000155,0.1661383538505641
v3_4h_donchian_55_20_atr4,2025-07-03T04:00:00+08:00,5000.0,0.0,0.0
v3_4h_donchian_55_20_atr4,2025-07-21T08:00:00+08:00,5000.754253915,0.0,0.0
v3_4h_donchian_55_20_atr4,2025-07-25T12:00:00+08:00,4999.661451415,1.092802500000289,0.02185275349503035
v3_4h_donchian_55_20_atr4,2025-07-30T00:00:00+08:00,4999.68581682,1.068437095000263,0.021365518894750787
v3_4h_donchian_55_20_atr4,2025-08-01T08:00:00+08:00,5000.80695462,0.0,0.0
v3_4h_donchian_55_20_atr4,2025-08-04T20:00:00+08:00,5000.79408689,0.012867730000834854,0.0002573130720222461
v3_4h_donchian_55_20_atr4,2025-08-07T20:00:00+08:00,5000.476773615,0.33018100500066794,0.006602554507640609
v3_4h_donchian_55_20_atr4,2025-08-10T16:00:00+08:00,5000.17191057,0.6350440500000332,0.012698831523847307
v3_4h_donchian_55_20_atr4,2025-08-16T00:00:00+08:00,4999.64368049,1.1632741299999907,0.023261728368164637
v3_4h_donchian_55_20_atr4,2025-08-18T20:00:00+08:00,4999.85770534,0.9492492800000036,0.01898192209005466
v3_4h_donchian_55_20_atr4,2025-08-23T00:00:00+08:00,4999.261461275,1.545493345000068,0.030904879133001977
v3_4h_donchian_55_20_atr4,2025-08-23T04:00:00+08:00,4998.78356529,2.0233893300001,0.04046125652042597
v3_4h_donchian_55_20_atr4,2025-08-26T08:00:00+08:00,4998.824682735,1.9822718850000456,0.039639040318657406
