policy_name,weekday,signal_count,long_count,short_count,overlap_count,median_future_return_60m,mean_future_return_60m,positive_rate_60m,median_mfe_60m,median_mae_60m,median_future_return_120m,mean_future_return_120m,positive_rate_120m,median_mfe_120m,median_mae_120m,median_future_return_240m,mean_future_return_240m,positive_rate_240m,median_mfe_240m,median_mae_240m,median_future_return_480m,mean_future_return_480m,positive_rate_480m,median_mfe_480m,median_mae_480m
htf_1h_15m_structure_no_overextension,6,160,57,103,970,-0.00019150101234949313,-0.00020110883193190932,0.45625,0.002354160655979154,0.0027988622390662243,-0.00041271517233637534,-0.0002244138831841054,0.475,0.0035773857924340513,0.005274823742444146,-0.00011751696088624364,0.0005315398199181968,0.4875,0.005225650512932001,0.009175935361882659,0.0016170799858523655,0.0019441861070493831,0.5875,0.01146288356468328,0.010897854598473089
htf_1h_15m_structure_strict_vol_cap,0,99,31,68,550,3.547044559470969e-05,7.555092395674555e-05,0.5151515151515151,0.002365116510947063,0.0026835443586523677,-0.000274296686153197,-0.0002557088802726509,0.47474747474747475,0.0046910565494409084,0.004858239832356892,-0.00031399540310728113,-0.00037980280979696835,0.47474747474747475,0.008494502482258692,0.009346538667593385,-0.00021365695239727867,-0.0013396898997085336,0.494949494949495,0.013532596621187665,0.014666664687960518
htf_1h_15m_structure_strict_vol_cap,1,91,27,64,353,-0.0005630312335358489,1.4200642413745752e-07,0.4065934065934066,0.0027373768212910488,0.003161397412188127,0.0005194112627986414,0.00058855188324326,0.5494505494505495,0.006099719644893531,0.004409386236227775,0.0011267179250482595,0.0009245638320858853,0.5494505494505495,0.011130846130336991,0.00719751818992842,0.002109206349206527,0.0020780923542150715,0.5714285714285714,0.016619863090227893,0.014670998349834985
htf_1h_15m_structure_strict_vol_cap,2,108,56,52,446,-0.0005109720957360286,-0.00034701020449106343,0.42592592592592593,0.002708299085731447,0.0034074424434694106,-0.0005330623877551344,0.0006757864254263827,0.4351851851851852,0.00496643857696244,0.005197817598199095,-0.0008226584470131248,0.0008671063060747543,0.4166666666666667,0.011460338868998221,0.007267883346674442,-0.000988149793629045,0.002445610854317807,0.4537037037037037,0.017243064328274715,0.010183679465660733
htf_1h_15m_structure_strict_vol_cap,3,96,34,62,384,-0.0006469929713611711,-0.002460588306573471,0.4375,0.0018889019716102906,0.002351106773981093,-0.0020421316102853804,-0.0030703186026261194,0.3645833333333333,0.0027678272327473774,0.005981760397955005,-0.0033152682470974915,-0.0038842992932512552,0.3854166666666667,0.00726388323322813,0.01142988727553218,-0.0038881082873198913,7.627581186444669e-06,0.3333333333333333,0.011935569961501802,0.020762587396109478
htf_1h_15m_structure_strict_vol_cap,4,73,33,40,335,-0.0006758249302981634,-0.0001824083270812494,0.4246575342465753,0.0027391186188547856,0.0035135951661632303,-0.0007904237668321379,-0.0012908208385806448,0.3835616438356164,0.004210526315789442,0.00612507949679808,-0.003166437919444931,-0.0027243834577266373,0.3561643835616438,0.007829955399347721,0.010824398445467343,-0.0043742252612997135,-0.005102374444401988,0.3424657534246575,0.012065017036250847,0.013063931234721271
htf_1h_15m_structure_strict_vol_cap,5,93,29,64,456,-0.001169936012808681,-0.00119328140133461,0.3870967741935484,0.0013038483630098963,0.002082076950910672,-0.0018272756377343269,-0.0016524213209514877,0.3548387096774194,0.002020205098047123,0.0039081307336962245,-0.002611131588647342,-0.000970094058631943,0.3870967741935484,0.0035032349692283304,0.007722919398890693,-0.0035742062712946776,0.0008099801504459722,0.3225806451612903,0.004378545885063367,0.013012140726080368
htf_1h_15m_structure_strict_vol_cap,6,123,49,74,622,-0.00014900348494539806,0.00042511999316143206,0.44715447154471544,0.002066897803625345,0.0024231123628714046,-0.00011715275417456539,0.001005530247162322,0.4959349593495935,0.003414645731854904,0.003913016869811381,0.00022526625069652084,0.0021026488516083203,0.5447154471544715,0.005182362944737173,0.007344951590594784,0.002206618993332743,0.003840607923014814,0.6829268292682927,0.009676179441043375,0.008625905374336718
htf_1h_15m_structure_with_vol_cap,0,155,58,97,1064,-0.00019123396401155013,-0.00031796744705270204,0.47096774193548385,0.0025829450104601914,0.0032867478753905166,-0.00038676532047265955,-0.0009766060815413363,0.45161290322580644,0.005362857142857003,0.0061874151608329875,-0.0007323813129743728,-0.0020709606863247884,0.43870967741935485,0.009900703750120643,0.011745452148317015,-0.0023910550134751407,-0.003263092969138529,0.4258064516129032,0.013545248093100426,0.015282534993399599
htf_1h_15m_structure_with_vol_cap,1,165,50,115,910,-0.0005630312335358489,-0.00014686172156391954,0.42424242424242425,0.003027471442054619,0.0033882075247387844,-0.00034112609869707544,-0.0002226118965561766,0.48484848484848486,0.00611390796547262,0.004456015330780105,-1.8702571447759553e-05,8.769957238990282e-05,0.49696969696969695,0.011154513276832256,0.007490399302442108,-5.01279863480697e-05,-0.00033190804359090964,0.4909090909090909,0.01610581248875298,0.014922396415775752
htf_1h_15m_structure_with_vol_cap,2,146,73,73,831,-0.0004093778660593239,0.00037644538640330355,0.4589041095890411,0.0033328060228428047,0.003164918660054472,-0.00046725877240599845,0.001529547343066098,0.4520547945205479,0.005270841583763453,0.005623138442909514,-0.0009449675028456173,0.000848006081296859,0.410958904109589,0.010350206753127478,0.007696016682785356,-0.0013992907543939892,0.0017825477085288675,0.4246575342465753,0.01478008491872329,0.010861469567042148
htf_1h_15m_structure_with_vol_cap,3,151,57,94,864,-0.0005981762404999591,-0.0004800871029469794,0.47019867549668876,0.0022731625269574174,0.0028537142857142372,-0.0013871401438357855,-0.0003356329802339716,0.41721854304635764,0.003535873152434421,0.006419450339874233,-0.0031443957142063272,-0.0014342345704295475,0.3973509933774834,0.008577827547592287,0.011789488516274482,-0.0031103199929995995,0.002271424012617033,0.3973509933774834,0.013110587133564167,0.02000311408929023
htf_1h_15m_structure_with_vol_cap,4,129,39,90,856,-0.0006553503493950119,-0.00036971609106484227,0.4573643410852713,0.003415151515151482,0.004360427135535527,-0.001052983500877458,-0.0007711728323327974,0.3875968992248062,0.005180751173708753,0.006523438055046515,-0.002048113380791472,-0.0018645966195853922,0.3643410852713178,0.00780666121361584,0.009912626443593142,-0.0035637867993919548,-0.0035679480068209596,0.4108527131782946,0.01289135294144983,0.013410177034513415
htf_1h_15m_structure_with_vol_cap,5,117,40,77,695,-0.0008440285768477329,-0.0012063477434573928,0.39316239316239315,0.0014708561020035926,0.0027107511256785344,-0.00210946480225338,-0.0009859913302547494,0.36752136752136755,0.0021657399408681055,0.004449047312077958,-0.002196591972509543,-0.0008876193772875065,0.4017094017094017,0.0035636534782292895,0.007994621227242593,-0.0036041413538481226,0.0002550382734131107,0.29914529914529914,0.004761535667443084,0.013012140726080368
htf_1h_15m_structure_with_vol_cap,6,186,76,110,1336,-0.00023663004871254945,0.0004842225955550486,0.45161290322580644,0.0024129173833097317,0.0025204264919833075,-0.00010521334183710707,0.0008056774235509385,0.4946236559139785,0.0036585498356461743,0.004972903986890265,5.5717631955998215e-06,0.0014384734380646508,0.5,0.005625437070186923,0.008593090553371319,0.001789610815385534,0.0029692927547011437,0.6344086021505376,0.010345995047869483,0.009946232393132692
htf_1h_ema_15m_donchian_structure,0,259,102,157,2255,-0.0003871489910021175,-0.0014614159592018876,0.4594594594594595,0.0031594202898550527,0.0042453018479740035,-0.0009839538186217078,-0.002048932622528916,0.4092664092664093,0.005085979307884347,0.007038171731390208,-0.0015800471219495904,-0.003085430998391231,0.4247104247104247,0.009076923076922983,0.012444013772229257,-0.002542799451518807,-0.005308926852931979,0.41312741312741313,0.013498409423093438,0.017711532856123813
htf_1h_ema_15m_donchian_structure,1,217,69,148,1445,-0.000935311782350734,-0.0010673395223853202,0.4074074074074074,0.003212080716349708,0.004243757973406259,-0.0007558719203685227,-0.001340098226555657,0.44907407407407407,0.005990040268285091,0.006711666893662371,-0.0007162103611346171,-0.0010506621690107376,0.4583333333333333,0.01012377219941607,0.009929037999884704,-0.00023257826257944147,-0.0018039798891161087,0.49074074074074076,0.01514353745636654,0.01517675635778487
htf_1h_ema_15m_donchian_structure,2,221,102,119,1563,-0.0003211614488008996,-0.00026687305226882733,0.46153846153846156,0.0035502281765815713,0.004895487503651985,-0.0007640710292183828,-0.00022720572919200473,0.4660633484162896,0.007036637931034484,0.0074982645562140515,-0.0014799005130465837,-0.0017215020870664098,0.40271493212669685,0.010540449438202204,0.011532819768426239,-0.003075150232745627,-0.0007539847684624924,0.36199095022624433,0.014330201342281912,0.016946378220502045
htf_1h_ema_15m_donchian_structure,3,254,90,164,2026,-0.0012638443316757009,-0.001577852222757626,0.37401574803149606,0.002662306075021381,0.004386619518460311,-0.0011206543058219776,-0.0011758868682651873,0.4094488188976378,0.004573903217423347,0.0073011057767368714,-0.0014290465332175706,-0.00041152123582681563,0.44881889763779526,0.008338895350693543,0.010961671151858865,-0.002544130115440635,0.0007400043386263681,0.4094488188976378,0.012475127738270753,0.016831256961582775
htf_1h_ema_15m_donchian_structure,4,243,96,147,2033,-0.0006342694430572227,-0.0019493529995310008,0.4403292181069959,0.00371676411513322,0.005282441996644294,-0.0009104886335548068,-0.001550460615467243,0.4074074074074074,0.005418086354242346,0.009447688875626858,-0.0017732801446668223,-0.0017920204373918682,0.3950617283950617,0.007436221624074202,0.011648860572304076,-0.003414776381621243,-0.0038393791321733733,0.3991769547325103,0.011991313102931445,0.015981066546922662
htf_1h_ema_15m_donchian_structure,5,173,64,109,1210,-0.0007290940214290664,-0.0014495067557235626,0.4161849710982659,0.0017564402810303914,0.003078029094775503,-0.0013719415818422842,-0.0012900046276431959,0.3930635838150289,0.002886272257323297,0.0046429901968961795,-0.0020059610436208297,-0.0010766322537304582,0.3583815028901734,0.004383271989414572,0.008642644205179795,-0.0022989895631013724,0.0003551998253387498,0.37572254335260113,0.00632123023566078,0.013224552796229472
