policy_name,horizon_minutes,stop_atr,tp_atr,signal_count,expectancy_r,median_r,stop_first_rate,tp_first_rate,horizon_exit_rate
htf_1h_ema_15m_donchian_structure,120,2.0,4.0,1632,-0.13907953091659878,-0.16762076541090482,0.30943627450980393,0.06740196078431372,0.6231617647058824
htf_1h_ema_15m_donchian_structure,120,2.0,5.0,1632,-0.13809800204850778,-0.1725877107726771,0.3118872549019608,0.04779411764705882,0.6403186274509803
htf_1h_ema_15m_donchian_structure,120,2.0,6.0,1632,-0.14346375051357554,-0.1797841586550531,0.31433823529411764,0.03431372549019608,0.6513480392156863
htf_1h_ema_15m_donchian_structure,120,2.5,2.0,1632,-0.0910743130267281,-0.06725656204881257,0.20649509803921567,0.20649509803921567,0.5870098039215687
htf_1h_ema_15m_donchian_structure,120,2.5,3.0,1632,-0.0918447668138493,-0.09212885846914562,0.21262254901960784,0.12071078431372549,0.6666666666666666
htf_1h_ema_15m_donchian_structure,120,2.5,4.0,1632,-0.10088907407657924,-0.10381724652893398,0.21997549019607843,0.07536764705882353,0.7046568627450981
htf_1h_ema_15m_donchian_structure,120,2.5,5.0,1632,-0.10172590806790861,-0.10496490275392903,0.22303921568627452,0.051470588235294115,0.7254901960784313
htf_1h_ema_15m_donchian_structure,120,2.5,6.0,1632,-0.10800251835026017,-0.11154227359337525,0.22549019607843138,0.03615196078431373,0.7383578431372549
htf_1h_ema_15m_donchian_structure,120,3.0,2.0,1632,-0.07474540351869996,-0.04729763155208945,0.1556372549019608,0.21200980392156862,0.6323529411764706
htf_1h_ema_15m_donchian_structure,120,3.0,3.0,1632,-0.07594680173849029,-0.06383254269716776,0.16053921568627452,0.12316176470588236,0.7162990196078431
htf_1h_ema_15m_donchian_structure,120,3.0,4.0,1632,-0.08407774413871827,-0.076306412191428,0.16727941176470587,0.07720588235294118,0.7555147058823529
htf_1h_ema_15m_donchian_structure,120,3.0,5.0,1632,-0.08345873909793647,-0.07888857737859756,0.16911764705882354,0.05330882352941176,0.7775735294117647
htf_1h_ema_15m_donchian_structure,120,3.0,6.0,1632,-0.08671929254923719,-0.08063968190495412,0.17034313725490197,0.03799019607843137,0.7916666666666666
htf_1h_ema_15m_donchian_structure,120,4.0,2.0,1632,-0.057134078838694126,-0.026946555561028082,0.09191176470588236,0.21752450980392157,0.6905637254901961
htf_1h_ema_15m_donchian_structure,120,4.0,3.0,1632,-0.05464352548965046,-0.03939228518065072,0.09375,0.12928921568627452,0.7769607843137255
htf_1h_ema_15m_donchian_structure,120,4.0,4.0,1632,-0.05921199653640752,-0.048444857493259316,0.0974264705882353,0.08272058823529412,0.8198529411764706
htf_1h_ema_15m_donchian_structure,120,4.0,5.0,1632,-0.05782862510876236,-0.049417411751240176,0.09926470588235294,0.058823529411764705,0.8419117647058824
htf_1h_ema_15m_donchian_structure,120,4.0,6.0,1632,-0.06076503180393685,-0.05399585253992219,0.09987745098039216,0.041666666666666664,0.8584558823529411
htf_1h_15m_structure_with_vol_cap,120,1.5,2.0,1049,-0.09772511880667645,-0.19983481513871879,0.3822688274547188,0.2049571020019066,0.4127740705433746
htf_1h_15m_structure_with_vol_cap,120,1.5,3.0,1049,-0.09544067494661057,-0.2890394802598663,0.4041944709246902,0.1344137273593899,0.4613918017159199
htf_1h_15m_structure_with_vol_cap,120,1.5,4.0,1049,-0.0914727834729239,-0.3358249377098909,0.4156339370829361,0.09818875119161107,0.4861773117254528
htf_1h_15m_structure_with_vol_cap,120,1.5,5.0,1049,-0.06883449053986443,-0.34354375453353553,0.41754051477597715,0.07530981887511916,0.5071496663489037
htf_1h_15m_structure_with_vol_cap,120,1.5,6.0,1049,-0.07870178656421697,-0.3640564321879448,0.4223069590085796,0.052430886558627265,0.5252621544327931
htf_1h_15m_structure_with_vol_cap,120,2.0,2.0,1049,-0.07102763177470153,-0.09476282074547965,0.2726406101048618,0.22402287893231648,0.5033365109628217
htf_1h_15m_structure_with_vol_cap,120,2.0,3.0,1049,-0.058850875363656206,-0.11858802310352907,0.28789323164918973,0.15252621544327932,0.559580552907531
htf_1h_15m_structure_with_vol_cap,120,2.0,4.0,1049,-0.06157072137255171,-0.13515927963779634,0.30028598665395617,0.10867492850333652,0.5910390848427073
htf_1h_15m_structure_with_vol_cap,120,2.0,5.0,1049,-0.05032951801812244,-0.13964599088758428,0.30219256434699715,0.07816968541468065,0.6196377502383222
htf_1h_15m_structure_with_vol_cap,120,2.0,6.0,1049,-0.0574916678247567,-0.14577084583085081,0.3069590085795996,0.055290753098188754,0.6377502383222117
