entry_time,exit_time,direction,entry_price,exit_price,exit_reason,symbol,split
2023-01-02 11:59:00+08:00,2023-01-04 11:59:00+08:00,-1,16665.5,16832.155,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-06 19:59:00+08:00,2023-01-06 23:59:00+08:00,1,16744.5,16844.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-07 03:59:00+08:00,2023-01-07 07:59:00+08:00,-1,16934.8,17036.35714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-09 07:59:00+08:00,2023-01-09 15:59:00+08:00,-1,17128.7,17250.521428571432,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-13 03:59:00+08:00,2023-01-14 07:59:00+08:00,-1,18884.8,19449.192857142858,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-14 11:59:00+08:00,2023-01-16 07:59:00+08:00,-1,20992.6,20873.4,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-21 03:59:00+08:00,2023-01-21 07:59:00+08:00,-1,21494.9,21877.52142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-28 03:59:00+08:00,2023-01-28 07:59:00+08:00,-1,23253.5,23700.22142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-30 03:59:00+08:00,2023-01-30 19:59:00+08:00,-1,23907.4,23085.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-01-31 03:59:00+08:00,2023-01-31 23:59:00+08:00,1,22785.9,23119.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-02 07:59:00+08:00,2023-02-02 11:59:00+08:00,-1,23732.6,24229.871428571427,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-10 03:59:00+08:00,2023-02-10 07:59:00+08:00,1,22039.4,21612.757142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-11 19:59:00+08:00,2023-02-11 23:59:00+08:00,-1,22342.6,21728.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-13 19:59:00+08:00,2023-02-14 07:59:00+08:00,1,21606.2,21779.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-14 23:59:00+08:00,2023-02-15 19:59:00+08:00,-1,22041.4,22458.27857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-15 23:59:00+08:00,2023-02-16 03:59:00+08:00,-1,22809.5,23194.464285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-16 07:59:00+08:00,2023-02-16 11:59:00+08:00,-1,24338.1,24789.414285714283,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-17 03:59:00+08:00,2023-02-17 11:59:00+08:00,-1,25063.6,23838.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-19 23:59:00+08:00,2023-02-20 03:59:00+08:00,-1,25215.9,24520.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-20 07:59:00+08:00,2023-02-20 19:59:00+08:00,1,24373.0,24824.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-22 23:59:00+08:00,2023-02-23 11:59:00+08:00,1,23719.7,24506.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-24 23:59:00+08:00,2023-02-26 07:59:00+08:00,1,23344.9,22799.45,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-02-27 03:59:00+08:00,2023-02-27 23:59:00+08:00,-1,23508.0,23931.14285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-01 15:59:00+08:00,2023-03-02 19:59:00+08:00,-1,23722.1,23419.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-03 11:59:00+08:00,2023-03-03 15:59:00+08:00,1,22318.8,21722.242857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-05 07:59:00+08:00,2023-03-05 19:59:00+08:00,1,21227.3,21951.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-06 15:59:00+08:00,2023-03-07 03:59:00+08:00,-1,22389.9,22395.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-10 03:59:00+08:00,2023-03-10 07:59:00+08:00,1,20860.0,20437.014285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-10 11:59:00+08:00,2023-03-10 19:59:00+08:00,1,20050.2,19598.185714285715,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-13 03:59:00+08:00,2023-03-13 07:59:00+08:00,-1,20778.1,21178.692857142854,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-13 11:59:00+08:00,2023-03-13 23:59:00+08:00,-1,22234.0,22719.214285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-14 23:59:00+08:00,2023-03-15 11:59:00+08:00,-1,25913.2,24731.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-20 03:59:00+08:00,2023-03-21 07:59:00+08:00,-1,28249.9,29475.785714285717,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-27 23:59:00+08:00,2023-03-29 03:59:00+08:00,1,26900.9,27420.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-03-29 15:59:00+08:00,2023-03-29 19:59:00+08:00,-1,28084.7,28670.914285714287,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-02 23:59:00+08:00,2023-04-03 11:59:00+08:00,1,28129.3,27731.307142857142,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-05 11:59:00+08:00,2023-04-05 23:59:00+08:00,-1,28547.7,28026.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-11 03:59:00+08:00,2023-04-11 07:59:00+08:00,-1,29024.2,29066.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-17 11:59:00+08:00,2023-04-17 19:59:00+08:00,1,29999.7,29588.942857142858,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-20 07:59:00+08:00,2023-04-21 07:59:00+08:00,1,27367.9,28661.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-22 11:59:00+08:00,2023-04-23 03:59:00+08:00,1,27491.9,27900.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-26 07:59:00+08:00,2023-04-26 19:59:00+08:00,-1,28295.0,28969.92142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-04-26 23:59:00+08:00,2023-04-27 03:59:00+08:00,-1,29850.0,27888.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-01 11:59:00+08:00,2023-05-01 15:59:00+08:00,1,28568.7,27940.42142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-06 23:59:00+08:00,2023-05-07 03:59:00+08:00,1,28570.9,28840.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-09 03:59:00+08:00,2023-05-09 11:59:00+08:00,1,27337.1,27626.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-15 15:59:00+08:00,2023-05-16 03:59:00+08:00,-1,27409.2,27893.857142857145,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-18 03:59:00+08:00,2023-05-19 03:59:00+08:00,-1,27380.5,26734.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-21 03:59:00+08:00,2023-05-21 11:59:00+08:00,-1,27033.6,26933.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-24 23:59:00+08:00,2023-05-25 03:59:00+08:00,1,26333.3,26544.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-26 23:59:00+08:00,2023-05-28 15:59:00+08:00,-1,26755.7,27159.97142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-29 07:59:00+08:00,2023-05-29 11:59:00+08:00,-1,27543.4,27839.014285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-05-31 15:59:00+08:00,2023-06-01 11:59:00+08:00,1,27158.6,26753.071428571428,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-05 11:59:00+08:00,2023-06-05 23:59:00+08:00,1,26850.8,26600.6,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-06 03:59:00+08:00,2023-06-07 03:59:00+08:00,1,25632.9,27082.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-07 07:59:00+08:00,2023-06-07 23:59:00+08:00,-1,27232.8,26348.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-10 15:59:00+08:00,2023-06-12 03:59:00+08:00,1,25646.8,26030.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-15 07:59:00+08:00,2023-06-15 15:59:00+08:00,1,25129.0,24682.335714285713,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-16 23:59:00+08:00,2023-06-17 03:59:00+08:00,-1,25842.6,26425.478571428568,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-21 03:59:00+08:00,2023-06-21 07:59:00+08:00,-1,27978.3,28504.992857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-06-23 23:59:00+08:00,2023-06-24 23:59:00+08:00,-1,31953.1,30404.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-07-02 23:59:00+08:00,2023-07-03 03:59:00+08:00,-1,30721.6,31199.114285714284,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-07-05 19:59:00+08:00,2023-07-06 15:59:00+08:00,1,30411.2,30798.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-07-07 07:59:00+08:00,2023-07-08 07:59:00+08:00,1,29897.7,30348.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-07-09 23:59:00+08:00,2023-07-10 03:59:00+08:00,1,29200.0,30239.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-07-24 19:59:00+08:00,2023-07-25 03:59:00+08:00,1,29270.8,28727.87857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-09 03:59:00+08:00,2023-08-10 03:59:00+08:00,-1,29874.7,29422.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-14 07:59:00+08:00,2023-08-14 11:59:00+08:00,1,29308.1,29396.7,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-14 23:59:00+08:00,2023-08-15 03:59:00+08:00,-1,29607.7,29356.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-16 03:59:00+08:00,2023-08-17 03:59:00+08:00,1,29188.1,29012.478571428568,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-17 07:59:00+08:00,2023-08-17 11:59:00+08:00,1,28737.9,28557.435714285715,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-17 23:59:00+08:00,2023-08-18 03:59:00+08:00,1,27932.5,27698.992857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-18 07:59:00+08:00,2023-08-18 23:59:00+08:00,1,26614.1,26120.95714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-23 03:59:00+08:00,2023-08-23 07:59:00+08:00,1,25782.2,26055.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-24 03:59:00+08:00,2023-08-24 23:59:00+08:00,-1,26625.0,26003.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-27 23:59:00+08:00,2023-08-28 11:59:00+08:00,-1,26126.0,26015.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-28 15:59:00+08:00,2023-08-28 23:59:00+08:00,1,25935.6,26102.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-29 23:59:00+08:00,2023-08-30 03:59:00+08:00,-1,27424.4,27696.635714285716,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-08-31 23:59:00+08:00,2023-09-01 03:59:00+08:00,1,26918.4,26527.628571428573,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-01 07:59:00+08:00,2023-09-01 23:59:00+08:00,1,25942.1,25592.85,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-06 23:59:00+08:00,2023-09-07 03:59:00+08:00,1,25589.5,25413.02142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-08 07:59:00+08:00,2023-09-08 19:59:00+08:00,-1,26256.0,25837.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-11 23:59:00+08:00,2023-09-12 07:59:00+08:00,1,25111.9,24892.164285714287,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-12 19:59:00+08:00,2023-09-13 03:59:00+08:00,-1,26098.2,26457.4,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-14 23:59:00+08:00,2023-09-15 19:59:00+08:00,-1,26694.7,26433.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-18 11:59:00+08:00,2023-09-18 19:59:00+08:00,-1,26655.7,26823.164285714287,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-18 23:59:00+08:00,2023-09-19 03:59:00+08:00,-1,27267.4,26812.4,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-21 19:59:00+08:00,2023-09-21 23:59:00+08:00,1,26734.8,26405.014285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-25 03:59:00+08:00,2023-09-25 07:59:00+08:00,1,26448.5,26346.72857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-27 19:59:00+08:00,2023-09-27 23:59:00+08:00,-1,26766.1,26305.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-09-28 23:59:00+08:00,2023-09-29 03:59:00+08:00,-1,27024.9,27295.957142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-01 15:59:00+08:00,2023-10-01 19:59:00+08:00,-1,27107.2,27280.585714285713,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-02 07:59:00+08:00,2023-10-02 15:59:00+08:00,-1,28004.6,28227.67857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-08 19:59:00+08:00,2023-10-09 03:59:00+08:00,1,27808.6,27890.7,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-09 19:59:00+08:00,2023-10-10 03:59:00+08:00,1,27468.1,27289.485714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-11 11:59:00+08:00,2023-10-11 23:59:00+08:00,1,27010.1,26762.514285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-16 03:59:00+08:00,2023-10-16 07:59:00+08:00,-1,27038.9,27178.514285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-16 15:59:00+08:00,2023-10-16 23:59:00+08:00,-1,27850.0,28021.82857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-20 11:59:00+08:00,2023-10-20 19:59:00+08:00,-1,29236.5,29760.678571428572,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-23 11:59:00+08:00,2023-10-24 03:59:00+08:00,-1,30730.5,31077.385714285716,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-10-24 07:59:00+08:00,2023-10-24 11:59:00+08:00,-1,33094.7,33875.35,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-02 07:59:00+08:00,2023-11-02 23:59:00+08:00,-1,35418.3,34634.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-09 11:59:00+08:00,2023-11-09 15:59:00+08:00,-1,36443.1,36548.4,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-14 07:59:00+08:00,2023-11-14 15:59:00+08:00,1,36465.8,36684.4,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-16 03:59:00+08:00,2023-11-16 23:59:00+08:00,-1,37515.3,36399.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-20 03:59:00+08:00,2023-11-20 07:59:00+08:00,-1,36950.4,37349.05,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-22 07:59:00+08:00,2023-11-23 03:59:00+08:00,1,35747.8,37295.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-26 23:59:00+08:00,2023-11-27 19:59:00+08:00,1,37432.7,36891.05714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-11-29 03:59:00+08:00,2023-11-30 15:59:00+08:00,-1,38116.1,37790.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-01 15:59:00+08:00,2023-12-01 19:59:00+08:00,-1,38243.7,38648.09285714285,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-04 15:59:00+08:00,2023-12-04 19:59:00+08:00,-1,41459.2,42065.514285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-06 03:59:00+08:00,2023-12-06 07:59:00+08:00,-1,43823.5,44817.764285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-07 19:59:00+08:00,2023-12-08 11:59:00+08:00,1,43195.7,43395.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-09 07:59:00+08:00,2023-12-09 11:59:00+08:00,-1,44182.8,44159.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-11 11:59:00+08:00,2023-12-11 15:59:00+08:00,1,42312.5,42114.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-14 03:59:00+08:00,2023-12-15 23:59:00+08:00,-1,42738.0,41898.2,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-18 07:59:00+08:00,2023-12-18 11:59:00+08:00,1,41378.0,40859.22857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-19 07:59:00+08:00,2023-12-19 11:59:00+08:00,-1,42649.9,43336.02857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-20 23:59:00+08:00,2023-12-22 15:59:00+08:00,-1,44058.0,43601.7,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2023-12-28 07:59:00+08:00,2023-12-29 07:59:00+08:00,-1,43416.0,42580.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-02 03:59:00+08:00,2024-01-02 07:59:00+08:00,-1,43542.8,44292.71428571429,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-02 11:59:00+08:00,2024-01-03 19:59:00+08:00,-1,45397.4,43700.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-03 23:59:00+08:00,2024-01-04 11:59:00+08:00,1,42964.2,43104.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-08 19:59:00+08:00,2024-01-08 23:59:00+08:00,-1,44632.0,45332.33571428571,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-09 03:59:00+08:00,2024-01-10 07:59:00+08:00,-1,47009.9,47941.571428571435,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-12 23:59:00+08:00,2024-01-13 03:59:00+08:00,1,44476.8,43172.65,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-15 07:59:00+08:00,2024-01-15 11:59:00+08:00,1,41739.9,42572.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-19 03:59:00+08:00,2024-01-19 23:59:00+08:00,1,41038.2,40257.49285714285,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-22 11:59:00+08:00,2024-01-22 15:59:00+08:00,1,41211.8,40746.33571428572,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-23 03:59:00+08:00,2024-01-23 19:59:00+08:00,1,39816.1,39219.68571428571,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-26 19:59:00+08:00,2024-01-27 03:59:00+08:00,-1,41286.7,41979.03571428571,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-28 15:59:00+08:00,2024-01-29 03:59:00+08:00,-1,42392.8,41787.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-30 03:59:00+08:00,2024-01-30 11:59:00+08:00,-1,43002.9,43643.95714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-01-31 19:59:00+08:00,2024-01-31 23:59:00+08:00,1,42650.9,43366.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-01 11:59:00+08:00,2024-02-02 03:59:00+08:00,1,42015.8,43213.4,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-04 15:59:00+08:00,2024-02-04 19:59:00+08:00,1,42845.8,43063.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-05 19:59:00+08:00,2024-02-05 23:59:00+08:00,-1,43195.7,42640.3,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-08 03:59:00+08:00,2024-02-08 07:59:00+08:00,-1,43621.4,44210.81428571429,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-08 23:59:00+08:00,2024-02-09 11:59:00+08:00,-1,45434.2,46146.957142857136,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-09 19:59:00+08:00,2024-02-10 03:59:00+08:00,-1,47190.3,48090.05714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-14 19:59:00+08:00,2024-02-14 23:59:00+08:00,-1,51578.0,52721.33571428571,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-17 23:59:00+08:00,2024-02-18 11:59:00+08:00,1,50980.1,51485.9,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-19 07:59:00+08:00,2024-02-19 15:59:00+08:00,-1,52164.5,52785.764285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-26 19:59:00+08:00,2024-02-26 23:59:00+08:00,1,51103.7,52848.7,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-02-27 03:59:00+08:00,2024-02-27 11:59:00+08:00,-1,54523.7,55330.34285714285,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-03-04 19:59:00+08:00,2024-03-04 23:59:00+08:00,-1,65286.0,66799.62142857142,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-03-06 03:59:00+08:00,2024-03-06 15:59:00+08:00,1,61330.4,66700.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-03-11 15:59:00+08:00,2024-03-11 19:59:00+08:00,-1,71229.6,72568.75714285715,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-03-21 07:59:00+08:00,2024-03-21 11:59:00+08:00,-1,67864.4,70842.2357142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-01 03:59:00+08:00,2024-04-01 07:59:00+08:00,-1,71106.0,71339.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-04 23:59:00+08:00,2024-04-05 11:59:00+08:00,-1,67645.2,69488.02142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-13 03:59:00+08:00,2024-04-13 11:59:00+08:00,1,67832.7,65999.10714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-14 11:59:00+08:00,2024-04-15 03:59:00+08:00,1,60254.4,65058.6,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-19 15:59:00+08:00,2024-04-19 19:59:00+08:00,-1,64491.6,66317.0,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-24 23:59:00+08:00,2024-04-25 03:59:00+08:00,1,64638.3,63677.042857142864,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-27 11:59:00+08:00,2024-04-28 11:59:00+08:00,1,63078.7,64033.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-29 11:59:00+08:00,2024-04-29 23:59:00+08:00,1,62262.7,63031.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-04-30 23:59:00+08:00,2024-05-01 03:59:00+08:00,1,60787.2,59575.91428571428,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-01 15:59:00+08:00,2024-05-02 03:59:00+08:00,1,57777.8,56055.36428571429,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-03 11:59:00+08:00,2024-05-03 23:59:00+08:00,-1,59724.2,61459.08571428571,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-04 03:59:00+08:00,2024-05-04 11:59:00+08:00,-1,62073.3,63566.74285714286,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-04 19:59:00+08:00,2024-05-05 11:59:00+08:00,-1,63879.9,63230.5,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-08 07:59:00+08:00,2024-05-09 07:59:00+08:00,1,62330.5,61226.02142857143,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-10 07:59:00+08:00,2024-05-10 23:59:00+08:00,-1,63065.4,60918.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-13 15:59:00+08:00,2024-05-13 19:59:00+08:00,-1,62332.6,63275.62857142857,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-15 23:59:00+08:00,2024-05-16 03:59:00+08:00,-1,64723.5,65817.45714285714,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-17 23:59:00+08:00,2024-05-18 15:59:00+08:00,-1,67198.0,66882.1,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-20 03:59:00+08:00,2024-05-21 03:59:00+08:00,1,66043.0,70000.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-21 07:59:00+08:00,2024-05-22 03:59:00+08:00,-1,71450.2,69345.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-23 23:59:00+08:00,2024-05-24 07:59:00+08:00,1,68068.0,66745.11428571428,stop,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-27 07:59:00+08:00,2024-05-27 11:59:00+08:00,1,68515.0,68890.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-27 23:59:00+08:00,2024-05-28 11:59:00+08:00,-1,70411.8,68073.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-05-28 15:59:00+08:00,2024-05-28 19:59:00+08:00,-1,70800.0,67122.8,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
2024-06-02 19:59:00+08:00,2024-06-03 03:59:00+08:00,-1,68272.1,67741.0,midline,BTCUSDT_SWAP_OKX.GLOBAL,train_ext
