policy_name,date,trade_count,gross_pnl,net_pnl,no_cost_net_pnl,fee_total,slippage_total,cumulative_net_pnl,equity
v3_1d_ema_50_200_atr5,2023-05-02,1,-0.11920000000000004,-0.12113434000000003,-0.11920000000000004,0.0018943400000000002,4e-05,0.6724837749999992,5000.672483775
v3_1d_ema_50_200_atr5,2023-05-04,1,-0.013440000000000013,-0.014059980000000012,-0.013440000000000013,0.00021998000000000002,0.0004,0.6584237949999993,5000.658423795
v3_1d_ema_50_200_atr5,2023-05-07,1,-0.00044999999999998156,-0.0010676749999999815,-0.00044999999999998156,0.00021767500000000002,0.0004,0.6573561199999992,5000.65735612
v3_1d_ema_50_200_atr5,2023-05-09,2,0.36984999999999996,0.36659390499999994,0.36984999999999996,0.0028160950000000002,0.00044,1.023950024999999,5001.023950025
v3_1d_ema_50_200_atr5,2023-05-10,1,-0.0188599999999999,-0.020748619999999898,-0.0188599999999999,0.00184862,4e-05,1.0032014049999993,5001.003201405
v3_1d_ema_50_200_atr5,2023-05-12,2,-0.16480000000000017,-0.16948668000000017,-0.16480000000000017,0.00460668,8e-05,0.8337147249999992,5000.833714725
v3_1d_ema_50_200_atr5,2023-06-01,1,-0.06971999999999971,-0.07248684999999971,-0.06971999999999971,0.00272685,4e-05,0.7612278749999994,5000.761227875
v3_1d_ema_50_200_atr5,2023-06-06,2,-0.08725000000000019,-0.08974697500000019,-0.08725000000000019,0.002056975,0.00044,0.6714808999999993,5000.6714809
v3_1d_ema_50_200_atr5,2023-06-10,1,-0.015089999999999918,-0.016978064999999917,-0.015089999999999918,0.001848065,4e-05,0.6545028349999993,5000.654502835
v3_1d_ema_50_200_atr5,2023-06-26,1,-0.0017999999999999971,-0.0019010899999999972,-0.0017999999999999971,6.109e-05,4e-05,0.6526017449999993,5000.652601745
v3_1d_ema_50_200_atr5,2023-07-04,1,0.04849999999999993,0.04579424999999993,0.04849999999999993,0.00070575,0.002,0.6983959949999993,5000.698395995
v3_1d_ema_50_200_atr5,2023-07-25,2,0.16209000000000007,0.15733626500000003,0.16209000000000007,0.004673735,8e-05,0.8557322599999992,5000.85573226
v3_1d_ema_50_200_atr5,2023-07-30,1,-0.007940000000000147,-0.010914230000000148,-0.007940000000000147,0.0029342300000000003,4e-05,0.8448180299999991,5000.84481803
v3_1d_ema_50_200_atr5,2023-08-01,1,-0.0151400000000001,-0.0170451300000001,-0.0151400000000001,0.00186513,4e-05,0.827772899999999,5000.8277729
v3_1d_ema_50_200_atr5,2023-08-16,1,-0.021459999999999854,-0.02444376999999985,-0.021459999999999854,0.00294377,4e-05,0.8033291299999992,5000.80332913
v3_1d_ema_50_200_atr5,2023-08-17,2,0.02977000000000001,0.029046255000000014,0.02977000000000001,0.000283745,0.00044,0.8323753849999992,5000.832375385
v3_1d_ema_50_200_atr5,2023-09-19,1,-0.00758,-0.00768345,-0.00758,6.345000000000001e-05,4e-05,0.8246919349999993,5000.824691935
v3_1d_ema_50_200_atr5,2023-09-22,1,-0.06920999999999985,-0.07194352499999986,-0.06920999999999985,0.0026935250000000004,4e-05,0.7527484099999994,5000.75274841
v3_1d_ema_50_200_atr5,2023-09-30,1,-0.045129999999999885,-0.046820234999999884,-0.045129999999999885,0.0016502350000000001,4e-05,0.7059281749999995,5000.705928175
v3_1d_ema_50_200_atr5,2023-10-24,1,0.04850000000000007,0.04583375000000007,0.04850000000000007,0.0006662500000000001,0.002,0.7517619249999996,5000.751761925
v3_1d_ema_50_200_atr5,2024-01-04,1,0.06533,0.065181285,0.06533,0.000108715,4e-05,0.8169432099999996,5000.81694321
v3_1d_ema_50_200_atr5,2024-01-20,1,1.0040800000000003,1.0004497500000002,1.0040800000000003,0.00359025,4e-05,1.8173929599999998,5001.81739296
v3_1d_ema_50_200_atr5,2024-01-23,1,0.66748,0.66654294,0.66748,0.00053706,0.0004,2.4839358999999996,5002.4839359
v3_1d_ema_50_200_atr5,2024-01-24,3,-0.09287999999999985,-0.09814138999999986,-0.09287999999999985,0.00318139,0.0020800000000000003,2.38579451,5002.38579451
v3_1d_ema_50_200_atr5,2024-03-18,1,0.038000000000000006,0.03779388000000001,0.038000000000000006,0.00016612,4e-05,2.42358839,5002.42358839
v3_1d_ema_50_200_atr5,2024-04-03,1,-0.44702,-0.45045852,-0.44702,0.0033985200000000004,4e-05,1.9731298700000002,5001.97312987
v3_1d_ema_50_200_atr5,2024-04-14,1,0.5650000000000002,0.5633929000000002,0.5650000000000002,0.0012071,0.0004,2.5365227700000004,5002.53652277
v3_1d_ema_50_200_atr5,2024-04-15,1,2.1603800000000004,2.1550778100000008,2.1603800000000004,0.005262190000000001,4e-05,4.691600580000001,5004.69160058
v3_1d_ema_50_200_atr5,2024-04-17,1,-0.33149999999999985,-0.33514424999999987,-0.33149999999999985,0.00164425,0.002,4.356456330000001,5004.35645633
v3_1d_ema_50_200_atr5,2024-04-25,1,-0.06030000000000001,-0.06224935000000001,-0.06030000000000001,0.0015493500000000001,0.0004,4.294206980000001,5004.29420698
v3_1d_ema_50_200_atr5,2024-04-26,1,-0.037379999999999566,-0.04384866999999956,-0.037379999999999566,0.00642867,4e-05,4.250358310000002,5004.25035831
v3_1d_ema_50_200_atr5,2024-04-30,1,-0.14108000000000037,-0.14437074000000039,-0.14108000000000037,0.0032507400000000002,4e-05,4.105987570000002,5004.10598757
v3_1d_ema_50_200_atr5,2024-05-07,1,-0.0871800000000003,-0.0936198000000003,-0.0871800000000003,0.006399800000000001,4e-05,4.012367770000001,5004.01236777
v3_1d_ema_50_200_atr5,2024-05-08,1,-0.07100000000000023,-0.07459900000000023,-0.07100000000000023,0.001599,0.002,3.937768770000001,5003.93776877
v3_1d_ema_50_200_atr5,2024-05-09,2,-0.21960999999999975,-0.22784859499999977,-0.21960999999999975,0.007798595,0.00044,3.709920175000001,5003.709920175
v3_1d_ema_50_200_atr5,2024-05-19,1,-0.032000000000000084,-0.03554400000000008,-0.032000000000000084,0.001544,0.002,3.674376175000001,5003.674376175
v3_1d_ema_50_200_atr5,2024-06-09,2,0.08269000000000001,0.080530345,0.08269000000000001,0.001719655,0.00044,3.754906520000001,5003.75490652
v3_1d_ema_50_200_atr5,2024-06-12,3,-0.21340999999999996,-0.225567815,-0.21340999999999996,0.011677815000000001,0.00048,3.529338705000001,5003.529338705
v3_1d_ema_50_200_atr5,2024-06-14,2,-0.501639999999999,-0.512070499999999,-0.501639999999999,0.0103505,8e-05,3.017268205000002,5003.017268205
v3_1d_ema_50_200_atr5,2024-06-18,1,-0.06741000000000032,-0.07098307500000031,-0.06741000000000032,0.003533075,4e-05,2.9462851300000015,5002.94628513
v3_1d_ema_50_200_atr5,2024-06-22,1,-0.04323000000000002,-0.04677883500000002,-0.04323000000000002,0.003508835,4e-05,2.8995062950000015,5002.899506295
v3_1d_ema_50_200_atr5,2024-06-24,1,-0.028539999999999965,-0.03207067999999996,-0.028539999999999965,0.0034906800000000003,4e-05,2.8674356150000015,5002.867435615
v3_1d_ema_50_200_atr5,2024-06-30,1,-0.0002099999999999902,-0.0003868549999999902,-0.0002099999999999902,0.00013685500000000002,4e-05,2.8670487600000016,5002.86704876
v3_4h_donchian_100_30_atr5,2023-01-25,1,0.009110000000000014,0.008449555000000015,0.009110000000000014,0.00026044500000000004,0.0004,0.008449555000000015,5000.008449555
v3_4h_donchian_100_30_atr5,2023-01-30,1,-0.003039999999999994,-0.003151419999999994,-0.003039999999999994,7.142e-05,4e-05,0.005298135000000021,5000.005298135
v3_4h_donchian_100_30_atr5,2023-02-10,1,-0.06718999999999979,-0.06946508499999979,-0.06718999999999979,0.0022350850000000004,4e-05,-0.06416694999999976,4999.93583305
v3_4h_donchian_100_30_atr5,2023-02-16,2,-0.10868,-0.11106095,-0.10868,0.00230095,8e-05,-0.17522789999999977,4999.8247721
v3_4h_donchian_100_30_atr5,2023-02-22,1,-0.007350000000000003,-0.007468375000000004,-0.007350000000000003,7.837500000000001e-05,4e-05,-0.18269627499999977,4999.817303725
v3_4h_donchian_100_30_atr5,2023-02-25,1,-0.14107000000000008,-0.1435151150000001,-0.14107000000000008,0.0024051149999999998,4e-05,-0.3262113899999999,4999.67378861
v3_4h_donchian_100_30_atr5,2023-02-26,1,-0.03372,-0.03435614,-0.03372,0.00023614000000000003,0.0004,-0.36056752999999986,4999.63943247
v3_4h_donchian_100_30_atr5,2023-03-13,1,-0.12094000000000014,-0.12312547000000014,-0.12094000000000014,0.0021454700000000004,4e-05,-0.48369300000000004,4999.516307
v3_4h_donchian_100_30_atr5,2023-03-14,1,-0.004820000000000002,-0.004925330000000002,-0.004820000000000002,6.533e-05,4e-05,-0.48861833,4999.51138167
v3_4h_donchian_100_30_atr5,2023-03-15,1,-0.08224000000000009,-0.08496768000000009,-0.08224000000000009,0.00072768,0.002,-0.5735860100000001,4999.42641399
v3_4h_donchian_100_30_atr5,2023-03-26,1,-0.02997,-0.030586635,-0.02997,0.000216635,0.0004,-0.6041726450000001,4999.395827355
v3_4h_donchian_100_30_atr5,2023-04-12,1,-0.03060000000000007,-0.033427050000000076,-0.03060000000000007,0.0008270500000000001,0.002,-0.6375996950000001,4999.362400305
v3_4h_donchian_100_30_atr5,2023-04-19,2,0.2068700000000001,0.20432171500000013,0.2068700000000001,0.002108285,0.00044,-0.43327798000000006,4999.56672202
v3_4h_donchian_100_30_atr5,2023-04-20,2,-0.03173999999999988,-0.035045799999999905,-0.03173999999999988,0.0028658000000000004,0.00044,-0.46832377999999997,4999.53167622
v3_4h_donchian_100_30_atr5,2023-04-23,1,-0.10317000000000003,-0.10373589500000002,-0.10317000000000003,0.00016589500000000002,0.0004,-0.572059675,4999.427940325
v3_4h_donchian_100_30_atr5,2023-05-15,1,0.0012600000000000033,0.0011526000000000032,0.0012600000000000033,6.74e-05,4e-05,-0.570907075,4999.429092925
v3_4h_donchian_100_30_atr5,2023-06-06,1,-0.09734000000000015,-0.09923728000000015,-0.09734000000000015,0.0018572799999999998,4e-05,-0.6701443550000001,4999.329855645
v3_4h_donchian_100_30_atr5,2023-06-21,1,0.008069999999999987,0.007499774999999987,0.008069999999999987,0.00017022500000000003,0.0004,-0.6626445800000001,4999.33735542
v3_4h_donchian_100_30_atr5,2023-06-22,2,0.11240000000000003,0.10959196000000003,0.11240000000000003,0.00076804,0.00204,-0.5530526200000001,4999.44694738
v3_4h_donchian_100_30_atr5,2023-06-29,1,-0.003950000000000005,-0.004050245000000005,-0.003950000000000005,6.024500000000001e-05,4e-05,-0.5571028650000002,4999.442897135
v3_4h_donchian_100_30_atr5,2023-07-02,1,-0.0023300000000000052,-0.0029185850000000057,-0.0023300000000000052,0.000188585,0.0004,-0.5600214500000001,4999.43997855
v3_4h_donchian_100_30_atr5,2023-07-07,2,-0.23704000000000006,-0.2402905000000001,-0.23704000000000006,0.0031705,8e-05,-0.8003119500000002,4999.19968805
v3_4h_donchian_100_30_atr5,2023-07-16,1,-0.002090000000000005,-0.0021986950000000053,-0.002090000000000005,6.8695e-05,4e-05,-0.8025106450000002,4999.197489355
v3_4h_donchian_100_30_atr5,2023-07-20,1,-0.11827999999999997,-0.12017906999999997,-0.11827999999999997,0.00185907,4e-05,-0.9226897150000002,4999.077310285
v3_4h_donchian_100_30_atr5,2023-07-25,1,0.0009600000000000009,0.0008451600000000009,0.0009600000000000009,7.484e-05,4e-05,-0.9218445550000002,4999.078155445
v3_4h_donchian_100_30_atr5,2023-08-24,2,0.1452799999999999,0.14240826999999992,0.1452799999999999,0.00279173,8e-05,-0.7794362850000003,4999.220563715
v3_4h_donchian_100_30_atr5,2023-08-30,1,0.0025000000000000022,-0.00017024999999999788,0.0025000000000000022,0.0006702500000000001,0.002,-0.7796065350000003,4999.220393465
v3_4h_donchian_100_30_atr5,2023-09-15,1,-0.048539999999999965,-0.05019034999999997,-0.048539999999999965,0.00161035,4e-05,-0.8297968850000003,4999.170203115
v3_4h_donchian_100_30_atr5,2023-09-18,1,-0.0073499999999999946,-0.007938594999999994,-0.0073499999999999946,0.000188595,0.0004,-0.8377354800000002,4999.16226452
v3_4h_donchian_100_30_atr5,2023-09-23,1,-0.06419000000000015,-0.06691989500000015,-0.06419000000000015,0.002689895,4e-05,-0.9046553750000004,4999.095344625
v3_4h_donchian_100_30_atr5,2023-10-04,1,0.007610000000000001,0.007499755000000001,0.007610000000000001,7.0245e-05,4e-05,-0.8971556200000004,4999.10284438
v3_4h_donchian_100_30_atr5,2023-10-05,1,-0.05304999999999996,-0.05474845499999996,-0.05304999999999996,0.001658455,4e-05,-0.9519040750000003,4999.048095925
v3_4h_donchian_100_30_atr5,2023-10-09,1,-0.008790000000000013,-0.009415695000000012,-0.008790000000000013,0.000225695,0.0004,-0.9613197700000004,4999.03868023
v3_4h_donchian_100_30_atr5,2023-10-16,1,-0.04975999999999999,-0.05135576999999999,-0.04975999999999999,0.0015557700000000002,4e-05,-1.0126755400000003,4998.98732446
v3_4h_donchian_100_30_atr5,2023-10-22,1,-0.025499999999999967,-0.028099249999999965,-0.025499999999999967,0.0005992500000000001,0.002,-1.0407747900000004,4998.95922521
v3_4h_donchian_100_30_atr5,2023-11-17,1,0.05069999999999999,0.05055385999999999,0.05069999999999999,0.00010614000000000001,4e-05,-0.9902209300000003,4999.00977907
v3_4h_donchian_100_30_atr5,2023-11-18,2,0.5599900000000002,0.5573558950000002,0.5599900000000002,0.002194105,0.00044,-0.4328650350000002,4999.567134965
v3_4h_donchian_100_30_atr5,2023-11-22,1,-0.08050000000000002,-0.08329925000000002,-0.08050000000000002,0.0007992499999999999,0.002,-0.5161642850000002,4999.483835715
v3_4h_donchian_100_30_atr5,2023-12-12,2,-0.0740600000000002,-0.0765095100000002,-0.0740600000000002,0.00236951,8e-05,-0.5926737950000004,4999.407326205
v3_4h_donchian_100_30_atr5,2023-12-13,1,0.005500000000000088,0.0025907500000000878,0.005500000000000088,0.00090925,0.002,-0.5900830450000003,4999.409916955
v3_4h_donchian_100_30_atr5,2023-12-31,1,-0.015629999999999988,-0.015829614999999984,-0.015629999999999988,0.00015961500000000002,4e-05,-0.6059126600000003,4999.39408734
v3_4h_donchian_100_30_atr5,2024-01-06,1,0.13639999999999985,0.13512249999999984,0.13639999999999985,0.0008775,0.0004,-0.47079016000000046,4999.52920984
v3_4h_donchian_100_30_atr5,2024-01-11,1,-0.03799999999999998,-0.04084099999999998,-0.03799999999999998,0.000841,0.002,-0.5116311600000004,4999.48836884
v3_4h_donchian_100_30_atr5,2024-01-15,1,-0.3623299999999996,-0.3667278449999996,-0.3623299999999996,0.004357845,4e-05,-0.8783590050000001,4999.121640995
v3_4h_donchian_100_30_atr5,2024-01-19,1,-0.14125999999999977,-0.14380988999999977,-0.14125999999999977,0.0025098900000000003,4e-05,-1.0221688949999999,4998.977831105
v3_4h_donchian_100_30_atr5,2024-01-27,1,-0.21849000000000016,-0.22262651500000016,-0.21849000000000016,0.004096515,4e-05,-1.24479541,4998.75520459
v3_4h_donchian_100_30_atr5,2024-01-28,1,-0.0897999999999999,-0.09108359999999989,-0.0897999999999999,0.0008836000000000001,0.0004,-1.3358790099999998,4998.66412099
v3_4h_donchian_100_30_atr5,2024-02-05,1,-0.1036999999999999,-0.1051072499999999,-0.1036999999999999,0.00100725,0.0004,-1.4409862599999999,4998.55901374
v3_4h_donchian_100_30_atr5,2024-02-21,1,0.022029999999999994,0.021811684999999997,0.022029999999999994,0.00017831500000000002,4e-05,-1.4191745749999998,4998.580825425
v3_4h_donchian_100_30_atr5,2024-03-17,2,1.6491799999999999,1.6429420899999996,1.6491799999999999,0.00419791,0.00204,0.2237675149999998,5000.223767515
v3_4h_donchian_100_30_atr5,2024-03-19,1,1.8648099999999999,1.859397595,1.8648099999999999,0.005372405,4e-05,2.0831651099999995,5002.08316511
v3_4h_donchian_100_30_atr5,2024-04-19,1,-0.35299999999999987,-0.35635699999999987,-0.35299999999999987,0.001357,0.002,1.72680811,5001.72680811
v3_4h_donchian_100_30_atr5,2024-04-22,2,-0.36498000000000036,-0.36821215000000035,-0.36498000000000036,0.0031521500000000003,8e-05,1.3585959599999995,5001.35859596
v3_4h_donchian_100_30_atr5,2024-05-04,2,-0.7398699999999996,-0.7494161849999996,-0.7398699999999996,0.007506185,0.00204,0.6091797749999999,5000.609179775
v3_4h_donchian_100_30_atr5,2024-05-28,1,-0.3458600000000006,-0.3528790300000006,-0.3458600000000006,0.006979030000000001,4e-05,0.2563007449999993,5000.256300745
v3_4h_donchian_100_30_atr5,2024-06-04,2,0.37065999999999966,0.3668171699999997,0.37065999999999966,0.00376283,8e-05,0.623117914999999,5000.623117915
v3_4h_donchian_100_30_atr5,2024-06-26,2,0.10965999999999992,0.10615439999999993,0.10965999999999992,0.0014655999999999998,0.00204,0.7292723149999989,5000.729272315
