policy_name,time,net_pnl,no_cost_net_pnl,cumulative_net_pnl,cumulative_no_cost_net_pnl,equity,no_cost_equity,drawdown,ddpercent
v3_1d_donchian_20_10_atr4,2023-08-18T00:00:00+08:00,-0.18890930999999994,-0.18597999999999992,-1.4813437700004215,-1.4609799999998359,4998.51865623,4998.53902,1.4813437700004215,0.02962687540000843
v3_1d_donchian_20_10_atr4,2023-08-22T00:00:00+08:00,-0.05010176499999999,-0.04946999999999999,-1.5314455349998752,-1.5104499999997643,4998.468554465,4998.48955,1.5314455349998752,0.030628910699997503
v3_1d_donchian_20_10_atr4,2023-08-30T00:00:00+08:00,0.050940555,0.05375,-1.4805049799997505,-1.4566999999997279,4998.51949502,4998.5433,1.4805049799997505,0.02961009959999501
v3_1d_donchian_20_10_atr4,2023-09-19T00:00:00+08:00,0.0007023549999999952,0.0008099999999999952,-1.4798026250000476,-1.4558900000001813,4998.520197375,4998.54411,1.4798026250000476,0.02959605250000095
v3_1d_donchian_20_10_atr4,2023-09-30T00:00:00+08:00,-0.11172776499999992,-0.11006999999999993,-1.5915303900001163,-1.5659599999999045,4998.40846961,4998.43404,1.5915303900001163,0.031830607800002325
v3_1d_donchian_20_10_atr4,2023-10-02T00:00:00+08:00,-0.049106310000000014,-0.048500000000000015,-1.640636699999959,-1.6144599999997808,4998.3593633,4998.38554,1.640636699999959,0.03281273399999918
v3_1d_donchian_20_10_atr4,2023-10-10T00:00:00+08:00,-0.08834946000000006,-0.08668000000000006,-1.728986160000204,-1.701140000000123,4998.27101384,4998.29886,1.728986160000204,0.03457972320000408
v3_1d_donchian_20_10_atr4,2023-10-13T00:00:00+08:00,-0.01870152,-0.01808,-1.7476876800001264,-1.7192199999999502,4998.25231232,4998.28078,1.7476876800001264,0.034953753600002524
v3_1d_donchian_20_10_atr4,2023-10-24T00:00:00+08:00,-0.05661499999999995,-0.05399999999999995,-1.804302679999637,-1.7732200000000375,4998.19569732,4998.22678,1.804302679999637,0.03608605359999274
v3_1d_donchian_20_10_atr4,2023-10-24T00:00:00+08:00,-0.13733885500000007,-0.13569000000000006,-1.9416415349996896,-1.9089100000001054,4998.058358465,4998.09109,1.9416415349996896,0.03883283069999379
v3_1d_donchian_20_10_atr4,2023-12-19T00:00:00+08:00,0.24673325,0.2495,-1.6949082849996557,-1.6594100000002072,4998.305091715,4998.34059,1.6949082849996557,0.03389816569999311
v3_1d_donchian_20_10_atr4,2024-01-04T00:00:00+08:00,0.07399569,0.07414,-1.6209125949999361,-1.585269999999582,4998.379087405,4998.41473,1.6209125949999361,0.032418251899998723
v3_1d_donchian_20_10_atr4,2024-01-20T00:00:00+08:00,1.0004497500000002,1.0040800000000003,-0.6204628449995653,-0.5811899999998786,4999.379537155,4999.41881,0.6204628449995653,0.012409256899991308
v3_1d_donchian_20_10_atr4,2024-01-24T00:00:00+08:00,0.017581299999999956,0.018799999999999956,-0.6028815449999456,-0.5623900000000503,4999.397118455,4999.43761,0.6028815449999456,0.012057630899998912
v3_1d_donchian_20_10_atr4,2024-01-31T00:00:00+08:00,-0.4225803649999999,-0.4184099999999999,-1.025461909999649,-0.9808000000002721,4998.97453809,4999.0192,1.025461909999649,0.02050923819999298
v3_1d_donchian_20_10_atr4,2024-02-16T00:00:00+08:00,-0.030836000000000106,-0.028000000000000108,-1.0562979099995573,-1.00879999999961,4998.94370209,4998.9912,1.0562979099995573,0.02112595819999115
v3_1d_donchian_20_10_atr4,2024-02-24T00:00:00+08:00,0.010887149999999995,0.011099999999999995,-1.0454107599998679,-0.9976999999998952,4998.95458924,4999.0023,1.0454107599998679,0.020908215199997356
v3_1d_donchian_20_10_atr4,2024-03-20T00:00:00+08:00,0.15320068000000003,0.15646000000000004,-0.8922100800000408,-0.8412399999997433,4999.10778992,4999.15876,0.8922100800000408,0.017844201600000817
v3_1d_donchian_20_10_atr4,2024-04-30T00:00:00+08:00,0.58035825,0.5835,-0.3118518299997959,-0.2577400000000125,4999.68814817,4999.74226,0.3118518299997959,0.006237036599995918
v3_1d_donchian_20_10_atr4,2024-05-01T00:00:00+08:00,1.5294268299999996,1.5347799999999996,1.2175749999996697,1.2770399999999427,5001.217575,5001.27704,0.0,0.0
v3_1d_donchian_20_10_atr4,2024-05-18T00:00:00+08:00,-0.012434859999999985,-0.012239999999999985,1.205140140000367,1.2647999999999229,5001.20514014,5001.2648,0.012434859999302716,0.0002486366532314427
v3_1d_donchian_20_10_atr4,2024-05-22T00:00:00+08:00,-1.3098171649999995,-1.3034499999999993,-0.10467702499954612,-0.038650000000416185,4999.895322975,4999.96135,1.3222520249992158,0.026438602303744323
v3_1d_donchian_20_10_atr4,2024-06-09T00:00:00+08:00,-0.0019800899999999908,-0.0017799999999999906,-0.10665711500041652,-0.04043000000001484,4999.893342885,4999.95957,1.3242321150000862,0.026478194462477195
v3_1d_donchian_20_10_atr4,2024-06-09T00:00:00+08:00,-0.08968112499999986,-0.08590999999999986,-0.19633823999993183,-0.12633999999980006,4999.80366176,4999.87366,1.4139132399996015,0.02827138029481954
v3_1d_donchian_20_10_atr4,2024-06-30T23:59:00+08:00,0.1402002499999999,0.14349999999999988,-0.05613799000002473,0.01716000000033091,4999.94386201,5000.01716,1.2737129899996944,0.025468057945863203
v3_1d_donchian_20_10_atr4,2024-06-30T23:59:00+08:00,0.05475125000000026,0.05822000000000026,-0.0013867400002709473,0.07538000000022294,4999.99861326,5000.07538,1.2189617399999406,0.024373299535962314
v3_1d_donchian_20_10_atr4,2024-06-30T23:59:00+08:00,0.01178705500000001,0.01197000000000001,0.01040031499996985,0.08734999999978754,5000.010400315,5000.08735,1.2071746849996998,0.024137615828475525
v3_1d_donchian_55_20_atr5,2023-03-11T00:00:00+08:00,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0
v3_1d_donchian_55_20_atr5,2023-03-23T00:00:00+08:00,-0.013968930000000001,-0.01386,-0.013968930000373803,-0.01386000000002241,4999.98603107,4999.98614,0.013968930000373803,0.00027937860000747604
v3_1d_donchian_55_20_atr5,2023-04-24T00:00:00+08:00,-0.01737846,-0.01726,-0.03134738999960973,-0.031119999999646097,4999.96865261,4999.96888,0.03134738999960973,0.0006269477999921947
v3_1d_donchian_55_20_atr5,2023-05-16T00:00:00+08:00,-0.06204309,-0.06146000000000001,-0.0933904800003802,-0.09258000000045286,4999.90660952,4999.90742,0.0933904800003802,0.001867809600007604
v3_1d_donchian_55_20_atr5,2023-06-06T00:00:00+08:00,-0.4176824149999999,-0.4148299999999999,-0.5110728950003249,-0.5074100000001636,4999.488927105,4999.49259,0.5110728950003249,0.010221457900006498
v3_1d_donchian_55_20_atr5,2023-06-22T00:00:00+08:00,-0.48921908000000014,-0.48644000000000015,-1.0002919750004367,-0.9938499999998385,4998.999708025,4999.00615,1.0002919750004367,0.020005839500008733
v3_1d_donchian_55_20_atr5,2023-07-03T00:00:00+08:00,-0.004826020000000005,-0.004720000000000005,-1.0051179949996367,-0.998569999999745,4998.994882005,4999.00143,1.0051179949996367,0.020102359899992733
v3_1d_donchian_55_20_atr5,2023-07-04T00:00:00+08:00,-0.3276946549999999,-0.3258499999999999,-1.3328126500000508,-1.3244199999999182,4998.66718735,4998.67558,1.3328126500000508,0.026656253000001018
v3_1d_donchian_55_20_atr5,2023-08-17T00:00:00+08:00,-0.003519755000000002,-0.003410000000000002,-1.3363324049996663,-1.3278300000001764,4998.663667595,4998.67217,1.3363324049996663,0.026726648099993325
v3_1d_donchian_55_20_atr5,2023-08-18T00:00:00+08:00,-0.42814887,-0.42510000000000003,-1.7644812750004348,-1.752929999999651,4998.235518725,4998.24707,1.7644812750004348,0.0352896255000087
v3_1d_donchian_55_20_atr5,2023-09-30T00:00:00+08:00,0.06584340500000015,0.06759000000000015,-1.6986378700003115,-1.6853399999999965,4998.30136213,4998.31466,1.6986378700003115,0.03397275740000623
v3_1d_donchian_55_20_atr5,2023-10-02T00:00:00+08:00,-0.049106310000000014,-0.048500000000000015,-1.7477441800001543,-1.7338399999998728,4998.25225582,4998.26616,1.7477441800001543,0.03495488360000309
v3_1d_donchian_55_20_atr5,2023-10-03T00:00:00+08:00,-0.009919859999999928,-0.0070799999999999275,-1.7576640400002361,-1.7409200000001874,4998.24233596,4998.25908,1.7576640400002361,0.035153280800004724
v3_1d_donchian_55_20_atr5,2024-01-24T00:00:00+08:00,0.829405315,0.8329500000000001,-0.9282587249999779,-0.9079700000002049,4999.071741275,4999.09203,0.9282587249999779,0.018565174499999556
v3_1d_donchian_55_20_atr5,2024-04-14T00:00:00+08:00,0.06644456000000001,0.0666,-0.8618141650003963,-0.8413700000000972,4999.138185835,4999.15863,0.8618141650003963,0.017236283300007926
v3_1d_donchian_55_20_atr5,2024-05-02T00:00:00+08:00,0.9591208350000002,0.9602700000000002,0.0973066699998526,0.11890000000039436,5000.09730667,5000.1189,0.0,0.0
v3_1d_donchian_55_20_atr5,2024-05-02T00:00:00+08:00,0.678676585,0.68405,0.7759832550000283,0.8029500000002372,5000.775983255,5000.80295,0.0,0.0
v3_1d_donchian_55_20_atr5,2024-05-18T00:00:00+08:00,-0.012434859999999985,-0.012239999999999985,0.7635483949998161,0.7907100000002174,5000.763548395,5000.79071,0.012434860000212211,0.00024865860902088187
v3_1d_donchian_55_20_atr5,2024-05-28T00:00:00+08:00,-1.3809527149999994,-1.3745499999999993,-0.6174043199998778,-0.5838400000002366,4999.38259568,4999.41616,1.393387574999906,0.027863427189412943
v3_1d_donchian_55_20_atr5,2024-06-12T00:00:00+08:00,-0.5125422550000001,-0.50879,-1.129946574999849,-1.0926300000000992,4998.870053425,4998.90737,1.9059298299998773,0.03811268163944648
v3_1d_ema_50_200_atr5,2023-01-03T00:00:00+08:00,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0
v3_1d_ema_50_200_atr5,2023-02-14T00:00:00+08:00,0.22625696499999987,0.2276299999999999,0.22625696500017511,0.22763000000031752,5000.226256965,5000.22763,0.0,0.0
v3_1d_ema_50_200_atr5,2023-02-14T00:00:00+08:00,0.008518600000000001,0.008620000000000001,0.2347755649998362,0.23624999999992724,5000.234775565,5000.23625,0.0,0.0
v3_1d_ema_50_200_atr5,2023-03-04T00:00:00+08:00,0.008231759999999968,0.008839999999999968,0.2430073249997804,0.24509000000034575,5000.243007325,5000.24509,0.0,0.0
v3_1d_ema_50_200_atr5,2023-03-05T00:00:00+08:00,0.5500300499999997,0.5520199999999997,0.7930373749995852,0.7971100000004299,5000.793037375,5000.79711,0.0,0.0
v3_1d_ema_50_200_atr5,2023-03-05T00:00:00+08:00,0.01466529999999999,0.01625999999999999,0.8077026749997458,0.8133699999998498,5000.807702675,5000.81337,0.0,0.0
v3_1d_ema_50_200_atr5,2023-03-08T00:00:00+08:00,-0.010684689999999927,-0.009079999999999927,0.7970179849999113,0.8042900000000373,5000.797017985,5000.80429,0.010684689999834518,0.00021365928536142538
v3_1d_ema_50_200_atr5,2023-03-09T00:00:00+08:00,-0.04474523500000008,-0.04247000000000008,0.7522727499999746,0.761819999999716,5000.75227275,5000.76182,0.055429924999771174,0.0011084194453252212
v3_1d_ema_50_200_atr5,2023-03-16T00:00:00+08:00,-0.028165440000000003,-0.02756,0.7241073100003632,0.7342600000001767,5000.72410731,5000.73426,0.08359536499938258,0.0016716372628098916
v3_1d_ema_50_200_atr5,2023-03-28T00:00:00+08:00,-0.001329339999999999,-0.0012199999999999989,0.7227779699996972,0.7330400000000736,5000.72277797,5000.73304,0.08492470500004856,0.0016982197686709925
v3_1d_ema_50_200_atr5,2023-03-31T00:00:00+08:00,-0.005598825000000023,-0.004990000000000023,0.7171791450000455,0.7280499999997119,5000.717179145,5000.72805,0.09052352999970026,0.0018101781828419037
v3_1d_ema_50_200_atr5,2023-04-10T00:00:00+08:00,-0.0018620350000000073,-0.0017500000000000072,0.7153171099998872,0.7263000000002648,5000.71531711,5000.7263,0.09238556499985862,0.0018474128679341203
v3_1d_ema_50_200_atr5,2023-04-23T00:00:00+08:00,-0.06067131999999998,-0.057839999999999975,0.6546457900003588,0.6684599999998682,5000.65464579,5000.66846,0.15305688499938697,0.0030606432820345156
v3_1d_ema_50_200_atr5,2023-04-25T00:00:00+08:00,-0.003945154999999984,-0.003329999999999984,0.6507006350002484,0.6651300000003175,5000.650700635,5000.66513,0.15700203999949736,0.0031395336380464064
v3_1d_ema_50_200_atr5,2023-04-26T00:00:00+08:00,0.14291747999999982,0.14469999999999983,0.7936181149998447,0.8098300000001473,5000.793618115,5000.80983,0.014084559999901103,0.0002816457028005112
v3_1d_ema_50_200_atr5,2023-05-02T00:00:00+08:00,-0.12113434000000003,-0.11920000000000004,0.6724837749998187,0.6906300000000556,5000.672483775,5000.69063,0.1352188999999271,0.002703941203889857
v3_1d_ema_50_200_atr5,2023-05-04T00:00:00+08:00,-0.014059980000000012,-0.013440000000000013,0.6584237950000897,0.677190000000337,5000.658423795,5000.67719,0.14927887999965606,0.0029850953860874265
v3_1d_ema_50_200_atr5,2023-05-07T00:00:00+08:00,-0.0010676749999999815,-0.00044999999999998156,0.6573561200002587,0.6767399999998815,5000.65735612,5000.67674,0.15034655499948713,0.0030064454371853716
v3_1d_ema_50_200_atr5,2023-05-09T00:00:00+08:00,0.38079211499999993,0.38342999999999994,1.0381482350003353,1.0601699999997436,5001.038148235,5001.06017,0.0,0.0
v3_1d_ema_50_200_atr5,2023-05-09T00:00:00+08:00,-0.014198210000000005,-0.013580000000000005,1.0239500249999764,1.0465899999999237,5001.023950025,5001.04659,0.014198210000358813,0.00028390525285974355
v3_1d_ema_50_200_atr5,2023-05-10T00:00:00+08:00,-0.020748619999999898,-0.0188599999999999,1.0032014050002545,1.0277299999997922,5001.003201405,5001.02773,0.03494683000008081,0.0006987915101670335
v3_1d_ema_50_200_atr5,2023-05-12T00:00:00+08:00,-0.10222639000000007,-0.09942000000000008,0.9009750149998581,0.9283100000002378,5000.900975015,5000.92831,0.13717322000047716,0.0027428948937110037
v3_1d_ema_50_200_atr5,2023-05-12T00:00:00+08:00,-0.0672602900000001,-0.0653800000000001,0.8337147250003909,0.8629300000002331,5000.833714725,5000.86293,0.20443350999994436,0.004087821447074832
v3_1d_ema_50_200_atr5,2023-06-01T00:00:00+08:00,-0.07248684999999971,-0.06971999999999971,0.7612278750002588,0.7932099999998172,5000.761227875,5000.79321,0.27692036000007647,0.0055372575011812105
v3_1d_ema_50_200_atr5,2023-06-06T00:00:00+08:00,-0.08194864000000017,-0.08006000000000017,0.6792792349997399,0.7131499999995867,5000.679279235,5000.71315,0.3588690000005954,0.007175890072489246
v3_1d_ema_50_200_atr5,2023-06-06T00:00:00+08:00,-0.007798335000000012,-0.007190000000000012,0.6714808999995512,0.705960000000232,5000.6714809,5000.70596,0.3666673350007841,0.007331824395904493
v3_1d_ema_50_200_atr5,2023-06-10T00:00:00+08:00,-0.016978064999999917,-0.015089999999999918,0.6545028350001303,0.6908700000003591,5000.654502835,5000.69087,0.383645400000205,0.007671315207535533
v3_1d_ema_50_200_atr5,2023-06-26T00:00:00+08:00,-0.0019010899999999972,-0.0017999999999999971,0.6526017449996289,0.6890700000003562,5000.652601745,5000.68907,0.3855464900007064,0.007709329114731429
v3_1d_ema_50_200_atr5,2023-07-04T00:00:00+08:00,0.04579424999999993,0.04849999999999993,0.6983959950002827,0.7375700000002325,5000.698395995,5000.73757,0.33975224000005255,0.006793634240121927
v3_1d_ema_50_200_atr5,2023-07-25T00:00:00+08:00,0.20155179999999998,0.2044,0.8999477950001165,0.9419699999998556,5000.899947795,5000.94197,0.1382004400002188,0.002763435028964805
v3_1d_ema_50_200_atr5,2023-07-25T00:00:00+08:00,-0.044215534999999945,-0.042309999999999945,0.8557322599999679,0.8996600000000399,5000.85573226,5000.89966,0.18241597500036733,0.0036475621579640776
v3_1d_ema_50_200_atr5,2023-07-30T00:00:00+08:00,-0.010914230000000148,-0.007940000000000147,0.8448180300001695,0.8917199999996228,5000.84481803,5000.89172,0.19333020500016573,0.003865801445013914
v3_1d_ema_50_200_atr5,2023-08-01T00:00:00+08:00,-0.0170451300000001,-0.0151400000000001,0.8277729000001273,0.8765800000001036,5000.8277729,5000.87658,0.210375335000208,0.004206633278221544
v3_1d_ema_50_200_atr5,2023-08-16T00:00:00+08:00,-0.02444376999999985,-0.021459999999999854,0.8033291299998382,0.85512000000017,5000.80332913,5000.85512,0.23481910500049707,0.004695407194271674
v3_1d_ema_50_200_atr5,2023-08-17T00:00:00+08:00,0.03724835000000001,0.03786000000000001,0.8405774800003201,0.8929799999996249,5000.84057748,5000.89298,0.1975707550000152,0.003950594839388362
v3_1d_ema_50_200_atr5,2023-08-17T00:00:00+08:00,-0.008202095000000001,-0.008090000000000002,0.8323753849999775,0.8848900000002686,5000.832375385,5000.88489,0.20577285000035772,0.004114602686503811
v3_1d_ema_50_200_atr5,2023-09-19T00:00:00+08:00,-0.00768345,-0.00758,0.8246919350003736,0.8773099999998522,5000.824691935,5000.87731,0.21345629999996163,0.004268239786878972
v3_1d_ema_50_200_atr5,2023-09-22T00:00:00+08:00,-0.07194352499999986,-0.06920999999999985,0.7527484100000947,0.808100000000195,5000.75274841,5000.8081,0.2853998250002405,0.005706811596727486
v3_1d_ema_50_200_atr5,2023-09-30T00:00:00+08:00,-0.046820234999999884,-0.045129999999999885,0.7059281749998263,0.7629699999997683,5000.705928175,5000.76297,0.33222006000050897,0.006643021911715636
v3_1d_ema_50_200_atr5,2023-10-24T00:00:00+08:00,0.04583375000000007,0.04850000000000007,0.7517619250002099,0.8114699999996446,5000.751761925,5000.81147,0.2863863100001254,0.00572653720110491
v3_1d_ema_50_200_atr5,2024-01-04T00:00:00+08:00,0.065181285,0.06533,0.8169432100003178,0.8768000000000029,5000.81694321,5000.8768,0.22120502500001749,0.004423182116258934
v3_1d_ema_50_200_atr5,2024-01-20T00:00:00+08:00,1.0004497500000002,1.0040800000000003,1.8173929599997791,1.8808799999997063,5001.81739296,5001.88088,0.0,0.0
v3_1d_ema_50_200_atr5,2024-01-23T00:00:00+08:00,0.66654294,0.66748,2.4839358999997785,2.548359999999775,5002.4839359,5002.54836,0.0,0.0
v3_1d_ema_50_200_atr5,2024-01-24T00:00:00+08:00,-0.01765695499999987,-0.015389999999999873,2.46627894500034,2.532970000000205,5002.466278945,5002.53297,0.017656954999438312,0.0003529637521217075
v3_1d_ema_50_200_atr5,2024-01-24T00:00:00+08:00,-0.010676434999999996,-0.010489999999999996,2.4556025100000625,2.522479999999632,5002.45560251,5002.52248,0.02833338999971602,0.0005663864264787197
v3_1d_ema_50_200_atr5,2024-01-24T00:00:00+08:00,-0.06980799999999998,-0.06699999999999998,2.3857945099998688,2.455479999999625,5002.38579451,5002.45548,0.09814138999990973,0.0019618531764910717
v3_1d_ema_50_200_atr5,2024-03-18T00:00:00+08:00,0.03779388000000001,0.038000000000000006,2.423588390000077,2.4934800000000905,5002.42358839,5002.49348,0.06034750999970129,0.0012063509003321592
v3_1d_ema_50_200_atr5,2024-04-03T00:00:00+08:00,-0.45045852,-0.44702,1.973129869999866,2.04645999999957,5001.97312987,5002.04646,0.5108060299999124,0.010211047882315947
v3_1d_ema_50_200_atr5,2024-04-14T00:00:00+08:00,0.5633929000000002,0.5650000000000002,2.5365227700003743,2.611460000000079,5002.53652277,5002.61146,0.0,0.0
v3_1d_ema_50_200_atr5,2024-04-15T00:00:00+08:00,2.1550778100000008,2.1603800000000004,4.69160058000034,4.7718400000003385,5004.69160058,5004.77184,0.0,0.0
v3_1d_ema_50_200_atr5,2024-04-17T00:00:00+08:00,-0.33514424999999987,-0.33149999999999985,4.3564563299996735,4.440340000000106,5004.35645633,5004.44034,0.33514425000066694,0.006696601444169439
v3_1d_ema_50_200_atr5,2024-04-25T00:00:00+08:00,-0.06224935000000001,-0.06030000000000001,4.294206980000126,4.380040000000008,5004.29420698,5004.38004,0.39739360000021406,0.007940421342928695
v3_1d_ema_50_200_atr5,2024-04-26T00:00:00+08:00,-0.04384866999999956,-0.037379999999999566,4.250358309999683,4.342660000000251,5004.25035831,5004.34266,0.4412422700006573,0.008816572632557841
v3_1d_ema_50_200_atr5,2024-04-30T00:00:00+08:00,-0.14437074000000039,-0.14108000000000037,4.105987570000252,4.201579999999922,5004.10598757,5004.20158,0.5856130100000883,0.011701280652982109
v3_1d_ema_50_200_atr5,2024-05-07T00:00:00+08:00,-0.0936198000000003,-0.0871800000000003,4.01236777000031,4.114400000000387,5004.01236777,5004.1144,0.6792328100000304,0.01357192139314465
v3_1d_ema_50_200_atr5,2024-05-08T00:00:00+08:00,-0.07459900000000023,-0.07100000000000023,3.9377687699998205,4.043399999999565,5003.93776877,5004.0434,0.7538318100005199,0.015062502750682128
v3_1d_ema_50_200_atr5,2024-05-09T00:00:00+08:00,-0.0794965999999999,-0.0775999999999999,3.8582721700004186,3.9657999999999447,5003.85827217,5003.9658,0.8333284099999219,0.016650944284026338
v3_1d_ema_50_200_atr5,2024-05-09T00:00:00+08:00,-0.14835199499999988,-0.14200999999999986,3.709920174999752,3.823790000000372,5003.709920175,5003.82379,0.9816804050005885,0.019615202760682002
v3_1d_ema_50_200_atr5,2024-05-19T00:00:00+08:00,-0.03554400000000008,-0.032000000000000084,3.6743761750003614,3.791790000000219,5003.674376175,5003.79179,1.017224404999979,0.02032541635296951
v3_1d_ema_50_200_atr5,2024-06-09T00:00:00+08:00,0.08584210000000002,0.08780000000000002,3.7602182749997155,3.8795899999995527,5003.760218275,5003.87959,0.9313823050006249,0.018610183790199696
v3_1d_ema_50_200_atr5,2024-06-09T00:00:00+08:00,-0.005311755000000011,-0.00511000000000001,3.754906520000077,3.8744800000004034,5003.75490652,5003.87448,0.9366940600002636,0.01871631930110756
v3_1d_ema_50_200_atr5,2024-06-12T00:00:00+08:00,0.14780395,0.1544,3.9027104699998745,4.028879999999845,5003.90271047,5004.02888,0.7888901100004659,0.015763011449277723
v3_1d_ema_50_200_atr5,2024-06-12T00:00:00+08:00,-0.23392301499999998,-0.23030999999999996,3.6687874549998014,3.798569999999927,5003.668787455,5003.79857,1.022813125000539,0.020437085971131645
v3_1d_ema_50_200_atr5,2024-06-12T00:00:00+08:00,-0.13944875,-0.1375,3.5293387049996454,3.661070000000109,5003.529338705,5003.66107,1.162261875000695,0.02322344647302541
v3_1d_ema_50_200_atr5,2024-06-14T00:00:00+08:00,-0.33363629999999883,-0.32677999999999885,3.1957024049997926,3.3342899999997826,5003.195702405,5003.33429,1.4958981750005478,0.029889917189446523
v3_1d_ema_50_200_atr5,2024-06-14T00:00:00+08:00,-0.17843420000000013,-0.17486000000000013,3.0172682049997093,3.159429999999702,5003.017268205,5003.15943,1.6743323750006311,0.03345525576054657
v3_1d_ema_50_200_atr5,2024-06-18T00:00:00+08:00,-0.07098307500000031,-0.06741000000000032,2.946285130000433,3.0920200000000477,5002.94628513,5003.09202,1.7453154499999073,0.03487358641235037
v3_1d_ema_50_200_atr5,2024-06-22T00:00:00+08:00,-0.04677883500000002,-0.04323000000000002,2.89950629499981,3.0487899999998263,5002.899506295,5003.04879,1.7920942850005304,0.03580828606487645
v3_1d_ema_50_200_atr5,2024-06-24T00:00:00+08:00,-0.03207067999999996,-0.028539999999999965,2.8674356150004314,3.020249999999578,5002.867435615,5003.02025,1.824164964999909,0.036449098377780244
v3_1d_ema_50_200_atr5,2024-06-30T23:59:00+08:00,-0.0003868549999999902,-0.0002099999999999902,2.867048760000216,3.0200400000003356,5002.86704876,5003.02004,1.8245518200001243,0.036456828224713675
v3_4h_donchian_100_30_atr5,2023-01-21T08:00:00+08:00,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0
v3_4h_donchian_100_30_atr5,2023-01-25T08:00:00+08:00,0.008449555000000015,0.009110000000000014,0.008449554999970132,0.009109999999964202,5000.008449555,5000.00911,0.0,0.0
v3_4h_donchian_100_30_atr5,2023-01-30T20:00:00+08:00,-0.003151419999999994,-0.003039999999999994,0.005298134999975446,0.006070000000363507,5000.005298135,5000.00607,0.003151419999994687,6.302829348768726e-05
