policy_name,symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,holding_minutes,volume,contract_size,gross_pnl,fee,slippage,net_pnl,no_cost_pnl,no_cost_net_pnl,r_multiple,mfe,mae,timeframe,entry_source,entry_signal_time,exit_signal_time,entry_atr,initial_risk,turnover
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,long,2023-03-15T00:00:00+08:00,1768.1,2023-05-25T00:00:00+08:00,1792.43,v3_1d_donchian_20_10_atr4:atr_trailing_stop,102240.0,0.01,0.1,0.024330000000000154,0.001780265,4e-05,0.022509735000000156,0.024330000000000154,0.024330000000000154,0.04716677093747975,0.44963000000000014,0.21176,1d,v3_1d_donchian_20_10_atr4,2023-03-14T23:59:00+08:00,2023-05-24T23:59:00+08:00,119.30928571428569,0.4772371428571428,3.56053
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,long,2023-03-23T00:00:00+08:00,7.586,2023-04-22T00:00:00+08:00,7.387,v3_1d_donchian_20_10_atr4:atr_trailing_stop,43200.0,0.01,1.0,-0.0019900000000000074,7.486500000000001e-05,4e-05,-0.0021048650000000074,-0.0019900000000000074,-0.0019900000000000074,-0.10615313400576411,0.012080000000000002,0.008320000000000008,1d,v3_1d_donchian_20_10_atr4,2023-03-22T23:59:00+08:00,2023-04-21T23:59:00+08:00,0.49571428571428555,0.01982857142857142,0.14973
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,short,2023-05-10T00:00:00+08:00,6.472,2023-06-23T00:00:00+08:00,5.56,v3_1d_donchian_20_10_atr4:donchian_exit,63360.0,0.01,1.0,0.009120000000000008,6.016e-05,4e-05,0.009019840000000008,0.009120000000000008,0.009120000000000008,0.6755711534346253,0.01800000000000001,0.0033199999999999987,1d,v3_1d_donchian_20_10_atr4,2023-05-09T23:59:00+08:00,2023-06-22T23:59:00+08:00,0.3337857142857142,0.013351428571428568,0.12032
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,long,2023-06-05T00:00:00+08:00,22.023,2023-06-11T00:00:00+08:00,14.766,v3_1d_donchian_20_10_atr4:atr_trailing_stop,8640.0,0.01,1.0,-0.07257,0.00018394500000000003,0.0004,-0.073153945,-0.07257,-0.07257,-1.032164829073611,0.00272000000000002,0.09385,1d,v3_1d_donchian_20_10_atr4,2023-06-04T23:59:00+08:00,2023-06-10T23:59:00+08:00,1.7718571428571432,0.07087428571428574,0.36789000000000005
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,short,2023-06-11T00:00:00+08:00,1737.91,2023-06-22T00:00:00+08:00,1848.79,v3_1d_donchian_20_10_atr4:donchian_exit,15840.0,0.01,0.1,-0.11087999999999988,0.00179335,4e-05,-0.11271334999999988,-0.11087999999999988,-0.11087999999999988,-0.47192554998624237,0.11058000000000015,0.16366999999999984,1d,v3_1d_donchian_20_10_atr4,2023-06-10T23:59:00+08:00,2023-06-21T23:59:00+08:00,59.709285714285706,0.23883714285714286,3.5867
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,short,2023-06-11T00:00:00+08:00,14.766,2023-06-22T00:00:00+08:00,16.875,v3_1d_donchian_20_10_atr4:donchian_exit,15840.0,0.01,1.0,-0.02109,0.00015820500000000002,0.0004,-0.021648205000000004,-0.02109,-0.02109,-0.25403579930262193,0.008569999999999993,0.024550000000000002,1d,v3_1d_donchian_20_10_atr4,2023-06-10T23:59:00+08:00,2023-06-21T23:59:00+08:00,2.1304285714285713,0.08521714285714285,0.31641
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,long,2023-06-22T00:00:00+08:00,29823.0,2023-08-18T00:00:00+08:00,27963.2,v3_1d_donchian_20_10_atr4:atr_trailing_stop,82080.0,0.01,0.01,-0.18597999999999992,0.00288931,4e-05,-0.18890930999999994,-0.18597999999999992,-0.18597999999999992,-0.39875436337538883,0.29625,0.1948,1d,v3_1d_donchian_20_10_atr4,2023-06-21T23:59:00+08:00,2023-08-17T23:59:00+08:00,1184.3714285714286,0.47374857142857146,5.77862
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,long,2023-07-02T00:00:00+08:00,25.65,2023-08-22T00:00:00+08:00,20.703,v3_1d_donchian_20_10_atr4:atr_trailing_stop,73440.0,0.01,1.0,-0.04946999999999999,0.00023176500000000001,0.0004,-0.05010176499999999,-0.04946999999999999,-0.04946999999999999,-0.4994764085108806,0.05850000000000002,0.15910999999999997,1d,v3_1d_donchian_20_10_atr4,2023-07-01T23:59:00+08:00,2023-08-21T23:59:00+08:00,2.507714285714286,0.10030857142857144,0.46353
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,long,2023-07-03T00:00:00+08:00,6.838,2023-08-04T00:00:00+08:00,7.207,v3_1d_donchian_20_10_atr4:donchian_exit,46080.0,0.01,1.0,0.003689999999999998,7.0225e-05,4e-05,0.0035797749999999977,0.003689999999999998,0.003689999999999998,0.22486023869346713,0.016450000000000006,0.00838,1d,v3_1d_donchian_20_10_atr4,2023-07-02T23:59:00+08:00,2023-08-03T23:59:00+08:00,0.3980000000000001,0.015920000000000004,0.14045
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,short,2023-08-17T00:00:00+08:00,6.805,2023-09-19T00:00:00+08:00,6.724,v3_1d_donchian_20_10_atr4:donchian_exit,47520.0,0.01,1.0,0.0008099999999999952,6.764500000000001e-05,4e-05,0.0007023549999999952,0.0008099999999999952,0.0008099999999999952,0.05096915820028992,0.012189999999999994,0.0012000000000000012,1d,v3_1d_donchian_20_10_atr4,2023-08-16T23:59:00+08:00,2023-09-18T23:59:00+08:00,0.3445000000000001,0.013780000000000004,0.13529000000000002
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,short,2023-08-18T00:00:00+08:00,27963.2,2023-08-30T00:00:00+08:00,27425.7,v3_1d_donchian_20_10_atr4:donchian_exit,17280.0,0.01,0.01,0.05375,0.002769445,4e-05,0.050940555,0.05375,0.05375,0.1790888880518305,0.33701000000000025,0.012379999999999928,1d,v3_1d_donchian_20_10_atr4,2023-08-17T23:59:00+08:00,2023-08-29T23:59:00+08:00,711.1071428571433,0.28444285714285733,5.53889
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,short,2023-09-11T00:00:00+08:00,18.206,2023-10-02T00:00:00+08:00,23.056,v3_1d_donchian_20_10_atr4:atr_trailing_stop,30240.0,0.01,1.0,-0.048500000000000015,0.00020631,0.0004,-0.049106310000000014,-0.048500000000000015,-0.048500000000000015,-0.9546858023662723,0.010509999999999985,0.06222000000000001,1d,v3_1d_donchian_20_10_atr4,2023-09-10T23:59:00+08:00,2023-10-01T23:59:00+08:00,1.2859285714285718,0.05143714285714287,0.41262
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,short,2023-09-12T00:00:00+08:00,1562.73,2023-09-30T00:00:00+08:00,1672.8,v3_1d_donchian_20_10_atr4:donchian_exit,25920.0,0.01,0.1,-0.11006999999999993,0.001617765,4e-05,-0.11172776499999992,-0.11006999999999993,-0.11006999999999993,-0.6306703935166513,0.030329999999999926,0.12556999999999993,1d,v3_1d_donchian_20_10_atr4,2023-09-11T23:59:00+08:00,2023-09-29T23:59:00+08:00,44.289285714285725,0.1771571428571429,3.23553
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,long,2023-09-19T00:00:00+08:00,6.724,2024-01-04T00:00:00+08:00,14.138,v3_1d_donchian_20_10_atr4:donchian_exit,154080.0,0.01,1.0,0.07414,0.00010431000000000001,4e-05,0.07399569,0.07414,0.07414,6.492477187264977,0.11276,0.0020500000000000006,1d,v3_1d_donchian_20_10_atr4,2023-09-18T23:59:00+08:00,2024-01-03T23:59:00+08:00,0.28492857142857153,0.011397142857142861,0.20862000000000003
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,long,2023-09-30T00:00:00+08:00,1672.8,2023-10-10T00:00:00+08:00,1586.12,v3_1d_donchian_20_10_atr4:donchian_exit,14400.0,0.01,0.1,-0.08668000000000006,0.00162946,4e-05,-0.08834946000000006,-0.08668000000000006,-0.08668000000000006,-0.5492807837146512,0.10811000000000012,0.09033999999999992,1d,v3_1d_donchian_20_10_atr4,2023-09-29T23:59:00+08:00,2023-10-09T23:59:00+08:00,40.21142857142859,0.16084571428571437,3.25892
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,long,2023-10-02T00:00:00+08:00,23.056,2023-10-13T00:00:00+08:00,21.248,v3_1d_donchian_20_10_atr4:donchian_exit,15840.0,0.01,1.0,-0.01808,0.00022152,0.0004,-0.01870152,-0.01808,-0.01808,-0.32675379392971254,0.017439999999999997,0.03162000000000002,1d,v3_1d_donchian_20_10_atr4,2023-10-01T23:59:00+08:00,2023-10-12T23:59:00+08:00,1.4308571428571424,0.057234285714285696,0.44304
v3_1d_donchian_20_10_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,short,2023-10-10T00:00:00+08:00,0.0588,2023-10-24T00:00:00+08:00,0.0642,v3_1d_donchian_20_10_atr4:donchian_exit,20160.0,0.01,1000.0,-0.05399999999999995,0.000615,0.002,-0.05661499999999995,-0.05399999999999995,-0.05399999999999995,-0.7140630630630623,0.03499999999999996,0.06700000000000005,1d,v3_1d_donchian_20_10_atr4,2023-10-09T23:59:00+08:00,2023-10-23T23:59:00+08:00,0.0019821428571428572,0.07928571428571429,1.23
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,short,2023-10-13T00:00:00+08:00,1541.01,2023-10-24T00:00:00+08:00,1676.7,v3_1d_donchian_20_10_atr4:donchian_exit,15840.0,0.01,0.1,-0.13569000000000006,0.0016088550000000002,4e-05,-0.13733885500000007,-0.13569000000000006,-0.13569000000000006,-0.7483241106873201,0.045129999999999885,0.16466000000000008,1d,v3_1d_donchian_20_10_atr4,2023-10-12T23:59:00+08:00,2023-10-23T23:59:00+08:00,45.88214285714287,0.18352857142857149,3.2177100000000003
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,long,2023-10-24T00:00:00+08:00,30882.1,2024-01-20T00:00:00+08:00,40922.9,v3_1d_donchian_20_10_atr4:donchian_exit,126720.0,0.01,0.01,1.0040800000000003,0.00359025,4e-05,1.0004497500000002,1.0040800000000003,1.0040800000000003,2.4194004829716245,1.8945900000000002,0.013129999999999928,1d,v3_1d_donchian_20_10_atr4,2023-10-23T23:59:00+08:00,2024-01-19T23:59:00+08:00,1033.778571428571,0.4135114285714284,7.1805
v3_1d_donchian_20_10_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,long,2023-10-24T00:00:00+08:00,0.0642,2023-12-19T00:00:00+08:00,0.08915,v3_1d_donchian_20_10_atr4:donchian_exit,80640.0,0.01,1000.0,0.2495,0.00076675,0.002,0.24673325,0.2495,0.2495,2.3888419778699874,0.4335000000000001,0.11149999999999993,1d,v3_1d_donchian_20_10_atr4,2023-10-23T23:59:00+08:00,2023-12-18T23:59:00+08:00,0.0025821428571428553,0.10328571428571422,1.5334999999999999
v3_1d_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,long,2023-12-21T00:00:00+08:00,80.93,2024-01-24T00:00:00+08:00,82.81,v3_1d_donchian_20_10_atr4:atr_trailing_stop,48960.0,0.01,1.0,0.018799999999999956,0.0008187000000000001,0.0004,0.017581299999999956,0.018799999999999956,0.018799999999999956,0.05440239589779846,0.46019999999999994,0.02930000000000007,1d,v3_1d_donchian_20_10_atr4,2023-12-20T23:59:00+08:00,2024-01-23T23:59:00+08:00,8.079285714285716,0.3231714285714286,1.6374000000000002
v3_1d_donchian_20_10_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,short,2024-01-04T00:00:00+08:00,0.0822,2024-02-16T00:00:00+08:00,0.085,v3_1d_donchian_20_10_atr4:donchian_exit,61920.0,0.01,1000.0,-0.028000000000000108,0.000836,0.002,-0.030836000000000106,-0.028000000000000108,-0.028000000000000108,-0.14713837764144558,0.22599999999999995,0.19600000000000006,1d,v3_1d_donchian_20_10_atr4,2024-01-03T23:59:00+08:00,2024-02-15T23:59:00+08:00,0.005239285714285716,0.20957142857142866,1.6720000000000002
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,short,2024-01-24T00:00:00+08:00,39211.6,2024-01-31T00:00:00+08:00,43395.7,v3_1d_donchian_20_10_atr4:donchian_exit,10080.0,0.01,0.01,-0.4184099999999999,0.004130365,4e-05,-0.4225803649999999,-0.4184099999999999,-0.4184099999999999,-0.4561279220558935,0.028490000000000147,0.47434000000000015,1d,v3_1d_donchian_20_10_atr4,2024-01-23T23:59:00+08:00,2024-01-30T23:59:00+08:00,2316.1285714285723,0.9264514285714289,8.26073
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,long,2024-02-02T00:00:00+08:00,16.73,2024-02-24T00:00:00+08:00,17.84,v3_1d_donchian_20_10_atr4:donchian_exit,31680.0,0.01,1.0,0.011099999999999995,0.00017285,4e-05,0.010887149999999995,0.011099999999999995,0.011099999999999995,0.26339272136586694,0.04120000000000001,0.002469999999999999,1d,v3_1d_donchian_20_10_atr4,2024-02-01T23:59:00+08:00,2024-02-23T23:59:00+08:00,1.033357142857143,0.041334285714285726,0.3457
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,long,2024-02-09T00:00:00+08:00,45457.8,2024-05-01T00:00:00+08:00,60805.6,v3_1d_donchian_20_10_atr4:donchian_exit,118080.0,0.01,0.01,1.5347799999999996,0.005313170000000001,4e-05,1.5294268299999996,1.5347799999999996,1.5347799999999996,2.642344647925562,3.07922,0.055540000000000145,1d,v3_1d_donchian_20_10_atr4,2024-02-08T23:59:00+08:00,2024-04-30T23:59:00+08:00,1447.0357142857138,0.5788142857142855,10.62634
v3_1d_donchian_20_10_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,long,2024-02-16T00:00:00+08:00,0.085,2024-04-30T00:00:00+08:00,0.14335,v3_1d_donchian_20_10_atr4:atr_trailing_stop,106560.0,0.01,1000.0,0.5835,0.00114175,0.002,0.58035825,0.5835,0.5835,3.5604800613496934,1.8489999999999995,0.03050000000000011,1d,v3_1d_donchian_20_10_atr4,2024-02-15T23:59:00+08:00,2024-04-29T23:59:00+08:00,0.004075,0.16299999999999998,2.2835
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,long,2024-02-27T00:00:00+08:00,3141.09,2024-03-20T00:00:00+08:00,3297.55,v3_1d_donchian_20_10_atr4:donchian_exit,31680.0,0.01,0.1,0.15646000000000004,0.0032193200000000003,4e-05,0.15320068000000003,0.15646000000000004,0.15646000000000004,0.23625517384197145,1.1026399999999994,0.044690000000000056,1d,v3_1d_donchian_20_10_atr4,2024-02-26T23:59:00+08:00,2024-03-19T23:59:00+08:00,162.11357142857145,0.6484542857142859,6.43864
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,short,2024-04-14T00:00:00+08:00,14.874,2024-05-18T00:00:00+08:00,16.098,v3_1d_donchian_20_10_atr4:atr_trailing_stop,48960.0,0.01,1.0,-0.012239999999999985,0.00015486,4e-05,-0.012434859999999985,-0.012239999999999985,-0.012239999999999985,-0.21664597540942773,0.025040000000000014,0.018789999999999998,1d,v3_1d_donchian_20_10_atr4,2024-04-13T23:59:00+08:00,2024-05-17T23:59:00+08:00,1.4349285714285718,0.05739714285714287,0.30972
v3_1d_donchian_20_10_atr4,BTCUSDT_SWAP_OKX.GLOBAL,short,2024-05-02T00:00:00+08:00,56754.4,2024-05-22T00:00:00+08:00,69788.9,v3_1d_donchian_20_10_atr4:atr_trailing_stop,28800.0,0.01,0.01,-1.3034499999999993,0.006327165,4e-05,-1.3098171649999995,-1.3034499999999993,-1.3034499999999993,-0.9271241543993475,0.1074800000000003,1.56896,1d,v3_1d_donchian_20_10_atr4,2024-05-01T23:59:00+08:00,2024-05-21T23:59:00+08:00,3531.935714285715,1.412774285714286,12.65433
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,long,2024-05-18T00:00:00+08:00,16.098,2024-06-09T00:00:00+08:00,15.92,v3_1d_donchian_20_10_atr4:donchian_exit,31680.0,0.01,1.0,-0.0017799999999999906,0.00016009000000000002,4e-05,-0.0019800899999999908,-0.0017799999999999906,-0.0017799999999999906,-0.061400859395764736,0.031210000000000022,0.006569999999999983,1d,v3_1d_donchian_20_10_atr4,2024-05-17T23:59:00+08:00,2024-06-08T23:59:00+08:00,0.8062142857142859,0.03224857142857144,0.32018
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,long,2024-05-22T00:00:00+08:00,3774.08,2024-06-09T00:00:00+08:00,3688.17,v3_1d_donchian_20_10_atr4:donchian_exit,25920.0,0.01,0.1,-0.08590999999999986,0.003731125,4e-05,-0.08968112499999986,-0.08590999999999986,-0.08590999999999986,-0.12254628906631249,0.2963600000000001,0.2026500000000001,1d,v3_1d_donchian_20_10_atr4,2024-05-21T23:59:00+08:00,2024-06-08T23:59:00+08:00,182.95357142857142,0.7318142857142858,7.46225
v3_1d_donchian_20_10_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,short,2024-06-12T00:00:00+08:00,0.13715,2024-06-30T23:59:00+08:00,0.1228,end_of_sample,27359.0,0.01,1000.0,0.14349999999999988,0.00129975,0.002,0.1402002499999999,0.14349999999999988,0.14349999999999988,0.4428708258122741,0.2445,0.1335,1d,v3_1d_donchian_20_10_atr4,2024-06-11T23:59:00+08:00,2024-06-30T23:59:00+08:00,0.007914285714285712,0.3165714285714285,2.5995
v3_1d_donchian_20_10_atr4,ETHUSDT_SWAP_OKX.GLOBAL,short,2024-06-12T00:00:00+08:00,3457.86,2024-06-30T23:59:00+08:00,3399.64,end_of_sample,27359.0,0.01,0.1,0.05822000000000026,0.00342875,4e-05,0.05475125000000026,0.05822000000000026,0.05822000000000026,0.10441936529732665,0.26254,0.2697999999999997,1d,v3_1d_donchian_20_10_atr4,2024-06-11T23:59:00+08:00,2024-06-30T23:59:00+08:00,131.085,0.52434,6.8575
v3_1d_donchian_20_10_atr4,LINKUSDT_SWAP_OKX.GLOBAL,short,2024-06-12T00:00:00+08:00,14.893,2024-06-30T23:59:00+08:00,13.696,end_of_sample,27359.0,0.01,1.0,0.01197000000000001,0.00014294499999999998,4e-05,0.01178705500000001,0.01197000000000001,0.01197000000000001,0.31175615884531116,0.02213000000000001,0.013399999999999999,1d,v3_1d_donchian_20_10_atr4,2024-06-11T23:59:00+08:00,2024-06-30T23:59:00+08:00,0.9452142857142858,0.037808571428571434,0.28589
v3_1d_donchian_55_20_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2023-03-11T00:00:00+08:00,6.2,2023-03-23T00:00:00+08:00,7.586,v3_1d_donchian_55_20_atr5:donchian_exit,17280.0,0.01,1.0,-0.01386,6.893e-05,4e-05,-0.013968930000000001,-0.01386,-0.01386,-0.7817910053967623,0.002730000000000006,0.015099999999999999,1d,v3_1d_donchian_55_20_atr5,2023-03-10T23:59:00+08:00,2023-03-22T23:59:00+08:00,0.35735714285714276,0.017867857142857137,0.13786
v3_1d_donchian_55_20_atr5,BTCUSDT_SWAP_OKX.GLOBAL,long,2023-04-12T00:00:00+08:00,30198.3,2023-06-06T00:00:00+08:00,26050.0,v3_1d_donchian_55_20_atr5:atr_trailing_stop,79200.0,0.01,0.01,-0.4148299999999999,0.002812415,4e-05,-0.4176824149999999,-0.4148299999999999,-0.4148299999999999,-0.646056446970827,0.11912999999999993,0.49000000000000005,1d,v3_1d_donchian_55_20_atr5,2023-04-11T23:59:00+08:00,2023-06-05T23:59:00+08:00,1293.021428571428,0.646510714285714,5.62483
v3_1d_donchian_55_20_atr5,LINKUSDT_SWAP_OKX.GLOBAL,long,2023-04-19T00:00:00+08:00,8.709,2023-04-24T00:00:00+08:00,6.983,v3_1d_donchian_55_20_atr5:atr_trailing_stop,7200.0,0.01,1.0,-0.01726,7.846e-05,4e-05,-0.01737846,-0.01726,-0.01726,-1.0477968992248061,0.00019000000000000128,0.017829999999999995,1d,v3_1d_donchian_55_20_atr5,2023-04-18T23:59:00+08:00,2023-04-23T23:59:00+08:00,0.33171428571428574,0.016585714285714287,0.15692
v3_1d_donchian_55_20_atr5,SOLUSDT_SWAP_OKX.GLOBAL,short,2023-04-21T00:00:00+08:00,15.236,2023-05-16T00:00:00+08:00,21.382,v3_1d_donchian_55_20_atr5:atr_trailing_stop,36000.0,0.01,1.0,-0.06146000000000001,0.00018309000000000004,0.0004,-0.06204309,-0.06146000000000001,-0.06146000000000001,-0.4271259146341464,0.0,0.08759999999999998,1d,v3_1d_donchian_55_20_atr5,2023-04-20T23:59:00+08:00,2023-05-15T23:59:00+08:00,2.905142857142857,0.14525714285714283,0.36618000000000006
v3_1d_donchian_55_20_atr5,LINKUSDT_SWAP_OKX.GLOBAL,short,2023-05-12T00:00:00+08:00,6.366,2023-07-03T00:00:00+08:00,6.838,v3_1d_donchian_55_20_atr5:atr_trailing_stop,74880.0,0.01,1.0,-0.004720000000000005,6.602e-05,4e-05,-0.004826020000000005,-0.004720000000000005,-0.004720000000000005,-0.33647549800796844,0.01694,0.004720000000000005,1d,v3_1d_donchian_55_20_atr5,2023-05-11T23:59:00+08:00,2023-07-02T23:59:00+08:00,0.28685714285714287,0.014342857142857143,0.13204
