policy_name,symbol,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_4h_donchian_20_10_atr4,SOLUSDT_SWAP_OKX.GLOBAL,9,5,4,1,-0.3911999999999996,-0.4034945999999996,0.0086946,0.0036000000000000003,0.012294599999999989,0.1111111111111111,0.13741716368278895,0.06428030000000022,-0.058471862499999985,-0.04483273333333329,-0.05918895000000006,0.46777490000022226,0.009355377726707068,-0.8625828363168008,-2.663010541164774,5413.333333333333,3360.0,-0.15930894738120482,0.06428030000000022,-0.11404419999999994,1.0,17.389200000000002,1
v3_4h_donchian_55_20_atr4,BTCUSDT_SWAP_OKX.GLOBAL,6,3,3,1,-0.22642000000000254,-0.2735524300000024,0.046892430000000006,0.00024,0.047132429999999864,0.3333333333333333,0.8275924427181518,0.6565545249999998,-0.39666537000000046,-0.04559207166666707,-0.3237165775000007,0.8007074549996105,0.01601414909999221,-0.34163842023943125,-0.1922215131010837,7839.833333333333,5760.0,-4.270754494851278,1.1682752699999999,-0.48293207500000057,1.0,93.78486,1
v3_4h_donchian_55_20_atr4,DOGEUSDT_SWAP_OKX.GLOBAL,7,1,6,1,-0.3885000000000001,-0.41010275000000007,0.00760275,0.014,0.02160274999999995,0.2857142857142857,0.2832739706635395,0.08104312500000002,-0.11443780000000003,-0.058586107142857155,-0.0864747500000001,0.41010275000007823,0.008202055000001564,-0.9999999999998094,-1.5809932660626766,8468.57142857143,5760.0,-0.26188619803207863,0.10740025000000004,-0.20027849999999994,1.0,15.2055,1
v3_4h_donchian_55_20_atr4,ETHUSDT_SWAP_OKX.GLOBAL,6,4,2,1,-2.6819299999999995,-2.6969824849999995,0.014812485,0.00024,0.015052485000000004,0.0,0.0,,-0.44949708083333323,-0.44949708083333323,-0.47120484500000004,2.6969824850002624,0.05393964970000525,-0.9999999999999025,-5.0619213323985495,4519.833333333333,3840.0,0.024520591204358504,-0.06613160499999993,-0.7010284800000002,1.0,29.624970000000005,1
v3_4h_donchian_55_20_atr4,LINKUSDT_SWAP_OKX.GLOBAL,5,3,2,1,-0.01230999999999998,-0.013023814999999982,0.000513815,0.0002,0.0007138150000000013,0.2,0.1574035705401496,0.0024329500000000153,-0.0038641912499999993,-0.0026047629999999965,-0.003228854999999993,0.015456765000635642,0.00030913514959064037,-0.8425964294251994,-2.1617094613096746,5712.0,2880.0,-0.18680778251226837,0.0024329500000000153,-0.004901855000000004,1.0,1.02763,1
v3_4h_donchian_55_20_atr4,SOLUSDT_SWAP_OKX.GLOBAL,3,1,2,1,0.04140000000000002,0.037058999999999995,0.0031410000000000006,0.0012000000000000001,0.004341000000000025,0.3333333333333333,1.416977260849043,0.12593435000000003,-0.04443767500000002,0.012352999999999998,-0.0017004,0.08717495000018971,0.0017434556807266208,0.4251106539197252,0.24433838342377706,17360.0,11520.0,3.398212310100112,0.12593435000000003,-0.08717495000000003,1.0,6.282,1
v3_4h_donchian_55_with_risk_filters,BTCUSDT_SWAP_OKX.GLOBAL,2,1,1,1,0.8408899999999995,0.8238640649999995,0.016945935,8e-05,0.017025934999999937,0.5,3.3920942554699955,1.1682752699999999,-0.3444112050000003,0.41193203249999977,0.41193203249999977,0.3444112050001422,0.006888224100002844,2.3920942554690092,0.7702321356940991,10200.0,10200.0,1.41804372788125,1.1682752699999999,-0.3444112050000003,1.0,33.89187,1
v3_4h_donchian_55_with_risk_filters,DOGEUSDT_SWAP_OKX.GLOBAL,3,0,3,1,-0.4025000000000001,-0.4117062500000001,0.00320625,0.006,0.009206250000000027,0.0,0.0,,-0.1372354166666667,-0.1372354166666667,-0.12495300000000002,0.411706249999952,0.008234124999999039,-1.0000000000001168,-5.029066822194698,4240.0,3600.0,0.21003992531082558,-0.0864747500000001,-0.20027849999999994,1.0,6.4125,1
v3_4h_donchian_55_with_risk_filters,ETHUSDT_SWAP_OKX.GLOBAL,1,0,1,1,-0.06406999999999993,-0.06613160499999993,0.002021605,4e-05,0.002061604999999994,0.0,0.0,,-0.06613160499999993,-0.06613160499999993,-0.06613160499999993,0.06613160500000959,0.0013226321000001917,-0.9999999999998539,,5999.0,5999.0,1.0,-0.06613160499999993,-0.06613160499999993,1.0,4.04321,1
v3_4h_donchian_55_with_risk_filters,LINKUSDT_SWAP_OKX.GLOBAL,1,0,1,1,-0.0010899999999999998,-0.001255205,0.000125205,4e-05,0.00016520500000000008,0.0,0.0,,-0.001255205,-0.001255205,-0.001255205,0.0012552050002341275,2.510410000468255e-05,-0.9999999998134746,,10800.0,10800.0,1.0,-0.001255205,-0.001255205,1.0,0.25041,1
