family,hold_label,split,trade_count,no_cost_pnl,cost_aware_pnl,funding_adjusted_pnl,funding_events_count,funding_data_complete,win_rate,profit_factor,max_drawdown,largest_symbol_pnl_share,top_5pct_trade_pnl_contribution
breakout_retest_reclaim,fixed_hold_10d,oos_ext,45,910.3662163272297,865.3662163272297,912.9402815561898,1350,True,0.5111111111111111,1.5771214970302703,699.5990719833867,0.41381378699179533,0.9809624027410262
breakout_retest_reclaim,fixed_hold_10d,train_ext,89,-728.9971726992501,-817.9971726992501,-432.23514439921917,2670,True,0.43820224719101125,0.8968819663429126,1410.0577150639015,0.7649629742564663,-3.345546149583431
breakout_retest_reclaim,fixed_hold_10d,validation_ext,57,-1599.17683762659,-1656.17683762659,-1505.3050477218587,1710,True,0.3333333333333333,0.5737265182916029,1776.262245145756,1.0,-0.6161316175368985
breakout_retest_reclaim,fixed_hold_1d,oos_ext,279,2982.456361209319,2703.456361209319,2710.2187760180445,837,True,0.5017921146953405,1.6867581520196668,637.8258810116599,0.3866309174153762,1.1208988903401567
breakout_retest_reclaim,fixed_hold_1d,train_ext,589,-2454.5383728849997,-3043.5383728849997,-2826.702748128085,1767,True,0.47198641765704585,0.7303807911803752,2855.248203935947,0.30255228249968585,-1.0384613684663904
breakout_retest_reclaim,fixed_hold_1d,validation_ext,439,-1478.3812766496849,-1917.3812766496844,-1826.4972813211273,1317,True,0.45558086560364464,0.8097196453483781,2104.6454200120356,0.7420444676643234,-1.6862862999948485
breakout_retest_reclaim,fixed_hold_3d,oos_ext,279,5060.055769140094,4781.055769140094,4827.499551442525,2511,True,0.5555555555555556,1.7933670321640724,780.7467638571429,0.29256095518171055,0.7518623388703153
breakout_retest_reclaim,fixed_hold_3d,train_ext,589,-4765.191971483022,-5354.191971483022,-4743.939253020593,5301,True,0.4685908319185059,0.7314057392349527,4769.606935985891,0.3189153935015061,-1.0430144561325387
breakout_retest_reclaim,fixed_hold_3d,validation_ext,439,-2466.5360329638006,-2905.5360329638006,-2642.8335546714075,3951,True,0.45558086560364464,0.8415204266612626,4293.832662453919,1.0,-1.8875040982350837
breakout_retest_reclaim,fixed_hold_4h,oos_ext,234,1191.23342854538,957.2334285453801,958.2708744187486,116,True,0.47435897435897434,1.6567768051647853,167.04210489767078,0.5736074404071221,1.388508803141439
breakout_retest_reclaim,fixed_hold_4h,train_ext,500,-120.46088004237615,-620.4608800423761,-588.3821970463757,262,True,0.434,0.8298185702602082,1086.943352533067,1.0,-2.437639111034766
breakout_retest_reclaim,fixed_hold_4h,validation_ext,382,-198.28003882531743,-580.2800388253174,-569.669991848717,184,True,0.47643979057591623,0.8170342308337059,706.3150395276791,1.0,-1.5993998413685393
breakout_retest_reclaim,fixed_hold_8h,oos_ext,234,1541.5277555745154,1307.5277555745156,1300.9629918480155,234,True,0.4700854700854701,1.6118856398615236,214.58437195931765,0.5611460341487982,1.5258517269412517
breakout_retest_reclaim,fixed_hold_8h,train_ext,500,93.18096927100788,-406.81903072899195,-341.71734105628923,500,True,0.494,0.926882838190148,705.4260163750828,1.0,-6.056757116157616
breakout_retest_reclaim,fixed_hold_8h,validation_ext,382,-817.3289246041028,-1199.3289246041027,-1174.3614010058986,382,True,0.4869109947643979,0.7726489526901761,1533.5480258249925,1.0,-1.3537258654952269
cross_symbol_breadth_acceleration,fixed_hold_10d,oos_ext,341,4701.082622666088,4360.082622666088,4552.288658540349,9975,True,0.5395894428152492,1.3511944686234931,2335.2031103580116,0.33669151235373884,1.056807428626561
cross_symbol_breadth_acceleration,fixed_hold_10d,train_ext,664,-4384.703276345259,-5048.703276345259,-3682.2538429008005,19920,True,0.4894578313253012,0.8721458523873071,5342.134113749153,1.0,-2.2121648096009925
cross_symbol_breadth_acceleration,fixed_hold_10d,validation_ext,424,1270.9970207838937,846.9970207838942,1444.672658149254,12720,True,0.5070754716981132,1.0660670608649516,3089.109091604454,0.524138181382762,4.03085078819474
cross_symbol_breadth_acceleration,fixed_hold_1d,oos_ext,1705,4064.0262321217824,2359.026232121782,2494.3783052854646,5085,True,0.48563049853372436,1.1078431699711841,1077.6903732561555,0.41496122002196745,3.371228617794556
cross_symbol_breadth_acceleration,fixed_hold_1d,train_ext,3274,-5037.984825813757,-8311.984825813757,-7566.189942049911,9822,True,0.47098350641417225,0.8316614565189614,8045.640990198981,0.2790628724549179,-1.8879930748094083
cross_symbol_breadth_acceleration,fixed_hold_1d,validation_ext,2228,3349.263337851505,1121.2633378515052,1457.0781761312364,6684,True,0.47217235188509876,1.0436416189410924,1991.0502554588634,0.5212479265336009,8.738280331432236
cross_symbol_breadth_acceleration,fixed_hold_3d,oos_ext,1705,10671.332630111718,8966.332630111718,9363.271565771644,15174,True,0.5313782991202346,1.2567575122911183,2514.902892167491,0.2866289587757306,1.4518438565875185
cross_symbol_breadth_acceleration,fixed_hold_3d,train_ext,3274,-10687.957203410871,-13961.957203410871,-11719.649601374613,29466,True,0.48747709224190594,0.8492120985782479,12446.316212379288,1.0,-1.907513505052248
cross_symbol_breadth_acceleration,fixed_hold_3d,validation_ext,2228,11683.419457997643,9455.419457997643,10501.309308059954,20052,True,0.4905745062836625,1.1756332138929368,3273.4965225931232,0.3341641667399158,2.2022586846038403
cross_symbol_breadth_acceleration,fixed_hold_4h,oos_ext,1364,1350.1427635275954,-13.857236472404622,11.947084526750729,671,True,0.47653958944281527,1.0015514907693073,630.1320225458885,0.8979348428399379,251.42893905991778
cross_symbol_breadth_acceleration,fixed_hold_4h,train_ext,2610,235.19297738630905,-2374.8070226136906,-2283.6863348488455,1340,True,0.4409961685823755,0.8439626429255337,2414.27054182155,1.0,-2.524962221733485
cross_symbol_breadth_acceleration,fixed_hold_4h,validation_ext,1804,3247.320237959892,1443.320237959892,1483.8271074639229,820,True,0.4429046563192905,1.1396901477677825,855.4019637193702,0.6881931163897141,4.009516354371474
cross_symbol_breadth_acceleration,fixed_hold_8h,oos_ext,1364,3126.0490601483143,1762.0490601483148,1805.4900877509754,1359,True,0.4831378299120235,1.1689404248331405,660.4683609550997,0.4050037479715498,2.884955995322911
cross_symbol_breadth_acceleration,fixed_hold_8h,train_ext,2610,-584.7643672938987,-3194.7643672938984,-2997.6883127154815,2610,True,0.45517241379310347,0.8493206900366547,3242.862457772061,0.37273844310970133,-2.435162877231729
cross_symbol_breadth_acceleration,fixed_hold_8h,validation_ext,1804,4314.320590790641,2510.320590790642,2605.948559112559,1804,True,0.48004434589800443,1.191910007072934,630.0034971951858,0.4271530581837091,2.6887898556765872
funding_neutral_momentum,fixed_hold_10d,oos_ext,500,12712.894618125614,12212.894618125614,12515.944560847878,14577,True,0.574,1.7147424325393412,2020.0727281963054,0.330896961977642,0.6075019491356202
funding_neutral_momentum,fixed_hold_10d,train_ext,712,-6538.390949150436,-7250.390949150436,-6091.204971951896,21360,True,0.4648876404494382,0.8052238331313416,6973.325871296766,0.3859703676026711,-1.4021561209543538
funding_neutral_momentum,fixed_hold_10d,validation_ext,632,7006.270613435688,6374.270613435688,6994.24810113411,18960,True,0.5189873417721519,1.2519811292439753,3721.72931427808,0.4277821103445569,1.329116728428381
funding_neutral_momentum,fixed_hold_1d,oos_ext,2167,5378.714716672164,3211.7147166721634,3329.695986690612,6481,True,0.48684817720350715,1.1014471068688385,1073.959755663917,0.6180712460214128,4.257329627713786
funding_neutral_momentum,fixed_hold_1d,train_ext,3069,-4719.762478772289,-7788.762478772291,-7357.068119572915,9207,True,0.47474747474747475,0.8415860841301042,7896.052396386989,1.0,-2.115315256077076
funding_neutral_momentum,fixed_hold_1d,validation_ext,2818,2070.1689726120667,-747.8310273879333,-508.2230937147074,8454,True,0.47338537970191624,0.9893761980527199,3129.3821337964982,0.42210299436870063,-34.77329250091522
funding_neutral_momentum,fixed_hold_3d,oos_ext,2167,19187.249663905637,17020.249663905637,17387.47137644812,19373,True,0.5237655745269958,1.3675477713166377,1579.596933967152,0.2453122207010931,1.2246644263875586
funding_neutral_momentum,fixed_hold_3d,train_ext,3069,-11402.923183368826,-14471.923183368825,-13114.055665809843,27621,True,0.46953405017921146,0.8285542898066579,13234.07616434294,1.0,-1.7331247842336222
funding_neutral_momentum,fixed_hold_3d,validation_ext,2818,8757.66334752386,5939.6633475238605,6759.990495550871,25362,True,0.4709013484740951,1.086489828850657,4241.039402267707,0.4497789739520724,4.289494198637615
funding_neutral_momentum,fixed_hold_4h,oos_ext,1667,515.9823259662468,-1151.0176740337536,-1131.8713455581953,801,True,0.46130773845230955,0.905264853947014,1450.6315585251198,0.5376824594779046,-4.227964455390663
funding_neutral_momentum,fixed_hold_4h,train_ext,2357,-1278.2395169552628,-3635.2395169552638,-3588.32061840214,994,True,0.4340263046245227,0.7754693572555537,3842.5495681364305,0.6046195503703617,-1.6008485383957132
funding_neutral_momentum,fixed_hold_4h,validation_ext,2186,402.1499089113539,-1783.8500910886466,-1753.6400230685153,1051,True,0.4473924977127173,0.8969996958221423,2531.0910980701274,0.9922233522566726,-4.106068211918528
funding_neutral_momentum,fixed_hold_8h,oos_ext,1667,1516.6261579802654,-150.37384201973433,-113.52963327409705,1663,True,0.46130773845230955,0.9928431256703522,1201.0169733365858,0.738583802047932,-57.32376753434625
funding_neutral_momentum,fixed_hold_8h,train_ext,2357,-2526.015556255704,-4883.015556255704,-4760.77516255959,2357,True,0.4378447178616886,0.7877703689276667,4825.82568697901,0.31440953491621076,-1.7656534698954438
funding_neutral_momentum,fixed_hold_8h,validation_ext,2186,1033.0647117652761,-1152.9352882347234,-1089.158440849074,2186,True,0.45516925892040255,0.9522636095461632,2141.018353709204,1.0,-8.95746297397163
pre_breakout_momentum_acceleration,fixed_hold_10d,oos_ext,229,8285.863952342503,8056.863952342503,8215.85973356595,6750,True,0.6026200873362445,1.983215490306111,1567.2523417259295,0.3967967593157382,0.49251369234941295
pre_breakout_momentum_acceleration,fixed_hold_10d,train_ext,382,-6746.479690451958,-7128.479690451958,-6248.816162962549,11460,True,0.4476439790575916,0.6785839774953832,6745.590241965405,0.40614654034740705,-0.688777975187362
pre_breakout_momentum_acceleration,fixed_hold_10d,validation_ext,282,1805.0760172717003,1523.0760172717003,1997.2229713890563,8460,True,0.48936170212765956,1.1777471927728826,1687.5459046931187,0.543048027947952,2.0101969606582277
pre_breakout_momentum_acceleration,fixed_hold_1d,oos_ext,875,-709.5371507105785,-1584.5371507105785,-1514.1554683027066,2619,True,0.4605714285714286,0.8888113937325404,2528.469678131267,0.8037963319972043,-2.8009035414578336
pre_breakout_momentum_acceleration,fixed_hold_1d,train_ext,1691,-3263.2409806297665,-4954.240980629767,-4528.586092916705,5073,True,0.47250147841513895,0.8149526146981801,4811.316774408949,0.3112049111717844,-1.6442298197529408
pre_breakout_momentum_acceleration,fixed_hold_1d,validation_ext,1213,330.17770662435623,-882.8222933756438,-670.0134711842198,3639,True,0.4905193734542457,0.9653247025416698,2513.9934218732187,0.5046236059467626,-10.051965094758824
pre_breakout_momentum_acceleration,fixed_hold_3d,oos_ext,875,3007.1064565348506,2132.10645653485,2324.9184418949876,7846,True,0.5074285714285715,1.1079615269674217,2230.099266561389,0.5924181544488559,3.1477761674155293
pre_breakout_momentum_acceleration,fixed_hold_3d,train_ext,1691,-9898.745250811082,-11589.74525081108,-10320.050073189188,15219,True,0.4618568894145476,0.7683514952356437,10500.805103556477,0.32802428158553787,-1.2224040568271308
pre_breakout_momentum_acceleration,fixed_hold_3d,validation_ext,1213,3825.3352223461197,2612.3352223461206,3230.9145399611366,10917,True,0.48474855729596045,1.0955178965984589,3386.8034432124455,0.40556131917156346,3.724992301933687
pre_breakout_momentum_acceleration,fixed_hold_4h,oos_ext,646,-708.6119532686612,-1354.6119532686612,-1341.9747023952923,331,True,0.43962848297213625,0.6960867270902656,1569.1381297403727,0.3741140833573028,-0.8408335692601804
pre_breakout_momentum_acceleration,fixed_hold_4h,train_ext,1309,-25.66712681718502,-1334.667126817185,-1277.729168760349,685,True,0.44690603514132926,0.8338194308901826,1313.7413108186315,1.0,-2.0567488193948216
pre_breakout_momentum_acceleration,fixed_hold_4h,validation_ext,931,453.1308010462436,-477.8691989537564,-452.218576799435,467,True,0.4532760472610097,0.9258603823907063,664.0028747419309,1.0,-5.056756875324394
pre_breakout_momentum_acceleration,fixed_hold_8h,oos_ext,646,-711.202385821058,-1357.2023858210582,-1335.0985639485439,645,True,0.4473684210526316,0.7738934970684755,1628.7794702744711,1.0,-1.1973159497659154
pre_breakout_momentum_acceleration,fixed_hold_8h,train_ext,1309,-670.6561642787178,-1979.6561642787178,-1867.6023598755737,1309,True,0.4560733384262796,0.8202176576832845,1888.3631985973823,0.5641234165781458,-1.806445154457845
pre_breakout_momentum_acceleration,fixed_hold_8h,validation_ext,931,2212.2458019015844,1281.2458019015846,1336.382860926577,931,True,0.48120300751879697,1.1721138149562407,770.1811934113149,0.5043984117391179,2.90685762532869
relative_strength_leader,fixed_hold_10d,oos_ext,686,20877.60534853564,20191.60534853564,20651.104530265056,20175,True,0.6020408163265306,1.9853916034638555,2755.704372686424,0.3256913053340121,0.514915298180536
relative_strength_leader,fixed_hold_10d,train_ext,1007,-5860.826491575487,-6867.826491575488,-4991.791720813584,30210,True,0.49652432969215493,0.8782680904963365,9657.68488075943,0.9116591835092905,-2.3951946036033402
relative_strength_leader,fixed_hold_10d,validation_ext,853,12588.760026895154,11735.760026895154,12768.528753309043,25590,True,0.5169988276670574,1.3478188981313777,5285.842181239004,0.4942609464104372,1.1639171453589867
relative_strength_leader,fixed_hold_1d,oos_ext,2718,7069.687548348169,4351.687548348169,4551.21605885737,8122,True,0.4974245768947756,1.118730275306662,1590.6559520644532,0.45257297396415935,3.438176575940526
relative_strength_leader,fixed_hold_1d,train_ext,4155,-2630.7813607627695,-6785.78136076277,-6092.7937240597885,12465,True,0.4661853188929001,0.8910689066958378,6321.5925119697085,1.0,-3.4644603558099325
relative_strength_leader,fixed_hold_1d,validation_ext,3292,2869.5751742235834,-422.42482577641726,-28.22524042543637,9876,True,0.48147023086269747,0.9994747805810833,2555.811331306343,0.4558989872023271,-735.3220068803828
relative_strength_leader,fixed_hold_3d,oos_ext,2718,24181.89576920284,21463.89576920284,22054.240929264706,24304,True,0.5375275938189845,1.3774472366292185,2819.2227152972673,0.2885609389062498,1.177557544219481
relative_strength_leader,fixed_hold_3d,train_ext,4155,-14241.0292877244,-18396.0292877244,-16222.963653987783,37395,True,0.47316486161251503,0.8335704207858856,16999.68674019251,1.0,-1.9018872608049964
relative_strength_leader,fixed_hold_3d,validation_ext,3292,10639.150437494047,7347.150437494045,8575.923360672119,29628,True,0.48450789793438637,1.0936301977777667,5510.469635072296,0.37445245740032,4.00581880237683
relative_strength_leader,fixed_hold_4h,oos_ext,2032,75.84255760813573,-1956.1574423918642,-1925.7469248856064,1008,True,0.4507874015748031,0.8665169659659443,2638.016776673746,1.0,-2.977099463850308
relative_strength_leader,fixed_hold_4h,train_ext,3148,-616.8115218747125,-3764.8115218747125,-3678.804545460511,1465,True,0.42312579415501905,0.8006617339528938,4266.691019701882,1.0,-2.0880153904455883
relative_strength_leader,fixed_hold_4h,validation_ext,2439,565.1492164538622,-1873.850783546138,-1825.3492784892485,1227,True,0.44731447314473144,0.8992647736495109,3330.7877162289747,1.0,-4.370201369313369
relative_strength_leader,fixed_hold_8h,oos_ext,2032,1314.6074205495966,-717.3925794504036,-657.7730697310193,2028,True,0.468503937007874,0.9639826168867667,2609.8093061902614,0.7016497899557426,-10.855134851033304
relative_strength_leader,fixed_hold_8h,train_ext,3148,-1841.9010295631092,-4989.901029563109,-4806.362948442944,3148,True,0.43678526048284627,0.8158192276901207,5710.814444297542,1.0,-2.189659347782324
