signal_id,datetime,vt_symbol,direction,action,price,close_1m,donchian_high,donchian_low,breakout_distance,breakout_distance_atr,atr_1m,atr_pct,rsi,fast_ema_5m,slow_ema_5m,ema_spread,ema_spread_pct,regime,regime_persistence_count,hour,weekday,is_weekend,filter_reject_reason,position_before,volume,stop_price,take_profit_price,trail_stop_price,future_return_5m,mfe_5m,mae_5m,future_return_15m,mfe_15m,mae_15m,future_return_30m,mfe_30m,mae_30m,future_return_60m,mfe_60m,mae_60m,future_return_120m,mfe_120m,mae_120m,mfe_atr,mae_atr,hit_take_profit_before_stop,hit_stop_before_take_profit,max_favorable_time,max_adverse_time,breakout_distance_bucket
OkxAdaptiveMhfStrategy-20260221001000-006036,2026-02-21T00:11:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68543.5,68543.5,68542.9,68072.0,0.6000000000058208,0.0092121841780093,65.13113376935033,0.0009502160492147,77.07669393245394,68288.75387909422,68217.04202560877,71.7118534854526,0.0010462239816387,long,11,0,5,True,,0.0,4.86,68440.68475,68699.81472104644,68426.26395921517,0.0018163647902426927,0.0029878836067607126,0.0,0.0021008556610035965,0.0029878836067607126,0.0,-0.0004260068423701312,0.0029878836067607126,0.0005558513936406198,0.0007294637711818043,0.0029878836067607126,0.0015654292529561943,0.00018528379788013583,0.0029878836067607126,0.004705041324122638,3.1444255327300707,4.951548995631999,True,False,4.0,93.0,0-0.25
OkxAdaptiveMhfStrategy-20260221005400-006039,2026-02-21T00:55:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68670.8,68705.2,68668.0,68436.2,37.19999999999709,0.5060667521922724,73.50808927645876,0.0010699057607933,62.77978619896639,68543.65412845113,68343.62254155194,200.03158689918928,0.0029114475599982,long,20,0,5,True,,0.0,4.85,68567.74220000001,68847.2194142635,68538.48543930237,0.000371336870984465,0.0005009407200730759,0.0003655119788906758,-0.00030871928097527755,0.0006232634540445562,0.0011256603971411853,-0.004922033819323497,0.0006232634540445562,0.005465205007077286,-0.0026721692480646793,0.0006232634540445562,0.006550091159561311,-0.0017445551821152936,0.0006232634540445562,0.006550091159561311,0.5822488439202265,6.119054439142564,False,True,12.0,49.0,0.5-1
OkxAdaptiveMhfStrategy-20260221015400-006047,2026-02-21T01:55:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68439.9,68440.0,68414.6,68221.0,25.39999999999418,0.3785003263875081,67.1069434534376,0.0009805222596937,61.15595819421746,68397.75173055496,68371.24358212757,26.50814842738328,0.0003873195269927,long,32,1,5,True,,0.0,4.87,68337.23999999999,68600.95666428824,68319.1075017838,0.0019696112939966734,0.002530687508310381,0.0,0.001699301138663308,0.0027878474398706447,0.0,0.0017562854416796583,0.0027878474398706447,0.0,0.001623322067975053,0.0027878474398706447,0.0,0.00030391628275323185,0.0027878474398706447,0.0,2.843222924202921,0.0,True,False,9.0,114.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260221041500-006052,2026-02-21T04:16:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68490.6,68519.0,68505.5,68446.0,13.5,0.3106651752148671,43.455144242230936,0.0006342057566839,59.05983782886134,68492.73157851682,68470.13055559564,22.601022921182448,0.0003298504490897,long,60,4,5,True,,0.0,4.86,68387.8215,68594.89234618135,68412.380740364,0.00013724511100784894,0.00041465544176856644,0.00034165272314753747,0.00021754810149121452,0.00041465544176856644,0.0004555369641967166,-0.0005402201177971867,0.00041465544176856644,0.0007942695785992344,-0.013328836365866391,0.00041465544176856644,0.015191865745080345,-0.012093630366794901,0.00041465544176856644,0.015191865745080345,0.6535474797111421,23.94423072674587,False,True,1.0,50.0,0.25-0.5
OkxAdaptiveMhfStrategy-20260221060800-006076,2026-02-21T06:09:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,67714.6,67710.4,67784.0,67716.8,6.400000000008731,0.2120337748725486,30.1838704888205,0.000445778942213,41.42099527569536,67803.30699905995,68141.09190174969,-337.78490268974565,-0.0049886709086011,short,13,6,5,True,,0.0,4.92,67816.16560000001,67642.15871082684,67768.93096687988,0.0004090698313216299,0.0004090698313216299,0.0004179305496892599,-7.679289252239679e-05,0.0009540040109519337,0.0004179305496892599,-0.001782481178357357,0.0009540040109519337,0.001782481178357357,-0.0030525174777669374,0.0009540040109519337,0.003079099632870902,-0.003073192487292124,0.0009540040109519337,0.003126356797500053,2.140215915117061,7.013679709446359,False,True,9.0,107.0,0-0.25
OkxAdaptiveMhfStrategy-20260222000900-006246,2026-02-22T00:10:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68751.5,68779.7,68467.2,68072.0,312.5,3.4048268889551734,91.7814650177107,0.0013344266552152,87.61906533201137,68263.2475394739,68128.53071003553,134.71682943837368,0.0019586713730704,long,1,0,6,True,,0.0,4.53,68641.36224197874,68971.7755160425,68586.29336296812,-0.0006734398522214484,0.0011156120230103646,0.0007519835930851995,-0.007524199472011562,0.0011156120230103646,0.009883420725365992,-0.007716195283012007,0.0011156120230103646,0.011108121277353906,-0.008103095932452467,0.0011156120230103646,0.011108121277353906,-0.006885667949062845,0.0011156120230103646,0.011108121277353906,0.835680711625126,8.32085214430418,False,True,1.0,16.0,>2
OkxAdaptiveMhfStrategy-20260222014300-006247,2026-02-22T01:44:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68265.3,68265.1,68233.3,68183.8,31.80000000000291,0.6650596387069525,47.81526069125216,0.0007004349322164,57.61114244312745,68236.79122974313,68198.63211795515,38.15911178798706,0.0005589841923323,long,19,1,6,True,,0.0,4.88,68162.90235,68380.05662565901,68179.23253075575,-0.00010254111532506266,0.0004775486227994496,0.00010254111532506266,0.0004423916689737991,0.0005273543073860365,0.00010254111532506266,0.00031055309212729,0.0005273543073860365,0.0005332137996904537,-2.783258844550205e-05,0.0005273543073860365,0.000648938772700082,0.003691480151702256,0.003735426343984425,0.000648938772700082,5.333025404725074,0.9264824526640639,True,False,120.0,44.0,0.5-1
OkxAdaptiveMhfStrategy-20260222030100-006248,2026-02-22T03:02:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68286.2,68286.2,68285.7,68221.0,0.5,0.0107178319766618,46.651225834548846,0.0006831720879848,58.21080853433808,68256.07035287932,68229.99727646074,26.073076418586425,0.0003818205789542,long,35,3,6,True,,0.0,4.88,68183.7707,68398.16294200292,68202.2277934978,-7.322123650166505e-06,0.0001142251289426401,0.0007834672305678161,-0.00024309450518540012,0.00013619149989313963,0.0007834672305678161,0.0001713376934138536,0.00041150334913944285,0.0007834672305678161,0.0030928650298302895,0.003718174389554679,0.0007834672305678161,-0.02056198763439745,0.024234764857321227,0.021412818402546885,35.47388027635551,31.343227832549786,True,False,89.0,119.0,0-0.25
OkxAdaptiveMhfStrategy-20260222033900-006251,2026-02-22T03:40:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68430.7,68459.4,68450.0,68232.7,9.39999999999418,0.1575291051521401,59.67151270818017,0.000871633591708,72.8916289929898,68289.76195207349,68245.83051625747,43.93143581601908,0.0006417151744832,long,1,3,6,True,,0.0,4.86,68328.0109,68573.91163049963,68323.29127712527,0.0013838817957436808,0.001385343128157434,0.0,0.0005611516468486912,0.0015986976605530667,0.0,0.005658279105722974,0.00667536646563608,0.0,0.01816290056948137,0.022071964776043628,0.0,-0.016586122895133327,0.022071964776043628,0.023479227890405872,25.31191068318523,26.925746090223384,True,False,51.0,81.0,0-0.25
OkxAdaptiveMhfStrategy-20260222040800-006252,2026-02-22T04:09:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,68747.8,68747.8,68540.1,68436.2,207.6999999999971,3.330472227977326,62.36352858769767,0.0009071348986832,75.79097930099739,68404.84703062914,68292.83060877603,112.01642185311356,0.0016293819126301,long,6,4,6,True,,0.0,4.84,68644.6783,68897.47246861047,68635.54564854215,0.001019668993044014,0.00221388902626698,0.000660384768676361,0.003377562627458582,0.004256136196358156,0.000660384768676361,0.014009175566345268,0.01735764635377427,0.000660384768676361,-0.024464782873052062,0.01735764635377427,0.027983440924655083,-0.0203802885328695,0.01735764635377427,0.027983440924655083,19.13458117306407,30.848158267611353,True,False,22.0,52.0,>2
