policy_name,symbol_count,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_1d_ema_50_200_atr5,5,35,20,15,5,1.7865999999999995,1.6508167099999995,0.11066329,0.02512,0.13578329,0.34285714285714286,1.6385782910799773,0.3529967091666668,-0.1123975565217392,0.0471661917142857,-0.016144574999999987,1.1109466549996796,0.022214700408255978,1.4859549759393944,0.857039462684424,27771.371428571427,10080.0,1.2799707152225286,1.0684562650000007,-0.34279467500000116,0.8628846272751349,221.32657999999998,3
v3_4h_donchian_55_with_risk_filters,5,13,7,6,4,1.2905300000000004,1.2616624350000003,0.026387564999999998,0.0024800000000000004,0.028867565000000095,0.46153846153846156,3.6241640414885263,0.2904081425000001,-0.0686837742857143,0.09705095653846156,-0.003007000000000007,0.43865234999975655,0.008770379470889293,2.8762240416600995,1.2664114435437985,10929.23076923077,9120.0,0.5978254516232784,0.7542539150000003,-0.4249394350000001,0.5785987449807684,52.77513000000001,3
v3_1d_donchian_20_10_atr4,5,21,10,11,4,-0.5909999999999991,-0.6580112899999988,0.06225129,0.00476,0.06701128999999972,0.38095238095238093,0.793353296444201,0.31577773624999994,-0.24494101384615372,-0.031333870952380896,-0.013372310000000004,1.3058755049996762,0.026114127713745067,-0.5038851617024258,-0.33631925744293084,39702.71428571428,30240.0,-2.527963182820165,0.926673485,-0.9745344149999998,1.0,124.50258000000001,3
v3_1d_donchian_55_20_atr5,5,10,6,4,4,-0.74684,-0.7882623399999997,0.040662340000000005,0.00076,0.04142233999999978,0.3,0.5855685553027974,0.37125693166666696,-0.27171901928571435,-0.07882623399999997,-0.08304197250000003,1.553375909999886,0.031067518199997722,-0.5074511165813416,-0.5566133388129636,81359.9,83520.0,-1.3474995266169902,1.0621831300000006,-0.7530849999999999,1.0,81.32468,3
v3_4h_ema_50_200_atr4,5,264,124,140,5,-0.26075999999999855,-1.261711049999999,0.86367105,0.13728,1.0009510500000005,0.26136363636363635,0.8910982353445293,0.14962407630434787,-0.059414217000000005,-0.0047792085227272695,-0.01489091750000007,3.4332236999998713,0.0686361277572843,-0.3675003903765567,-0.462802682487682,3613.625,1440.0,-6.021783486004981,1.23119424,-0.4855319499999999,0.6033225474663154,1727.3420999999998,3
v3_4h_donchian_100_30_atr5,5,35,18,17,5,-1.2062199999999987,-1.3393464199999991,0.12476642000000002,0.008360000000000001,0.1331264200000004,0.4857142857142857,0.7591187325878865,0.24828511323529417,-0.3088996302777777,-0.038267040571428546,-0.0005611300000000026,2.4072873549994256,0.04813546593308946,-0.5563716426368711,-0.4815516988451585,17807.942857142858,13200.0,-1.7463971233073523,1.455961909999999,-1.44812475,0.9083440706194374,249.53284,3
v3_ensemble_core,5,269,126,143,5,-1.3758600000000012,-2.389399910000001,0.8760599099999999,0.13748,1.01353991,0.26022304832713755,0.8131988073765202,0.14859626428571432,-0.06427707743718594,-0.008882527546468406,-0.01432655,3.2230527699994127,0.06445353988340041,-0.7413468163602039,-0.8524232841309944,3724.0037174721188,1680.0,-3.1257581595037376,1.1996985,-0.4855319499999999,0.6193353487131105,1752.1198200000001,3
v3_4h_vol_compression_donchian_breakout,5,66,43,23,5,-4.021279999999997,-4.252638159999998,0.20551816000000006,0.02584,0.23135816000000098,0.24242424242424243,0.4506033402769131,0.21799515499999994,-0.15481121279999996,-0.06443391151515149,-0.0225727575000002,4.872860679999576,0.09745721359999152,-0.8727190123564887,-2.08551147826011,7447.227272727273,4680.0,-0.6272625837510709,0.9656493050000003,-0.55796815,1.0,411.03632000000005,3
v3_4h_donchian_55_20_atr4,5,55,25,30,5,-4.498050000000001,-4.7288189250000014,0.22000892500000005,0.01076,0.23076892500000046,0.36363636363636365,0.5310595993989724,0.26776160475,-0.2881157434285715,-0.08597852590909094,-0.01077625000000002,5.142468944999564,0.10284937889999128,-0.9195619799703821,-1.6029341995213953,12558.527272727273,9840.0,-0.5436082404022268,1.1211378,-1.0928025000000001,0.940659992664973,440.01785000000007,3
v3_4h_donchian_20_10_atr4,5,100,51,49,5,-5.0233199999999965,-5.388133239999997,0.34225323999999996,0.02256,0.36481324000000015,0.32,0.5080936581158187,0.17392006968749993,-0.16108199220588232,-0.05388133239999997,-0.014030237499999997,6.084683510000104,0.12169367020000209,-0.8855239933424087,-2.0601292089770946,8548.77,6120.0,-0.6270341970979174,1.041927425,-0.9622486749999989,0.7645540556691284,684.5064800000001,3
