entry_time,exit_time,direction,entry_price,exit_price,variant,exit_reason,entry_atr,max_mfe,gross_return,no_cost_pnl,cost_aware_pnl,funding_paid,funding_adjusted_pnl,split,symbol
2023-12-01 19:59:00+08:00,2023-12-03 03:59:00+08:00,-1,38583.2,38810.0,A,atr_stop,485.2857142857148,38215.6,-0.005878206058595526,-5.878206058595526,-7.878206058595526,-0.2248112431758,-7.653394815419726,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-12-11 11:59:00+08:00,2023-12-12 03:59:00+08:00,1,42312.5,41817.1,A,atr_stop,681.9000000000004,42483.0,-0.011708124076809488,-11.708124076809488,-13.708124076809488,0.27447789146179996,-13.982601968271288,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-12-19 11:59:00+08:00,2023-12-22 15:59:00+08:00,-1,43086.1,44024.9,A,atr_stop,750.3285714285713,41810.8,-0.02178892960838885,-21.78892960838885,-23.78892960838885,-1.9245923600333001,-21.86433724835555,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-01-13 03:59:00+08:00,2024-01-19 03:59:00+08:00,1,43488.0,42627.8,A,atr_stop,1381.6285714285707,43977.0,-0.019780169242089706,-19.780169242089706,-21.780169242089706,1.3374154153812001,-23.117584657470907,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-01-26 19:59:00+08:00,2024-01-28 15:59:00+08:00,-1,41286.7,42220.1,A,atr_stop,692.335714285713,40921.0,-0.022607764728108604,-22.607764728108602,-24.607764728108602,-0.173955788186,-24.433808939922603,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-04-14 11:59:00+08:00,2024-04-24 11:59:00+08:00,1,60254.4,66624.3,A,max_hold,2816.528571428572,68660.1,0.10571676093364138,105.71676093364138,103.71676093364138,0.30523625335080007,103.41152468029058,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-04-19 19:59:00+08:00,2024-04-29 19:59:00+08:00,-1,67426.7,62268.1,A,max_hold,2120.471428571429,60804.3,0.07650678440439765,76.50678440439765,74.50678440439765,-0.4301512775490001,74.93693568194665,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-04-29 11:59:00+08:00,2024-04-30 23:59:00+08:00,1,62262.7,61584.1,A,atr_stop,901.2428571428557,64860.0,-0.010898981252017638,-10.898981252017638,-12.898981252017638,0.15811195350600002,-13.057093205523637,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-05-04 19:59:00+08:00,2024-05-06 19:59:00+08:00,-1,63879.9,64546.0,A,atr_stop,1311.2214285714285,62875.0,-0.010427380130526168,-10.427380130526169,-12.427380130526169,0.017344263599400007,-12.444724394125569,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-05-08 07:59:00+08:00,2024-05-11 03:59:00+08:00,1,62330.5,60923.6,A,atr_stop,1104.4785714285717,63500.0,-0.022571614217758586,-22.571614217758587,-24.571614217758587,0.2069231870749,-24.778537404833486,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-05-21 07:59:00+08:00,2024-05-31 07:59:00+08:00,-1,71450.2,68365.9,A,max_hold,1151.0785714285728,64649.3,0.04316712899334086,43.16712899334086,41.16712899334086,-4.1204535939563005,45.28758258729716,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-05-28 19:59:00+08:00,2024-06-07 19:59:00+08:00,1,67122.8,71718.3,A,max_hold,1595.3500000000006,72178.2,0.06846406884098995,68.46406884098995,66.46406884098995,3.9524957704540005,62.51157307053595,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-07-01 07:59:00+08:00,2024-07-11 07:59:00+08:00,-1,62769.8,58731.3,A,max_hold,677.5928571428568,53333.0,0.06433826457946337,64.33826457946337,62.33826457946337,-0.7849365669410999,63.12320114640447,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-07-04 19:59:00+08:00,2024-07-05 11:59:00+08:00,1,57761.9,57063.5,A,atr_stop,1304.542857142858,58780.0,-0.012091015011625334,-12.091015011625334,-14.091015011625334,-0.015769709737799998,-14.075245301887534,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-07-10 23:59:00+08:00,2024-07-15 19:59:00+08:00,-1,60597.9,62848.1,A,atr_stop,1947.8071428571425,56083.3,-0.03713329999884479,-37.13329999884479,-39.13329999884479,-0.21295522020240004,-38.92034477864239,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-08-01 11:59:00+08:00,2024-08-03 07:59:00+08:00,1,63951.3,62644.0,A,atr_stop,1249.9428571428575,65700.0,-0.020442117673917543,-20.442117673917544,-22.442117673917544,0.0212673666239,-22.463385040541443,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-08-08 23:59:00+08:00,2024-08-18 23:59:00+08:00,-1,59243.9,59865.6,A,max_hold,2060.2571428571423,55255.1,-0.010493907389621498,-10.493907389621498,-12.493907389621498,-0.4473120783821,-12.046595311239399,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-08-15 11:59:00+08:00,2024-08-25 11:59:00+08:00,1,55521.3,64116.5,A,max_hold,1427.1428571428567,66074.2,0.1548090552634754,154.80905526347541,152.80905526347541,0.004063764735599998,152.8049914987398,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-08-24 03:59:00+08:00,2024-08-24 07:59:00+08:00,-1,63620.2,63609.7,A,atr_stop,1156.6857142857136,63440.0,0.00016504192064784455,0.16504192064784454,-1.8349580793521554,0.0,-1.8349580793521554,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-08-27 19:59:00+08:00,2024-08-28 07:59:00+08:00,1,62434.0,62102.0,A,atr_stop,801.0428571428565,62500.0,-0.0053176154018643685,-5.317615401864368,-7.317615401864368,0.052520129801,-7.370135531665368,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-09-10 03:59:00+08:00,2024-09-13 23:59:00+08:00,-1,57088.1,57878.6,A,atr_stop,777.8285714285719,55558.0,-0.013847018905866548,-13.847018905866548,-15.847018905866548,-0.059138651574,-15.78788025429255,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-09-30 11:59:00+08:00,2024-09-30 19:59:00+08:00,1,64565.7,64565.9,A,atr_stop,554.8142857142864,64746.7,3.09761994378386e-06,0.0030976199437838603,-1.9969023800562162,0.06880245684530001,-2.0657048369015163,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-10-06 23:59:00+08:00,2024-10-07 03:59:00+08:00,-1,62729.4,62729.2,A,atr_stop,498.9785714285707,62555.2,3.188297672293463e-06,0.003188297672293463,-1.9968117023277066,-0.0734883115154,-1.9233233908123066,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-10-21 23:59:00+08:00,2024-10-23 19:59:00+08:00,1,67330.9,66867.9,A,atr_stop,790.3285714285719,68000.0,-0.006876486130439368,-6.876486130439368,-8.876486130439368,0.4737540068543,-9.350240137293667,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-10-29 03:59:00+08:00,2024-10-29 07:59:00+08:00,-1,69618.2,69607.6,A,atr_stop,642.0142857142865,69436.0,0.0001522590357118005,0.1522590357118005,-1.8477409642881995,0.0,-1.8477409642881995,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2024-12-19 07:59:00+08:00,2024-12-20 19:59:00+08:00,1,100194.1,97824.9,A,atr_stop,2620.6571428571438,104000.0,-0.02364610291424357,-23.646102914243567,-25.646102914243567,-0.015693670563800003,-25.630409243679768,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-01-06 23:59:00+08:00,2025-01-16 23:59:00+08:00,-1,102135.9,99302.0,A,max_hold,1920.6285714285707,89072.2,0.027746365381809867,27.746365381809866,25.746365381809866,-1.1471688122675001,26.89353419407737,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-01-08 03:59:00+08:00,2025-01-09 23:59:00+08:00,1,96468.0,93455.9,A,atr_stop,2425.735714285712,97777.0,-0.031223825517270036,-31.223825517270036,-33.223825517270036,0.0921856233713,-33.316011140641336,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-01-18 03:59:00+08:00,2025-01-28 03:59:00+08:00,-1,105824.9,99701.4,A,max_hold,2859.4214285714284,97163.2,0.05786445345093641,57.86445345093641,55.86445345093641,-2.040156878682,57.90461032961841,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-01-27 11:59:00+08:00,2025-01-27 15:59:00+08:00,1,101377.2,101377.3,A,atr_stop,1511.4857142857134,101500.0,9.864150914191826e-07,0.0009864150914191826,-1.9990135849085808,0.0,-1.9990135849085808,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-03-03 03:59:00+08:00,2025-03-13 03:59:00+08:00,-1,93520.1,82924.0,A,max_hold,2966.4571428571426,76584.5,0.11330291562990208,113.30291562990207,111.30291562990207,-0.1423726771005,111.44528830700257,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-03-09 23:59:00+08:00,2025-03-10 23:59:00+08:00,1,83065.1,83547.2,A,atr_stop,2115.7357142857145,84200.0,0.005803881533881151,5.803881533881151,3.8038815338811514,0.04332124900459999,3.7605602848765516,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-03-20 03:59:00+08:00,2025-03-24 23:59:00+08:00,-1,85436.4,87677.6,A,atr_stop,1542.2071428571435,82249.1,-0.02623237870509539,-26.23237870509539,-28.23237870509539,0.02175603556799999,-28.25413474066339,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-03-29 19:59:00+08:00,2025-04-07 07:59:00+08:00,1,82293.9,79621.6,A,atr_stop,1916.2928571428565,90265.8,-0.03247263770461709,-32.47263770461709,-34.47263770461709,1.2927623393183,-35.765400043935394,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-04-01 23:59:00+08:00,2025-04-03 07:59:00+08:00,-1,85184.5,86910.1,A,atr_stop,1501.778571428573,82309.1,-0.020257206416660376,-20.257206416660377,-22.257206416660377,-0.1959419957905,-22.06126442086988,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-04-07 03:59:00+08:00,2025-04-07 15:59:00+08:00,1,79649.4,77704.0,A,atr_stop,1334.0142857142866,79900.0,-0.024424540548955726,-24.424540548955726,-26.424540548955726,0.008241401733,-26.432781950688724,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-04-21 11:59:00+08:00,2025-04-22 11:59:00+08:00,-1,87212.6,87505.1,A,atr_stop,910.278571428572,86054.2,-0.0033538731788755292,-3.353873178875529,-5.35387317887553,-0.11485729037299999,-5.2390158885025295,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-05-05 11:59:00+08:00,2025-05-15 11:59:00+08:00,1,94010.0,102719.0,A,max_hold,1391.6071428571438,106259.6,0.09263908094883523,92.63908094883523,90.63908094883523,1.6267440391061,89.01233690972913,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-05-08 11:59:00+08:00,2025-05-08 23:59:00+08:00,-1,99099.9,99369.1,A,atr_stop,1907.0999999999997,98258.0,-0.0027164507734115943,-2.7164507734115944,-4.716450773411594,-0.1,-4.616450773411595,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-06 03:59:00+08:00,2025-06-16 03:59:00+08:00,1,101869.7,105239.7,A,max_hold,2295.5428571428574,111775.6,0.033081475649776135,33.08147564977614,31.081475649776138,0.6303977052012001,30.451077944574937,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-09 23:59:00+08:00,2025-06-19 23:59:00+08:00,-1,109281.7,104064.1,A,max_hold,1717.8714285714284,102017.5,0.04774449885021913,47.74449885021913,45.74449885021913,-1.0979846328762997,46.84248348309543,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-13 07:59:00+08:00,2025-06-22 07:59:00+08:00,1,105615.9,102217.6,A,atr_stop,2379.07142857143,108894.6,-0.0321760265263089,-32.1760265263089,-34.1760265263089,0.8833127058173998,-35.059339232126305,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-16 15:59:00+08:00,2025-06-26 15:59:00+08:00,-1,107014.7,107760.0,A,max_hold,1407.7500000000011,97312.1,-0.00696446376058619,-6.96446376058619,-8.96446376058619,-0.7446243840367,-8.21983937654949,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-22 23:59:00+08:00,2025-07-02 23:59:00+08:00,1,98855.3,108699.9,A,max_hold,1843.357142857143,109500.0,0.0995859604897258,99.5859604897258,97.5859604897258,0.019386236626799995,97.566574253099,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-06-25 19:59:00+08:00,2025-07-03 03:59:00+08:00,-1,107130.4,108699.8,A,atr_stop,1472.8285714285707,104925.1,-0.014649436574492476,-14.649436574492476,-16.649436574492476,0.07659600982949998,-16.726032584321977,validation_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-07-25 15:59:00+08:00,2025-08-03 07:59:00+08:00,1,115129.8,112184.2,A,atr_stop,2183.5071428571423,121468.6,-0.025585035325345878,-25.585035325345878,-27.585035325345878,2.486203437766,-30.07123876311188,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-08-11 11:59:00+08:00,2025-08-11 15:59:00+08:00,-1,120222.0,120098.4,A,atr_stop,1397.7428571428568,119347.0,0.0010280980186655173,1.0280980186655173,-0.9719019813344827,0.0,-0.9719019813344827,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-08-15 23:59:00+08:00,2025-08-22 03:59:00+08:00,1,115652.2,112734.0,A,atr_stop,2433.8142857142852,119030.4,-0.02523255069942463,-25.23255069942463,-27.23255069942463,1.4003059440956003,-28.632856643520228,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-08-23 03:59:00+08:00,2025-09-02 03:59:00+08:00,-1,116600.5,109127.9,A,max_hold,2168.685714285714,106500.0,0.06408720374269412,64.08720374269413,62.08720374269413,-2.6741589597379,64.76136270243202,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-08-26 11:59:00+08:00,2025-09-05 11:59:00+08:00,1,108834.1,110172.0,A,max_hold,2841.664285714286,113736.4,0.012293022131850165,12.293022131850165,10.293022131850165,2.2380908540830005,8.054931277767164,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-09-17 07:59:00+08:00,2025-09-27 07:59:00+08:00,-1,119128.4,109584.0,A,max_hold,2183.6785714285734,107280.0,0.08011859472636243,80.11859472636243,78.11859472636243,-0.9499421107821001,79.06853683714453,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-09-22 15:59:00+08:00,2025-09-22 19:59:00+08:00,1,113792.5,113792.5,A,atr_stop,1061.5142857142844,113900.0,0.0,0.0,-2.0,-0.0387172163687,-1.9612827836313,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-09-29 07:59:00+08:00,2025-09-29 23:59:00+08:00,-1,111705.8,111019.5,A,atr_stop,1165.8571428571418,110458.0,0.0061438170623190815,6.143817062319082,4.143817062319082,-0.006868745547199998,4.150685807866282,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-10-10 23:59:00+08:00,2025-10-11 07:59:00+08:00,1,117431.6,116575.0,A,atr_stop,1915.5928571428562,119376.4,-0.007294459072345142,-7.294459072345142,-9.294459072345141,0.049590713208,-9.34404978555314,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-10-20 15:59:00+08:00,2025-10-27 15:59:00+08:00,-1,112646.9,113366.4,A,atr_stop,1756.9357142857148,105983.4,-0.006387215271791767,-6.387215271791767,-8.387215271791767,-0.6580824720155001,-7.729132799776267,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-10-30 11:59:00+08:00,2025-10-30 23:59:00+08:00,1,110489.8,109681.8,A,atr_stop,2223.67142857143,111588.2,-0.007312892230776053,-7.312892230776053,-9.312892230776054,-0.0015992465571,-9.311292984218953,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-11-10 15:59:00+08:00,2025-11-20 15:59:00+08:00,-1,106668.0,92384.3,A,max_hold,2397.778571428571,87751.5,0.13390801364982935,133.90801364982934,131.90801364982934,-1.4174692271165006,133.32548287694584,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-11-18 11:59:00+08:00,2025-11-21 07:59:00+08:00,1,91044.9,87013.1,A,atr_stop,2486.8285714285716,94559.3,-0.04428364466323746,-44.28364466323746,-46.28364466323746,0.511989870494,-46.79563453373146,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-11-27 03:59:00+08:00,2025-12-03 11:59:00+08:00,-1,89948.1,91316.8,A,atr_stop,2107.9428571428557,84174.7,-0.015216552656476312,-15.216552656476312,-17.21655265647631,-0.0411565456023,-17.17539611087401,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-12-01 11:59:00+08:00,2025-12-11 11:59:00+08:00,1,87503.1,88619.7,A,max_hold,1743.4571428571435,94727.7,0.012760690764098543,12.760690764098543,10.760690764098543,0.41005291058070004,10.350637853517842,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-12-12 15:59:00+08:00,2025-12-22 15:59:00+08:00,-1,94277.4,88933.8,A,max_hold,2317.6500000000015,83961.7,0.05667954355975018,56.67954355975018,54.67954355975018,-0.9930810114358001,55.67262457118598,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-12-15 23:59:00+08:00,2025-12-25 23:59:00+08:00,1,86214.1,88107.7,A,max_hold,2120.0928571428562,91986.0,0.02196392469445243,21.96392469445243,19.96392469445243,1.1983293905234,18.76559530392903,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2025-12-22 23:59:00+08:00,2026-01-01 23:59:00+08:00,-1,90068.0,87928.6,A,max_hold,1532.107142857145,85598.9,0.02375316427588038,23.75316427588038,21.75316427588038,-1.3700220043609999,23.12318628024138,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2026-01-07 23:59:00+08:00,2026-01-17 23:59:00+08:00,1,90723.2,95277.3,A,max_hold,1639.2357142857156,98710.4,0.050197744347642126,50.19774434764213,48.19774434764213,1.3981403839985,46.79960396364363,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2026-01-12 11:59:00+08:00,2026-01-14 15:59:00+08:00,-1,93031.7,94432.8,A,atr_stop,1279.8499999999985,89234.8,-0.015060457886935377,-15.060457886935376,-17.060457886935374,-0.3929130744675,-16.667544812467874,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2026-01-19 11:59:00+08:00,2026-01-20 19:59:00+08:00,1,93261.3,90750.9,A,atr_stop,1790.9428571428548,95178.6,-0.02691791772149872,-26.91791772149872,-28.91791772149872,0.11593496175859999,-29.033852683257322,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2026-03-04 19:59:00+08:00,2026-03-05 03:59:00+08:00,-1,71096.2,71911.3,A,atr_stop,1381.4571428571423,70393.1,-0.011464747764296908,-11.464747764296908,-13.464747764296908,-0.053981404051299996,-13.410766360245608,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2026-03-08 07:59:00+08:00,2026-03-18 07:59:00+08:00,1,66473.9,73731.3,A,max_hold,1994.9285714285693,76224.5,0.10917668438289328,109.17668438289328,107.17668438289328,-0.13941656720280002,107.31610095009609,oos_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-01-04 11:59:00+08:00,2023-01-05 03:59:00+08:00,-1,16865.3,16853.4,B,drawdown,119.21428571428676,16749.9,0.0007055907692123957,0.7055907692123957,-1.2944092307876043,-0.15658306273509998,-1.1378261680525044,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-01-31 03:59:00+08:00,2023-02-02 11:59:00+08:00,1,22785.9,23734.2,B,drawdown,439.4071428571427,24617.9,0.04161784261319497,41.617842613194966,39.617842613194966,0.5027062259402001,39.115136387254765,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-02-15 19:59:00+08:00,2023-02-16 03:59:00+08:00,-1,22437.6,22808.5,B,drawdown,371.3000000000003,22433.3,-0.01653028844439697,-16.53028844439697,-18.53028844439697,0.08420664122509999,-18.61449508562207,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-02-22 23:59:00+08:00,2023-02-24 23:59:00+08:00,1,23719.7,23887.1,B,drawdown,535.2714285714285,24617.9,0.007057424840954895,7.057424840954895,5.057424840954895,0.41940944157910004,4.638015399375795,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-03-13 07:59:00+08:00,2023-03-13 19:59:00+08:00,-1,21994.2,22293.3,B,drawdown,461.09999999999957,20758.5,-0.013599039746842283,-13.599039746842283,-15.599039746842283,-0.05973938716389998,-15.539300359678384,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-04-20 07:59:00+08:00,2023-04-20 11:59:00+08:00,1,27367.9,27365.6,B,drawdown,715.5714285714286,28975.7,-8.404006153204704e-05,-0.08404006153204703,-2.084040061532047,-0.0383313478735,-2.045708713658547,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
2023-04-26 19:59:00+08:00,2023-04-26 23:59:00+08:00,-1,28956.6,28956.7,B,drawdown,706.4142857142854,28883.4,-3.4534441198960786e-06,-0.0034534441198960787,-2.003453444119896,0.0,-2.003453444119896,train_ext,BTCUSDT_SWAP_OKX.GLOBAL
