policy_name,hour,entry_count,skipped_count,avg_return,median_return,win_rate,avg_r,median_r,expectancy_r,max_drawdown_r_est,stop_first_rate,tp_first_rate,horizon_exit_rate,best_horizon,best_stop_atr,best_tp_atr
skip_large_breakout_gt_1atr,11,241,26,0.0002571917292716676,-2.1837751205376554e-05,0.4896265560165975,0.07275204234235219,-0.0040647588797997165,0.07275204234235219,11.510944438618363,0.34854771784232363,0.3360995850622407,0.3153526970954357,120,4.0,5.0
skip_large_breakout_gt_1atr,12,230,31,-0.00014238177906467032,-0.0010770374998272955,0.45217391304347826,0.0433895266661518,-0.20032848237297682,0.0433895266661518,21.875112363839296,0.4217391304347826,0.391304347826087,0.18695652173913044,120,4.0,5.0
skip_large_breakout_gt_1atr,13,195,35,-0.00010803678092846253,-0.0003549472548379311,0.4564102564102564,0.00017319356505548302,-0.07900637302903338,0.00017319356505548302,11.515139252343364,0.4358974358974359,0.3384615384615385,0.22564102564102564,120,4.0,5.0
skip_large_breakout_gt_1atr,14,187,29,0.0008190349540619612,0.00038749086037563596,0.5347593582887701,0.17547392472512566,0.08068063771600975,0.17547392472512566,9.4554856343958,0.31016042780748665,0.3850267379679144,0.3048128342245989,120,4.0,5.0
skip_large_breakout_gt_1atr,15,172,19,0.00034193704037205694,-0.00011228336658693276,0.4941860465116279,0.10467818112283922,-0.021668874259744342,0.10467818112283922,8.318235570308474,0.4011627906976744,0.3953488372093023,0.20348837209302326,120,4.0,5.0
skip_large_breakout_gt_1atr,16,141,32,0.00020731499127648988,-0.0002759635728083893,0.48226950354609927,0.06069021461983314,-0.05044945712957943,0.06069021461983314,7.749999999999937,0.3617021276595745,0.3546099290780142,0.28368794326241137,120,4.0,5.0
skip_large_breakout_gt_1atr,17,129,16,0.00017278211455135073,-0.0004894277300917687,0.4728682170542636,0.09811367480177809,-0.083887908440005,0.09811367480177809,9.409796603885,0.3488372093023256,0.3643410852713178,0.2868217054263566,120,4.0,5.0
skip_large_breakout_gt_1atr,18,86,20,-0.0009174640405478475,-0.0017541604779327783,0.37209302325581395,-0.10307857506463092,-0.36747874230150734,-0.10307857506463092,17.114757455558184,0.43023255813953487,0.29069767441860467,0.27906976744186046,120,4.0,5.0
skip_large_breakout_gt_1atr,19,83,12,-0.0017228133712526824,-0.0020141923331869417,0.3132530120481928,-0.23524274896924743,-0.9999999999999715,-0.23524274896924743,20.28978479329891,0.5301204819277109,0.25301204819277107,0.21686746987951808,120,4.0,5.0
skip_large_breakout_gt_1atr,20,56,12,-0.0007595578033747972,-0.0020577608128115937,0.4107142857142857,-0.13773185870545307,-0.9999999999999798,-0.13773185870545307,11.712984087505443,0.5178571428571429,0.30357142857142855,0.17857142857142858,120,4.0,5.0
skip_large_breakout_gt_1atr,21,73,17,8.603285468236578e-05,-0.0007471142270377795,0.4794520547945205,0.04077494148677931,-0.1254989277270045,0.04077494148677931,6.064234414521172,0.4383561643835616,0.3561643835616438,0.2054794520547945,120,4.0,5.0
skip_large_breakout_gt_1atr,22,51,11,0.0010941777983904891,0.0009542948883474981,0.5294117647058824,0.18135732298278942,0.16043592878781257,0.18135732298278942,4.508167580556386,0.3137254901960784,0.39215686274509803,0.29411764705882354,120,4.0,5.0
skip_large_breakout_gt_1atr,23,30,4,-0.00022346336374274087,6.551219115520165e-05,0.5,0.036495138952334756,0.00953440733379053,0.036495138952334756,3.750000000000033,0.36666666666666664,0.3333333333333333,0.3,120,4.0,5.0
