group,event_group,hold,split,event_count,trade_count,early_trend_rate,early_uptrend_rate,early_downtrend_rate,nontrend_rate,direction_match_rate,future_2atr_hit_rate,future_3atr_hit_rate,avg_forward_return_3d,no_cost_pnl,cost_aware_pnl,funding_pnl,funding_adjusted_pnl
A,top10_score_events,hold_1d,validation_ext,679,679,0.13549337260677466,0.10456553755522828,0.030927835051546393,0.0014727540500736377,0.6521739130434783,0.6377025036818851,0.4845360824742268,0.012407320191783089,8171.3963230198915,6813.3963230198915,-108.7386925707026,6704.657630449189
A,top10_score_events,hold_3d,validation_ext,679,679,0.13549337260677466,0.10456553755522828,0.030927835051546393,0.0014727540500736377,0.6521739130434783,0.6377025036818851,0.4845360824742268,0.012407320191783089,8431.942226064386,7073.942226064386,-271.39576350350006,6802.546462560887
B,top20_score_events,hold_4h,oos_ext,760,760,0.13157894736842105,0.060526315789473685,0.07105263157894737,0.002631578947368421,0.4,0.5539473684210526,0.3671052631578947,0.010929465107086577,3049.6347388631343,1529.6347388631343,-47.9648132224372,1481.6699256406969
B,top20_score_events,hold_8h,oos_ext,760,760,0.13157894736842105,0.060526315789473685,0.07105263157894737,0.002631578947368421,0.4,0.5539473684210526,0.3671052631578947,0.010929465107086577,4377.851647443387,2857.8516474433864,-61.264704940375495,2796.5869425030105
B,top20_score_events,hold_1d,oos_ext,760,760,0.13157894736842105,0.060526315789473685,0.07105263157894737,0.002631578947368421,0.4,0.5539473684210526,0.3671052631578947,0.010929465107086577,7265.627644124659,5745.627644124659,-106.71727829160639,5638.910365833051
B,top20_score_events,hold_3d,oos_ext,760,760,0.13157894736842105,0.060526315789473685,0.07105263157894737,0.002631578947368421,0.4,0.5539473684210526,0.3671052631578947,0.010929465107086577,8332.600889665096,6812.600889665096,-215.6576359155629,6596.943253749532
B,top20_score_events,hold_4h,train_ext,2171,2171,0.16397973284200829,0.1110087517273146,0.05297098111469369,0.0032243205895900505,0.6123595505617978,0.6181483187471212,0.43436204514048826,0.024795335133641423,8779.936453512226,4437.936453512226,-122.1914855659501,4315.744967946275
B,top20_score_events,hold_8h,train_ext,2171,2171,0.16397973284200829,0.1110087517273146,0.05297098111469369,0.0032243205895900505,0.6123595505617978,0.6181483187471212,0.43436204514048826,0.024795335133641423,13464.816786688056,9122.816786688054,-170.3988876651921,8952.417899022863
B,top20_score_events,hold_1d,train_ext,2171,2171,0.16397973284200829,0.1110087517273146,0.05297098111469369,0.0032243205895900505,0.6123595505617978,0.6181483187471212,0.43436204514048826,0.024795335133641423,24022.67577244225,19680.67577244225,-386.49587896306906,19294.17989347918
B,top20_score_events,hold_3d,train_ext,2171,2171,0.16397973284200829,0.1110087517273146,0.05297098111469369,0.0032243205895900505,0.6123595505617978,0.6181483187471212,0.43436204514048826,0.024795335133641423,53831.44296015806,49489.44296015806,-1145.0707993488763,48344.37216080918
