date,BTC_atr_q_med,BTC_move_pct,BTC_range_pct,ETH_atr_q_med,ETH_move_pct,ETH_range_pct,SOL_atr_q_med,SOL_move_pct,SOL_range_pct,LINK_atr_q_med,LINK_move_pct,LINK_range_pct,DOGE_atr_q_med,DOGE_move_pct,DOGE_range_pct,mean_pair_corr,min_atr_q,max_atr_q,max_abs_move,flat_pnl,v2b_pnl,stop_exits,entries
2023-01-11,0.09391669527789176,0.08774917590823704,9.722839609516171,0.09277992245660166,0.23616707846514567,2.5448366705898016,0.004042556754900894,-1.8422712933753933,91.1167192429022,0.19680824338243297,-1.6449511400651464,4.6091205211726445,0.280326502926719,-2.0219149491260238,4.839551265327407,0.07946262139166779,0.004042556754900894,0.280326502926719,2.0219149491260238,120.85926556000373,,30,54
2023-01-12,0.2692079017225353,4.338194572641683,7.780482739523725,0.7806489025850591,7.677174538498625,16.243915335686854,0.3899319192409791,81.25723100655611,152.25607404550715,0.20146419688989003,2.717031146454616,6.262425447316105,0.5200013398427359,2.950972555289095,21.81588062883027,0.07629918829818443,0.20146419688989003,0.7806489025850591,81.25723100655611,5560.266810840002,,44,66
2023-01-13,0.19650049825401744,6.484573703417004,7.3565188543624895,0.3541853337464515,2.6204088704088675,7.745004620004617,0.28594965540919637,19.50889679715302,50.34163701067615,0.24274182067879785,2.4197451201806803,3.790934021616395,0.44480057278276963,4.038312192596425,8.392441107947196,0.4230038286337095,0.19650049825401744,0.44480057278276963,19.50889679715302,-458.5434633599989,,40,59
2023-01-14,0.3642571828131673,7.844918897588743,12.237533489792094,0.6781990838825293,7.267073754115426,18.021358021217328,0.40184395856536337,32.882668254913646,49.67837998808815,0.47515429126506276,7.087730351236418,13.135926917624829,0.6478935159985597,8.12391142075144,16.41577506842498,0.6216481280474808,0.3642571828131673,0.6781990838825293,32.882668254913646,-417.6596369400013,,42,57
2023-01-15,0.17793948935243725,0.7034082319465882,3.223834032247962,0.4634662568980966,2.108611530137067,5.247589689775037,0.33903464330874167,6.138542880186384,14.208262389102963,0.3251442424445431,1.3388259526261614,4.325437693099905,0.4489122151787434,-1.2428078250863193,5.868814729574216,0.7725231642127494,0.17793948935243725,0.4634662568980966,6.138542880186384,-33.74177900000248,,35,54
2023-01-16,0.22719336442885016,0.3547472545335491,3.5178305914525954,0.5252937186497735,-0.4305054905513713,6.656128920330777,0.3250395672307963,-2.5546828815133726,11.515074740309098,0.3820729041928704,-4.732868757258996,7.86875725900116,0.47969510203739835,-2.638937434463478,7.980892461843188,0.7637476982287145,0.22719336442885016,0.5252937186497735,4.732868757258996,378.8251387399995,,27,55
2023-01-17,0.26840399608096,0.929111197934038,2.800674677669881,0.4742226818627164,1.4248562560094942,5.214147893368091,0.297916125844729,0.8930506784584017,6.472449820089314,0.32306957970808176,2.3929279073312,4.8163389727175705,0.3571036787057119,0.053853518429874785,3.8989947343226388,0.6328173847353284,0.26840399608096,0.4742226818627164,2.3929279073312,239.4341636599984,,31,58
2023-01-18,0.1758606396074261,-0.7057612780180147,3.67184697018337,0.3954545835182596,-1.3603018368528614,7.253246464042348,0.2728129160839746,-6.483908391698537,12.417823228634042,0.39465695838950904,-2.619827329562372,9.586186364989583,0.5097306078699013,1.447368421052635,8.516746411483256,0.7816452059792959,0.1758606396074261,0.5097306078699013,6.483908391698537,-498.5172610199991,,51,70
2023-01-19,0.14125501394273848,-0.7488161573132001,3.244394576193817,0.4112961303666982,-1.0704676117409404,4.516740977809897,0.3177416113283703,-3.1250000000000147,13.143382352941174,0.36434510999271463,-2.0941608070926256,5.808621216753284,0.448436989708333,-4.49292452830188,10.159198113207545,0.8312591259220465,0.14125501394273848,0.448436989708333,4.49292452830188,12.172014699998748,,28,43
2023-01-20,0.18064429687565423,1.2829172714773633,3.0113584647149776,0.3437366539102473,1.934478193095627,5.884309594777041,0.22963229690915027,1.5085388994307467,10.18975332068311,0.22528827553865866,1.9512956603184515,3.16890415235717,0.24687230461324602,0.6790961847141559,7.796024200518582,0.6952357034904417,0.18064429687565423,0.3437366539102473,1.9512956603184515,202.0274438999981,,31,53
2023-01-21,0.529901521558907,8.787554866051146,13.541981988799751,0.571985144493665,5.390014652342775,10.209931601072368,0.32698443270221156,17.9914949296696,24.314220290667784,0.3531888257115821,5.787781350482317,9.095084979329357,0.48759180016245596,5.806965906303659,9.30831493745401,0.6969477976481744,0.32698443270221156,0.571985144493665,17.9914949296696,-281.4848556600015,,56,68
2023-01-22,0.4061816994230302,-0.9270451956274111,3.4668533511901267,0.35770451443261847,-0.7146630397163196,4.2096506833927325,0.2892992622490935,-1.1807591726761164,9.656074173864813,0.30766976226165454,1.8969012452939507,6.55951346655083,0.36596338879723994,0.35942028985507796,4.4231884057971005,0.7466932326661627,0.2892992622490935,0.4061816994230302,1.8969012452939507,45.80132703999753,,35,52
2023-01-23,0.2415799258062085,0.27648677471594274,4.049434079847612,0.33365015031360695,-0.8255668892639613,5.823609989970892,0.2799454851486807,-2.8182000400881915,7.195830827821199,0.44837418458008493,-0.3551640858076356,6.435573234834497,0.5909020491219843,1.8918918918918923,9.318549318549309,0.5371533758160114,0.2415799258062085,0.5909020491219843,2.8182000400881915,25.288432559999322,,40,58
2023-01-24,0.27240468275036217,0.3545152550977981,3.8313907939828757,0.377329023505866,-0.08571040980675694,4.316351573001837,0.2891171273771741,51.32827324478178,61.04281824931937,0.08398092398904679,1.6680923866552608,3.207869974337048,0.4068641818166593,0.4035823602766229,4.262555265842875,0.280800760853394,0.08398092398904679,0.4068641818166593,51.32827324478178,-222.42521225999846,,28,44
2023-01-25,0.27819112856628453,-1.5336246217175422,6.582332574588142,0.4328529438857114,-4.704169211878892,7.712147295287809,0.585990688092985,-4.686691538901437,41.42588709457804,0.0047145716271552625,-0.23839573692329752,1.5145140933950432,0.30577723439711263,-5.299994355703552,8.754303776034316,0.17303893215220287,0.0047145716271552625,0.585990688092985,5.299994355703552,2114.1292560000034,,31,56
2023-01-26,0.35873870554443676,1.6868163500287918,6.000177140073504,0.467588366815445,2.9896266366214745,9.053058264371833,0.48995117948030853,-18.000000000000004,36.28,0.033299278997127715,0.0,2.206915940399213,0.4533525377458821,2.1894761961579805,9.677842739529881,0.17763372966984287,0.033299278997127715,0.48995117948030853,18.000000000000004,-288.9617434599968,,28,47
2023-01-27,0.24961060820486194,0.1441587401135944,2.718110867217164,0.40385790967785157,-0.8716707021791704,5.660199364799849,0.30947436294664915,-3.832752613240411,45.99303135888502,0.06583233542962895,3.6450301415953983,3.9113977288658335,0.35362427460076873,-0.021005216295384828,4.393591075116976,0.29038652869516113,0.06583233542962895,0.40385790967785157,3.832752613240411,706.6799794800014,,21,39
2023-01-28,0.16967433447499097,0.0982869369702336,4.334627879568046,0.2842392624165738,0.1465559355153849,5.840031975840473,0.2890061716506025,-12.506789296447844,49.505739218597256,0.21689332339616638,-2.0018936832138468,5.248207764101175,0.4483134729561118,3.1895043731778276,12.208746355685122,0.30197377305164563,0.16967433447499097,0.4483134729561118,12.506789296447844,66.49288348000022,,28,48
2023-01-29,0.16756408216585578,2.205808876240961,3.1859752786044764,0.36442885016371207,2.0930600867885065,5.1312913749960405,0.18857867807766063,2.202351382679252,4.475078655406523,0.26711230394332464,1.4490753519182933,4.264421749930999,0.36157121682842475,1.5028248587570596,9.283615819209041,0.647710648918587,0.16756408216585578,0.36442885016371207,2.205808876240961,43.40579437999633,,34,54
2023-01-30,0.34970523459808905,-1.4517706074905412,4.357862517536022,0.39959762847835734,-1.6641536829173047,9.01323504774669,0.2926739911402899,-1.2471655328798177,12.410916747651445,0.33608489578535716,-4.4483743708339,7.699632703033599,0.3845432392372945,-3.5016422646551337,6.708233591270933,0.660100061879649,0.2926739911402899,0.39959762847835734,4.4483743708339,-275.4095594600026,,41,59
2023-01-31,0.322573419194922,-0.2652989034311991,5.7352014977525085,0.3166341475669293,0.3281150421817155,7.281629974571076,0.27667333796695615,-1.222112860892396,23.334973753280845,0.26847098821775794,-0.4414068062081688,5.111775594475295,0.7054753510806668,7.521919704660836,16.207891093677887,0.3646639315954901,0.26847098821775794,0.7054753510806668,7.521919704660836,598.3635007999972,,23,46
2023-02-01,0.16688369327650165,-0.5795872819519116,2.586516377665993,0.2558869340211193,-0.8106645183217661,2.8908246371521047,0.2268332816935612,-5.233885360893202,9.670858755655178,0.2234166827168661,-3.360503360503365,5.0479050479050445,0.6039822638317827,-3.9695311661838804,10.155562707863966,0.728023257410731,0.16688369327650165,0.6039822638317827,5.233885360893202,-93.64260994000193,,35,53
2023-02-02,0.3846060443655426,3.7704561281337012,8.675574512534832,0.48717309930746877,5.601177859291507,12.616929188825566,0.2840948106216033,9.701754385964911,14.565789473684218,0.3428280730549252,7.917714962261361,10.16723397957674,0.6318844888081261,0.10506784700332736,16.809737777479707,0.46902372682057114,0.2840948106216033,0.6318844888081261,9.701754385964911,-234.35655750000114,,37,55
2023-02-03,0.39449994556888884,-1.01410860776057,4.180157358788106,0.5301339005334249,-0.043269230769232406,14.263822115384622,0.2772281165998141,-0.5079999999999956,8.924000000000007,0.41298140130802147,0.0,6.5175631174533555,0.7414919986266612,3.182946742120922,14.642002370993366,0.3554747373208168,0.2772281165998141,0.7414919986266612,3.182946742120922,98.96340625999724,,39,63
2023-02-04,0.331692723816542,-0.7668906608817971,3.539136845494832,0.39696609360476315,1.0456125160840262,4.5696694204937645,0.1552856795933577,-0.6512562814070313,3.987939698492466,0.23237478750931612,-0.21950884895047354,2.7027027027027035,0.6903476891899814,1.9510080208107632,6.5033600693691795,0.490585264259822,0.1552856795933577,0.6903476891899814,1.9510080208107632,3.487710099997095,,28,42
2023-02-05,0.2693083899277322,-1.370143760487434,3.404651401099009,0.3764560322232178,-2.0255635160545524,5.284673791445502,0.1796121992681109,-4.333751466839321,8.09290656739368,0.18117185995293802,-3.6200963523743965,5.836200963523737,0.792604905499217,-2.2430105240778153,20.548527692144148,0.19622633162401032,0.1796121992681109,0.792604905499217,4.333751466839321,-44.22478700000077,,20,37
2023-02-06,0.3400730214291098,-0.3423886695754648,5.033243299397461,0.5008729912826482,0.09231815752392873,6.01890092804042,0.1855640319217532,-0.6604852025911292,3.929040179516494,0.21577120510480083,0.42851021282672985,2.5139265819168712,0.6240589698284165,0.5003262997607159,16.16924080922341,0.34047468173155054,0.1855640319217532,0.6240589698284165,0.6604852025911292,86.29583585999795,,36,56
2023-02-07,0.1967852148354087,-0.48993845365346966,2.4992073247536255,0.24808025657988392,-1.0054611650485399,5.461165048543689,0.1920727367125284,-1.9627043596730183,5.785933242506804,0.11796687238835342,-0.8391409472336692,3.8828047219456776,0.3243256822730432,-1.9588744588744507,10.747835497835508,0.37223193384333586,0.11796687238835342,0.3243256822730432,1.9627043596730183,-203.1127903400027,,30,42
2023-02-08,0.18719487175192812,-0.10694020078568311,5.220427760803142,0.32538918244471055,1.5698269573798966,4.850464940939941,0.22948784511417972,1.072560684354509,7.2039602240653196,0.25135031025733356,1.721417300243869,5.637641658298663,0.28610038771699176,-0.4857048239320121,5.130809140081686,0.7496851037675103,0.18719487175192812,0.32538918244471055,1.721417300243869,-96.17215980000132,,48,59
2023-02-09,0.34710300878434397,-1.1828450328810851,3.086670599287749,0.4488724385975196,-1.4701267350633616,5.582377791188896,0.22686049724913537,-2.5443761550694064,50.29440838956462,0.5096322131689793,7.326369282891024,13.29757199322417,0.5824945359538425,-2.3817455029980104,9.04952254052854,0.22683669537801446,0.22686049724913537,0.5824945359538425,7.326369282891024,-1051.6708354400037,,43,61
2023-02-10,0.26526373966855643,-4.22136638382731,5.3046750295146365,0.4823643199879414,-6.741187639726835,11.26267111750835,0.255405428037884,-8.635441474816965,12.882596806915409,0.5089141412026763,-9.29191892603316,12.266385891023948,0.4257727124278788,-7.15845751336595,10.732567398475712,0.5150780464410343,0.255405428037884,0.5089141412026763,9.29191892603316,-98.46982068000108,,44,59
2023-02-11,0.304820502943467,0.3116156463370158,5.971017436626617,0.5629077099575437,0.1687924444035889,7.381549737944811,0.2207977088689215,-1.0473983975287129,9.576213920262564,0.3457296699799861,1.262333139872312,3.7579802669761966,0.7204585611763819,0.649430216885189,17.492954294816826,0.22076016280550864,0.2207977088689215,0.7204585611763819,1.262333139872312,16.387570639998046,,19,37
2023-02-12,0.2508562432484487,0.9715216670962142,2.7521078016273335,0.3996709011279801,1.326805129178584,3.273484188960091,0.20959118048519054,4.43241661790522,29.46167349327091,0.17327097481933057,0.014330753797654543,2.450558899398099,0.6765849920865539,2.325015216068162,11.043213633597073,0.1379416396740183,0.17327097481933057,0.6765849920865539,4.43241661790522,385.8811713399974,,23,35
2023-02-13,0.3776409556428314,-1.7105742935277997,4.88012762078396,0.515213495565958,-4.651162790697675,7.4793281653746755,0.2876370198547945,-4.892395313010589,11.115260725456329,0.34133121749834616,-6.00200544334622,9.05314424867497,0.7506992304278286,-3.5943822899309628,7.338728874077606,0.3640566697484465,0.2876370198547945,0.7506992304278286,6.00200544334622,74.9846605999979,,32,48
2023-02-14,0.14838758300744448,2.209135172733603,4.342684906097843,0.37335764589631293,4.659733748856745,9.812675722367123,0.2153545977540886,7.5337423312883445,12.917791411042934,0.1814461090129546,2.833638025594149,5.97196831200488,0.21019620322064697,2.209876543209876,5.129629629629637,0.748820469756849,0.14838758300744448,0.37335764589631293,7.5337423312883445,-76.86655845999893,,33,52
2023-02-15,0.163517338402405,3.5021803545742034,5.221960549422123,0.19080616662619226,2.2509370812266525,4.24033301180172,0.18948935243725767,2.4067223820614747,5.918618988902587,0.14806099634055453,2.4440823581691604,4.043845356243528,0.3980840248875788,3.864734299516902,6.845410628019331,0.5645151211708469,0.14806099634055453,0.3980840248875788,3.864734299516902,-39.56181504000074,,35,55
2023-02-16,0.5698162740648316,8.640638358506694,10.48731832430892,0.547690027383036,7.634448088538825,9.590862468501097,0.23391141964711892,6.37453751170151,8.43400347702046,0.28757840173509636,6.75148185629609,7.228567297961544,0.4809051475083112,3.6683913725946224,21.668507644904366,0.4211968319349257,0.23391141964711892,0.5698162740648316,8.640638358506694,-115.98558066000165,,44,61
2023-02-17,0.5739341969736302,-2.547737252224779,11.273141509090971,0.5760737583426145,-1.6723529411764744,11.277647058823531,0.2427397271745229,-4.361318460119094,13.31879560513293,0.35232630195030856,-0.7042253521126827,7.069339111592636,0.434982037733321,-2.4562584118438733,15.70323014804845,0.28013634805591503,0.2427397271745229,0.5760737583426145,4.361318460119094,-31.685183700000618,,40,57
2023-02-18,0.6282271368398135,2.325822390237441,4.131433213954094,0.5401931885744911,1.475259785710445,3.709087863505567,0.23513193263940646,2.8963882915697554,9.391319612059496,0.46207407655526433,11.706917724109697,14.012825760676753,0.5979508780156929,0.9948246118458938,18.593444508338127,0.2195908347072971,0.23513193263940646,0.6282271368398135,11.706917724109697,591.7713347199982,,34,50
2023-02-19,0.5614904075634123,2.224825780087659,4.848563471182263,0.383517422142576,2.578925015336701,7.49374734557123,0.24689323965599538,7.901360979563976,12.555996416229368,0.4962337858093906,-0.5618663735189859,4.678148283864675,0.553876332515471,1.6404647983595317,11.12668033720665,0.12404583588307634,0.24689323965599538,0.5614904075634123,7.901360979563976,-0.6807760399970562,,24,39
2023-02-20,0.5505288191798487,-1.5525918170678024,4.990502024516268,0.5655727408995369,-1.737780333525016,10.597469810235765,0.33196906638083357,4.570253815134019,13.37471337075986,0.4352374452548632,0.08596340415080035,8.12968193540464,0.3765230243600157,-1.0255548083389365,5.875364268101319,0.28666442206083387,0.33196906638083357,0.5655727408995369,4.570253815134019,-156.26266231999753,,34,49
2023-02-21,0.33622934758032774,-1.0699323235578415,3.360054785691275,0.2112303943324652,-2.1149592106649115,3.5112770514636176,0.2824639707914284,-5.285444234404536,9.867674858223074,0.010071849066715793,-4.981595092024547,6.368098159509214,0.2536782870110621,-2.6157853017778354,5.922319103159339,0.34409738407265855,0.010071849066715793,0.33622934758032774,5.285444234404536,65.16382760000104,,15,24
2023-02-22,0.44882638150347104,-3.415911330450424,6.29840463218587,0.407785323697631,-3.48379768025828,7.094942006457019,0.29126506276325814,-5.516966067864277,9.093812375249495,0.39164021872932664,-4.932851239669418,5.836776859504131,0.42152499225403417,-3.209302325581394,10.445348837209309,0.6036379697752089,0.29126506276325814,0.44882638150347104,5.516966067864277,116.74321589999799,,43,69
2023-02-23,0.5216468342028354,0.9283422640252648,5.042222287802965,0.690000167480342,2.6221404545539113,10.360954699472845,0.2904527831045831,0.9260042283298149,21.602536997885828,0.42786412319853956,8.286917538377942,12.389620975410937,0.5329412897661137,4.975973089860652,13.695338779432959,0.1423598231490119,0.2904527831045831,0.690000167480342,8.286917538377942,-56.40712762000188,,36,51
2023-02-24,0.37616084812045186,-2.4853904987071793,6.661264249224101,0.44158913722501825,-3.2082624074946025,5.051126966305703,0.22274466784461172,-3.435850163412387,8.577055225006287,0.4169318438748252,-4.779826872412498,7.263831388784352,0.22206427895525763,-6.246418338108879,7.73638968481376,0.3492199141599456,0.22206427895525763,0.44158913722501825,6.246418338108879,-21.7247119600011,,42,63
2023-02-25,0.2538750764129061,-1.457215185535793,2.5614776042045926,0.3788112245325205,-0.3910172060043269,5.176144832274199,0.2059903531323011,-3.052010072067376,5.1272032647390855,0.32165018380967536,-3.162888771744863,6.5102793885081685,0.22964695143907482,-0.684680278762691,5.411419488935077,0.690463064903838,0.2059903531323011,0.3788112245325205,3.162888771744863,-172.0398557400003,,40,58
2023-02-26,0.1790616076438028,1.0653927739333129,3.46567792189729,0.25472503914852995,0.4833337507199937,4.006911923067291,0.1686736394315717,2.6406480776977124,6.601620194244273,0.19081872765184188,0.42176870748300116,3.5238095238095166,0.11712528366982924,0.29545734334605944,3.68090606918627,0.6895243683394672,0.11712528366982924,0.25472503914852995,2.6406480776977124,-73.4447950800014,,41,60
2023-02-27,0.2654144719763518,1.319524489479929,3.956423004799841,0.272410963263187,2.4430210968361,4.735261498585652,0.16804977515764086,0.5320308752343983,4.033840652391961,0.24141663247276351,-0.2167140728701072,4.334281457402132,0.14741619702387432,-0.12274456855284506,2.4119307720633465,0.8093670392904351,0.14741619702387432,0.272410963263187,2.4430210968361,-126.13187976000067,,48,68
2023-02-28,0.35820695545860304,-0.17488008828897972,3.7798718111974194,0.2609218118023397,-0.20191822311963267,4.257311933245349,0.15473718147332455,-2.2931206380857425,4.711951103212102,0.3282279742415234,0.5020352781546801,3.9620081411126162,0.2511263052999154,0.7495699188989917,3.7982305234701363,0.632969322395014,0.15473718147332455,0.35820695545860304,2.2931206380857425,0.5254229399991353,,31,48
2023-03-01,0.3699410469196178,0.8627764477763052,6.42171015984114,0.39328361958515123,0.9140767824497258,4.570383912248629,0.1898954922665952,0.5723666696246399,5.315467210932648,0.3056202215764925,0.28347732181425356,5.413066954643626,0.21294916134218744,0.08537626539822005,3.9699963410172074,0.7400433731524101,0.1898954922665952,0.39328361958515123,0.9140767824497258,-24.178575760003923,,39,61
2023-03-02,0.4746392892134286,-1.5177065767284992,3.361298482293436,0.5532105981560413,-1.5903323262839841,8.114199395770392,0.2567557382952176,-3.6057904492894344,20.963897960985083,0.17728212901010743,-2.6648721399730757,4.858681022880212,0.4915213076865103,-2.078761277737135,8.6100950987564,0.10339342954885593,0.17728212901010743,0.5532105981560413,3.6057904492894344,310.5075206999991,,18,38
2023-03-03,0.5401701600274668,-4.449486301369869,10.308219178082192,0.6021965046852626,-3.773608075251126,8.05744529312081,0.21278377450446753,-2.5567010309278344,14.662084765177546,0.22392331075140054,-4.537908135030429,8.49474266740455,0.5592629190148806,-5.620347394540951,25.66873449131513,0.35858504303927347,0.21278377450446753,0.6021965046852626,5.620347394540951,-481.6767280200009,,25,37
2023-03-04,0.28301037540718654,-0.09691226747786803,1.7888389371954698,0.15561854677307252,-0.2890450029670165,2.7992062428616022,0.08726981920497082,-1.443551041519719,3.239761132270654,0.12795079427552192,0.4057971014492692,2.21739130434782,0.0976745354514014,-0.42726615394727147,7.613225530796036,0.4870512643453163,0.08726981920497082,0.28301037540718654,1.443551041519719,41.078217780001395,,33,55
2023-03-05,0.2931659646448998,-1.634286330198584,5.99328141701023,0.1332285185526349,0.4435200000000041,3.7113600000000004,0.10704087357746385,1.612595419847316,7.05629770992366,0.1635466474622541,0.38983540282991824,4.201559341611312,0.1577916042104558,-0.5216587427363875,6.238774432118321,0.5361274449546382,0.10704087357746385,0.2931659646448998,1.634286330198584,3.7706415599997496,,36,67
2023-03-06,0.2739957459993133,3.0195195263785406,7.108433184565269,0.1696282773809424,0.5034219950804896,5.348380765456319,0.12474354572632038,-1.1085537131852161,5.979613885104982,0.1338021387239673,0.1725873723572496,2.818927081835188,0.2535631442759406,-0.6838401274731132,14.594343380693136,0.5736655875663331,0.12474354572632038,0.2739957459993133,3.0195195263785406,-2.741838359999747,,29,48
2023-03-07,0.16575110746376143,-1.015937491685359,2.651814142417497,0.17326260080223083,-1.0182860331228392,3.445433564127921,0.1266214190609377,-2.9969128473046793,5.860840655426256,0.1437818736025859,-2.253804191788688,4.306632213608955,0.20010551261545678,-1.3033016976340108,14.33364523459432,0.532944347112933,0.1266214190609377,0.20010551261545678,2.9969128473046793,60.692084820000034,,42,58
2023-03-08,0.30219524858269764,-0.8051003127212153,4.35211154021918,0.27410879523015985,-0.071108719466486,3.9827289092178724,0.1977335722719546,-5.474220241884144,19.53679674876366,0.2440481673463577,-1.395417156286718,5.478848413631026,0.22718289690747548,-0.2438363587103761,5.418585749119485,0.4422381965436092,0.1977335722719546,0.30219524858269764,5.474220241884144,63.97848615999384,,45,64
2023-03-09,0.2805693494226115,-2.2231255645889827,3.484191508581759,0.31762228158469896,-1.6699360231803757,5.209174711847891,0.20095547535108066,-4.8588448588448525,7.687127687127697,0.17482226148705796,-1.6386116490391824,3.3517056457619496,0.43915229824899304,-2.4527789101780146,22.602255741269186,0.2206425803046864,0.17482226148705796,0.43915229824899304,4.8588448588448525,240.84576931999663,,24,41
2023-03-10,0.34570245442441194,-7.555077070934842,9.736905333974047,0.6476067059128935,-7.625400178654099,13.570539026791586,0.2650460152239631,-3.8725490196078347,12.908496732026151,0.37450697974325264,-5.950037850113561,10.961392884178654,0.48135943793597225,-9.473390916689887,15.352465867929787,0.7186779836058366,0.2650460152239631,0.6476067059128935,9.473390916689887,-143.59166790000205,,58,76
2023-03-11,0.2786370449768458,0.2953921818536343,4.420386558905989,0.6084874850314445,0.9481851749871034,7.413212462669179,0.2796586750630145,-2.6178603807796903,10.788757932910245,0.33587345185358863,-3.9117836445589096,7.292337411461693,0.39586700386042184,-1.662561576354676,13.866995073891639,0.830066250069334,0.2786370449768458,0.6084874850314445,3.9117836445589096,-109.73663348000083,,36,59
2023-03-12,0.15167857172764349,1.4636553009538464,2.532118687145559,0.31238642739308475,2.087005175549038,5.92110784725137,0.19714320406642272,4.120831150689706,7.618881322391019,0.20013272817103092,2.463549522373056,4.508128037539805,0.1929771305593006,2.4733876017532843,11.023794614902952,0.6316174204373313,0.15167857172764349,0.31238642739308475,4.120831150689706,218.92834889999833,,26,52
2023-03-13,0.6556834454055955,17.932308115462256,20.8468607409663,0.7523928753862515,14.246956378758712,18.84201944354999,0.2863578887428088,16.128130590339882,21.455724508050093,0.3823157506887629,10.596892886345048,12.804578904333596,0.44749281928033696,10.479682248701483,14.407271616254214,0.5160054629664674,0.2863578887428088,0.7523928753862515,17.932308115462256,-789.849879820001,,46,65
2023-03-14,0.7137530669837628,7.9028785815709215,18.62479336089909,0.705343460311346,6.158025402079663,16.397414217009082,0.24968597435875964,5.5911389357091155,11.302672766674698,0.27769287454884983,5.736250739207568,8.693081017149616,0.40286977566008186,6.30524861878453,21.75138121546961,0.41812960251041,0.24968597435875964,0.7137530669837628,7.9028785815709215,383.2583759799994,,32,59
