signal_id,datetime,vt_symbol,direction,action,price,close_1m,donchian_high,donchian_low,breakout_distance,breakout_distance_atr,atr_1m,atr_pct,rsi,fast_ema_5m,slow_ema_5m,ema_spread,ema_spread_pct,regime,regime_persistence_count,hour,weekday,is_weekend,filter_reject_reason,position_before,volume,stop_price,take_profit_price,trail_stop_price,future_return_5m,mfe_5m,mae_5m,future_return_15m,mfe_15m,mae_15m,future_return_30m,mfe_30m,mae_30m,future_return_60m,mfe_60m,mae_60m,future_return_120m,mfe_120m,mae_120m,mfe_atr,mae_atr,hit_take_profit_before_stop,hit_stop_before_take_profit,max_favorable_time,max_adverse_time,breakout_distance_bucket
OkxAdaptiveMhfStrategy-20250102023100-000041,2025-01-02T02:32:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94277.2,94287.1,94266.0,93950.0,21.10000000000582,0.3335234000577946,63.26392689793132,0.0006709711816137,67.58029941554317,94104.26308026625,94059.117287129,45.14579313724244,0.000478811981037,long,7,2,3,False,,0.0,3.53,94135.76935,94429.03342455503,94163.32493158372,4.561017934349886e-05,0.0005303509225984649,0.0007732516451485001,0.0004858014451002248,0.0011010085153144442,0.0007732516451485001,0.00041261301778169836,0.0012240499293573498,0.0007732516451485001,-0.0009896348215687664,0.001498771707263293,0.001168893433406986,0.005289720101997059,0.00766675293708344,0.0013078453751278454,11.425152301502768,1.9489779728490855,True,False,74.0,62.0,0.25-0.5
OkxAdaptiveMhfStrategy-20250102025700-000042,2025-01-02T02:58:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94389.0,94389.0,94388.9,94230.0,0.1000000000058207,0.0015592005309164,64.1354322442697,0.0006794799419876,62.27870861372988,94204.37525280562,94101.18916983595,103.18608296965247,0.0010932002984421,long,12,2,3,False,,0.0,3.53,94247.4165,94542.92503738625,94273.55622196032,-0.0001589168229348759,3.814003750443188e-05,0.0011781033806905158,-0.0002966447361451017,0.00031253641843858926,0.0012575617921579537,-0.0013327824216805232,0.00031253641843858926,0.002351968979436163,0.0028255411117820623,0.006473211920880611,0.002490756338132683,0.004067211221646529,0.006473211920880611,0.002490756338132683,9.52671524334493,3.665680447971274,False,True,48.0,36.0,0-0.25
OkxAdaptiveMhfStrategy-20250102033600-000045,2025-01-02T03:37:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94390.5,94400.0,94306.5,94153.9,93.5,1.611138675380352,58.03348987195459,0.0006147615452537,62.4581397428871,94256.82479990344,94153.98483263188,102.8399672715459,0.0010894064329612,long,20,3,3,False,,0.0,3.53,94248.9,94529.78037569267,94286.03971823047,-0.00047992117850846123,1.2713143801516991e-05,0.0008422457768525434,0.0034675099718722,0.006457217622536166,0.0009587829283667318,0.003639137413193065,0.006457217622536166,0.0009587829283667318,0.0030447979404706425,0.006457217622536166,0.0009587829283667318,0.003894459717874212,0.008370545764669175,0.0009587829283667318,13.614552592706156,1.559444386330715,True,False,106.0,6.0,1-2
OkxAdaptiveMhfStrategy-20250102044900-000046,2025-01-02T04:50:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94856.0,94856.0,94848.3,94630.3,7.69999999999709,0.1087920060985504,70.7772590664608,0.0007461547932282,63.77661006692067,94675.30821125615,94397.67034000378,277.63787125237286,0.0029269405335706,long,35,4,3,False,,0.0,3.51,94713.716,95025.8654217595,94728.60093368035,-0.00010753141604112645,8.960951336763093e-05,0.0005724466559838377,-0.0004501560259761859,0.0010963987517921903,0.0009561862191110429,0.0002477439487222738,0.0010963987517921903,0.0017753225942480622,-0.0001128025638862812,0.003422029181074532,0.0017753225942480622,0.0005070844227039494,0.003422029181074532,0.0017753225942480622,4.586218854493956,2.3792953022080767,False,True,33.0,23.0,0-0.25
OkxAdaptiveMhfStrategy-20250102052100-000050,2025-01-02T05:22:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94994.8,94994.9,94960.0,94687.6,34.89999999999418,0.4803063680988381,72.66195561415586,0.0007649037539294,66.74664002503518,94755.24170192795,94488.35552224865,266.8861796793208,0.0028094790318145,long,41,5,3,False,,0.0,3.5,94852.30765,95169.18869347396,94864.00847989452,-0.0005063435051182361,0.0019558965332839577,0.0005958220871037764,-0.002491715335997308,0.0019558965332839577,0.0024938207143970904,-0.0013221776349863973,0.0019558965332839577,0.002734886541158073,-0.0016295628813366933,0.0019558965332839577,0.00320754399188163,-0.0036201981582150676,0.0019558965332839577,0.0037191509429990157,2.557046509821788,4.862241829494247,True,False,1.0,120.0,0.25-0.5
OkxAdaptiveMhfStrategy-20250102055900-000052,2025-01-02T06:00:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94979.4,94979.2,94964.3,94735.0,14.89999999999418,0.2517626137860587,59.182734783075496,0.0006231125844719,60.018124576397454,94861.01008527618,94605.08013138604,255.9299538901396,0.0026945894879104,long,49,5,3,False,,0.0,3.5,94836.9312,95121.43856347936,94872.87107739046,-0.0012571147006613453,0.00021688913596006946,0.0015382282895026846,-0.0013371320517922836,0.00021688913596006946,0.003045923642389701,-0.0019140992678411148,0.00021688913596006946,0.003045923642389701,-0.001715108749897285,0.00021688913596006946,0.003045923642389701,-0.0036681638334206596,0.00021688913596006946,0.004475707363912504,0.3480744861742484,7.182838061778065,False,True,1.0,96.0,0.25-0.5
OkxAdaptiveMhfStrategy-20250102064300-000056,2025-01-02T06:44:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94899.4,94899.3,94877.1,94729.7,22.19999999999709,0.6498476853020642,34.161851310862204,0.0003599800136656,60.643672911657184,94829.46996821532,94665.29796247122,164.172005744098,0.0017299601339956,long,57,6,3,False,,0.0,3.51,94757.05105,94981.38844314606,94837.90866764044,0.00012961093536948507,0.0007576444108182848,0.0,-0.001022135018767242,0.0007576444108182848,0.0012950556062524545,-0.0005468949224125146,0.0010600699266803144,0.002319298119903722,-0.0016796734225927054,0.0010600699266803144,0.0036364824224388278,0.002321405614787901,0.004221312252764568,0.005262414725488193,11.726530753695712,14.618645677472506,False,True,102.0,94.0,0.5-1
OkxAdaptiveMhfStrategy-20250102070800-000060,2025-01-02T07:09:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94932.3,94940.0,94920.1,94679.3,19.89999999999418,0.3084089160186525,64.52472339934111,0.0006796368590619,60.75235320995053,94850.6406957606,94705.2764649678,145.36423079279484,0.0015311168189677,long,62,7,3,False,,0.0,3.51,94789.89,95087.15933615842,94816.1554978812,-0.0008932681500395852,0.0007131397848782457,0.0011229054810639352,-0.003103264115585589,0.0007131397848782457,0.003103264115585589,-0.003084303235042266,0.0007131397848782457,0.003981784914091411,-0.0037869091973964605,0.0007131397848782457,0.0048086899822294416,0.004932989088013278,0.007092422705443804,0.005607153729552564,10.434759957558814,8.249551055114456,False,True,118.0,69.0,0.25-0.5
OkxAdaptiveMhfStrategy-20250102074400-000066,2025-01-02T07:45:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,94735.5,94740.0,94726.3,94554.3,13.69999999999709,0.2523426948617078,54.2912486826898,0.0005730551898109,55.57529973490083,94742.86483418357,94708.4319358414,34.432898342158296,0.0003634462565142,long,70,7,3,False,,0.0,3.51,94593.39,94865.79899683844,94637.77575237116,-0.0012170727974202165,0.00020372510832795425,0.0012191839384391278,-0.0011030711823973062,0.00020372510832795425,0.0015358550912804598,-0.001391241931482949,0.00020372510832795425,0.0027413166130964327,0.0032026009257352752,0.005958695525964395,0.003541439059275562,0.0030463764903336746,0.009184519002908158,0.003541439059275562,16.026523999943073,6.179633147892042,False,True,82.0,33.0,0.25-0.5
OkxAdaptiveMhfStrategy-20250102080200-000067,2025-01-02T08:03:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,94556.6,94556.6,94767.5,94582.7,26.09999999999127,0.6590765368421169,39.600863543172345,0.0004188059167014,37.905715331569375,94691.43454451449,94697.33090492396,-5.896360409489716,-6.235799943620769e-05,short,1,8,3,False,,0.0,3.52,94698.4349,94461.5579274964,94627.88155437772,-0.0005234959801854128,0.0008545146504845024,0.000588007606026351,0.0005266686830956582,0.0016561509191320945,0.000588007606026351,-0.005103821414898497,0.0016561509191320945,0.007861957811511774,-0.0075140180590249645,0.0016561509191320945,0.009977093084988188,-0.0035946723972731056,0.0016561509191320945,0.011093884509383797,3.954459221054171,26.489321346651796,True,False,15.0,64.0,0.5-1
OkxAdaptiveMhfStrategy-20250102081700-000068,2025-01-02T08:18:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,short,entry,94474.9,94475.1,94669.8,94475.8,0.6999999999970896,0.0136821361057886,51.16160185695942,0.0005415353024972,39.692911695394365,94633.0437773094,94678.8833453005,-45.83956799110456,-0.0004852026406016,short,4,8,3,False,,0.0,3.52,94616.61265,94352.11215554328,94566.99088334251,-0.002231280477671878,0.0007928031678254667,0.002231280477671878,-0.005973015054792362,0.0007928031678254667,0.008733536632481283,-0.009317818806900064,0.0007928031678254667,0.010839916210549107,-0.008710250024080563,0.0007928031678254667,0.011968258235785501,-0.004498549350144853,0.0007928031678254667,0.011968258235785501,1.4639885633253618,22.100558992685343,False,True,2.0,49.0,0-0.25
OkxAdaptiveMhfStrategy-20250102084600-000073,2025-01-02T08:47:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,95303.1,95309.1,95300.0,94733.5,9.10000000000582,0.0552940259987908,164.57474086268965,0.0017267474025322,70.20945160128245,94854.35835956509,94737.4828342496,116.8755253154959,0.0012262787636804,long,4,8,3,False,,0.0,2.53,95105.61031096478,95698.07937807046,95006.86546644715,-0.00033472153581582054,0.002066039824517714,0.0016064535151532932,-9.968196207678449e-05,0.002066039824517714,0.0025581539320337207,0.00017523039649284324,0.003174083529287085,0.0025581539320337207,-0.004375513493265172,0.003174083529287085,0.0059893119950977765,-0.0014973279987745586,0.003174083529287085,0.0062663229212901956,1.838070644464123,3.628746409500812,False,True,20.0,105.0,0-0.25
OkxAdaptiveMhfStrategy-20250102090700-000074,2025-01-02T09:08:00+08:00,BTCUSDT_SWAP_OKX.GLOBAL,long,entry,95524.2,95524.0,95500.0,95059.3,24.0,0.1777295494738281,135.0366333063493,0.0014136408997356,68.80005358348043,95039.71357944024,94814.65601092252,225.0575685177173,0.0023560316623855,long,8,9,3,False,,0.0,3.08,95362.15604003238,95848.28791993525,95281.13406004856,-0.0018916672424369647,0.0,0.0026422623795854263,-0.003778100209161597,0.0,0.003808459008293217,-0.006101071770294888,0.0,0.008290045873192282,-0.005198682637488629,0.0,0.008290045873192282,-0.005236369422617485,0.0,0.008566415630803534,0.0,6.059837097268088,False,True,1.0,84.0,0-0.25
