policy_name,month,trade_count,long_count,short_count,active_symbol_count,no_cost_net_pnl,net_pnl,fee_total,slippage_total,cost_drag,win_rate,profit_factor,avg_win,avg_loss,avg_trade_net_pnl,median_trade_net_pnl,max_drawdown,max_ddpercent,return_drawdown_ratio,sharpe_like,avg_holding_minutes,median_holding_minutes,top_5pct_trade_pnl_contribution,best_trade,worst_trade,largest_symbol_pnl_share,portfolio_turnover,max_concurrent_positions
v3_4h_donchian_20_10_atr4,2023-10,10,7,3,5,0.25931000000000015,0.2452867550000002,0.009343245,0.004680000000000001,0.014023244999999962,0.7,9.514536066370445,0.0391563935714286,-0.009602666666666681,0.02452867550000002,0.005897527500000025,0.026120249999621592,0.0005224019772988429,9.390674093990436,1.5471846892990555,8952.0,8880.0,0.6757855718707676,0.16576125,-0.026120250000000046,0.8519704450273768,18.686490000000003,3
v3_4h_donchian_20_10_atr4,2023-11,15,10,5,5,0.7032900000000003,0.6731471750000003,0.019382825000000003,0.01076,0.030142824999999984,0.3333333333333333,2.174107504273808,0.24929477400000005,-0.057332669499999975,0.04487647833333335,-0.01176649999999998,0.5708590000003824,0.01141434009809453,1.179182906811576,0.6846904001068593,9632.0,4080.0,1.3806938059273588,0.9294101350000002,-0.25864938499999984,0.809287942991329,38.76565,3
v3_4h_donchian_20_10_atr4,2023-12,18,9,9,5,-0.21899000000000124,-0.25332347500000124,0.028613475000000003,0.005720000000000001,0.034333475,0.2222222222222222,0.6779708467823596,0.13333104249999994,-0.05618911750000007,-0.014073526388888959,-0.012467395000000022,0.4882572850001452,0.009765032387563112,-0.5188319412375504,-0.600007559373731,6200.0,4200.0,-1.0001574074412123,0.25336335,-0.15144877500000062,0.4202335023233456,57.22695,3
v3_4h_donchian_20_10_atr4,2024-01,15,7,8,5,-0.2912099999999995,-0.32575553499999943,0.027345534999999997,0.007200000000000001,0.034545534999999905,0.2,0.6360175869738102,0.18974016499999988,-0.07458133583333325,-0.021717035666666627,-0.0417643849999998,0.7546300900003189,0.015092601800006378,-0.4316757830314741,-0.676907793547786,6960.0,6000.0,-0.6760826335613916,0.2202376599999997,-0.26771986499999983,1.0,54.69107,3
v3_4h_donchian_20_10_atr4,2024-02,10,8,2,4,0.7943400000000003,0.7734047700000003,0.01517523,0.00576,0.02093522999999997,0.6,5.92462529875335,0.1550755366666667,-0.03926211249999999,0.07734047700000003,0.02045919750000001,0.10910056000011537,0.002181626140662867,7.088916592171318,1.1174324429615636,6432.0,6120.0,0.9331738476347902,0.7217211050000002,-0.05186800000000002,0.9367922786230957,30.350459999999998,3
v3_4h_donchian_20_10_atr4,2024-03,11,7,4,5,-0.3662799999999997,-0.38790718999999996,0.018507190000000003,0.0031200000000000004,0.02162719000000024,0.2727272727272727,0.7510137049362978,0.39001292000000004,-0.19474324375,-0.03526429,-0.023397735000000013,1.538591080000515,0.030764741501525132,-0.2521184446226415,-0.29847653362169585,11410.90909090909,8160.0,-2.627067972109515,1.0190585550000002,-0.5999152549999996,1.0,37.01438,3
v3_4h_donchian_20_10_atr4,2024-04,12,6,6,4,-2.02083,-2.0467490650000006,0.020799065,0.00512,0.02591906500000052,0.25,0.06961936152653493,0.05105199499999998,-0.2444338944444445,-0.1705624220833334,-0.10965207250000007,2.046749064999858,0.04093498129999716,-1.0000000000000697,-2.355406800484228,8380.0,8040.0,-0.06667014160819949,0.13645704999999994,-0.8621097499999999,1.0,41.59813,3
v3_4h_donchian_20_10_atr4,2024-05,18,8,10,5,-0.2837399999999991,-0.3262561299999992,0.032516130000000004,0.010000000000000002,0.042516130000000096,0.3888888888888889,0.6490640294016543,0.08620258642857137,-0.08451583954545443,-0.01812534055555551,-0.001740829999999997,0.9067140299994207,0.018133250630282753,-0.35982252309496926,-0.5882952343995314,6053.333333333333,5880.0,-0.9086652410178483,0.29645760499999974,-0.33761464499999944,0.7514870025814051,65.03226,3
v3_4h_donchian_20_10_atr4,2024-06,19,8,11,5,-0.46747999999999956,-0.5120115799999997,0.03289158,0.01164,0.044531580000000126,0.2631578947368421,0.3155418201808483,0.047208455000000066,-0.0534324182142857,-0.026947977894736824,-0.006518164999999991,0.6167246850000083,0.012334492036558236,-0.8302109392621325,-1.6204496619255475,5759.8421052631575,3840.0,-0.2859932972609731,0.14643188000000043,-0.17769795000000005,1.0,65.78316000000001,3
v3_4h_donchian_55_20_atr4,2023-01,6,5,1,4,0.2582100000000001,0.2518947150000001,0.0033952849999999996,0.0029200000000000007,0.006315285000000004,0.3333333333333333,3.373341017252828,0.17901489250000005,-0.0265337675,0.04198245250000002,-0.0014577325000000015,0.10298365000016929,0.002059673000003386,2.445968025017428,0.7219599213739374,9880.0,7800.0,1.38780295569123,0.3495802300000001,-0.100068185,1.0,6.79057,3
